drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"103147","20097","ADDED","approved","VARENICLINE (VARENICLINE TARTRATE)","0.5","MG","02542951"
"103152","7762","ADDED","approved","ALPHA1-PROTEINASE INHIBITOR (HUMAN)","1000","MG","02543028"
"103167","22549","ADDED","approved","DAPAGLIFLOZIN","5","MG","02543184"
"95949","20387","ADDED","active","RIVAROXABAN","20","MG","02470519"
"102954","20387","ADDED","active","RIVAROXABAN","20","MG","02540878"
"95948","20387","ADDED","active","RIVAROXABAN","15","MG","02470500"
"103011","20387","ADDED","active","RIVAROXABAN","2.5","MG","02541467"
"99660","20387","ADDED","active","RIVAROXABAN","15","MG","02507218"
"103136","197","ADDED","approved","BENZALKONIUM CHLORIDE","8.68","%","02542846"
"103184","23426","ADDED","approved","SIPONIMOD","1","MG","02543370"
"103154","20422","ADDED","approved","USTEKINUMAB","90","MG","02543044"
"102953","20387","ADDED","active","RIVAROXABAN","15","MG","02540851"
"100129","20387","ADDED","active","RIVAROXABAN","20","MG","02512076"
"103137","11764","ADDED","approved","MELOXICAM","1","MG","02542854"
"97271","20387","ADDED","active","RIVAROXABAN","15","MG","02482231"
"103168","22549","ADDED","approved","DAPAGLIFLOZIN","10","MG","02543192"
"103203","11980","ADDED","approved","LEFLUNOMIDE","10","MG","02543575"
"103150","13348","ADDED","approved","VORICONAZOLE","200","MG","02542994"
"102951","20387","ADDED","active","RIVAROXABAN","2.5","MG","02540835"
"102664","662","ADDED","approved","PYRITHIONE ZINC","1","%","02537885"
"101174","22049","ADDED","approved","PERAMPANEL","2","MG","02522632"
"102960","20387","ADDED","active","RIVAROXABAN","10","MG","02540975"
"12305","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","01900625"
"103142","197","Changed","approved","BENZALKONIUM CHLORIDE","0.086","%","02542935"
"90900","7490","Changed","active","LEVONORGESTREL","0.1","MG","02424290"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"86131","13238","Changed","approved","EVEROLIMUS","0.5","MG","02375915"
"97418","20387","ADDED","active","RIVAROXABAN","20","MG","02483823"
"103161","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE)","25","MG","02543117"
"96174","20387","ADDED","active","RIVAROXABAN","20","MG","02472422"
"102662","662","ADDED","approved","PYRITHIONE ZINC","1","%","02537869"
"103155","270","ADDED","approved","ACETAMINOPHEN","500","MG","02543052"
"101178","22049","ADDED","approved","PERAMPANEL","10","MG","02522675"
"103175","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","200","MG","02543265"
"103136","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","3.255","%","02542846"
"103136","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","6.51","%","02542846"
"103162","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE)","50","MG","02543125"
"103159","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02543095"
"97270","20387","ADDED","active","RIVAROXABAN","10","MG","02482223"
"96172","20387","ADDED","active","RIVAROXABAN","10","MG","02472414"
"103174","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","150","MG","02543257"
"97417","20387","ADDED","active","RIVAROXABAN","15","MG","02483815"
"102961","20387","ADDED","active","RIVAROXABAN","15","MG","02540983"
"103148","20097","ADDED","approved","VARENICLINE (VARENICLINE TARTRATE)","1","MG","02542978"
"103176","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","300","MG","02543273"
"103193","8642","ADDED","approved","DOXYCYCLINE (DOXYCYCLINE HYCLATE)","100","MG","02543478"
"101660","20387","ADDED","active","RIVAROXABAN","2.5","MG","02527537"
"103146","23894","ADDED","approved","CALASPARGASE PEGOL","3750","UNIT","02542943"
"103144","11104","ADDED","approved","ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE)","4","MG","02542919"
