tm_code,tm_formal_name,changes
"4fb882bdd834d7ea6276247690bd8af5","nonacog gamma","CHANGED"
"a6c6d07e9483f5eb7207223b015f88cf","irinotecan (conventional)","ADDED"
"7c0121d2d43488d192f1cefc7dfe512a","oxymetazoline","CHANGED"
"0b04fa69740bf53acfd1a6ed05b2e30a","flibanserin","ADDED"
"e77107d5fb8457592dede46ac96f19c4","mannitol and sorbitol","CHANGED"
"8002092","aluminum hydroxide-magnesium carbonate-co dried gel and magnesium hydroxide and simethicone","CHANGED"
"8001482","hyoscine","DELETED"
"be2c548958b2a568c236783b60621cd6","scopolamine hydrobromide","ADDED"
"1c82d8cd82c8347fc4d2c9aa41059de8","anti-inhibitor coagulant complex","ADDED"
"0b9cc13fb8ad2d49138be996f2f4831a","c1 esterase inhibitor (human)","ADDED"
"8002151","pancrelipase","CHANGED"
"90b207838fdcbe36d9886b550eddfa5e","drospirenone and ethinyl estradiol and levomefolic acid","ADDED"
"397d7f54fd7b0b5920b5e6aa446269ee","mannitol","CHANGED"
"4143d996e306fc3f3c2e089237024ba2","sodium aurothiomalate","ADDED"
"31269ecc4daa0a6a2f2d9541b66d4131","sodium thiosulfate","CHANGED"
"6d5f217ea666aa25bb744f73a30e2de4","camphor and diphenylpyraline hydrochloride and guaiacol carbonate","DELETED"
"b47e429145322da00b2236674339bccb","mineral oil light","CHANGED"
"b9b8af6e593cbba194cae1ea6fb1f641","glycerin and sodium carboxymethyl cellulose","DELETED"
"8002095","botulinum toxin type a","CHANGED"
"8603062b570a3792b545270c31f8c37e","coal tar","CHANGED"
"2bbbb3ce06e0fdc74949dd43153c5f84","botulinum toxin type a","CHANGED"
"8002118","dimethyl sulfoxide","CHANGED"
"8002107","citric acid and magnesium oxide and sodium carbonate (anhydrous)","CHANGED"
"8eb3b7fc3f22af0a26e10a6fd5ec8fcb","aluminum chlorohydrate and methylprednisolone acetate and neomycin and sulfur","CHANGED"
"8002126","glycerin and potassium chloride and sodium lactate and sodium phosphate dibasic and sodium phosphate monobasic","CHANGED"
"c3625c183e08a3900938db76b4cbaa6d","gentian violet","CHANGED"
"267af9f9d7a2966d4e51b21cf63e070f","simoctocog alfa and water","CHANGED"
"8002119","eptacog alfa (activated)","CHANGED"
"4f20b3dbf7a7911fd7e82fbfc40c87a3","calcium carbonate and magnesium hydroxide and simethicone","CHANGED"
"2e238b7d993ff9438f1a1e5e9cf27be2","acetaminophen and ascorbic acid and pheniramine and phenylephrine","ADDED"
"8002112","codeine and guaifenesin and pseudoephedrine and triprolidine","CHANGED"
"8000278","risedronate","tm_status_effective_time: ""19990907"" -> ""20000725"""
"4260ee932f9948ba54860bc488d37d34","sodium bicarbonate","CHANGED"
"8002094","amylmetacresol and dichlorobenzyl alcohol and menthol","CHANGED"
"8002114","collagenase clostridium histolyticum","CHANGED"
"1a90929e102cb8b0cd89c3f37ed44472","fibrinogen (human) and thrombin (human)","ADDED"
"b1c4e8583c7b3cb3785acde568e264f5","fibrinogen (human)","ADDED"
"8460b3f76065170e3b194e0571000cc3","moroctocog alfa","CHANGED"
"8001924","rocuronium","tm_status_effective_time: ""20081024"" -> ""19951231"""
"c2278ac96aca95bfdf5f7e26b4815f88","magnesium hydroxide and mineral oil heavy","ADDED"
"a1f1687df0b194f8244b1a97c027c8b6","crisaborole","ADDED"
"8002108","citric acid and magnesium oxide and sodium picosulfate","CHANGED"
"87f8d91a828cdbc5a15e25b9dd7f055f","mineral oil and mineral oil light","DELETED"
"13c61c35e482cb20e5250688266c0557","levocarnitine","CHANGED"
"d7973e10cc1bfece7c9e5e26b3bc032a","lanolin and mineral oil heavy","ADDED"
"c31fdc45bfb5f59f5cfd7398648fd02d","camphor and glycol salicylate and levomenthol","CHANGED"
"8002161","sodium bicarbonate","CHANGED"
"49c2357d95360587eee0129337595f9c","lanolin and mineral oil","DELETED"
"486a56b3f86f08c143faab52d3eea804","coagulation factor ix (recombinant), pegylated","ADDED"
"b59c61c42c74a604b54039d91fd693a2","antihemophilic factor (human) and von willebrand factor (human)","ADDED"
"7970ad96c2b7f089747d5afe6e33ad55","coagulation factor ix (recombinant)","ADDED"
"8002017","cannabidiol and delta-9-tetrahydrocannabinol","DELETED"
"8001998","vitamin C (sodium ascorbate)","DELETED"
"8001884","acetaminophen and pheniramine and phenylephrine and vitamin C","DELETED"
"8001764","epirubicin","tm_status_effective_time: ""20080407"" -> ""20081124"""
"8002127","glycerin and propylene glycol","CHANGED"
"371ee3ef1cc61ae4b6ab13b56de994ed","cetrimonium","CHANGED"
"8002090","aluminum hydroxide and dimethicone and magnesium hydroxide","CHANGED"
"00d5000514d736a5ae111ce12e51b869","eptacog alfa (activated)","CHANGED"
"8002155","potassium phosphate monobasic","CHANGED"
"8002147","moroctocog alfa","CHANGED"
"8002113","codeine and pseudoephedrine and triprolidine","CHANGED"
"65da865d0a23353a8e74db06a9b899b6","scopolamine butylbromide","ADDED"
"7b43d635d3370336f25f5696cd0b8fc3","factor xiii","ADDED"
"8002130","iodine and sodium iodide","CHANGED"
"4909d06f89232b1aa33cec25bf3b9e0c","methylene blue and naphazoline","CHANGED"
"38b0999ab856698c926ca7eac418f0c3","collagenase clostridium histolyticum","CHANGED"
"8002101","cetrimide and lidocaine","CHANGED"
"8f03b5a0b8c81d53c73dcfe32e34e2eb","cholecalciferol","ADDED"
"9f15339da2d97adfebe7ede617d9d6dd","potassium phosphate monobasic","CHANGED"
"dfdd6ea37dc84273060133ee1a8c0ecf","amylmetacresol and dichlorobenzyl alcohol and menthol","CHANGED"
"8002140","methylene blue","CHANGED"
"05bd41804f702be5b234ea0a999ade6d","cannabidiol and tetrahydrocannabinol","ADDED"
"48e71accb5daf45d06273b6613489024","chlorobutanol and dichlorobenzene and oil of turpentine and peanut oil","CHANGED"
"bfd85dfb2e5c691b8a0663d5c0dd358b","camphor and eucalyptol and guaiacol and guaiacol carbonate","DELETED"
"992dfc0284942d309297bb2c62d50b7e","mineral oil heavy","ADDED"
"8002123","glycerin and naphazoline","CHANGED"
"822cfee2c48232b11040843291fe0608","aluminum hydroxide and dimethicone and magnesium hydroxide","CHANGED"
"479893ed09c30106d0f4e4c239020c3b","dimethyl sulfoxide","CHANGED"
"abfae1701dfc49819814ef9e3a756097","simethicone","CHANGED"
"8000892","sodium citrate and sodium lauryl sulfoacetate and sorbitol","ADDED"
"4b730ac8c99cf0ee074537d7a0d37e92","prednisolone and sulfacetamide","CHANGED"
"f0001fbe29379d59eeb17e0b948f26a9","citric acid and magnesium oxide and sodium picosulfate","CHANGED"
"8001113","irinotecan","DELETED"
"8001902","dextromethorphan and pheniramine and phenylephrine and vitamin C","DELETED"
"8001020","mifepristone and misoprostol","ADDED"
"8002148","naloxegol","CHANGED"
"06f79004cf5e6c78c587876b011b1f22","doravirine","ADDED"
"8002117","dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline","CHANGED"
"8001995","vitamin B12","DELETED"
"8b38bf923175a211a1f0a9339c3ed958","cyanocobalamin","ADDED"
"4bfbb44b526bc5f695ee52492cd7012f","aluminum hydroxide-magnesium carbonate-co dried gel and magnesium hydroxide and simethicone","CHANGED"
"8002158","simethicone","CHANGED"
"8001994","vitamin A (retinyl palmitate) and vitamin E (dl-alpha tocopheryl acetate)","DELETED"
"8002086","sodium carboxymethyl cellulose","DELETED"
"a3d7b20e3ba658f09ed86edd3e16b720","potassium phosphate dibasic and potassium phosphate monobasic","CHANGED"
"8002103","cetrimonium and lidocaine","CHANGED"
"cee5aac51eadc28b037d4e4f6af23cd5","dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline","CHANGED"
"471672d8161d12893a9650a332465dd8","antihemophilic factor (recombinant BDD) FC fusion protein","ADDED"
"8001758","dyclonine and menthol","DELETED"
"081afa2d6d128d5ed432f6005ddea704","dextran 70 and glycerin and hypromellose","CHANGED"
"1d9b6cde153a92bbf7445fd67202d20c","magnesium hydroxide and mineral oil","DELETED"
"8002111","coal tar and salicylic acid and triclosan","CHANGED"
"9b9fc7a74efc8ca34d5d0a0ce1b177cc","camphor and diphenylpyraline and guaiacol","ADDED"
"48a16823e35652e29159742cbd258710","coagulation factor ix (human)","ADDED"
"8001997","vitamin C (ascorbic acid)","DELETED"
"e3963b993c99e2c1443554d1df1d8196","lanolin and mineral oil and white petrolatum","DELETED"
"8000413","alendronic acid and vitamin D3 (cholecalciferol)","DELETED"
"53c2d79c85568a80826535498baf5d76","camphor and eucalyptol and guaiacol","ADDED"
"b81903b929b24a5d4fb3707580645dea","macrogol and propylene glycol","CHANGED"
"560e6b0f8c59739c2f9a967bf4a1c6aa","acetic acid and sodium acetate","CHANGED"
"93186aa16f3d9817aa1ca34038760d86","cetrimonium and lidocaine","CHANGED"
"a17a56df2c0f48fec4397cbbbed890a1","mineral oil and petrolatum","DELETED"
"8002089","aluminum chlorohydrate and methylprednisolone acetate and neomycin and sulfur","CHANGED"
"741efba95b48ae745d27dfaada610c5f","glycerin and potassium chloride and sodium lactate and sodium phosphate dibasic and sodium phosphate monobasic","CHANGED"
"ea29a31b9a11b3872429e9c74eec3189","citric acid and magnesium oxide and sodium carbonate (anhydrous)","CHANGED"
"5a09e06d0f4e4de2d4eaed72f01a3a12","alendronic acid and cholecalciferol","ADDED"
"8001996","vitamin C","DELETED"
"730c682f1fbbb5611e2b0ef13c547383","sodium phosphate dibasic and sodium phosphate monobasic","CHANGED"
"9049bb80839ca66f04e3be6d9c3c4b50","pancrelipase","CHANGED"
"8002164","tryptophan","CHANGED"
"8a57965946563e83362ecb0cda3577df","coal tar and salicylic acid and triclosan","CHANGED"
"3377267169f2748833775ed6963324f8","calcium carbonate and famotidine and magnesium hydroxide","CHANGED"
"af54838ddbacb6e921904ee072ce186a","coal tar and salicylic acid","CHANGED"
"e8b464c63020db1953ff5333b90f0c61","amylmetacresol and dichlorobenzyl alcohol","CHANGED"
"60526b7af41fc8938dde4ad93bf34b40","coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","ADDED"
"b733cc1c653e88785b12b8193c717564","mineral oil heavy and white petrolatum","ADDED"
"8002156","prednisolone and sulfacetamide","CHANGED"
"8001789","gold sodium thiomalate","DELETED"
"8002159","simoctocog alfa and water","CHANGED"
"8002121","gentian violet","CHANGED"
"8002105","chloroxylenol and coal tar and menthol","CHANGED"
"3f3ad6826fdf29d5804bbccebd22f014","glycerin and polysorbate 80 and sodium carboxymethyl cellulose","DELETED"
"8002150","oxymetazoline","CHANGED"
"e4df6da24152aa2cce5660765f59b402","glycerin and hypromellose","CHANGED"
"bc52f22564a0d01bb5f2d05bfa46073a","methylene blue","CHANGED"
"24057d5dfbbac260f94474350664e61e","cisatracurium","CHANGED"
"a58aa8de0b5005d53c4f1ed0a745db21","iodine and sodium iodide","CHANGED"
"8002109","coal tar","CHANGED"
"6f912f768d065b814abd6a1d98040cf0","glycerin and propylene glycol","CHANGED"
"7223416d65821a639fd2c6e1c1eaea08","mineral oil and white petrolatum","DELETED"
"8002160","sodium acetate","CHANGED"
"32abcbcc9b49bd004ecf95545b958f68","mineral oil heavy and petrolatum","ADDED"
"107cdc65424c50d92fa57f2372dbcb1c","chloroxylenol and coal tar and menthol","CHANGED"
"8002115","dextran 70 and glycerin and hypromellose","CHANGED"
"a42eed85c9b3c680edac1e8a0a77b7d7","telotristat","ADDED"
"1fed4f272d52edba932174def80c5597","antithrombin iii (human)","ADDED"
"8002139","mannitol and sorbitol","CHANGED"
"8002106","cisatracurium","CHANGED"
"8001876","scopolamine","DELETED"
"a432d49e5b8d966e0b56e3d6e248d5d9","loperamide and simethicone","CHANGED"
"8002100","camphor and glycol salicylate and levomenthol","CHANGED"
"8002162","sodium phosphate dibasic and sodium phosphate monobasic","CHANGED"
"bf8bb7b070e65edc038a255b11dd2a72","alpha tocopherol and retinol","ADDED"
"3008b514ba12dc3829926aff5debc9dc","mineral oil","DELETED"
"a454ff671326b006b07f0d4b1589a6c4","glycerin and naphazoline","CHANGED"
"8002149","nonacog gamma","CHANGED"
"8001999","vitamin D2","DELETED"
"8002135","loperamide and simethicone","CHANGED"
"5f70e931ac5556f7f35e15759e35767a","irinotecan (liposomal)","ADDED"
"8000997","drospirenone and ethinyl estradiol and levomefolate calcium","DELETED"
"e7260fcf68bdf4ea3c2423d7ef3af0c6","polyethylene glycol 400 and propylene glycol","CHANGED"
"141f7bb60d79cdf497a1afd5bdef78d1","codeine and guaifenesin and pseudoephedrine and triprolidine","CHANGED"
"ebd78192c93b932250b270f9ae1f2638","tryptophan","CHANGED"
"8002146","mineral oil light","CHANGED"
"8002116","dextran 70 and hypromellose","CHANGED"
"d1960882732943fb5e335d6d5bccbfad","hexylresorcinol and levomenthol","CHANGED"
"d6c7b7147bb51251dfcf58f3b62f3619","glycerin and naphazoline and zinc sulfate","CHANGED"
"8002124","glycerin and naphazoline and zinc sulfate","CHANGED"
"bda8b4ce12558018267fb1cae3de74d0","naloxegol","CHANGED"
"f5c5ce9df2aca71a5dd82099588a9b2a","erenumab","ADDED"
"8002097","calcium carbonate and magnesium hydroxide and simethicone","CHANGED"
"54be65128c4b7ae225a764637b5b7469","ergocalciferol","ADDED"
"3c77a54722df7ec05b7841d3744dfa1c","ascorbic acid and dextromethorphan and pheniramine and phenylephrine","ADDED"
