drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"64847","6","HAEMODIALYSIS","ADDED","02241238"
"101994","65","SUBCUTANEOUS","ADDED","02530783"
"50536","6","HAEMODIALYSIS","ADDED","02231229"
"36813","6","DIALYSIS","REMOVED","02210126"
"74789","6","DIALYSIS","REMOVED","02262509"
"81241","6","DIALYSIS","REMOVED","02327090"
"18151","6","DIALYSIS","REMOVED","00897787"
"90710","6","HAEMODIALYSIS","ADDED","02422417"
"101810","56","ORAL","ADDED","02528924"
"101991","56","ORAL","ADDED","02530759"
"50094","6","DIALYSIS","REMOVED","02230810"
"91306","6","DIALYSIS","REMOVED","02428598"
"75059","6","HAEMODIALYSIS","ADDED","02265109"
"85901","6","HAEMODIALYSIS","ADDED","02373793"
"71818","6","HAEMODIALYSIS","ADDED","02247566"
"64820","6","DIALYSIS","REMOVED","02241214"
"18945","6","HAEMODIALYSIS","ADDED","02179091"
"20119","6","HAEMODIALYSIS","ADDED","02217619"
"101967","56","ORAL","ADDED","02530538"
"73902","6","HAEMODIALYSIS","ADDED","02254093"
"14778","6","DIALYSIS","REMOVED","00844837"
"8903","6","HAEMODIALYSIS","ADDED","00648779"
"86200","6","HAEMODIALYSIS","ADDED","02376504"
"20044","6","DIALYSIS","REMOVED","02217554"
"74791","6","DIALYSIS","REMOVED","02262525"
"61569","6","DIALYSIS","REMOVED","02238178"
"90725","6","HAEMODIALYSIS","ADDED","02422565"
"6584","6","HAEMODIALYSIS","ADDED","00678864"
"9182","6","DIALYSIS","REMOVED","00792780"
"75811","6","HAEMODIALYSIS","ADDED","02272601"
"74793","6","HAEMODIALYSIS","ADDED","02262541"
"84859","6","DIALYSIS","REMOVED","02363623"
"81578","6","HAEMODIALYSIS","ADDED","02330024"
"8504","6","DIALYSIS","REMOVED","00771295"
"10820","6","HAEMODIALYSIS","ADDED","00890197"
"20111","6","DIALYSIS","REMOVED","02217597"
"61571","6","HAEMODIALYSIS","ADDED","02238180"
"18951","6","DIALYSIS","REMOVED","02179172"
"101513","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02526042"
"84860","6","DIALYSIS","REMOVED","02363615"
"18943","6","HAEMODIALYSIS","ADDED","02178184"
"102041","56","ORAL","ADDED","02531267"
"71822","6","HAEMODIALYSIS","ADDED","02247569"
"8585","6","HAEMODIALYSIS","ADDED","00774804"
"81596","6","DIALYSIS","REMOVED","02330202"
"7372","6","DIALYSIS","REMOVED","00732494"
"64670","6","DIALYSIS","REMOVED","02241075"
"73903","6","DIALYSIS","REMOVED","02254107"
"66962","6","HAEMODIALYSIS","ADDED","02243095"
"14727","6","DIALYSIS","REMOVED","00774839"
"36836","6","HAEMODIALYSIS","ADDED","02210835"
"81095","6","DIALYSIS","REMOVED","02325586"
"73929","6","DIALYSIS","REMOVED","02254395"
"20118","6","HAEMODIALYSIS","ADDED","02217600"
"102002","65","SUBCUTANEOUS","ADDED","02530856"
"18272","6","HAEMODIALYSIS","ADDED","02158140"
"6578","6","HAEMODIALYSIS","ADDED","00678783"
"81236","6","DIALYSIS","REMOVED","02327031"
"85145","6","HAEMODIALYSIS","ADDED","02366606"
"10513","6","DIALYSIS","REMOVED","00799890"
"36812","6","DIALYSIS","REMOVED","02210010"
"89861","6","HAEMODIALYSIS","ADDED","02413965"
"101965","56","ORAL","ADDED","02530465"
"65022","6","HAEMODIALYSIS","ADDED","02241386"
"73905","6","DIALYSIS","REMOVED","02254123"
"6608","6","HAEMODIALYSIS","ADDED","00665657"
"86201","6","DIALYSIS","REMOVED","02376512"
"62960","6","HAEMODIALYSIS","ADDED","02239486"
"102010","56","ORAL","ADDED","02530937"
"85373","6","DIALYSIS","REMOVED","02368749"
"18928","6","DIALYSIS","REMOVED","02178281"
"9184","6","HAEMODIALYSIS","ADDED","00798304"
"34880","6","HAEMODIALYSIS","ADDED","02178141"
"50367","6","DIALYSIS","REMOVED","02231082"
"9846","6","DIALYSIS","REMOVED","00860433"
"101985","56","ORAL","ADDED","02530694"
"18309","6","HAEMODIALYSIS","ADDED","02160994"
"9183","6","DIALYSIS","REMOVED","00792837"
"18955","6","DIALYSIS","REMOVED","02178257"
"20094","6","DIALYSIS","REMOVED","02220334"
"18167","6","DIALYSIS","REMOVED","02160870"
"67542","6","DIALYSIS","REMOVED","02243623"
"101510","93","DISINFECTANT (Domestic)","ADDED","02525976"
"75411","6","HAEMODIALYSIS","ADDED","02268728"
"101969","22","INTRAMUSCULAR","ADDED","02530503"
"48615","6","HAEMODIALYSIS","ADDED","02230083"
"71823","6","DIALYSIS","REMOVED","02247570"
"71816","6","DIALYSIS","REMOVED","02247564"
"101903","6","HAEMODIALYSIS","ADDED","02529793"
"81595","6","DIALYSIS","REMOVED","02330199"
"6859","6","DIALYSIS","REMOVED","00692859"
"90007","6","HAEMODIALYSIS","ADDED","02415461"
"73576","6","DIALYSIS","REMOVED","02250810"
"34878","6","HAEMODIALYSIS","ADDED","02178125"
"9845","6","HAEMODIALYSIS","ADDED","00860425"
"18194","6","HAEMODIALYSIS","ADDED","02158132"
"81101","6","DIALYSIS","REMOVED","02325640"
"92792","6","HAEMODIALYSIS","ADDED","02443295"
"9853","6","DIALYSIS","REMOVED","00860603"
"71993","6","DIALYSIS","REMOVED","02247721"
"10865","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","00865117"
"6583","6","DIALYSIS","REMOVED","00678902"
"73921","6","HAEMODIALYSIS","ADDED","02254301"
"36804","6","DIALYSIS","REMOVED","02209942"
"68058","6","HAEMODIALYSIS","ADDED","02244100"
"90008","6","DIALYSIS","REMOVED","02415488"
"20043","6","HAEMODIALYSIS","ADDED","02217651"
"85144","6","HAEMODIALYSIS","ADDED","02366592"
"18960","6","HAEMODIALYSIS","ADDED","02179164"
"81598","6","DIALYSIS","REMOVED","02330229"
"81262","6","HAEMODIALYSIS","ADDED","02327309"
"101974","80","INTRAVITREAL","ADDED","02530589"
"18313","6","HAEMODIALYSIS","ADDED","02161001"
"18925","6","DIALYSIS","REMOVED","02179121"
"98282","56","ORAL","ADDED","02492822"
"81226","6","HAEMODIALYSIS","ADDED","02326930"
"18436","6","HAEMODIALYSIS","ADDED","00869708"
"81113","6","HAEMODIALYSIS","ADDED","02325772"
"74786","6","HAEMODIALYSIS","ADDED","02262479"
"75808","6","DIALYSIS","REMOVED","02272563"
"6576","6","HAEMODIALYSIS","ADDED","00678813"
"102015","56","ORAL","ADDED","02530996"
"91307","6","DIALYSIS","REMOVED","02428601"
"73925","6","DIALYSIS","REMOVED","02254352"
"18922","6","HAEMODIALYSIS","ADDED","02178249"
"36815","6","DIALYSIS","REMOVED","02210150"
"9186","6","DIALYSIS","REMOVED","00798916"
"10864","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","00865109"
"74794","6","HAEMODIALYSIS","ADDED","02262568"
"63843","6","HAEMODIALYSIS","ADDED","02240305"
"89856","6","HAEMODIALYSIS","ADDED","02413914"
"101998","65","SUBCUTANEOUS","ADDED","02530821"
"101992","65","SUBCUTANEOUS","ADDED","02530767"
"10115","6","DIALYSIS","REMOVED","00774944"
"18941","6","HAEMODIALYSIS","ADDED","02178192"
"101943","22","INTRAMUSCULAR","ADDED","02530252"
"9371","6","HAEMODIALYSIS","ADDED","00678430"
"73922","6","DIALYSIS","REMOVED","02254328"
"68969","6","DIALYSIS","REMOVED","02244970"
"81580","6","DIALYSIS","REMOVED","02330040"
"62963","6","HAEMODIALYSIS","ADDED","02239489"
"7373","6","HAEMODIALYSIS","ADDED","00732516"
"18423","6","HAEMODIALYSIS","ADDED","00869724"
"76310","6","DIALYSIS","REMOVED","02277476"
"89857","6","HAEMODIALYSIS","ADDED","02413922"
"18150","6","DIALYSIS","REMOVED","00897124"
"6837","6","HAEMODIALYSIS","ADDED","00701653"
"75433","6","HAEMODIALYSIS","ADDED","02268930"
"10384","6","DIALYSIS","REMOVED","00882569"
"20041","6","DIALYSIS","REMOVED","02217643"
"75169","6","HAEMODIALYSIS","ADDED","02266253"
"60212","6","DIALYSIS","REMOVED","02236920"
"7371","6","DIALYSIS","REMOVED","00732745"
"101949","65","SUBCUTANEOUS","ADDED","02530309"
"6836","6","HAEMODIALYSIS","ADDED","00665681"
"20076","6","DIALYSIS","REMOVED","02218860"
"102026","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02531100"
"73928","6","HAEMODIALYSIS","ADDED","02254387"
"74787","6","HAEMODIALYSIS","ADDED","02262487"
"85140","6","DIALYSIS","REMOVED","02366541"
"101744","6","HAEMODIALYSIS","ADDED","02528193"
"48137","6","HAEMODIALYSIS","ADDED","00661260"
"75085","6","HAEMODIALYSIS","ADDED","02265389"
"73901","6","DIALYSIS","REMOVED","02254085"
"102009","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02530929"
"18427","6","HAEMODIALYSIS","ADDED","00869562"
"6860","6","DIALYSIS","REMOVED","00684988"
"74151","6","DIALYSIS","REMOVED","02256282"
"89947","6","DIALYSIS","REMOVED","02414848"
"71802","6","DIALYSIS","REMOVED","02247552"
"73919","6","HAEMODIALYSIS","ADDED","02254298"
"102017","49","INTRAVENOUS","ADDED","02531011"
"91305","6","HAEMODIALYSIS","ADDED","02428571"
"81601","6","HAEMODIALYSIS","ADDED","02330253"
"6834","6","DIALYSIS","REMOVED","00702080"
"90011","6","HAEMODIALYSIS","ADDED","02415526"
"92022","6","HAEMODIALYSIS","ADDED","02435888"
"19739","6","HAEMODIALYSIS","ADDED","02209780"
"85141","6","DIALYSIS","REMOVED","02366568"
"81238","6","HAEMODIALYSIS","ADDED","02327066"
"78012","6","DIALYSIS","REMOVED","02294788"
"71819","6","HAEMODIALYSIS","ADDED","02247567"
"75806","6","HAEMODIALYSIS","ADDED","02272547"
"101959","3","BUCCAL","ADDED","02530414"
"74645","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02261030"
"81265","6","HAEMODIALYSIS","ADDED","02327333"
"71817","6","HAEMODIALYSIS","ADDED","02247565"
"18434","6","DIALYSIS","REMOVED","00869759"
"17132","6","DIALYSIS","REMOVED","00898406"
"102032","49","INTRAVENOUS","ADDED","02531178"
"81283","6","HAEMODIALYSIS","ADDED","02327511"
"102025","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02531097"
"75805","6","DIALYSIS","REMOVED","02272539"
"65594","6","HAEMODIALYSIS","ADDED","02241924"
"62958","6","HAEMODIALYSIS","ADDED","02239484"
"18146","6","DIALYSIS","REMOVED","00896969"
"90727","6","DIALYSIS","REMOVED","02422581"
"99968","56","ORAL","ADDED","02510464"
"18153","6","DIALYSIS","REMOVED","00869694"
"6573","6","HAEMODIALYSIS","ADDED","00678856"
"20112","6","DIALYSIS","REMOVED","02219301"
"73193","6","DIALYSIS","REMOVED","02248823"
"101945","56","ORAL","ADDED","02530260"
"81573","6","HAEMODIALYSIS","ADDED","02329972"
"18505","6","DIALYSIS","REMOVED","00661244"
"50535","6","HAEMODIALYSIS","ADDED","02231228"
"18196","6","DIALYSIS","REMOVED","02158116"
"19744","6","HAEMODIALYSIS","ADDED","02210096"
"18320","6","HAEMODIALYSIS","ADDED","02161036"
"81272","6","HAEMODIALYSIS","ADDED","02327406"
"48613","6","HAEMODIALYSIS","ADDED","02230081"
"66299","6","HAEMODIALYSIS","ADDED","02242547"
"81275","6","HAEMODIALYSIS","ADDED","02327422"
"1462","6","DIALYSIS","REMOVED","00039608"
"36816","6","DIALYSIS","REMOVED","02210533"
"10203","6","DIALYSIS","REMOVED","00868361"
"18944","6","HAEMODIALYSIS","ADDED","02179105"
"74785","6","HAEMODIALYSIS","ADDED","02262460"
"71895","6","HAEMODIALYSIS","ADDED","02247634"
"89860","6","HAEMODIALYSIS","ADDED","02413957"
"81592","6","DIALYSIS","REMOVED","02330164"
"101995","65","SUBCUTANEOUS","ADDED","02530791"
"6581","6","HAEMODIALYSIS","ADDED","00678759"
"65595","6","HAEMODIALYSIS","ADDED","02241925"
"9854","6","DIALYSIS","REMOVED","00860611"
"102044","2","DISINFECTANT (Barn)","ADDED","02531283"
"18429","6","DIALYSIS","REMOVED","00869635"
"19958","6","HAEMODIALYSIS","ADDED","02216485"
"90009","6","DIALYSIS","REMOVED","02415496"
"61632","6","HAEMODIALYSIS","ADDED","02238239"
"86199","6","DIALYSIS","REMOVED","02376490"
"102001","65","SUBCUTANEOUS","ADDED","02530848"
"52480","6","HAEMODIALYSIS","ADDED","02232991"
"64822","6","HAEMODIALYSIS","ADDED","02241216"
"9855","6","DIALYSIS","REMOVED","00860638"
"90726","6","DIALYSIS","REMOVED","02422573"
"19738","6","DIALYSIS","REMOVED","02210118"
"74788","6","HAEMODIALYSIS","ADDED","02262495"
"18155","6","HAEMODIALYSIS","ADDED","00896950"
"8584","6","DIALYSIS","REMOVED","00774790"
"34876","6","HAEMODIALYSIS","ADDED","02178109"
"18428","6","HAEMODIALYSIS","ADDED","00869627"
"85373","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02368749"
"78011","6","DIALYSIS","REMOVED","02294761"
"6570","6","HAEMODIALYSIS","ADDED","00678899"
"49937","6","HAEMODIALYSIS","ADDED","02230678"
"88351","6","DIALYSIS","REMOVED","02398567"
"73915","6","HAEMODIALYSIS","ADDED","02254239"
"73924","6","HAEMODIALYSIS","ADDED","02254344"
"7375","6","DIALYSIS","REMOVED","00732656"
"71733","6","DIALYSIS","REMOVED","02247483"
"62964","6","HAEMODIALYSIS","ADDED","02239490"
"6606","6","HAEMODIALYSIS","ADDED","00665444"
"17130","6","HAEMODIALYSIS","ADDED","00897825"
"81240","6","DIALYSIS","REMOVED","02327082"
"18924","6","DIALYSIS","REMOVED","02179016"
"49935","6","DIALYSIS","REMOVED","02230676"
"6574","6","DIALYSIS","REMOVED","00678848"
"18268","6","DIALYSIS","REMOVED","02158329"
"92024","6","DIALYSIS","REMOVED","02435918"
"15613","6","DIALYSIS","REMOVED","01965026"
"6855","6","DIALYSIS","REMOVED","00684929"
"64672","6","DIALYSIS","REMOVED","02241077"
"10865","6","DIALYSIS","REMOVED","00865117"
"71993","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02247721"
"18198","6","HAEMODIALYSIS","ADDED","02158175"
"9318","6","DIALYSIS","REMOVED","00798258"
"81594","6","HAEMODIALYSIS","ADDED","02330180"
"89855","6","HAEMODIALYSIS","ADDED","02413906"
"92609","6","DIALYSIS","REMOVED","02441691"
"48612","6","DIALYSIS","REMOVED","02230080"
"68036","6","DIALYSIS","REMOVED","02244097"
"18425","6","HAEMODIALYSIS","ADDED","00869589"
"75809","6","DIALYSIS","REMOVED","02272571"
"6774","6","DIALYSIS","REMOVED","00703397"
"102066","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02531542"
"85902","6","HAEMODIALYSIS","ADDED","02373807"
"81280","6","HAEMODIALYSIS","ADDED","02327473"
"6776","6","HAEMODIALYSIS","ADDED","00691631"
"61567","6","HAEMODIALYSIS","ADDED","02238176"
"18920","6","HAEMODIALYSIS","ADDED","02178311"
"18957","6","HAEMODIALYSIS","ADDED","02178990"
"75478","6","HAEMODIALYSIS","ADDED","02269406"
"61570","6","HAEMODIALYSIS","ADDED","02238179"
"50686","6","HAEMODIALYSIS","ADDED","02231369"
"18433","6","HAEMODIALYSIS","ADDED","00869686"
"19736","6","DIALYSIS","REMOVED","02210045"
"36806","6","DIALYSIS","REMOVED","02209950"
"62966","6","HAEMODIALYSIS","ADDED","02239492"
"85143","6","HAEMODIALYSIS","ADDED","02366584"
"18271","6","HAEMODIALYSIS","ADDED","02158345"
"62955","6","DIALYSIS","REMOVED","02239481"
"18506","6","HAEMODIALYSIS","ADDED","00661155"
"7370","6","DIALYSIS","REMOVED","00732699"
"89948","6","DIALYSIS","REMOVED","02414856"
"66021","6","DIALYSIS","REMOVED","02242311"
"81239","6","DIALYSIS","REMOVED","02327074"
"19728","6","DIALYSIS","REMOVED","02210037"
"10864","6","DIALYSIS","REMOVED","00865109"
"64669","6","HAEMODIALYSIS","ADDED","02241074"
