tm_code,tm_formal_name,changes
"34cb003bed03eb70721b30a13ee3c144","thyroid","CHANGED"
"8001921","rifaximin","CHANGED"
"1630fe416860cda2ec43cb2220a90252","tazarotene","CHANGED"
"8001981","trypan blue","CHANGED"
"f6aa24cd5c3a39f736060af3b7ba2a23","ramucirumab","CHANGED"
"476cd0d7f217828f0d53f6c1c11ad5eb","nilotinib","ADDED"
"8001940","sodium oxybate","CHANGED"
"7dfdcbe22ad3f613e655157a0d9de6db","trypan blue","CHANGED"
"8000107","procyclidine","tm_status_effective_time: ""20180830"" -> ""20181031"""
"edbc66eb041bbed292603062d5d9c16a","tetracosactide","CHANGED"
"055a915ad19d05f77e8a0f650010ad76","acetaminophen and caffeine and pyrilamine","ADDED"
"032a5ab10e18a7c92080bb6c7951e894","natalizumab","ADDED"
"2672d199fff806e1d587affc5d138694","ulipristal","CHANGED"
"1002653095a427421156b4ac520be38f","paromomycin","ADDED"
"8001930","sarilumab","CHANGED"
"94f19dc7988ddefb2a433c8697a982ec","vitamin B12","CHANGED"
"b9b0a5688350290f61cba887c32d8d21","pegaspargase","ADDED"
"24dfab067badbb5ae91671407f4e2230","benzocaine and butamben and tetracaine","ADDED"
"4c5f34f6214fbf9f65016272bb226d5a","ustekinumab","CHANGED"
"8001977","trifluoperazine","CHANGED"
"da59da21a396f54b530eb66d210f9667","secukinumab","CHANGED"
"8240bb87bd3e57f7704f611c2e5ed603","ruxolitinib","CHANGED"
"fb5f0b9faccbab953baf5d830d9cfadd","remifentanil","CHANGED"
"5865f747e036b5945be70f52c6accf75","polyvinyl alcohol and povidone and tetrahydrozoline","ADDED"
"8001915","phenylbutyric acid","CHANGED"
"3303bb5898bc0c0c96b4a3e7898ece7b","temozolomide","CHANGED"
"8001898","chromic chloride and copper sulfate and manganese sulfate and selenium and zinc sulfate","CHANGED"
"b8e91a8b8b9f43db4a1508f4879a213a","oxytocin","ADDED"
"a3210a797666c06fab3383b14cbad033","xylometazoline","CHANGED"
"f959f9c6f3f186624176a9ddd7deeb8d","doxylamine and pyridoxine","CHANGED"
"8001958","tetrahydrozoline","CHANGED"
"9f225385ea8672956ec4f267fb98be39","polyvinyl alcohol","ADDED"
"ee057aee94167748d82c8bf86b9db820","cisatracurium (cisatracurium besylate)","ADDED"
"3226f68123082062a27e0f68300753c2","glycerine and polysorbate 80 and sodium carboxymethyl cellulose","ADDED"
"55f533e32d08bf54bdaa5cd00a062253","cannabidiol and delta-9-tetrahydrocannabinol","ADDED"
"7ea61161d1f1aaa0500cb3d30cb7e356","pyridoxine","CHANGED"
"8001643","ensulizole","tm_status_effective_time: ""20181101"" -> ""20181103"""
"12dec471823e9ce4f4ac371b4df758fa","lymphocyte immunoglobulin anti-thymocyte globulin (equine)","ADDED"
"36a6a5465117f75ed9e0484773e74fde","pirfenidone","ADDED"
"8001931","sebelipase alfa","CHANGED"
"8001961","thiamine","CHANGED"
"a3cde5aebebc465df2d8bf8e477490fa","vedolizumab","CHANGED"
"80dc81eb05cf76deeacfab2578351f9d","pegvisomant","ADDED"
"86cea4415567e960902d28e64b1b499e","nintedanib","ADDED"
"8001974","trastuzumab emtansine","CHANGED"
"8001154","peramivir","tm_status_effective_time: """" -> ""20180103"""
"8001919","regorafenib","CHANGED"
"188291620a0c4d703e205e28ff9871e7","tofacitinib","CHANGED"
"186848cd35b57ba3df57e89f4cc16ca0","piperazine","ADDED"
"5758ecf10d228d674341a43fc07d9934","brigatinib","ADDED"
"dfe6c1ec84ce1a1157e9fa618a3b1b03","oxymetazoline hydrochloride","ADDED"
"92a61c331135cec9c5900f59256f59d1","rocuronium","CHANGED"
"8001948","sugammadex","CHANGED"
"8001914","pheniramine and phenylephrine","CHANGED"
"8001988","venetoclax","CHANGED"
"5d1ca098f2cd98dc888db661b3a2a07f","prucalopride","ADDED"
"8001999","vitamin D2","CHANGED"
"6b61014018b9da4c52c7afd381fe75f5","arsenic trioxide","CHANGED"
"4e0bec19c1aa36640e0bd7ab98de68fc","aloe and benzoin and myroxylon balsamum and storax","ADDED"
"8001978","trimebutine","CHANGED"
"26d7adb5c382e1371e9fe60f58805916","succinylcholine","CHANGED"
"8001968","tolnaftate","CHANGED"
"e097b6538d8c3e199872d8f19244e3ab","sodium polystyrene sulfonate","CHANGED"
"9148e63f6a3b9289984ccda7597f9199","bronopol and triclosan","CHANGED"
"8001957","tetracosactide","CHANGED"
"8001950","sunitinib","CHANGED"
"17d94c39015a6b8f2cb7d6297e9c80d6","perampanel","ADDED"
"8001942","sodium tetradecyl sulfate","CHANGED"
"8001959","tetrahydrozoline and zinc sulfate","CHANGED"
"107ba2abfcf6ecd7921172ba37a6dbfd","sodium carboxymethyl cellulose","ADDED"
"16018c8f310d03d6a566ded2f2a2880a","sugammadex","CHANGED"
"8001956","tetracaine","CHANGED"
"1d729dd481063d4adfff74d6e7546b6f","romidepsin","CHANGED"
"ae6f06f87c9804558b3671c79646a18e","sodium oxybate","CHANGED"
"8001979","triptorelin","CHANGED"
"c70f3196826e850a6889cb4c778ecf4a","topotecan","CHANGED"
"8001913","nitroprusside","CHANGED"
"96f2d2727ff33c9cc82e744d3a7c2358","lidocaine and tetracaine","CHANGED"
"8001885","adenosine","CHANGED"
"8001984","vasopressin","CHANGED"
"5835c217fd6e78686ed2c226e22f3507","acetaminophen and pheniramine and phenylephrine and vitamin C","CHANGED"
"092e0b9e04c6d0f34da7a22ef86c31d4","vorinostat","CHANGED"
"000c692b16b1a12f2fd5c701bc9c10cc","verteporfin","CHANGED"
"59fa5b671a33fa2569676a07dfef64a7","tirofiban","CHANGED"
"8001905","doxylamine and pyridoxine","CHANGED"
"bc96cffa807ce2ca424002091b07bd39","catridecacog","ADDED"
"8001989","verteporfin","CHANGED"
"6f0e3bc2e5cc7ce7abcb179e47dca4fb","dexamethasone (base) and neomycin and polymyxin b","CHANGED"
"8001901","dexamethasone (base) and neomycin and polymyxin b","CHANGED"
"e75b16dbfc7919fe19396a251340f900","pyrantel","ADDED"
"e6d38a445208778109d1a37174ab7ef2","alpha 1-proteinase inhibitor (human)","ADDED"
"8b60d2aed9722b31af909bf608eba090","elagolix","ADDED"
"c07042edb9ceeb1f32ff0641ec5362a4","sinecatechins","CHANGED"
"8001933","selenium","CHANGED"
"8001932","secukinumab","CHANGED"
"8001951","taliglucerase alfa","CHANGED"
"e69d1485f26dd63e224304373607d4ce","trimebutine","CHANGED"
"8002004","yohimbine","CHANGED"
"9ab0fe00e7362e70a2761e0ca773fb25","trametinib","CHANGED"
"cdf97ce3715b1b20f23f2bcd7a5e6710","obeticholic acid","ADDED"
"8001986","velaglucerase alfa","CHANGED"
"5eea267ce957b12cb612f165d8c7c7bb","sarilumab","CHANGED"
"344d64c3b0f4858b6862ee446477b8a1","diluent and somatropin","CHANGED"
"b24021b7065cf7f5827b10d424444420","piperonyl butoxide and pyrethrins","ADDED"
"0ca064b2980421f3dffe74f2d553069c","tetrahydrozoline","CHANGED"
"094b29cee867407552635ebcaf13f8c8","trastuzumab","CHANGED"
"8001966","tocilizumab","CHANGED"
"8001946","succinylcholine","CHANGED"
"ace2890ba91458b8b8b7a35b9d979a7e","vitamin A (retinyl palmitate) and vitamin E (dl-alpha tocopheryl acetate)","CHANGED"
"2337830bfb73d788b4777c9cf26547dd","ponatinib","ADDED"
"8001920","remifentanil","CHANGED"
"8002003","xylometazoline","CHANGED"
"52c8ea102da7d0aadbd8457e5a3b204f","treprostinil","CHANGED"
"341bea3abc6470b61eff653fd8de59c9","pegfilgrastim","ADDED"
"330ae4a0cbd48b9ecb928d4fa991e3b1","vitamin K1","CHANGED"
"8001902","dextromethorphan and pheniramine and phenylephrine and vitamin C","CHANGED"
"8001895","cetylpyridinium","CHANGED"
"ff64aea8120e81594b37d4e8def70cba","baricitinib","ADDED"
"8001937","sinecatechins","CHANGED"
"8001888","articaine and epinephrine","CHANGED"
"bc2d2bed9f8f5299635498dbfc67be35","anti-thymocyte globulin (rabbit)","ADDED"
"d759d5a9f69264ce04087b07561b08b4","trolamine salicylate","CHANGED"
"047089dce9664169e1789123428ab61f","cetylpyridinium","CHANGED"
"8001962","thyroid","CHANGED"
"2d9245e8383dde3f1a3ee8288a1f6c71","vismodegib","CHANGED"
"8001991","vincristine","CHANGED"
"aefacad9a6795a89d3df82b1bc20e9aa","plerixafor","ADDED"
"d15a7a4c459a55d511b893d1f3fe9838","polyvinyl alcohol and povidone","ADDED"
"ef20de029651bce90375208b4e945cb1","tranexamic acid","CHANGED"
"8002002","vortioxetine","CHANGED"
"8001929","sapropterin","CHANGED"
"8001990","vinblastine","CHANGED"
"8001917","ramucirumab","CHANGED"
"8001892","betamethasone valerate and fusidic acid","CHANGED"
"7bb6302db4b1b4ba4d3a8b3d0de7931e","osimertinib","ADDED"
"6c09ac838a2c42d8b59c6a7a13f30d91","sulfur hexafluoride","DELETED"
"8001971","trametinib","CHANGED"
"8001955","tesamorelin","CHANGED"
"8001976","triclosan","CHANGED"
"8001883","acetaminophen and pheniramine and phenylephrine","CHANGED"
"8000810","prednisolone and sulfacetamide sodium","ADDED"
"8001995","vitamin B12","CHANGED"
"beef21509ddc33cff9d4dfa3953f39ff","thalidomide","CHANGED"
"1de362d21ddfa5ea0b8cfe98669dfac2","benoxinate and fluorescein","CHANGED"
"97af6ae031f620dd36776eda9c22dd9e","velaglucerase alfa","CHANGED"
"8001889","bazedoxifene and conjugated estrogens","CHANGED"
"8001994","vitamin A (retinyl palmitate) and vitamin E (dl-alpha tocopheryl acetate)","CHANGED"
"44665610578540453d8421719c13513b","trabectedin","CHANGED"
"8001927","ropivacaine","CHANGED"
"8001890","benoxinate and fluorescein","CHANGED"
"6dbb468f5dce23ca7125d6fc724743fa","phenylbutyric acid","CHANGED"
"7f50e70e24347a2aad1548980c00e19a","polyethylene glycol 3350","ADDED"
"8001897","chromic chloride and copper sulfate and iodine (sodium iodide) and manganese sulfate and selenium and zinc sulfate","CHANGED"
"8001996","vitamin C","CHANGED"
"daa49bd4241705e1945e52abab9ca4df","menthol and pyrithione zinc","ADDED"
"8001893","bronopol and triclosan","CHANGED"
"8001925","romidepsin","CHANGED"
"8001997","vitamin C (ascorbic acid)","CHANGED"
"a33d28b207e693c18e713ba8ebe5145b","glycerine and sodium carboxymethyl cellulose","ADDED"
"9dc0fc693ef14ef3f5d8e4de44cc6c26","tetracaine","CHANGED"
"d3cb52e4c568e14bcdc7f62be9e09d11","propofol","ADDED"
"9410920d2b8491857bc4007787154bd3","pasireotide","ADDED"
"1329d34ad4f52ee08d204ae64abd410f","olaparib","ADDED"
"8001912","naphazoline and pheniramine","CHANGED"
"e69d8643954080feea5368c2c899442e","pomalidomide","ADDED"
"998149b7d6effdbec2c122c9dd9c8aca","nitroprusside","CHANGED"
