drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102822","20565","ADDED","approved","DEXMEDETOMIDINE (DEXMEDETOMIDINE HYDROCHLORIDE)","400","MCG","02539470"
"102819","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","400","MG","02539446"
"102830","1216","ADDED","approved","MILRINONE (MILRINONE LACTATE)","1","MG","02539543"
"102796","9615","ADDED","approved","GUAIFENESIN","400","MG","02539322"
"102819","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","57","MG","02539446"
"102823","349","ADDED","approved","ROCURONIUM BROMIDE","10","MG","02539489"
"102869","2414","ADDED","approved","NAPROXEN","200","MG","02539969"
"102852","2493","ADDED","approved","BUPIVACAINE HYDROCHLORIDE","5","MG","02539780"
"74787","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02262487"
"75808","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02272563"
"73916","49","Changed","active","MAGNESIUM CHLORIDE","4.57","G","02254247"
"92024","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02435918"
"92030","51","Changed","active","CALCIUM CHLORIDE","9.92","G","02435969"
"75810","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02272598"
"74794","51","Changed","active","CALCIUM CHLORIDE","6.62","G","02262568"
"74789","49","Changed","approved","MAGNESIUM CHLORIDE","3.48","G","02262509"
"73919","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02254298"
"74786","55","Changed","active","SODIUM CHLORIDE","263","G","02262479"
"73917","49","Changed","active","MAGNESIUM CHLORIDE","4.57","G","02254255"
"75807","49","Changed","dormant","MAGNESIUM CHLORIDE","4.57","G","02272555"
"73901","49","Changed","active","MAGNESIUM CHLORIDE","6.86","G","02254085"
"74793","51","Changed","dormant","CALCIUM CHLORIDE","6.62","G","02262541"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"73921","49","Changed","active","MAGNESIUM CHLORIDE","3.48","G","02254301"
"75809","51","Changed","approved","CALCIUM CHLORIDE","7.41","G","02272571"
"92029","51","Changed","approved","CALCIUM CHLORIDE","9.92","G","02435950"
"75806","51","Changed","approved","CALCIUM CHLORIDE","9.92","G","02272547"
"75804","49","Changed","dormant","MAGNESIUM CHLORIDE","4.57","G","02272520"
"75813","51","Changed","approved","CALCIUM CHLORIDE","8.27","G","02272636"
"102796","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","MG","02539322"
"102818","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","62.5","MG","02539438"
"102882","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02540118"
"102859","23863","ADDED","approved","MIRIKIZUMAB","100","MG","02539853"
"102874","763","ADDED","approved","ENOXAPARIN SODIUM","80","MG","02540010"
"102346","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","7.62","%","02534541"
"102791","9967","ADDED","approved","GLYCOPYRROLATE","0.2","MG","02539276"
"102346","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","15.24","%","02534541"
"102812","1241","ADDED","approved","KETOROLAC TROMETHAMINE","30","MG","02539357"
"102842","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.117","%","02539675"
"102827","20659","ADDED","approved","SILODOSIN","4","MG","02539519"
"102883","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE)","50","MG","02540126"
"102354","10021","ADDED","approved","CITRIC ACID","1.85","%","02534630"
"102796","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02539322"
"102843","9471","ADDED","approved","LIDOCAINE","5","%","02539683"
"102876","763","ADDED","approved","ENOXAPARIN SODIUM","150","MG","02540037"
"102860","23863","ADDED","approved","MIRIKIZUMAB","20","MG","02539861"
"102837","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","15","MG","02539624"
"102829","11178","ADDED","approved","AMIKACIN (AMIKACIN SULFATE)","250","MG","02539535"
"102820","21077","ADDED","approved","PLERIXAFOR","20","MG","02539454"
"102824","2167","ADDED","approved","METOPROLOL TARTRATE","1","MG","02539497"
"102857","13271","ADDED","approved","FEBUXOSTAT (FEBUXOSTAT HEMIHYDRATE)","80","MG","02539837"
"102846","10021","ADDED","approved","CITRIC ACID","1.75","%","02539713"
"102818","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02539438"
"102839","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","20","MG","02539640"
"102842","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.231","%","02539675"
"102877","763","ADDED","approved","ENOXAPARIN SODIUM","100","MG","02540045"
"73923","55","Changed","active","SODIUM CHLORIDE","263","G","02254336"
"73917","51","Changed","active","CALCIUM CHLORIDE","6.62","G","02254255"
"75812","53","Changed","active","POTASSIUM CHLORIDE","6.7","G","02272628"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"73901","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02254085"
"75807","51","Changed","dormant","CALCIUM CHLORIDE","6.62","G","02272555"
"92029","49","Changed","approved","MAGNESIUM CHLORIDE","4.57","G","02435950"
"75806","49","Changed","approved","MAGNESIUM CHLORIDE","6.86","G","02272547"
"75809","49","Changed","approved","MAGNESIUM CHLORIDE","3.48","G","02272571"
"73921","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02254301"
"74793","49","Changed","dormant","MAGNESIUM CHLORIDE","4.57","G","02262541"
"75813","49","Changed","approved","MAGNESIUM CHLORIDE","4.57","G","02272636"
"75804","51","Changed","dormant","CALCIUM CHLORIDE","8.27","G","02272520"
"73922","55","Changed","active","SODIUM CHLORIDE","263","G","02254328"
"73916","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02254247"
"92024","49","Changed","active","MAGNESIUM CHLORIDE","4.57","G","02435918"
"75808","49","Changed","active","MAGNESIUM CHLORIDE","3.48","G","02272563"
"74787","49","Changed","active","MAGNESIUM CHLORIDE","3.48","G","02262487"
"75810","49","Changed","active","MAGNESIUM CHLORIDE","3.48","G","02272598"
"75805","55","Changed","dormant","SODIUM CHLORIDE","263","G","02272539"
"73924","55","Changed","active","SODIUM CHLORIDE","263","G","02254344"
"92030","49","Changed","active","MAGNESIUM CHLORIDE","4.57","G","02435969"
"73919","49","Changed","active","MAGNESIUM CHLORIDE","6.86","G","02254298"
"74789","51","Changed","approved","CALCIUM CHLORIDE","9.92","G","02262509"
"75411","55","Changed","active","SODIUM CHLORIDE","263","G","02268728"
"75812","55","Changed","active","SODIUM CHLORIDE","263","G","02272628"
"74794","49","Changed","active","MAGNESIUM CHLORIDE","4.57","G","02262568"
"102844","10021","ADDED","approved","CITRIC ACID","1.75","%","02539705"
"102861","23865","ADDED","approved","MARALIXIBAT (MARALIXIBAT CHLORIDE)","9.5","MG","02539888"
"102884","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE)","50","MG","02540134"
"102853","13153","ADDED","approved","ERTAPENEM (ERTAPENEM SODIUM)","1","G","02539799"
"102855","6436","ADDED","approved","HYDRALAZINE HYDROCHLORIDE","25","MG","02539810"
"102841","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","25","MG","02539667"
"102872","22128","ADDED","approved","TRAMETINIB","4.7","MG","02539993"
"102835","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","10","MG","02539608"
"102878","22126","ADDED","approved","DABRAFENIB (DABRAFENIB MESYLATE)","10","MG","02540053"
"102851","2493","ADDED","approved","BUPIVACAINE HYDROCHLORIDE","2.5","MG","02539772"
"102843","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","0.25","%","02539683"
"102825","13153","ADDED","approved","ERTAPENEM (ERTAPENEM SODIUM)","1","G","02539500"
"102836","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","12.5","MG","02539616"
"102845","10021","ADDED","approved","CITRIC ACID","0.5","%","02539691"
"102879","2564","ADDED","approved","CLONIDINE HYDROCHLORIDE","0.025","MG","02540061"
"102870","763","ADDED","approved","ENOXAPARIN SODIUM","30","MG","02539977"
"102814","197","ADDED","approved","BENZALKONIUM CHLORIDE","1.9","%","02539373"
"102856","6436","ADDED","approved","HYDRALAZINE HYDROCHLORIDE","50","MG","02539829"
"73924","51","Changed","active","CALCIUM CHLORIDE","9.92","G","02254344"
"75805","51","Changed","dormant","CALCIUM CHLORIDE","9.92","G","02272539"
"73193","49","Changed","active","MAGNESIUM CHLORIDE","3.48","G","02248823"
"75803","51","Changed","approved","CALCIUM CHLORIDE","3.31","G","02272512"
"74791","55","Changed","active","SODIUM CHLORIDE","263","G","02262525"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"75411","51","Changed","active","CALCIUM CHLORIDE","8.27","G","02268728"
"75812","51","Changed","active","CALCIUM CHLORIDE","9.92","G","02272628"
"74786","49","Changed","active","MAGNESIUM CHLORIDE","3.48","G","02262479"
"75811","49","Changed","dormant","MAGNESIUM CHLORIDE","4.57","G","02272601"
"74789","55","Changed","approved","SODIUM CHLORIDE","263","G","02262509"
"92022","51","Changed","approved","CALCIUM CHLORIDE","9.92","G","02435888"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"73901","55","Changed","active","SODIUM CHLORIDE","275","G","02254085"
"73923","51","Changed","active","CALCIUM CHLORIDE","9.92","G","02254336"
"95802","12110","Changed","approved","LINEZOLID","2","MG","02469294"
"73917","55","Changed","active","SODIUM CHLORIDE","263","G","02254255"
"86703","51","Changed","dormant","CALCIUM CHLORIDE","6.62","G","02381257"
"73922","51","Changed","active","CALCIUM CHLORIDE","9.92","G","02254328"
"91147","7426","Changed","approved","ETHINYL ESTRADIOL","0.03","MG","02426927"
"74789","42","Changed","approved","DEXTROSE","99","G","02262509"
"73921","55","Changed","active","SODIUM CHLORIDE","263","G","02254301"
"102510","7486","ADDED","approved","TESTOSTERONE ENANTHATE","200","MG","02536315"
"102354","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.045","%","02534630"
"102883","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","850","MG","02540126"
"102817","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","200","MG","02539411"
"102858","23863","ADDED","approved","MIRIKIZUMAB","100","MG","02539845"
"102781","9967","ADDED","approved","GLYCOPYRROLATE","0.2","MG","02539160"
"102875","763","ADDED","approved","ENOXAPARIN SODIUM","120","MG","02540029"
"102847","23404","ADDED","approved","UPADACITINIB","45","MG","02539721"
"102346","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","7.62","%","02534541"
"102840","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","22.5","MG","02539659"
"102795","4918","ADDED","approved","VITAMIN K1","50","MG","02539314"
"102873","763","ADDED","approved","ENOXAPARIN SODIUM","60","MG","02540002"
"102882","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE)","50","MG","02540118"
"102833","12945","ADDED","approved","BIVALIRUDIN","250","MG","02539586"
"91147","7490","ADDED","approved","LEVONORGESTREL","0.15","MG","02426927"
"102814","3229","ADDED","approved","SODIUM PERCARBONATE","12.1","%","02539373"
"102346","197","ADDED","approved","BENZALKONIUM CHLORIDE","20.32","%","02534541"
"102838","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","17.5","MG","02539632"
"102817","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","28.5","MG","02539411"
"102854","6436","ADDED","approved","HYDRALAZINE HYDROCHLORIDE","10","MG","02539802"
