mp_code,mp_formal_name,mp_fr_description,changes
"00727520","HEPARIN LEO 100UNIT/ML (heparin sodium 1000 unit per 10 mL NA vial) LEO PHARMA INC","HEPARIN LEO 100UNIT/ML (héparine sodique 1000 unité par 10 mL NA fiole) LEO PHARMA INC","ADDED"
"01916491","PERCOCET-DEMI (acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","PERCOCET-DEMI (acétaminophène 325 mg et chlorhydrate d'oxycodone 2,5 mg comprimé oral) BRISTOL-MYERS SQUIBB CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20171013"""
"01916580","HYCODAN SYRUP (hydrocodone bitartrate 5 mg per 5 mL syrup) BRISTOL-MYERS SQUIBB CANADA","HYCODAN SYRUP (bitartrate d'hydrocodone 5 mg par 5 mL sirop) BRISTOL-MYERS SQUIBB CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20170714"""
"02023830","SULFACETAMIDE (sulfacetamide sodium 10 % ophthalmic drops) PHARMA STULLN INC.","SULFACETAMIDE (sulfacétamide sodique 10 % gouttes ophtalmiques) PHARMA STULLN INC.","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19941231"" -> ""20191004"""
"02160986","CALCIUM-45  0.5-4.5 (calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","CALCIUM-45  0.5-4.5 (chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02161060","CALCIUM-45  0.25-4.5 (calcium chloride 7.45 g per bottle powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","CALCIUM-45  0.25-4.5 (chlorure de calcium 7,45 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02177846","DOM-CEPHALEXIN - TAB 250MG (cephalexin 250 mg oral tablet) DOMINION PHARMACAL","DOM-CEPHALEXIN - TAB 250MG (céphalexine 250 mg comprimé oral) DOMINION PHARMACAL","mp_status_effective_time: ""20170803"" -> ""20191024"""
"02177854","DOM-CEPHALEXIN - TAB 500MG (cephalexin 500 mg oral tablet) DOMINION PHARMACAL","DOM-CEPHALEXIN - TAB 500MG (céphalexine 500 mg comprimé oral) DOMINION PHARMACAL","mp_status_effective_time: ""20170803"" -> ""20191017"""
"02177862","DOM-CEPHALEXIN 125 - SUS 125MG/5ML (cephalexin 125 mg per 5 mL oral suspension) DOMINION PHARMACAL","DOM-CEPHALEXIN 125 - SUS 125MG/5ML (céphalexine 125 mg par 5 mL suspension orale) DOMINION PHARMACAL","mp_status_effective_time: ""20170803"" -> ""20191024"""
"02177870","DOM-CEPHALEXIN 250 - SUS 250MG/5ML (cephalexin 250 mg per 5 mL oral suspension) DOMINION PHARMACAL","DOM-CEPHALEXIN 250 - SUS 250MG/5ML (céphalexine 250 mg par 5 mL suspension orale) DOMINION PHARMACAL","mp_status_effective_time: ""20170803"" -> ""20191024"""
"02203375","STERILE LIGHT MINERAL OIL 100% (mineral oil light 100 % cutaneous liquid) OMEGA LABORATORIES LTD","STERILE LIGHT MINERAL OIL 100% (huile minérale légère 100 % liquide cutané) OMEGA LABORATORIES LTD","Health_Canada_product_name: ""MINERAL OIL, LIGHT STERILE, OMEGA STD.- 100%"" -> ""STERILE LIGHT MINERAL OIL 100%""
mp_formal_name: ""MINERAL OIL, LIGHT STERILE, OMEGA STD.- 100% (mineral oil light 100 % cutaneous liquid) OMEGA LABORATORIES LTD"" -> ""STERILE LIGHT MINERAL OIL 100% (mineral oil light 100 % cutaneous liquid) OMEGA LABORATORIES LTD""
mp_fr_description: ""MINERAL OIL, LIGHT STERILE, OMEGA STD.- 100% (huile minérale légère 100 % liquide cutané) OMEGA LABORATORIES LTD"" -> ""STERILE LIGHT MINERAL OIL 100% (huile minérale légère 100 % liquide cutané) OMEGA LABORATORIES LTD"""
"02215187","CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg per vial powder for solution for injection) PFIZER CANADA ULC","CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02219727","PDP-BENZTROPINE (benztropine mesylate 2 mg per 5 mL oral solution) PENDOPHARM DIVISION OF PHARMASCIENCE INC","PDP-BENZTROPINE (mésylate de benztropine 2 mg par 5 mL solution orale) PENDOPHARM DIVISION OF PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20191016"""
"02231510","CLIMARA 100 (estradiol (estradiol hemihydrate) 100 mcg per 24 hour transdermal patch) BAYER INC","CLIMARA 100 (estradiol (hémihydrate d'estradiol) 100 mcg par 24 heure timbre transdermique) BAYER INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19971201"" -> ""20180726"""
"02237147","MIRAPEX (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MIRAPEX (dichlorhydrate de pramipexole monohydraté 1,5 mg comprimé oral) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980226"" -> ""20180618"""
"02240687","RATIO-DEXAMETHASONE (dexamethasone 4 mg oral tablet) TEVA CANADA LIMITED","RATIO-DEXAMETHASONE (dexaméthasone 4 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19991029"" -> ""20180518"""
"02242786","MOBICOX (meloxicam 15 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MOBICOX (méloxicam 15 mg comprimé oral) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20000926"" -> ""20180817"""
"02243789","RATIO-IPRA SAL UDV (ipratropium bromide 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL nebulizer solution unit dose vial) TEVA CANADA LIMITED","RATIO-IPRA SAL UDV (bromure d'ipratropium 0,5 mg par 2,5 mL et salbutamol (sulfate de salbutamol) 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20020514"" -> ""20191128"""
"02246582","MYLAN-SIMVASTATIN (simvastatin 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","MYLAN-SIMVASTATIN (simvastatine 5 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20030115"" -> ""20190917"""
"02248012","MYLAN-PAROXETINE (paroxetine (paroxetine hydrochloride, isopropyl solvate) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","MYLAN-PAROXETINE (paroxétine (chlorhydrate de paroxétine, solvate d'isopropyle) 10 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20031008"" -> ""20180712"""
"02248157","GONAL-F (follitropin alfa 1050 unit per vial powder for solution for injection with diluent solution syringe) EMD SERONO A DIVISION OF EMD INC CANADA","GONAL-F (follitropine alfa 1050 unité par fiole poudre pour solution injectable avec solution diluante seringue) EMD SERONO A DIVISION OF EMD INC CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20031230"" -> ""20190430"""
"02252147","DAYTIME COLD RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","DAYTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","mp_formal_name: ""DAYTIME COLD RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) PHARMETICS (2011) INC"" -> ""DAYTIME COLD RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.""
mp_fr_description: ""DAYTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PHARMETICS (2011) INC"" -> ""DAYTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02272296","RIVA-LOVASTATIN (lovastatin 40 mg oral tablet) LABORATOIRE RIVA INC","RIVA-LOVASTATIN (lovastatine 40 mg comprimé oral) LABORATOIRE RIVA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20051207"" -> ""20180911"""
"02287234","MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) SANIS HEALTH INC","MINOCYCLINE (minocycline (chlorhydrate de minocycline) 100 mg capsule orale) SANIS HEALTH INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20100225"" -> ""20180716"""
"02291363","ROBITUSSIN TOTAL COUGH, COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 30 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","ROBITUSSIN TOTAL COUGH, COLD & FLU (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 30 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","mp_formal_name: ""ROBITUSSIN TOTAL COUGH COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 30 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN TOTAL COUGH, COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 30 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC""
mp_fr_description: ""ROBITUSSIN TOTAL COUGH COLD & FLU (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 30 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN TOTAL COUGH, COLD & FLU (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 30 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"""
"02291371","ROBITUSSIN TOTAL COUGH, COLD & FLU NIGHTTIME EXTRA STRENGTH (acetaminophen 1000 mg per 30 mL and chlorpheniramine maleate 4 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","ROBITUSSIN TOTAL COUGH, COLD & FLU NIGHTTIME EXTRA STRENGTH (acétaminophène 1000 mg par 30 mL et maléate de chlorphéniramine 4 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","Health_Canada_product_name: ""ROBITUSSIN TOTAL COUGH, COLD & FLU EXTRA STRENGTH"" -> ""ROBITUSSIN TOTAL COUGH, COLD & FLU NIGHTTIME EXTRA STRENGTH""
mp_formal_name: ""ROBITUSSIN TOTAL COUGH COLD & FLU EXTRA STRENGTH (acetaminophen 1000 mg per 30 mL and chlorpheniramine maleate 4 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN TOTAL COUGH, COLD & FLU NIGHTTIME EXTRA STRENGTH (acetaminophen 1000 mg per 30 mL and chlorpheniramine maleate 4 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC""
mp_fr_description: ""ROBITUSSIN TOTAL COUGH COLD & FLU EXTRA STRENGTH (acétaminophène 1000 mg par 30 mL et maléate de chlorphéniramine 4 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN TOTAL COUGH, COLD & FLU NIGHTTIME EXTRA STRENGTH (acétaminophène 1000 mg par 30 mL et maléate de chlorphéniramine 4 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"""
"02294419","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) PHARMASCIENCE INC","PMS-MINOCYCLINE (minocycline (chlorhydrate de minocycline) 50 mg capsule orale) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20071001"" -> ""20191023"""
"02309459","IBUPROFEN (ibuprofen 400 mg oral tablet) JAMP PHARMA CORPORATION","IBUPROFEN (ibuprofène 400 mg comprimé oral) JAMP PHARMA CORPORATION","ADDED"
"02312360","ALLERGY FORMULA (diphenhydramine hydrochloride 25 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ALLERGY FORMULA (chlorhydrate de diphenhydramine 25 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","mp_formal_name: ""ALLERGY FORMULA (diphenhydramine hydrochloride 25 mg oral tablet) PHARMETICS (2011) INC"" -> ""ALLERGY FORMULA (diphenhydramine hydrochloride 25 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.""
mp_fr_description: ""ALLERGY FORMULA (chlorhydrate de diphenhydramine 25 mg comprimé oral) PHARMETICS (2011) INC"" -> ""ALLERGY FORMULA (chlorhydrate de diphenhydramine 25 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02313707","TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) SUN PHARMA CANADA INC","TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-ATORVASTATIN"" -> ""TARO-ATORVASTATIN""
mp_formal_name: ""RAN-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02313715","TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) SUN PHARMA CANADA INC","TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-ATORVASTATIN"" -> ""TARO-ATORVASTATIN""
mp_formal_name: ""RAN-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) SUN PHARMA CANADA INC"""
"02313723","TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) SUN PHARMA CANADA INC","TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-ATORVASTATIN"" -> ""TARO-ATORVASTATIN""
mp_formal_name: ""RAN-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) SUN PHARMA CANADA INC"""
"02313758","TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) SUN PHARMA CANADA INC","TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-ATORVASTATIN"" -> ""TARO-ATORVASTATIN""
mp_formal_name: ""RAN-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) SUN PHARMA CANADA INC"""
"02316080","ACT QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) TEVA CANADA LIMITED","ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 25 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 25 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 25 mg comprimé oral) TEVA CANADA LIMITED"""
"02316099","ACT QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) TEVA CANADA LIMITED","ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 100 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 100 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 100 mg comprimé oral) TEVA CANADA LIMITED"""
"02316110","ACT QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) TEVA CANADA LIMITED","ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 200 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 200 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 200 mg comprimé oral) TEVA CANADA LIMITED"""
"02316129","ACT QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) TEVA CANADA LIMITED","ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT QUETIAPINE (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) TEVA CANADA LIMITED"""
