drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"90988","active","active","02425246","VANTIVE ULC","BAXTER CORPORATION"
"97576","active","active","02485524","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"19060","active","active","02172380","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"87985","active","active","02394707","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"94410","active","active","02456982","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"79921","active","active","02313707","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"79925","active","active","02313758","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"79923","active","active","02313723","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"79922","active","active","02313715","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"98313","active","active","02493160","PHARMASCIENCE INC","PENDOPHARM DIVISION OF PHARMASCIENCE INC"
"81710","active","active","02331403","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"100695","active","active","02517574","VERMONT'S ORIGINAL LLC","VERMONTS ORIGINAL LLC"
"14551","active","active","02044013","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"97446","active","active","02484137","APOTEX INC","SANTEN INCORPORATED"
"100459","active","active","02515202","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"12445","inactive","inactive","01968653","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"19758","approved","inactive","02182858","APOTEX INC","NU-PHARM INC"
"19766","approved","inactive","02182831","APOTEX INC","NU-PHARM INC"
"19767","approved","inactive","02182823","APOTEX INC","NU-PHARM INC"
"63690","inactive","inactive","02240172","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"63692","inactive","inactive","02240174","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"63693","inactive","inactive","02240175","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"63694","inactive","inactive","02240176","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"68272","inactive","inactive","02244307","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"18200","dormant","dormant","02158159","VANTIVE ULC","BAXTER CORPORATION"
"77958","dormant","dormant","02294230","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"77959","dormant","dormant","02294249","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"77960","dormant","dormant","02294257","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"75511","dormant","dormant","02269732","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"89952","dormant","dormant","02414899","VANTIVE ULC","BAXTER CORPORATION"
"89933","dormant","dormant","02414724","VANTIVE ULC","BAXTER CORPORATION"
"99055","approved","approved","02500892","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"97867","approved","approved","02488582","PLZ CORP.","CLAIRE-SPRAYWAY INC."
"90010","approved","approved","02415518","VANTIVE ULC","BAXTER CORPORATION"
"99243","approved","approved","02502909","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"96008","approved","approved","02470985","VERMONT'S ORIGINAL LLC","VERMONTS ORIGINAL LLC"
"99119","approved","approved","02501589","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
"102917","approved","approved","02540479","CONSTANT INTERNATIONAL","CONSTANT INTERNATIONAL INC"
