drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"102235","56","ORAL","ADDED","02533359"
"102339","56","ORAL","ADDED","02534479"
"103533","56","ORAL","ADDED","02546655"
"103766","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02548836"
"103749","94","DISINFECTANT (Institutional/Industrial)","ADDED","02548631"
"102335","56","ORAL","ADDED","02534444"
"103571","56","ORAL","ADDED","02547066"
"103803","56","ORAL","ADDED","02549166"
"103767","70","TOPICAL","ADDED","02548852"
"103728","53","NASAL","ADDED","02548402"
"102440","56","ORAL","ADDED","02535564"
"103718","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02548305"
"103748","56","ORAL","ADDED","02548623"
"103499","56","ORAL","ADDED","02546280"
"103731","93","DISINFECTANT (Domestic)","ADDED","02548429"
"103749","93","DISINFECTANT (Domestic)","ADDED","02548631"
"103677","1","BLOCK/INFILTRATION","ADDED","02547856"
"102340","56","ORAL","ADDED","02534487"
"103791","56","ORAL","ADDED","02549034"
"103768","93","DISINFECTANT (Domestic)","ADDED","02548844"
"103768","94","DISINFECTANT (Institutional/Industrial)","ADDED","02548844"
"103731","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02548429"
"103798","56","ORAL","ADDED","02549107"
"102341","56","ORAL","ADDED","02534495"
"103766","8","DISINFECTANT (Food Premises)","ADDED","02548836"
"103753","93","DISINFECTANT (Domestic)","ADDED","02548682"
"103762","56","ORAL","ADDED","02548771"
"102400","56","ORAL","ADDED","02535122"
"103461","56","ORAL","ADDED","02545888"
"102238","56","ORAL","ADDED","02533383"
"102237","56","ORAL","ADDED","02533375"
"103575","56","ORAL","ADDED","02547104"
"103755","56","ORAL","ADDED","02548704"
"102627","56","ORAL","ADDED","02537567"
"96773","56","ORAL","ADDED","02476983"
"103775","65","SUBCUTANEOUS","ADDED","02548909"
"95762","56","ORAL","ADDED","02468972"
"103761","56","ORAL","ADDED","02548763"
"103790","56","ORAL","ADDED","02549026"
"103752","56","ORAL","ADDED","02548674"
"103743","56","ORAL","ADDED","02548577"
"102631","56","ORAL","ADDED","02537605"
"103536","56","ORAL","ADDED","02546698"
"103776","56","ORAL","ADDED","02548933"
"103465","56","ORAL","ADDED","02545934"
"102403","56","ORAL","ADDED","02535157"
"102404","56","ORAL","ADDED","02535165"
"103496","56","ORAL","ADDED","02546256"
"102337","56","ORAL","ADDED","02534452"
"103768","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02548844"
"103735","49","INTRAVENOUS","ADDED","02548488"
"103735","65","SUBCUTANEOUS","ADDED","02548488"
"95766","56","ORAL","ADDED","02469014"
"102442","56","ORAL","ADDED","02535580"
"102443","56","ORAL","ADDED","02535599"
"103754","93","DISINFECTANT (Domestic)","ADDED","02548690"
"102629","56","ORAL","ADDED","02537583"
"103768","8","DISINFECTANT (Food Premises)","ADDED","02548844"
"103815","56","ORAL","ADDED","02549360"
"102401","56","ORAL","ADDED","02535130"
"103763","56","ORAL","ADDED","02548798"
"102441","56","ORAL","ADDED","02535572"
"103766","94","DISINFECTANT (Institutional/Industrial)","ADDED","02548836"
"103757","56","ORAL","ADDED","02548720"
