mp_code,mp_formal_name,ntp_code,ntp_formal_name,tm_code,tm_formal_name
"02431920","RIXUBIS (nonacog gamma 250 unit per vial NA) SHIRE PHARMA CANADA ULC","59ce56b64911c71c9714ec34cfa7970f","nonacog gamma 250 unit per vial NA","8002149","nonacog gamma"
"02477009","JAMP PERINDOPRIL (perindopril erbumine 2 mg oral tablet) JAMP PHARMA CORPORATION","9000539","perindopril erbumine 2 mg oral tablet","8000206","perindopril"
"02479877","PERINDOPRIL ERBUMINE (perindopril erbumine 2 mg oral tablet) SIVEM PHARMACEUTICALS ULC","9000539","perindopril erbumine 2 mg oral tablet","8000206","perindopril"
"02477017","JAMP PERINDOPRIL (perindopril erbumine 4 mg oral tablet) JAMP PHARMA CORPORATION","9000540","perindopril erbumine 4 mg oral tablet","8000206","perindopril"
"02476770","MINT-PERINDOPRIL (perindopril erbumine 4 mg oral tablet) MINT PHARMACEUTICALS INC","9000540","perindopril erbumine 4 mg oral tablet","8000206","perindopril"
"02479885","PERINDOPRIL ERBUMINE (perindopril erbumine 4 mg oral tablet) SIVEM PHARMACEUTICALS ULC","9000540","perindopril erbumine 4 mg oral tablet","8000206","perindopril"
"02477025","JAMP PERINDOPRIL (perindopril erbumine 8 mg oral tablet) JAMP PHARMA CORPORATION","9001051","perindopril erbumine 8 mg oral tablet","8000206","perindopril"
"02476789","MINT-PERINDOPRIL (perindopril erbumine 8 mg oral tablet) MINT PHARMACEUTICALS INC","9001051","perindopril erbumine 8 mg oral tablet","8000206","perindopril"
"02479893","PERINDOPRIL ERBUMINE (perindopril erbumine 8 mg oral tablet) SIVEM PHARMACEUTICALS ULC","9001051","perindopril erbumine 8 mg oral tablet","8000206","perindopril"
"02480247","PMS-PROGESTERONE (progesterone 200 mg oral capsule) PHARMASCIENCE INC","1c5c7bb9536dac4381cc12e851c59251","progesterone 200 mg oral capsule","8000220","progesterone"
"02480786","XELJANZ (tofacitinib (tofacitinib citrate) 10 mg oral tablet) PFIZER CANADA ULC","598b9783d3641ace48f9f2adc958c833","tofacitinib (tofacitinib citrate) 10 mg oral tablet","8001967","tofacitinib"
"02472805","ZOLEDRONIC ACID FOR INJECTION (zoledronic acid (zoledronic acid monohydrate) 4 mg per 5 mL solution for injection) MARCAN PHARMACEUTICALS INC","c0e78131ece5fcc933a2bd36a2fabbb9","zoledronic acid 4 mg per 5 mL solution for injection","8001426","zoledronic acid"
