drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"87213","11854","ADDED","inactive","SILDENAFIL (SILDENAFIL CITRATE)","50","MG","02386569"
"99537","626","ADDED","approved","CHLORHEXIDINE GLUCONATE","2","%","02506017"
"99586","763","ADDED","approved","ENOXAPARIN SODIUM","100","MG","02506491"
"99564","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02506300"
"99595","11178","ADDED","approved","AMIKACIN (AMIKACIN SULFATE)","500","MG","02506599"
"99568","13353","ADDED","approved","ALENDRONIC ACID (ALENDRONATE SODIUM)","70","MG","02506327"
"99597","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","10","MG","02506610"
"99556","12313","ADDED","approved","PEGFILGRASTIM","6","MG","02506238"
"99589","197","ADDED","approved","BENZALKONIUM CHLORIDE","3.436","%","02506521"
"99594","6599","ADDED","approved","PILOCARPINE HYDROCHLORIDE","5","MG","02506580"
"99585","763","ADDED","approved","ENOXAPARIN SODIUM","80","MG","02506483"
"99451","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","50","MG","02505169"
"99613","20435","ADDED","approved","ARIPIPRAZOLE","30","MG","02506785"
"99368","197","ADDED","active","BENZALKONIUM CHLORIDE","0.3331","%","02504243"
"98331","20565","ADDED","approved","DEXMEDETOMIDINE (DEXMEDETOMIDINE HYDROCHLORIDE)","100","MCG","02493314"
"99664","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","40","MG","02507250"
"94985","20161","ADDED","approved","DAPTOMYCIN","500","MG","02462117"
"99560","7555","ADDED","approved","HALOBETASOL PROPIONATE","0.01","%","02506262"
"99590","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.019","%","02506548"
"99669","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02507293"
"99598","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","15","MG","02506629"
"99622","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","100","MG","02506874"
"99590","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.048","%","02506548"
"99599","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","20","MG","02506637"
