drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"62616","active","active","02239160","PALADIN LABS INC.","PALADIN LABS INC"
"62617","active","active","02239162","PALADIN LABS INC.","PALADIN LABS INC"
"63874","active","active","02240335","PALADIN LABS INC.","PALADIN LABS INC"
"65010","active","active","02241377","PALADIN LABS INC.","PALADIN LABS INC"
"65756","active","active","02242082","AKORN CONSUMER HEALTH, A DIVISION OF AKORN INC.","AKORN CONSUMER HEALTH, A DIVISON OF AKORN INC."
"66820","active","active","02242980","PALADIN LABS INC.","PALADIN LABS INC"
"67856","active","active","02243914","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"68257","active","active","02244290","PALADIN LABS INC.","PALADIN LABS INC"
"69699","active","active","02245600","9059822 CANADA INC.","QWATRO CORPORATION"
"71508","active","active","02247265","PALADIN LABS INC.","PALADIN LABS INC"
"71619","active","active","02247374","PALADIN LABS INC.","PALADIN LABS INC"
"71958","active","active","02247694","PALADIN LABS INC.","PALADIN LABS INC"
"71959","active","active","02247698","PALADIN LABS INC.","PALADIN LABS INC"
"71963","active","active","02247699","PALADIN LABS INC.","PALADIN LABS INC"
"71964","active","active","02247700","PALADIN LABS INC.","PALADIN LABS INC"
"71965","active","active","02247701","PALADIN LABS INC.","PALADIN LABS INC"
"73225","active","active","02248854","AKORN CONSUMER HEALTH, A DIVISION OF AKORN INC.","AKORN CONSUMER HEALTH, A DIVISON OF AKORN INC."
"74230","active","active","02257084","ENDO PHARMACEUTICALS INC.","ENDO PHARMACEUTICALS INC"
"75010","active","active","02264633","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"76591","active","active","02280248","PALADIN LABS INC.","PALADIN LABS INC"
"77111","active","active","02285606","COVIS PHARMA B.V.","ASTRAZENECA CANADA INC"
"77112","active","active","02285614","COVIS PHARMA B.V.","ASTRAZENECA CANADA INC"
"77558","active","active","02290308","PALADIN LABS INC.","PALADIN LABS INC"
"78057","active","active","02295253","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"78102","active","active","02295679","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"78139","active","active","02296039","PALADIN LABS INC.","PALADIN LABS INC"
"78172","active","active","02296381","PALADIN LABS INC.","PALADIN LABS INC"
"78173","active","active","02296403","PALADIN LABS INC.","PALADIN LABS INC"
"78174","active","active","02296411","PALADIN LABS INC.","PALADIN LABS INC"
"78861","active","active","02303280","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"81581","active","active","02330059","BOEHRINGER INGELHEIM ANIMAL HEALTH CANADA INC.","BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
"81810","active","active","02332450","PALADIN LABS INC.","PALADIN LABS INC"
"81814","active","active","02332477","PALADIN LABS INC.","PALADIN LABS INC"
"82873","active","active","02343266","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"84079","active","active","02355574","LIBERCHEM INC.","LIBERCHEM INC"
"86409","active","active","02378272","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"86410","active","active","02378280","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"86411","active","active","02378299","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"86767","active","active","02381834","VI-JON, LLC","VI-JON INC."
"88319","active","active","02398257","PALADIN LABS INC.","PALADIN LABS INC"
"88320","active","active","02398265","PALADIN LABS INC.","PALADIN LABS INC"
"89643","active","active","02411849","PALADIN LABS INC.","PALADIN LABS INC"
"90016","active","active","02415577","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"90017","active","active","02415585","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"90018","active","active","02415593","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"90019","active","active","02415607","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"90020","active","active","02415615","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"90043","active","active","02415844","ENDO PHARMACEUTICALS INC.","ENDO PHARMACEUTICALS INC"
"90757","active","active","02422913","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"90758","active","active","02422921","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"90759","active","active","02422948","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"90760","active","active","02422956","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91326","active","active","02428806","LIBERCHEM INC.","LIBERCHEM INC"
"91477","active","active","02430290","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91479","active","active","02430304","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91480","active","active","02430312","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91481","active","active","02430320","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91482","active","active","02430339","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91483","active","active","02430347","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91484","active","active","02430355","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"91986","active","active","02435519","LIBERCHEM INC.","LIBERCHEM INC"
"92530","active","active","02440946","LIBERCHEM INC.","LIBERCHEM INC"
"92532","active","active","02440962","LIBERCHEM INC.","LIBERCHEM INC"
"92544","active","active","02441071","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"94113","active","active","02454521","LIBERCHEM INC.","LIBERCHEM INC"
"94257","active","active","02455765","LIBERCHEM INC.","LIBERCHEM INC"
"94258","active","active","02455773","LIBERCHEM INC.","LIBERCHEM INC"
"94632","active","active","02459132","PALADIN LABS INC.","PALADIN LABS INC"
"95104","active","active","02463121","INTERCEPT PHARMACEUTICALS INC.","INTERCEPT PHARMACEUTICALS INC"
"95105","active","active","02463148","INTERCEPT PHARMACEUTICALS INC.","INTERCEPT PHARMACEUTICALS INC"
"95159","active","active","02463504","FERRER INTERNACIONAL, S.A.","FERRER INTERNACIONAL S.A."
"96294","active","active","02473550","SEARCHLIGHT PHARMA INC","SPROUT PHARMACEUTICALS CANADA, LTD"
"97037","active","active","02479729","VI-JON, LLC","VI-JON INC."
"97086","active","active","02480336","VI-JON, LLC","VI-JON INC."
"97187","active","active","02481383","AKCEA THERAPEUTICS, INC.","AKCEA THERAPEUTICS INC"
"97384","active","active","02483394","JUNO PHARMACEUTICALS CORP.","MDA INC."
"97609","active","active","02485877","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"97610","active","active","02485885","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"97611","active","active","02485893","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"97932","active","active","02489244","JUNO PHARMACEUTICALS CORP.","MDA INC."
"10393","inactive","inactive","00749834","PALADIN LABS INC.","PALADIN LABS INC"
"10485","inactive","inactive","00705799","PALADIN LABS INC.","PALADIN LABS INC"
"12220","inactive","inactive","01926454","PALADIN LABS INC.","PALADIN LABS INC"
"158","inactive","inactive","00010200","PALADIN LABS INC.","PALADIN LABS INC"
"159","inactive","inactive","00010219","PALADIN LABS INC.","PALADIN LABS INC"
"19222","inactive","inactive","02125218","PALADIN LABS INC.","PALADIN LABS INC"
"48361","inactive","inactive","00176141","PALADIN LABS INC.","PALADIN LABS INC"
"5314","inactive","inactive","00589500","PALADIN LABS INC.","PALADIN LABS INC"
"5575","inactive","inactive","00579335","PALADIN LABS INC.","PALADIN LABS INC"
"60773","inactive","inactive","02237441","PALADIN LABS INC.","PALADIN LABS INC"
"60774","inactive","inactive","02237442","PALADIN LABS INC.","PALADIN LABS INC"
"60775","inactive","inactive","02237443","PALADIN LABS INC.","PALADIN LABS INC"
"6131","inactive","inactive","00621935","PALADIN LABS INC.","PALADIN LABS INC"
"6133","inactive","inactive","00591475","PALADIN LABS INC.","PALADIN LABS INC"
"6134","inactive","inactive","00591467","PALADIN LABS INC.","PALADIN LABS INC"
"6166","inactive","inactive","00622141","PALADIN LABS INC.","PALADIN LABS INC"
"62003","approved","inactive","02238577","APOTEX INC","NU-PHARM INC"
"62129","inactive","inactive","02238697","PALADIN LABS INC.","PALADIN LABS INC"
"65689","inactive","inactive","02242018","PALADIN LABS INC.","PALADIN LABS INC"
"7350","inactive","inactive","00740721","PALADIN LABS INC.","PALADIN LABS INC"
"75794","inactive","inactive","02272415","PALADIN LABS INC.","PALADIN LABS INC"
"75795","inactive","inactive","02272423","PALADIN LABS INC.","PALADIN LABS INC"
"75796","inactive","inactive","02272431","PALADIN LABS INC.","PALADIN LABS INC"
"78724","inactive","inactive","02301911","PALADIN LABS INC.","PALADIN LABS INC"
"78977","inactive","inactive","02304481","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"79270","inactive","inactive","02307022","VI-JON, LLC","VI-JON INC."
"79545","inactive","inactive","02309785","PALADIN LABS INC.","PALADIN LABS INC"
"81813","inactive","inactive","02332469","PALADIN LABS INC.","PALADIN LABS INC"
"84910","inactive","inactive","02364174","PALADIN LABS INC.","PALADIN LABS INC"
"84911","inactive","inactive","02364182","PALADIN LABS INC.","PALADIN LABS INC"
"84912","inactive","inactive","02364190","PALADIN LABS INC.","PALADIN LABS INC"
"84913","inactive","inactive","02364204","PALADIN LABS INC.","PALADIN LABS INC"
"84914","inactive","inactive","02364212","PALADIN LABS INC.","PALADIN LABS INC"
"84915","inactive","inactive","02364220","PALADIN LABS INC.","PALADIN LABS INC"
"85846","inactive","inactive","02373300","PALADIN LABS INC.","PALADIN LABS INC"
"86915","inactive","inactive","02383403","PALADIN LABS INC.","PALADIN LABS INC"
"86917","inactive","inactive","02383438","PALADIN LABS INC.","PALADIN LABS INC"
"86919","inactive","inactive","02383454","PALADIN LABS INC.","PALADIN LABS INC"
"86921","inactive","inactive","02383470","PALADIN LABS INC.","PALADIN LABS INC"
"87384","inactive","inactive","02388316","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"88841","inactive","inactive","02403625","VI-JON, LLC","VI-JON INC."
"8917","inactive","inactive","00647217","PALADIN LABS INC.","PALADIN LABS INC"
"89616","inactive","inactive","02411547","VI-JON, LLC","VI-JON INC."
"89695","inactive","inactive","02412330","LIBERCHEM INC.","LIBERCHEM INC"
"90935","inactive","inactive","02424673","VI-JON, LLC","VI-JON INC."
"92531","inactive","inactive","02440954","LIBERCHEM INC.","LIBERCHEM INC"
"94411","inactive","inactive","02456990","LIBERCHEM INC.","LIBERCHEM INC"
"94539","inactive","inactive","02458292","LIBERCHEM INC.","LIBERCHEM INC"
"94540","inactive","inactive","02458306","LIBERCHEM INC.","LIBERCHEM INC"
"94541","inactive","inactive","02458314","LIBERCHEM INC.","LIBERCHEM INC"
"94626","inactive","inactive","02459094","LIBERCHEM INC.","LIBERCHEM INC"
"1084","dormant","dormant","00010391","PALADIN LABS INC.","PALADIN LABS INC"
"1118","dormant","dormant","00010383","PALADIN LABS INC.","PALADIN LABS INC"
"5764","dormant","dormant","00598208","PALADIN LABS INC.","PALADIN LABS INC"
"7520","dormant","dormant","00728179","PALADIN LABS INC.","PALADIN LABS INC"
"8203","active","dormant","00687456","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"11682","dormant","dormant","00816132","PALADIN LABS INC.","PALADIN LABS INC"
"12744","dormant","dormant","01946994","PALADIN LABS INC.","PALADIN LABS INC"
"17102","dormant","dormant","02097273","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"17125","dormant","dormant","02097249","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"17253","dormant","dormant","02097265","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"17254","dormant","dormant","02097257","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"20009","dormant","dormant","02162504","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"48362","dormant","dormant","00329320","PALADIN LABS INC.","PALADIN LABS INC"
"62626","dormant","dormant","02239170","PALADIN LABS INC.","PALADIN LABS INC"
"63806","dormant","dormant","02240269","PALADIN LABS INC.","PALADIN LABS INC"
"66819","dormant","dormant","02242979","PALADIN LABS INC.","PALADIN LABS INC"
"78101","dormant","dormant","02295660","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"78337","dormant","dormant","02298066","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"78934","dormant","dormant","02304031","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"79990","dormant","dormant","02314347","VI-JON, LLC","VI-JON INC."
"81834","dormant","dormant","02332671","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"87626","dormant","dormant","02390876","VI-JON, LLC","VI-JON INC."
"87733","dormant","dormant","02392046","VI-JON, LLC","VI-JON INC."
"87899","dormant","dormant","02393808","VI-JON, LLC","VI-JON INC."
"89445","dormant","dormant","02409771","VI-JON, LLC","VI-JON INC."
"62020","approved","approved","02238592","PALADIN LABS INC.","PALADIN LABS INC"
"71957","approved","approved","02247693","PALADIN LABS INC.","PALADIN LABS INC"
"71960","approved","approved","02247695","PALADIN LABS INC.","PALADIN LABS INC"
"71961","approved","approved","02247696","PALADIN LABS INC.","PALADIN LABS INC"
"71962","approved","approved","02247697","PALADIN LABS INC.","PALADIN LABS INC"
"73477","approved","approved","02249952","PALADIN LABS INC.","PALADIN LABS INC"
"78140","approved","approved","02296047","PALADIN LABS INC.","PALADIN LABS INC"
"82118","approved","approved","02335573","PALADIN LABS INC.","PALADIN LABS INC"
"82119","approved","approved","02335581","PALADIN LABS INC.","PALADIN LABS INC"
"82712","approved","approved","02341638","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"82953","approved","approved","02344130","LIBERCHEM INC.","LIBERCHEM INC"
"84437","approved","approved","02359340","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"86207","approved","approved","02376571","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"86985","approved","approved","02384108","STRIDES PHARMA CANADA INC","MYLAN PHARMACEUTICALS ULC"
"87392","approved","approved","02388383","PALADIN LABS INC.","PALADIN LABS INC"
"87393","approved","approved","02388391","PALADIN LABS INC.","PALADIN LABS INC"
"87394","approved","approved","02388405","PALADIN LABS INC.","PALADIN LABS INC"
"87395","approved","approved","02388413","PALADIN LABS INC.","PALADIN LABS INC"
"87617","approved","approved","02390779","VI-JON, LLC","VI-JON INC."
"87618","approved","approved","02390787","VI-JON, LLC","VI-JON INC."
"87632","approved","approved","02390930","VI-JON, LLC","VI-JON INC."
"88202","approved","approved","02397021","JAMP PHARMA CORPORATION","MARCAN PHARMACEUTICALS INC"
"88203","approved","approved","02397048","JAMP PHARMA CORPORATION","MARCAN PHARMACEUTICALS INC"
"88204","approved","approved","02397056","JAMP PHARMA CORPORATION","MARCAN PHARMACEUTICALS INC"
"88205","approved","approved","02397064","JAMP PHARMA CORPORATION","MARCAN PHARMACEUTICALS INC"
"89453","approved","approved","02409879","VI-JON, LLC","VI-JON INC."
"89480","approved","approved","02410133","VI-JON, LLC","VI-JON INC."
"89657","approved","approved","02411989","VI-JON, LLC","VI-JON INC."
"89706","approved","approved","02412454","VI-JON, LLC","VI-JON INC."
"89800","approved","approved","02413329","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"89851","approved","approved","02413884","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"89854","approved","approved","02413949","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"90125","approved","approved","02416670","VI-JON, LLC","VI-JON INC."
"90756","approved","approved","02422905","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"92543","approved","approved","02441063","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"93881","approved","approved","02452421","GENERIC MEDICAL PARTNERS INC","QILU PHARMACEUTICAL CO., LTD."
"94544","approved","approved","02458322","PARTNAR ANIMAL HEALTH INC.","PARTNAR ANIMAL HEALTH INC"
"94633","approved","approved","02459140","PALADIN LABS INC.","PALADIN LABS INC"
"94720","approved","approved","02459892","STRIDES PHARMA CANADA INC","MYLAN PHARMACEUTICALS ULC"
"95245","approved","approved","02464292","VI-JON, LLC","VI-JON INC."
"96404","approved","approved","02474034","SANOFI-AVENTIS CANADA INC","BIOVERATIV CANADA INC"
"97954","approved","approved","02489457","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"97978","approved","approved","02489716","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"97979","approved","approved","02489724","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"97981","approved","approved","02489732","ENDO VENTURES LTD.","ENDO VENTURES LTD"
"99023","approved","approved","02500566","LIBERCHEM INC.","LIBERCHEM INC"
"99024","approved","approved","02500574","LIBERCHEM INC.","LIBERCHEM INC"
"99373","approved","approved","02504308"," 6646158 CANADA INC.","CANADA INC. 6646158"
"99405","approved","approved","02504650","LIBERCHEM INC.","LIBERCHEM INC"
