mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"00789801","ACETAMINOPHEN TAB 325MG USP (acétaminophène 325 mg comprimé oral) LABORATOIRES TRIANON INC.","acétaminophène 325 mg comprimé oral","acétaminophène","mp_fr_description: ""ACETAMINOPHEN TAB 325MG USP (acétaminophène 325 mg comprimé oral) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN TAB 325MG USP (acétaminophène 325 mg comprimé oral) LABORATOIRES TRIANON INC."""
"00789828","TRIATEC-30 (acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral","acétaminophène et codéine","mp_fr_description: ""TRIATEC-30 (acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""TRIATEC-30 (acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral) LABORATOIRE RIVA INC."""
"00817120","DOXYCIN CAP 100MG (doxycycline (hyclate de doxycycline) 100 mg capsule orale) LABORATOIRE RIVA INC.","doxycycline (hyclate de doxycycline) 100 mg capsule orale","doxycycline","mp_fr_description: ""DOXYCIN CAP 100MG (doxycycline (hyclate de doxycycline) 100 mg capsule orale) LABORATOIRE RIVA INC"" -> ""DOXYCIN CAP 100MG (doxycycline (hyclate de doxycycline) 100 mg capsule orale) LABORATOIRE RIVA INC."""
"00821772","D-TABS 10000UNIT (cholécalciférol 10000 unité comprimé oral) LABORATOIRE RIVA INC.","cholécalciférol 10000 unité comprimé oral","cholécalciférol","mp_fr_description: ""D-TABS 10000UNIT (cholécalciférol 10000 unité comprimé oral) LABORATOIRE RIVA INC"" -> ""D-TABS 10000UNIT (cholécalciférol 10000 unité comprimé oral) LABORATOIRE RIVA INC."""
"00830208","CONGEST (oestrogènes conjugués 2,5 mg comprimé oral) LABORATOIRE RIVA INC.","oestrogènes conjugués 2,5 mg comprimé oral","oestrogènes conjugués","mp_fr_description: ""CONGEST (oestrogènes conjugués 2,5 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CONGEST (oestrogènes conjugués 2,5 mg comprimé oral) LABORATOIRE RIVA INC."""
"00830216","CONGEST (oestrogènes conjugués 1,25 mg comprimé oral) LABORATOIRE RIVA INC.","oestrogènes conjugués 1,25 mg comprimé oral","oestrogènes conjugués","mp_fr_description: ""CONGEST (oestrogènes conjugués 1,25 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CONGEST (oestrogènes conjugués 1,25 mg comprimé oral) LABORATOIRE RIVA INC."""
"00830224","CONGEST (oestrogènes conjugués 0,9 mg comprimé oral) LABORATOIRE RIVA INC.","oestrogènes conjugués 0,9 mg comprimé oral","oestrogènes conjugués","mp_fr_description: ""CONGEST (oestrogènes conjugués 0,9 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CONGEST (oestrogènes conjugués 0,9 mg comprimé oral) LABORATOIRE RIVA INC."""
"00830232","CONGEST (oestrogènes conjugués 0,625 mg comprimé oral) LABORATOIRE RIVA INC.","oestrogènes conjugués 0,625 mg comprimé oral","oestrogènes conjugués","mp_fr_description: ""CONGEST (oestrogènes conjugués 0,625 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CONGEST (oestrogènes conjugués 0,625 mg comprimé oral) LABORATOIRE RIVA INC."""
"00830240","CONGEST (oestrogènes conjugués 0,3 mg comprimé oral) LABORATOIRE RIVA INC.","oestrogènes conjugués 0,3 mg comprimé oral","oestrogènes conjugués","mp_fr_description: ""CONGEST (oestrogènes conjugués 0,3 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CONGEST (oestrogènes conjugués 0,3 mg comprimé oral) LABORATOIRE RIVA INC."""
"00830267","DOCUSATE SODIUM CAP 100MG USP (docusate sodique 100 mg capsule orale) LABORATOIRES TRIANON INC.","docusate sodique 100 mg capsule orale","docusate","mp_fr_description: ""DOCUSATE SODIUM CAP 100MG USP (docusate sodique 100 mg capsule orale) LABORATOIRES TRIANON INC"" -> ""DOCUSATE SODIUM CAP 100MG USP (docusate sodique 100 mg capsule orale) LABORATOIRES TRIANON INC."""
"00830275","DOCUSATE CALCIUM CAP 240MG (docusate calcique 240 mg capsule orale) LABORATOIRES TRIANON INC.","docusate calcique 240 mg capsule orale","docusate","mp_fr_description: ""DOCUSATE CALCIUM CAP 240MG (docusate calcique 240 mg capsule orale) LABORATOIRES TRIANON INC"" -> ""DOCUSATE CALCIUM CAP 240MG (docusate calcique 240 mg capsule orale) LABORATOIRES TRIANON INC."""
"00852163","TRIATEC-8 (acétaminophène 325 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 325 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral","acétaminophène et caféine et codéine","mp_fr_description: ""TRIATEC-8 (acétaminophène 325 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""TRIATEC-8 (acétaminophène 325 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC."""
"00860751","DOXYCIN TAB 100MG (doxycycline (hyclate de doxycycline) 100 mg comprimé oral) LABORATOIRE RIVA INC.","doxycycline (hyclate de doxycycline) 100 mg comprimé oral","doxycycline","mp_fr_description: ""DOXYCIN TAB 100MG (doxycycline (hyclate de doxycycline) 100 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""DOXYCIN TAB 100MG (doxycycline (hyclate de doxycycline) 100 mg comprimé oral) LABORATOIRE RIVA INC."""
"00893722","SEROPHENE TAB 50MG (citrate de clomiphène 50 mg comprimé oral) EMD SERONO, A DIVISION OF EMD INC., CANADA","citrate de clomiphène 50 mg comprimé oral","clomiphène","mp_fr_description: ""SEROPHENE TAB 50MG (citrate de clomiphène 50 mg comprimé oral) EMD SERONO A DIVISION OF EMD INC CANADA"" -> ""SEROPHENE TAB 50MG (citrate de clomiphène 50 mg comprimé oral) EMD SERONO, A DIVISION OF EMD INC., CANADA"""
"01905856","ACETAMINOPHEN CHEWABLE TABLETS 80 MG (acétaminophène 80 mg comprimé à croquer) LABORATOIRES TRIANON INC.","acétaminophène 80 mg comprimé à croquer","acétaminophène","mp_fr_description: ""ACETAMINOPHEN CHEWABLE TABLETS 80 MG (acétaminophène 80 mg comprimé à croquer) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 80 MG (acétaminophène 80 mg comprimé à croquer) LABORATOIRES TRIANON INC."""
"01905864","ACETAMINOPHEN SOLUTION ORAL GTTE 80MG/ML USP (acétaminophène 80 mg par mL gouttes orales) LABORATOIRES TRIANON INC.","acétaminophène 80 mg par mL gouttes orales","acétaminophène","mp_fr_description: ""ACETAMINOPHEN SOLUTION ORAL GTTE 80MG/ML USP (acétaminophène 80 mg par mL gouttes orales) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN SOLUTION ORAL GTTE 80MG/ML USP (acétaminophène 80 mg par mL gouttes orales) LABORATOIRES TRIANON INC."""
"01940112","RIVASONE SCALP LOT 0.1% (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) LABORATOIRE RIVA INC.","bétaméthasone (valérate de bétaméthasone) 0,1 % lotion","valérate de bétaméthasone","mp_fr_description: ""RIVASONE SCALP LOT 0.1% (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) LABORATOIRE RIVA INC"" -> ""RIVASONE SCALP LOT 0.1% (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) LABORATOIRE RIVA INC."""
"01958836","ACETAMINOPHEN ORAL SOL FOR CHILDREN USP (acétaminophène 160 mg par 5 mL solution orale) LABORATOIRES TRIANON INC.","acétaminophène 160 mg par 5 mL solution orale","acétaminophène","mp_fr_description: ""ACETAMINOPHEN ORAL SOL FOR CHILDREN USP (acétaminophène 160 mg par 5 mL solution orale) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN ORAL SOL FOR CHILDREN USP (acétaminophène 160 mg par 5 mL solution orale) LABORATOIRES TRIANON INC."""
"01971387","TRIANAL C½ (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale) LABORATOIRE RIVA INC.","acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale","acide acétylsalicylique et butalbital et caféine et codéine","mp_fr_description: ""TRIANAL C½ (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale) LABORATOIRE RIVA INC"" -> ""TRIANAL C½ (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale) LABORATOIRE RIVA INC."""
"01971409","TRIANAL TABLET (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg comprimé oral) LABORATOIRE RIVA INC.","acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg comprimé oral","acide acétylsalicylique et butalbital et caféine","mp_fr_description: ""TRIANAL TABLET (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""TRIANAL TABLET (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg comprimé oral) LABORATOIRE RIVA INC."""
"01977415","ACETAMINOPHEN CAPLET 325MG USP (acétaminophène 325 mg comprimé oral) LABORATOIRES TRIANON INC.","acétaminophène 325 mg comprimé oral","acétaminophène","mp_fr_description: ""ACETAMINOPHEN CAPLET 325MG USP (acétaminophène 325 mg comprimé oral) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN CAPLET 325MG USP (acétaminophène 325 mg comprimé oral) LABORATOIRES TRIANON INC."""
"01977474","ACETAMINOPHEN CAPLET 500MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC.","acétaminophène 500 mg comprimé oral","acétaminophène","mp_fr_description: ""ACETAMINOPHEN CAPLET 500MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN CAPLET 500MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."""
"01977881","TRIATEC-8 FORT (acétaminophène 500 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 500 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral","acétaminophène et caféine et codéine","mp_fr_description: ""TRIATEC-8 FORT (acétaminophène 500 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""TRIATEC-8 FORT (acétaminophène 500 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC."""
"01996169","ACETAMINOPHEN CHEWABLE TABLETS 160 MG (acétaminophène 160 mg comprimé à croquer) LABORATOIRES TRIANON INC.","acétaminophène 160 mg comprimé à croquer","acétaminophène","mp_fr_description: ""ACETAMINOPHEN CHEWABLE TABLETS 160 MG (acétaminophène 160 mg comprimé à croquer) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 160 MG (acétaminophène 160 mg comprimé à croquer) LABORATOIRES TRIANON INC."""
"01996541","ACETAMINOPHENE CODEINE ET CAFEINE CAPLETS (acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral","acétaminophène et caféine et codéine","mp_fr_description: ""ACETAMINOPHENE CODEINE ET CAFEINE CAPLETS (acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""ACETAMINOPHENE CODEINE ET CAFEINE CAPLETS (acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC."""
"01996568","ACETAMINOPHENE CODEINE ET CAFEINE FORT (acétaminophène 500 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 500 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral","acétaminophène et caféine et codéine","mp_fr_description: ""ACETAMINOPHENE CODEINE ET CAFEINE FORT (acétaminophène 500 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""ACETAMINOPHENE CODEINE ET CAFEINE FORT (acétaminophène 500 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) LABORATOIRE RIVA INC."""
"02009757","CODEINE 30 (phosphate de codéine 30 mg comprimé oral) LABORATOIRE RIVA INC.","phosphate de codéine 30 mg comprimé oral","codéine","mp_fr_description: ""CODEINE 30 (phosphate de codéine 30 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CODEINE 30 (phosphate de codéine 30 mg comprimé oral) LABORATOIRE RIVA INC."""
"02009889","CODEINE 15 (phosphate de codéine 15 mg comprimé oral) LABORATOIRE RIVA INC.","phosphate de codéine 15 mg comprimé oral","codéine","mp_fr_description: ""CODEINE 15 (phosphate de codéine 15 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""CODEINE 15 (phosphate de codéine 15 mg comprimé oral) LABORATOIRE RIVA INC."""
"02017431","ACETAMINOPHEN CHEWABLE TABLETS 160 MG FOR CHILDREN (acétaminophène 160 mg comprimé à croquer) LABORATOIRE RIVA INC.","acétaminophène 160 mg comprimé à croquer","acétaminophène","mp_fr_description: ""ACETAMINOPHEN CHEWABLE TABLETS 160 MG FOR CHILDREN (acétaminophène 160 mg comprimé à croquer) LABORATOIRE RIVA INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 160 MG FOR CHILDREN (acétaminophène 160 mg comprimé à croquer) LABORATOIRE RIVA INC."""
"02017458","ACETAMINOPHEN CHEWABLE TABLETS 80 MG FOR CHILDREN (acétaminophène 80 mg comprimé à croquer) LABORATOIRE RIVA INC.","acétaminophène 80 mg comprimé à croquer","acétaminophène","mp_fr_description: ""ACETAMINOPHEN CHEWABLE TABLETS 80 MG FOR CHILDREN (acétaminophène 80 mg comprimé à croquer) LABORATOIRE RIVA INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 80 MG FOR CHILDREN (acétaminophène 80 mg comprimé à croquer) LABORATOIRE RIVA INC."""
"02022214","ACÉTAMINOPHÈNE COMPRIMÉ TABLET 325 (acétaminophène 325 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 325 mg comprimé oral","acétaminophène","mp_fr_description: ""ACÉTAMINOPHÈNE COMPRIMÉ TABLET 325 (acétaminophène 325 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""ACÉTAMINOPHÈNE COMPRIMÉ TABLET 325 (acétaminophène 325 mg comprimé oral) LABORATOIRE RIVA INC."""
"02022222","ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500 (acétaminophène 500 mg comprimé oral) LABORATOIRE RIVA INC.","acétaminophène 500 mg comprimé oral","acétaminophène","mp_fr_description: ""ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500 (acétaminophène 500 mg comprimé oral) LABORATOIRE RIVA INC"" -> ""ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500 (acétaminophène 500 mg comprimé oral) LABORATOIRE RIVA INC."""
"02024152","DIFLUCAN (fluconazole 50 mg par 5 mL solution orale) PFIZER CANADA ULC","fluconazole 50 mg par 5 mL solution orale","fluconazole","mp_fr_description: ""DIFLUCAN (fluconazole 50 mg par 5 mL poudre pour solution orale) PFIZER CANADA ULC"" -> ""DIFLUCAN (fluconazole 50 mg par 5 mL solution orale) PFIZER CANADA ULC""
ntp_code: ""9002810"" -> ""9014361""
ntp_fr_description: ""fluconazole 50 mg par 5 mL poudre pour solution orale"" -> ""fluconazole 50 mg par 5 mL solution orale"""
"02074702","EXTRA STRENGTH ASPERCREME CREME RUB 15% (salicylate de trolamine 15 % crème cutanée) SANOFI CONSUMER HEALTH INC","salicylate de trolamine 15 % crème cutanée","salicylate de trolamine","mp_fr_description: ""EXTRA STRENGTH ASPERCREME CREME RUB 15% (salicylate de trolamine 15 % crème cutanée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"" -> ""EXTRA STRENGTH ASPERCREME CREME RUB 15% (salicylate de trolamine 15 % crème cutanée) SANOFI CONSUMER HEALTH INC"""
"02084309","MONISTAT 7 VAGINAL CREAM (nitrate de miconazole 2 % crème vaginale) INSIGHT PHARMACEUTICALS, LLC","nitrate de miconazole 2 % crème vaginale","miconazole","mp_fr_description: ""MONISTAT 7 VAGINAL CREAM (nitrate de miconazole 2 % crème vaginale) INSIGHT PHARMACEUTICALS LLC"" -> ""MONISTAT 7 VAGINAL CREAM (nitrate de miconazole 2 % crème vaginale) INSIGHT PHARMACEUTICALS, LLC"""
"02122030","ROSONE LOTION (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) LABORATOIRE RIVA INC.","bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion","dipropionate de bétaméthasone","mp_fr_description: ""ROSONE LOTION (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) LABORATOIRE RIVA INC"" -> ""ROSONE LOTION (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) LABORATOIRE RIVA INC."""
"02122049","ROSONE CREAM (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) LABORATOIRE RIVA INC.","bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée","dipropionate de bétaméthasone","mp_fr_description: ""ROSONE CREAM (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) LABORATOIRE RIVA INC"" -> ""ROSONE CREAM (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) LABORATOIRE RIVA INC."""
"02122057","ROSONE OINTMENT (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) LABORATOIRE RIVA INC.","bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée","dipropionate de bétaméthasone","mp_fr_description: ""ROSONE OINTMENT (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) LABORATOIRE RIVA INC"" -> ""ROSONE OINTMENT (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) LABORATOIRE RIVA INC."""
"02122065","ROLENE LOTION (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) LABORATOIRE RIVA INC.","bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion","dipropionate de bétaméthasone","mp_fr_description: ""ROLENE LOTION (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) LABORATOIRE RIVA INC"" -> ""ROLENE LOTION (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) LABORATOIRE RIVA INC."""
"02122073","ROLENE CREAM (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) LABORATOIRE RIVA INC.","bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée","dipropionate de bétaméthasone","mp_fr_description: ""ROLENE CREAM (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) LABORATOIRE RIVA INC"" -> ""ROLENE CREAM (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) LABORATOIRE RIVA INC."""
"02122081","ROLENE OINTMENT (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) LABORATOIRE RIVA INC.","bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée","dipropionate de bétaméthasone","mp_fr_description: ""ROLENE OINTMENT (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) LABORATOIRE RIVA INC"" -> ""ROLENE OINTMENT (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) LABORATOIRE RIVA INC."""
"02126249","MONISTAT 3 DUAL-PAK (nitrate de miconazole 400 mg ovule avec nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS, LLC","nitrate de miconazole 400 mg ovule avec nitrate de miconazole 2 % crème cutanée","miconazole","mp_fr_description: ""MONISTAT 3 DUAL-PAK (nitrate de miconazole 400 mg ovule avec nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS LLC"" -> ""MONISTAT 3 DUAL-PAK (nitrate de miconazole 400 mg ovule avec nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS, LLC"""
"02126257","MONISTAT 7 DUAL-PAK (nitrate de miconazole 100 mg ovule avec nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS, LLC","nitrate de miconazole 100 mg ovule avec nitrate de miconazole 2 % crème cutanée","miconazole","mp_fr_description: ""MONISTAT 7 DUAL-PAK (nitrate de miconazole 100 mg ovule avec nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS LLC"" -> ""MONISTAT 7 DUAL-PAK (nitrate de miconazole 100 mg ovule avec nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS, LLC"""
"02126567","MONISTAT DERM CREAM (nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS, LLC","nitrate de miconazole 2 % crème cutanée","miconazole","mp_fr_description: ""MONISTAT DERM CREAM (nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS LLC"" -> ""MONISTAT DERM CREAM (nitrate de miconazole 2 % crème cutanée) INSIGHT PHARMACEUTICALS, LLC"""
"02126605","MONISTAT 3 VAGINAL OVULES (nitrate de miconazole 400 mg ovule) INSIGHT PHARMACEUTICALS, LLC","nitrate de miconazole 400 mg ovule","miconazole","mp_fr_description: ""MONISTAT 3 VAGINAL OVULES (nitrate de miconazole 400 mg ovule) INSIGHT PHARMACEUTICALS LLC"" -> ""MONISTAT 3 VAGINAL OVULES (nitrate de miconazole 400 mg ovule) INSIGHT PHARMACEUTICALS, LLC"""
