drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"104027","2","DISINFECTANT (Barn)","ADDED","02551535"
"104069","65","SUBCUTANEOUS","ADDED","02551993"
"102793","56","ORAL","ADDED","02539292"
"104055","56","ORAL","ADDED","02551837"
"104067","65","SUBCUTANEOUS","ADDED","02551977"
"104048","56","ORAL","ADDED","02551764"
"104044","56","ORAL","ADDED","02551705"
"104035","56","ORAL","ADDED","02551624"
"90688","12","INTRA-ARTERIAL","REMOVED","02422174"
"104042","56","ORAL","ADDED","02551691"
"104041","56","ORAL","ADDED","02551683"
"102741","56","ORAL","ADDED","02538709"
"104034","56","ORAL","ADDED","02551616"
"104089","8","DISINFECTANT (Food Premises)","ADDED","02552205"
"104027","93","DISINFECTANT (Domestic)","ADDED","02551535"
"104033","56","ORAL","ADDED","02551608"
"90690","31","INTRATHECAL","REMOVED","02422190"
"104027","8","DISINFECTANT (Food Premises)","ADDED","02551535"
"104023","93","DISINFECTANT (Domestic)","ADDED","02551497"
"103973","49","INTRAVENOUS","ADDED","02550970"
"104028","94","DISINFECTANT (Institutional/Industrial)","ADDED","02551543"
"104009","56","ORAL","ADDED","02551365"
"103223","56","ORAL","ADDED","02543796"
"103225","56","ORAL","ADDED","02543788"
"104089","94","DISINFECTANT (Institutional/Industrial)","ADDED","02552205"
"104089","2","DISINFECTANT (Barn)","ADDED","02552205"
"104038","70","TOPICAL","ADDED","02551659"
"104056","56","ORAL","ADDED","02551845"
"104029","49","INTRAVENOUS","ADDED","02551551"
"104088","70","TOPICAL","ADDED","02552191"
"90687","12","INTRA-ARTERIAL","REMOVED","02422166"
"102740","56","ORAL","ADDED","02538695"
"104019","56","ORAL","ADDED","02551454"
"93506","8","DISINFECTANT (Food Premises)","ADDED","02449242"
"104089","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02552205"
"104047","53","NASAL","ADDED","02551756"
"103999","56","ORAL","ADDED","02551268"
"104050","56","ORAL","ADDED","02551780"
"104001","65","SUBCUTANEOUS","ADDED","02551284"
"104070","65","SUBCUTANEOUS","ADDED","02552000"
"104023","94","DISINFECTANT (Institutional/Industrial)","ADDED","02551497"
"90690","12","INTRA-ARTERIAL","REMOVED","02422190"
