drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"74458","inactive","inactive","02259311","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"75457","inactive","inactive","02269171","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"80453","inactive","inactive","02319047","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"80960","inactive","inactive","02324113","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"83325","inactive","inactive","02347881","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"83401","inactive","inactive","02348667","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"86257","inactive","inactive","02376997","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"88804","inactive","inactive","02403226","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"91704","inactive","inactive","02432609","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"95160","inactive","inactive","02463512","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"3926","dormant","dormant","00511757","BIO AGRI MIX LP","VETOQUINOL N A INC"
"13249","dormant","dormant","01944029","ARXADA, LLC","LONZA LLC"
"49044","inactive","dormant","02230287","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"76295","inactive","dormant","02277301","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"92341","dormant","dormant","02439042","CORZA MEDICAL GMBH","TAKEDA CANADA INC"
"62148","approved","approved","02238716","ARXADA, LLC","LONZA LLC"
"73394","approved","approved","02249073","ARXADA, LLC","LONZA LLC"
"80848","approved","approved","02322994","ARXADA, LLC","LONZA LLC"
"90855","approved","approved","02423847","RUST-OLEUM CORPORATION","RUST- OLEUM CORPORATION"
"93160","approved","approved","02446294","ARXADA, LLC","LONZA LLC"
"92339","approved","approved","02439026","CORZA MEDICAL GMBH","TAKEDA CANADA INC"
"92340","approved","approved","02439034","CORZA MEDICAL GMBH","TAKEDA CANADA INC"
"96000","approved","approved","02470942","ARXADA, LLC","LONZA LLC"
"94906","approved","approved","02461447","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"101047","approved","approved","02521245","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"100927","approved","approved","02520052","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
