drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102668","1939","ADDED","approved","TRAZODONE HYDROCHLORIDE","150","MG","02537923"
"103402","11776","ADDED","approved","IRBESARTAN","150","MG","02545233"
"102924","12048","ADDED","approved","OCTISALATE","5","%","02540541"
"92727","11748","REMOVED","active",NA,NA,NA,"02442817"
"92729","11748","REMOVED","active",NA,NA,NA,"02442825"
"103391","8683","ADDED","approved","TETRACYCLINE HYDROCHLORIDE","1000","MG","02545128"
"103405","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","20","MG","02545276"
"103442","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02545675"
"103360","2251","ADDED","approved","LOPERAMIDE HYDROCHLORIDE","2","MG","02544989"
"103441","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02545667"
"102922","20446","ADDED","approved","BISOCTRIZOLE","2.5","%","02540525"
"103440","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02545659"
"92729","1939","ADDED","active","TRAZODONE HYDROCHLORIDE","150","MG","02442825"
"103440","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02545659"
"103414","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","100","MG","02545365"
"103422","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","10","MG","02545462"
"102924","2280","ADDED","approved","OCTOCRYLENE","10","%","02540541"
"103355","9483","ADDED","approved","BETAHISTINE HYDROCHLORIDE","16","MG","02544938"
"103443","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02545683"
"103428","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02545527"
"103388","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","10","MG","02545071"
"103407","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","25","MG","02545292"
"103437","1","ADDED","approved","OLANZAPINE","15","MG","02545624"
"103442","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02545675"
"103406","1859","ADDED","approved","MISOPROSTOL","200","MCG","02545284"
"103354","9483","ADDED","approved","BETAHISTINE HYDROCHLORIDE","8","MG","02544911"
"103401","11776","ADDED","approved","IRBESARTAN","75","MG","02545225"
"103430","626","ADDED","approved","CHLORHEXIDINE GLUCONATE","0.54","%","02545543"
"103408","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","50","MG","02545306"
"103362","22163","ADDED","approved","AFLIBERCEPT","8","MG","02545004"
"103441","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02545667"
"102924","12634","ADDED","approved","ENSULIZOLE","4","%","02540541"
"103396","11780","ADDED","approved","TAMSULOSIN HYDROCHLORIDE","0.4","MG","02545179"
"102666","1939","ADDED","approved","TRAZODONE HYDROCHLORIDE","50","MG","02537907"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"103420","719","ADDED","approved","SIMETHICONE","125","MG","02545446"
"103440","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02545659"
"103438","1","ADDED","approved","OLANZAPINE","20","MG","02545632"
"103423","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","20","MG","02545470"
"103440","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02545659"
"103433","1","ADDED","approved","OLANZAPINE","2.5","MG","02545586"
"103446","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","850","MG","02545705"
"103448","10021","ADDED","approved","CITRIC ACID","0.5","%","02545748"
"103393","13365","ADDED","approved","OMALIZUMAB","150","MG","02545144"
"102924","755","ADDED","approved","AVOBENZONE","3","%","02540541"
"103357","10196","ADDED","approved","NITROFURANTOIN","100","MG","02544954"
"103394","13365","ADDED","approved","OMALIZUMAB","300","MG","02545152"
"102922","20447","ADDED","approved","BEMOTRIZINOL","3","%","02540525"
"103356","9483","ADDED","approved","BETAHISTINE HYDROCHLORIDE","24","MG","02544946"
"103427","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","25","MG","02545519"
"103363","14088","ADDED","approved","MESALAZINE","1","G","02545012"
"102899","197","ADDED","approved","BENZALKONIUM CHLORIDE","1.152","%","02540290"
