"mp_code","mp_formal_name","ntp_code","ntp_formal_name","tm_code","tm_formal_name"
"00021474","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg oral tablet) TEVA CANADA LIMITED","9000043","hydrochlorothiazide 25 mg oral tablet","8000031","hydrochlorothiazide"
"00005606","RITALIN 10MG (methylphenidate hydrochloride 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000015","methylphenidate hydrochloride 10 mg oral tablet","8000010","methylphenidate"
"00005614","RITALIN 20MG (methylphenidate hydrochloride 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000023","methylphenidate hydrochloride 20 mg oral tablet","8000010","methylphenidate"
"00021482","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg oral tablet) TEVA CANADA LIMITED","9000044","hydrochlorothiazide 50 mg oral tablet","8000031","hydrochlorothiazide"
"02162806","MINITRAN (nitroglycerin 0.2 mg per hour transdermal patch) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9010873","nitroglycerin 0.2 mg per hour transdermal patch","8000044","nitroglycerin"
"00050024","CODEINE PHOSPHATE SYRUP (codeine phosphate 25 mg per 5 mL syrup) LABORATOIRE ATLAS INC","9006207","codeine phosphate 25 mg per 5 mL syrup","8000069","codeine"
"00022772","DILANTIN (phenytoin sodium 30 mg oral capsule) PFIZER CANADA INC","9000007","phenytoin sodium 30 mg oral capsule","8000004","phenytoin sodium"
"00022780","DILANTIN (phenytoin sodium 100 mg oral capsule) PFIZER CANADA INC","9000006","phenytoin sodium 100 mg oral capsule","8000004","phenytoin sodium"
"00023698","DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA INC","9000008","phenytoin 50 mg oral tablet","8000005","phenytoin (base)"
"00004596","IMURAN (azathioprine 50 mg oral tablet) ASPEN PHARMACARE CANADA INC.","9000036","azathioprine 50 mg oral tablet","8000027","azathioprine"
"00035645","KEFLEX (cephalexin 250 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","9000560","cephalexin 250 mg per 5 mL oral suspension","8000040","cephalexin"
"00037621","NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) PFIZER CANADA INC","9010878","nitroglycerin 0.6 mg sublingual tablet","8000044","nitroglycerin"
"00037613","NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) PFIZER CANADA INC","9010874","nitroglycerin 0.3 mg sublingual tablet","8000044","nitroglycerin"
"00232378","TEVA-PREDNISONE (prednisone 50 mg oral tablet) TEVA CANADA LIMITED","9000063","prednisone 50 mg oral tablet","8000014","prednisone"
"00037605","MICRONOR TABLETS 28-DAY (norethindrone 0.35 mg oral tablet) JANSSEN INC","9000062","norethindrone 0.35 mg oral tablet","8000020","norethindrone"
"00236683","CARBOLITH CAP 300MG (lithium carbonate 300 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9000054","lithium carbonate 300 mg oral capsule","8000041","lithium carbonate"
"00023760","NORLUTATE (norethindrone acetate 5 mg oral tablet) ERFA CANADA 2012 INC","9000028","norethindrone acetate 5 mg oral tablet","8000020","norethindrone"
"00028606","ALDACTONE 25 MG (spironolactone 25 mg oral tablet) PFIZER CANADA INC","9000025","spironolactone 25 mg oral tablet","8000015","spironolactone"
"00180408","ALDACTAZIDE 25 (hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet) PFIZER CANADA INC","9009869","hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet","8000802","hydrochlorothiazide and spironolactone"
"00262595","NOVO-RYTHRO ESTOLATE SUSPENSION (erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED","9000068","erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension","8000037","erythromycin"
"00297143","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) WARNER CHILCOTT CANADA CO","9009388","ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet","8000049","ethinyl estradiol and norethindrone"
"00287873","SANDOZ COLCHICINE (colchicine 0.6 mg oral tablet) SANDOZ CANADA INCORPORATED","9000074","colchicine 0.6 mg oral tablet","8000047","colchicine"
"00299405","PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC","9000081","prednisolone acetate 0.12 % ophthalmic drops","8000051","prednisolone"
"00301175","PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC","9000082","prednisolone acetate 1 % ophthalmic drops","8000051","prednisolone"
"00323071","DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC","9000086","betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream","8000791","betamethasone dipropionate"
"00312711","APO CHLORPROPAMIDE TAB 250MG (chlorpropamide 250 mg oral tablet) APOTEX INC","9001711","chlorpropamide 250 mg oral tablet","8001047","chlorpropamide"
"00312762","TOLBUTAMIDE (tolbutamide 500 mg oral tablet) AA PHARMA INC","9001745","tolbutamide 500 mg oral tablet","8001048","tolbutamide"
"00312738","NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC","9000079","nitrofurantoin 100 mg oral tablet","8000050","nitrofurantoin"
"00319511","NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC","9000080","nitrofurantoin 50 mg oral tablet","8000050","nitrofurantoin"
"00328219","SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC","9000087","carbidopa 25 mg and levodopa 250 mg oral tablet","8000054","carbidopa and levodopa"
"00285455","ALDACTONE 100 MG (spironolactone 100 mg oral tablet) PFIZER CANADA INC","9000090","spironolactone 100 mg oral tablet","8000015","spironolactone"
"00341975","HYDROCHLOROTHIAZIDE TAB 25MG (hydrochlorothiazide 25 mg oral tablet) PRO DOC LIMITEE","9000043","hydrochlorothiazide 25 mg oral tablet","8000031","hydrochlorothiazide"
"00293490","ATASOL 8 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9000085","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","8000023","acetaminophen and caffeine and codeine"
"00293504","ATASOL 15 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9000083","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet","8000023","acetaminophen and caffeine and codeine"
"00293512","ATASOL 30 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9000084","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet","8000023","acetaminophen and caffeine and codeine"
"00335053","ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC","9000033","amitriptyline hydrochloride 10 mg oral tablet","8000024","amitriptyline"
"00335061","ELAVIL (amitriptyline hydrochloride 25 mg oral tablet) AA PHARMA INC","9000056","amitriptyline hydrochloride 25 mg oral tablet","8000024","amitriptyline"
"00335088","ELAVIL (amitriptyline hydrochloride 50 mg oral tablet) AA PHARMA INC","9000046","amitriptyline hydrochloride 50 mg oral tablet","8000024","amitriptyline"
"00030600","SOLU-CORTEF 100 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection) PFIZER CANADA INC","9000022","hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection","8000008","hydrocortisone"
"00030619","SOLU-CORTEF 250 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection) PFIZER CANADA INC","9000029","hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection","8000008","hydrocortisone"
"00030627","SOLU-CORTEF 500 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection) PFIZER CANADA INC","9000038","hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection","8000008","hydrocortisone"
"00030635","SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection) PFIZER CANADA INC","9000042","hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection","8000008","hydrocortisone"
"00343838","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","9009379","ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet","8000049","ethinyl estradiol and norethindrone"
"00315966","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet) WARNER CHILCOTT CANADA CO","9009378","ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet","8000049","ethinyl estradiol and norethindrone"
"00344923","DIPROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC","9000091","betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment","8000791","betamethasone dipropionate"
"00337730","TEVA-FUROSEMIDE (furosemide 20 mg oral tablet) TEVA CANADA LIMITED","9009614","furosemide 20 mg oral tablet","8000057","furosemide"
"00353027","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","9009389","ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet","8000049","ethinyl estradiol and norethindrone"
"00370991","AMITRIPTYLINE-10 (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE","9000033","amitriptyline hydrochloride 10 mg oral tablet","8000024","amitriptyline"
"00371009","AMITRIPTYLINE-25 (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE","9000056","amitriptyline hydrochloride 25 mg oral tablet","8000024","amitriptyline"
"00337749","TEVA-FUROSEMIDE (furosemide 40 mg oral tablet) TEVA CANADA LIMITED","9009619","furosemide 40 mg oral tablet","8000057","furosemide"
"00360279","CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AA PHARMA INC","9008378","chlorthalidone 50 mg oral tablet","8000813","chlorthalidone"
"00362166","APO FUROSEMIDE TAB 40MG (furosemide 40 mg oral tablet) APOTEX INC","9009619","furosemide 40 mg oral tablet","8000057","furosemide"
"00382825","RIVOTRIL 0.5TAB (clonazepam 0.5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000097","clonazepam 0.5 mg oral tablet","8000061","clonazepam"
"00382841","RIVOTRIL 2TAB (clonazepam 2 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000098","clonazepam 2 mg oral tablet","8000061","clonazepam"
"00362158","APO DIAZEPAM TAB 5MG (diazepam 5 mg oral tablet) APOTEX INC","9000075","diazepam 5 mg oral tablet","8000048","diazepam"
"00399302","APO CHLORPROPAMIDE TAB 100MG (chlorpropamide 100 mg oral tablet) APOTEX INC","9001778","chlorpropamide 100 mg oral tablet","8001047","chlorpropamide"
"00397423","LOPRESOR 50MG (metoprolol tartrate 50 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000101","metoprolol tartrate 50 mg oral tablet","8000063","metoprolol"
"00397431","LOPRESOR 100MG (metoprolol tartrate 100 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000100","metoprolol tartrate 100 mg oral tablet","8000063","metoprolol"
"00396788","APO FUROSEMIDE TAB 20MG (furosemide 20 mg oral tablet) APOTEX INC","9009614","furosemide 20 mg oral tablet","8000057","furosemide"
"00397792","FUROSEMIDE 40MG (furosemide 40 mg oral tablet) PRO DOC LIMITEE","9009619","furosemide 40 mg oral tablet","8000057","furosemide"
"00417246","DIPROSONE LOTION (betamethasone (betamethasone dipropionate) 0.05 % lotion) MERCK CANADA INC","9000095","betamethasone (betamethasone dipropionate) 0.05 % lotion","8000791","betamethasone dipropionate"
"00380571","LINCTUS CODEINE BLANC (codeine phosphate 10 mg per 5 mL oral solution) LABORATOIRE ATLAS INC","9006199","codeine phosphate 10 mg per 5 mL oral solution","8000069","codeine"
"00426857","PDP-BENZTROPINE (benztropine mesylate 2 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","9000105","benztropine mesylate 2 mg oral tablet","8000067","benztropine"
"00271373","WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC","9000112","prednisone 1 mg oral tablet","8000014","prednisone"
"00417270","VISKEN (pindolol 5 mg oral tablet) TRIBUTE PHARMACEUTICALS CANADA INC","9011416","pindolol 5 mg oral tablet","8000819","pindolol"
"00443174","VISKEN (pindolol 10 mg oral tablet) TRIBUTE PHARMACEUTICALS CANADA INC","9011414","pindolol 10 mg oral tablet","8000819","pindolol"
"00456349","AMITRIPTYLINE-50 (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE","9000046","amitriptyline hydrochloride 50 mg oral tablet","8000024","amitriptyline"
"00013285","VALIUM 5 TAB (diazepam 5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000075","diazepam 5 mg oral tablet","8000048","diazepam"
"00455881","LIORESAL TAB 10MG (baclofen 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000104","baclofen 10 mg oral tablet","8000066","baclofen"
"00451207","TIMOPTIC (timolol (timolol maleate) 0.5 % ophthalmic drops) PURDUE PHARMA","9000141","timolol (timolol maleate) 0.5 % ophthalmic drops","8000081","timolol"
"00406775","LITHANE (lithium carbonate 300 mg oral capsule) ERFA CANADA 2012 INC","9000054","lithium carbonate 300 mg oral capsule","8000041","lithium carbonate"
"00406716","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) TEVA CANADA LIMITED","9007164","amoxicillin 500 mg oral capsule","8000073","amoxicillin"
"00406724","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) TEVA CANADA LIMITED","9007158","amoxicillin 250 mg oral capsule","8000073","amoxicillin"
"00405329","APO DIAZEPAM TAB 2MG (diazepam 2 mg oral tablet) APOTEX INC","9000128","diazepam 2 mg oral tablet","8000048","diazepam"
"00405337","APO DIAZEPAM TAB 10MG (diazepam 10 mg oral tablet) APOTEX INC","9000108","diazepam 10 mg oral tablet","8000048","diazepam"
"00452130","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED","9007160","amoxicillin 250 mg per 5 mL oral suspension","8000073","amoxicillin"
"01934163","NOVAMOXIN SUGAR REDUCED (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED","9007160","amoxicillin 250 mg per 5 mL oral suspension","8000073","amoxicillin"
"00452149","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) TEVA CANADA LIMITED","9007154","amoxicillin 125 mg per 5 mL oral suspension","8000073","amoxicillin"
"01934171","NOVAMOXIN SUGAR REDUCED (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) TEVA CANADA LIMITED","9007154","amoxicillin 125 mg per 5 mL oral suspension","8000073","amoxicillin"
"00461733","CARBOLITH CAP 150MG (lithium carbonate 150 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9000130","lithium carbonate 150 mg oral capsule","8000041","lithium carbonate"
"00481815","ROCALTROL CAP 0.5MCG (calcitriol 0.5 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED","9000124","calcitriol 0.5 mcg oral capsule","8000075","calcitriol"
"00481823","ROCALTROL CAP 0.25MCG (calcitriol 0.25 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED","9000123","calcitriol 0.25 mcg oral capsule","8000075","calcitriol"
"00402680","APO OXAZEPAM TAB 10MG (oxazepam 10 mg oral tablet) APOTEX INC","9000135","oxazepam 10 mg oral tablet","8000079","oxazepam"
"00402737","APO OXAZEPAM TAB 30MG (oxazepam 30 mg oral tablet) APOTEX INC","9000137","oxazepam 30 mg oral tablet","8000079","oxazepam"
"00402745","APO OXAZEPAM TAB 15MG (oxazepam 15 mg oral tablet) APOTEX INC","9000136","oxazepam 15 mg oral tablet","8000079","oxazepam"
"00392472","SUPEUDOL 20 (oxycodone hydrochloride 20 mg suppository) SANDOZ CANADA INCORPORATED","9000070","oxycodone hydrochloride 20 mg suppository","8000045","oxycodone"
"00392480","SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED","9000069","oxycodone hydrochloride 10 mg suppository","8000045","oxycodone"
"00399728","DIAZEPAM INJECTION USP (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000145","diazepam 20 mg per 2 mL solution for injection ampoule","8000048","diazepam"
"00497754","OXAZEPAM 10 TAB 10MG (oxazepam 10 mg oral tablet) PRO DOC LIMITEE","9000135","oxazepam 10 mg oral tablet","8000079","oxazepam"
"00497762","OXAZEPAM 15 TAB 15MG (oxazepam 15 mg oral tablet) PRO DOC LIMITEE","9000136","oxazepam 15 mg oral tablet","8000079","oxazepam"
"00497770","OXAZEPAM 30 TAB 30MG (oxazepam 30 mg oral tablet) PRO DOC LIMITEE","9000137","oxazepam 30 mg oral tablet","8000079","oxazepam"
"00496723","FUROSEMIDE 20 TAB (furosemide 20 mg oral tablet) PRO DOC LIMITEE","9009614","furosemide 20 mg oral tablet","8000057","furosemide"
"00342084","TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 250 mg oral capsule) TEVA CANADA LIMITED","9000126","cephalexin 250 mg oral capsule","8000040","cephalexin"
"00342114","TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 500 mg oral capsule) TEVA CANADA LIMITED","9000127","cephalexin 500 mg oral capsule","8000040","cephalexin"
"00443948","SUPEUDOL 10 (oxycodone hydrochloride 10 mg oral tablet) SANDOZ CANADA INCORPORATED","9000153","oxycodone hydrochloride 10 mg oral tablet","8000045","oxycodone"
"00513997","SINEMET 100/25 (carbidopa 25 mg and levodopa 100 mg oral tablet) MERCK CANADA INC","9000144","carbidopa 25 mg and levodopa 100 mg oral tablet","8000054","carbidopa and levodopa"
"00514500","LONITEN 10MG (minoxidil 10 mg oral tablet) PFIZER CANADA INC","9010663","minoxidil 10 mg oral tablet","8000824","minoxidil"
"00514497","LONITEN 2.5MG (minoxidil 2.5 mg oral tablet) PFIZER CANADA INC","9010664","minoxidil 2.5 mg oral tablet","8000824","minoxidil"
"00514012","VOLTAREN TAB 50MG (diclofenac sodium 50 mg gastro-resistant tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000146","diclofenac sodium 50 mg gastro-resistant tablet","8000082","diclofenac"
"00337420","TEVA-INDOMETHACIN (indomethacin 25 mg oral capsule) TEVA CANADA LIMITED","9000151","indomethacin 25 mg oral capsule","8000085","indomethacin"
"00337439","TEVA-INDOMETHACIN (indomethacin 50 mg oral capsule) TEVA CANADA LIMITED","9000152","indomethacin 50 mg oral capsule","8000085","indomethacin"
"00518123","LECTOPAM TAB 3MG (bromazepam 3 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000164","bromazepam 3 mg oral tablet","8000090","bromazepam"
"00518131","LECTOPAM TAB 6MG (bromazepam 6 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000165","bromazepam 6 mg oral tablet","8000090","bromazepam"
"01937227","PMS TRAZODONE HCL TAB 50MG (trazodone hydrochloride 50 mg oral tablet) PHARMASCIENCE INC","9000497","trazodone hydrochloride 50 mg oral tablet","8000189","trazodone"
"00496480","TEVA-PROPRANOLOL (propranolol hydrochloride 10 mg oral tablet) TEVA CANADA LIMITED","9000154","propranolol hydrochloride 10 mg oral tablet","8000086","propranolol"
"00496499","TEVA-PROPRANOLOL (propranolol hydrochloride 40 mg oral tablet) TEVA CANADA LIMITED","9000155","propranolol hydrochloride 40 mg oral tablet","8000086","propranolol"
"00496502","TEVA-PROPRANOLOL (propranolol hydrochloride 80 mg oral tablet) TEVA CANADA LIMITED","9000156","propranolol hydrochloride 80 mg oral tablet","8000086","propranolol"
"00402818","ZYLOPRIM (allopurinol 100 mg oral tablet) AA PHARMA INC","9000159","allopurinol 100 mg oral tablet","8000046","allopurinol"
"00312800","APO HYDRO TAB 50MG (hydrochlorothiazide 50 mg oral tablet) APOTEX INC","9000044","hydrochlorothiazide 50 mg oral tablet","8000031","hydrochlorothiazide"
"00326844","APO HYDRO TAB 25MG (hydrochlorothiazide 25 mg oral tablet) APOTEX INC","9000043","hydrochlorothiazide 25 mg oral tablet","8000031","hydrochlorothiazide"
"00402796","ZYLOPRIM (allopurinol 300 mg oral tablet) AA PHARMA INC","9000073","allopurinol 300 mg oral tablet","8000046","allopurinol"
"00479799","ZYLOPRIM (allopurinol 200 mg oral tablet) AA PHARMA INC","9000160","allopurinol 200 mg oral tablet","8000046","allopurinol"
"700284","FUROSEMIDE INJ USP (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9009615","furosemide 20 mg per 2 mL solution for injection ampoule","8000057","furosemide"
"700285","FUROSEMIDE INJ USP (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9009621","furosemide 40 mg per 4 mL solution for injection ampoule","8000057","furosemide"
"00545678","ERYTHRO-S (erythromycin (erythromycin stearate) 250 mg oral tablet) AA PHARMA INC","9000167","erythromycin (erythromycin stearate) 250 mg oral tablet","8000037","erythromycin"
"00548359","XANAX (alprazolam 0.25 mg oral tablet) PFIZER CANADA INC","9000161","alprazolam 0.25 mg oral tablet","8000088","alprazolam"
"00548367","XANAX TAB 0.5MG (alprazolam 0.5 mg oral tablet) PFIZER CANADA INC","9000162","alprazolam 0.5 mg oral tablet","8000088","alprazolam"
"00532657","TEVA-TRIAMTERENE/HCTZ (hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet) TEVA CANADA LIMITED","9000172","hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet","8000092","hydrochlorothiazide and triamterene"
"00555681","ALLOPURINOL-100 (allopurinol 100 mg oral tablet) PRO DOC LIMITEE","9000159","allopurinol 100 mg oral tablet","8000046","allopurinol"
"00555703","ALLOPURINOL-300 (allopurinol 300 mg oral tablet) PRO DOC LIMITEE","9000073","allopurinol 300 mg oral tablet","8000046","allopurinol"
"00521698","FLURAZEPAM (flurazepam hydrochloride 15 mg oral capsule) AA PHARMA INC","9000168","flurazepam hydrochloride 15 mg oral capsule","8000091","flurazepam"
"00521701","FLURAZEPAM (flurazepam hydrochloride 30 mg oral capsule) AA PHARMA INC","9000169","flurazepam hydrochloride 30 mg oral capsule","8000091","flurazepam"
"00441686","ISDN (isosorbide dinitrate 10 mg oral tablet) AA PHARMA INC","9001942","isosorbide dinitrate 10 mg oral tablet","8000830","isosorbide dinitrate"
"00441694","ISDN (isosorbide dinitrate 30 mg oral tablet) AA PHARMA INC","9001943","isosorbide dinitrate 30 mg oral tablet","8000830","isosorbide dinitrate"
"00312770","APO PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) APOTEX INC","9000024","prednisone 5 mg oral tablet","8000014","prednisone"
"00550957","APO PREDNISONE TAB 50MG (prednisone 50 mg oral tablet) APOTEX INC","9000063","prednisone 50 mg oral tablet","8000014","prednisone"
"00544884","CODEINE PHOSPHATE INJECTION USP (codeine phosphate 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","8000069","codeine"
"00564966","LOZIDE (indapamide 2.5 mg oral tablet) SERVIER CANADA INC","9000177","indapamide 2.5 mg oral tablet","8000097","indapamide"
"00545066","METRONIDAZOLE (metronidazole 250 mg oral tablet) AA PHARMA INC","9000055","metronidazole 250 mg oral tablet","8000038","metronidazole"
"00569771","ZOVIRAX (acyclovir 5 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9000174","acyclovir 5 % cutaneous ointment","8000095","acyclovir"
"00522651","APO-NAPROXEN (naproxen 250 mg oral tablet) APOTEX INC","9000179","naproxen 250 mg oral tablet","8000218","naproxen"
"00522678","APO NAPROXEN TAB 125MG (naproxen 125 mg oral tablet) APOTEX INC","9000178","naproxen 125 mg oral tablet","8000218","naproxen"
