drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"100920","93","DISINFECTANT (Domestic)","ADDED","02519976"
"90736","2","DISINFECTANT (Barn)","ADDED","02422697"
"100944","65","SUBCUTANEOUS","ADDED","02520222"
"100951","56","ORAL","ADDED","02520303"
"100959","56","ORAL","ADDED","02520397"
"99731","56","ORAL","ADDED","02507935"
"100953","56","ORAL","ADDED","02520338"
"100901","56","ORAL","ADDED","02519771"
"100992","49","INTRAVENOUS","ADDED","02520729"
"100960","56","ORAL","ADDED","02520400"
"70506","8","DISINFECTANT (Food Premises)","ADDED","02246339"
"100925","56","ORAL","ADDED","02520036"
"100929","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520079"
"100952","56","ORAL","ADDED","02520311"
"77591","93","DISINFECTANT (Domestic)","ADDED","02290588"
"99725","56","ORAL","ADDED","02507870"
"100792","56","ORAL","ADDED","02518619"
"100942","65","SUBCUTANEOUS","ADDED","02520206"
"100937","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02520168"
"70506","94","DISINFECTANT (Institutional/Industrial)","ADDED","02246339"
"100975","56","ORAL","ADDED","02520559"
"100976","56","ORAL","ADDED","02520567"
"82832","2","DISINFECTANT (Barn)","ADDED","02342820"
"100941","49","INTRAVENOUS","ADDED","02520192"
"100929","8","DISINFECTANT (Food Premises)","ADDED","02520079"
"98394","56","ORAL","ADDED","02493969"
"100972","93","DISINFECTANT (Domestic)","ADDED","02520524"
"100789","56","ORAL","ADDED","02518589"
"100917","56","ORAL","ADDED","02519933"
"100787","56","ORAL","ADDED","02518562"
"100943","49","INTRAVENOUS","ADDED","02520214"
"98385","56","ORAL","ADDED","02493853"
"100907","56","ORAL","ADDED","02519844"
"100614","56","ORAL","ADDED","02516780"
"100972","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02520524"
"100988","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02520680"
"98392","56","ORAL","ADDED","02493942"
"100886","56","ORAL","ADDED","02519615"
"99727","56","ORAL","ADDED","02507897"
"100936","56","ORAL","ADDED","02520141"
"100937","93","DISINFECTANT (Domestic)","ADDED","02520168"
"98386","56","ORAL","ADDED","02493861"
"100899","56","ORAL","ADDED","02519755"
"100978","56","ORAL","ADDED","02520583"
"100937","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520168"
"100993","49","INTRAVENOUS","ADDED","02520737"
"100958","2","DISINFECTANT (Barn)","ADDED","02520389"
"99735","56","ORAL","ADDED","02507986"
"98391","56","ORAL","ADDED","02493934"
"97342","56","ORAL","ADDED","02483017"
"100990","56","ORAL","ADDED","02520702"
"100955","56","ORAL","ADDED","02520354"
"100926","56","ORAL","ADDED","02520044"
"100967","62","RECTAL","ADDED","02520478"
"100994","56","ORAL","ADDED","02520745"
"100945","65","SUBCUTANEOUS","ADDED","02520230"
"100790","56","ORAL","ADDED","02518597"
"100929","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02520079"
"100943","65","SUBCUTANEOUS","ADDED","02520214"
"100977","56","ORAL","ADDED","02520575"
"97344","56","ORAL","ADDED","02483033"
"100905","56","ORAL","ADDED","02519828"
"100920","2","DISINFECTANT (Barn)","ADDED","02519976"
"90736","93","DISINFECTANT (Domestic)","ADDED","02422697"
"100973","56","ORAL","ADDED","02520532"
"99730","56","ORAL","ADDED","02507927"
"100937","8","DISINFECTANT (Food Premises)","ADDED","02520168"
"100903","22","INTRAMUSCULAR","ADDED","02519801"
"100941","65","SUBCUTANEOUS","ADDED","02520192"
"97346","56","ORAL","ADDED","02483068"
"70506","93","DISINFECTANT (Domestic)","ADDED","02246339"
"100968","56","ORAL","ADDED","02520486"
"100988","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520680"
"99734","56","ORAL","ADDED","02507978"
"77871","93","DISINFECTANT (Domestic)","ADDED","02293331"
"43061","56","ORAL","ADDED","02211998"
"100972","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520524"
"100932","56","ORAL","ADDED","02520109"
"100915","70","TOPICAL","ADDED","02519917"
"100987","2","DISINFECTANT (Barn)","ADDED","02520672"
"100911","56","ORAL","ADDED","02519879"
"98384","56","ORAL","ADDED","02493845"
"100898","56","ORAL","ADDED","02519747"
"100939","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520176"
"100788","56","ORAL","ADDED","02518570"
"100942","49","INTRAVENOUS","ADDED","02520206"
"100988","8","DISINFECTANT (Food Premises)","ADDED","02520680"
"100929","93","DISINFECTANT (Domestic)","ADDED","02520079"
"100972","8","DISINFECTANT (Food Premises)","ADDED","02520524"
"97343","56","ORAL","ADDED","02483025"
"100944","49","INTRAVENOUS","ADDED","02520222"
"97345","56","ORAL","ADDED","02483041"
"100989","56","ORAL","ADDED","02520699"
"100890","56","ORAL","ADDED","02519666"
"100920","8","DISINFECTANT (Food Premises)","ADDED","02519976"
"100902","56","ORAL","ADDED","02519798"
"100958","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520389"
"98388","56","ORAL","ADDED","02493896"
"78927","56","ORAL","ADDED","02303957"
"100937","2","DISINFECTANT (Barn)","ADDED","02520168"
"100449","93","DISINFECTANT (Domestic)","ADDED","02515091"
"98395","56","ORAL","ADDED","02493977"
"100987","8","DISINFECTANT (Food Premises)","ADDED","02520672"
"98390","56","ORAL","ADDED","02493926"
"100906","56","ORAL","ADDED","02519836"
"99728","56","ORAL","ADDED","02507900"
"100954","56","ORAL","ADDED","02520346"
"77591","2","DISINFECTANT (Barn)","ADDED","02290588"
"99724","56","ORAL","ADDED","02507862"
"100750","93","DISINFECTANT (Domestic)","ADDED","02518171"
"82832","93","DISINFECTANT (Domestic)","ADDED","02342820"
"100931","56","ORAL","ADDED","02520095"
"100972","2","DISINFECTANT (Barn)","ADDED","02520524"
"99732","56","ORAL","ADDED","02507943"
"100987","93","DISINFECTANT (Domestic)","ADDED","02520672"
"100928","93","DISINFECTANT (Domestic)","ADDED","02520060"
