drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"100886","75","TABLET (EXTENDED-RELEASE)","ADDED","02519615"
"98394","5","CAPSULE","ADDED","02493969"
"100789","5","CAPSULE","ADDED","02518589"
"100787","5","CAPSULE","ADDED","02518562"
"98385","5","CAPSULE","ADDED","02493853"
"53275","34","LIQUID","REMOVED","02233143"
"91904","34","LIQUID","REMOVED","02434733"
"100975","75","TABLET (EXTENDED-RELEASE)","ADDED","02520559"
"100976","75","TABLET (EXTENDED-RELEASE)","ADDED","02520567"
"12654","78","SUPPOSITORY","REMOVED","01926829"
"100960","85","TABLET","ADDED","02520400"
"98392","5","CAPSULE","ADDED","02493942"
"99727","5","CAPSULE","ADDED","02507897"
"100933","109","TABLET (DELAYED-RELEASE)","ADDED","02520117"
"100750","98","SPRAY","ADDED","02518171"
"98386","5","CAPSULE","ADDED","02493861"
"100972","105","WIPE","ADDED","02520524"
"100943","134","SOLUTION","ADDED","02520214"
"100899","5","CAPSULE","ADDED","02519755"
"100952","85","TABLET","ADDED","02520311"
"100945","134","SOLUTION","ADDED","02520230"
"70506","134","SOLUTION","ADDED","02246339"
"100918","85","TABLET","ADDED","02519941"
"98383","5","CAPSULE","ADDED","02493837"
"100919","85","TABLET","ADDED","02519968"
"91907","34","LIQUID","REMOVED","02434776"
"100928","2","AEROSOL","ADDED","02520060"
