drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"99927","23655","ADDED","approved","ELASOMERAN","100","MCG","02510014"
"100939","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.0192","%","02520176"
"99726","20185","ADDED","approved","LENALIDOMIDE","10","MG","02507889"
"100973","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","50","MG","02520532"
"100931","23653","ADDED","approved","SOTORASIB","120","MG","02520095"
"100972","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02520524"
"98396","20185","ADDED","approved","LENALIDOMIDE","25","MG","02493985"
"88546","1810","ADDED","active","ENALAPRIL MALEATE","20","MG","02400685"
"99735","20185","ADDED","active","LENALIDOMIDE","25","MG","02507986"
"100974","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","150","MG","02520540"
"100900","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","400","MG","02519763"
"100790","20185","ADDED","active","LENALIDOMIDE","15","MG","02518597"
"100960","13311","ADDED","approved","VARDENAFIL (VARDENAFIL HYDROCHLORIDE TRIHYDRATE)","20","MG","02520400"
"88543","1810","ADDED","active","ENALAPRIL MALEATE","2.5","MG","02400650"
"100899","9880","ADDED","approved","METRONIDAZOLE","500","MG","02519755"
"43061","10024","ADDED","inactive","DESIPRAMINE HYDROCHLORIDE","150","MG","02211998"
"100920","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02519976"
"100990","12371","ADDED","approved","ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM)","40","MG","02520702"
"100919","23643","ADDED","approved","PEMIGATINIB","13.5","MG","02519968"
"100889","19793","ADDED","approved","DARUNAVIR","600","MG","02519658"
"100987","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02520672"
"99734","20185","ADDED","active","LENALIDOMIDE","20","MG","02507978"
"100988","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","10.307","%","02520680"
"100929","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02520079"
"100929","4316","ADDED","approved","CHLORINE DIOXIDE","0.2","%","02520079"
"100989","12371","ADDED","approved","ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM)","20","MG","02520699"
"100937","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02520168"
"97500","20185","ADDED","active","LENALIDOMIDE","2.5","MG","02484714"
"98385","20185","ADDED","approved","LENALIDOMIDE","7.5","MG","02493853"
"98386","20185","ADDED","active","LENALIDOMIDE","10","MG","02493861"
"100932","12371","ADDED","approved","ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM)","20","MG","02520109"
"100967","10193","ADDED","approved","BISACODYL","10","MG","02520478"
"100928","8890","ADDED","approved","ALCOHOL ANHYDROUS","58","%","02520060"
"100977","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","400","MG","02520575"
"97346","20185","ADDED","active","LENALIDOMIDE","25","MG","02483068"
"100924","7426","ADDED","approved","ETHINYL ESTRADIOL","2.7","MG","02520028"
"100975","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","200","MG","02520559"
"100789","20185","ADDED","active","LENALIDOMIDE","10","MG","02518589"
"100792","20185","ADDED","active","LENALIDOMIDE","25","MG","02518619"
"98389","20185","ADDED","active","LENALIDOMIDE","25","MG","02493918"
"100912","11787","ADDED","approved","CAPECITABINE","500","MG","02519887"
"100988","197","ADDED","approved","BENZALKONIUM CHLORIDE","6.872","%","02520680"
"100787","20185","ADDED","active","LENALIDOMIDE","2.5","MG","02518562"
