"mp_code"|"mp_formal_name"|"mp_en_description"|"mp_fr_description"|"mp_status"|"mp_status_effective_time"
"00293512"|"ATASOL 30 TAB [acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet] CHURCH & DWIGHT CANADA CORP"|NA|NA|"active"|"20150429"
"02143933"|"ACETAMINOPHEN WITH CODEINE - CAPLET [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150121"
"02154234"|"ACETAMINOPHEN 300 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] VITA HEALTH PRODUCTS INC"|NA|NA|"active"|"20140709"
"02237420"|"ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20141212"
"00653276"|"RATIO-LENOLTEC NO 3 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00653233"|"RATIO-LENOLTEC NO 1 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00653241"|"RATIO-LENOLTEC NO 2 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"02246085"|"ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE TABLETS [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20131029"
"02248817"|"ACETAMINOPHEN, CAFFEINE AND 8 MG OF CODEINE PHOSPHATE TABLETS [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMETICS (2011) INC"|NA|NA|"active"|"20131115"
"02251914"|"ACETAMINOPHEN, CAFFEINE, AND 8MG OF CODEINE PHOSPHATE TABLETS [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMETICS (2011) INC"|NA|NA|"active"|"20140515"
"00706221"|"ACETAMINOPHEN 325 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] VITA HEALTH PRODUCTS INC"|NA|NA|"active"|"20161110"
"02453703"|"WAMPOLE-ACETAMINOPHEN/CODEINE/CAFFEINE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20161229"
"00816027"|"PMS-ACETAMINOPHEN W CODEINE ELIXIR [acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution] PHARMASCIENCE INC"|NA|NA|"active"|"20060918"
"01999648"|"ACET CODEINE 30 TAB [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20060223"
"01999656"|"ACET CODEINE 60 TAB [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20040611"
"02163918"|"TYLENOL WITH CODEINE NO. 4 - TAB [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] JANSSEN INC"|NA|NA|"active"|"20060106"
"02232658"|"PROCET-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20090227"
"00608882"|"RATIO-EMTEC-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00621463"|"RATIO-LENOLTEC NO 4 [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"02254263"|"PHL-ACET-CODEINE 60 [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] PHARMEL INC"|NA|NA|"active"|"20060327"
"02254271"|"PHL-ACET-CODEINE 30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PHARMEL INC"|NA|NA|"active"|"20060327"
"00789828"|"TRIATEC-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20160615"
"02264846"|"TRAMACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] JANSSEN INC"|NA|NA|"active"|"20140206"
"02336790"|"APO-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20140206"
"02347180"|"TEVA-TRAMADOL/ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20140206"
"02383209"|"ACT TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|NA|NA|"active"|"20150505"
"02388197"|"RAN-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|NA|NA|"active"|"20140206"
"02388308"|"JAMP-ACET-TRAMADOL [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140206"
"02388324"|"MAR-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20140206"
"02389800"|"MINT-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MINT PHARMACEUTICALS INC"|NA|NA|"active"|"20140923"
"02391554"|"PRIVA-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PHARMAPAR INC"|NA|NA|"active"|"20140206"
"02401657"|"PMS-TRAMADOL-ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20140206"
"02417502"|"TRAMADOL-ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140507"
"02425599"|"MYLAN-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20170117"
"02426803"|"TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] SANIS HEALTH INC"|NA|NA|"active"|"20141016"
"02429969"|"TRAMADOL / ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20170127"
"02439050"|"AURO-TRAMADOL/ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] AURO PHARMA INC"|NA|NA|"active"|"20150525"
"02245565"|"XATRAL [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANOFI-AVENTIS CANADA INC"|NA|NA|"active"|"20150505"
"02304678"|"SANDOZ ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|NA|NA|"active"|"20100430"
"02314282"|"TEVA-ALFUZOSIN PR [alfuzosin hydrochloride 10 mg prolonged release oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02315866"|"APO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] APOTEX INC"|NA|NA|"active"|"20100430"
"02414759"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"02443201"|"AURO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] AURO PHARMA INC"|NA|NA|"active"|"20160106"
"02447576"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20160615"
"00294322"|"ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20150505"
"02130157"|"ALLOPURINOL-200 [allopurinol 200 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"00402818"|"ZYLOPRIM [allopurinol 100 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20110125"
"00402796"|"ZYLOPRIM [allopurinol 300 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20110125"
"00479799"|"ZYLOPRIM [allopurinol 200 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20110125"
"00555681"|"ALLOPURINOL-100 [allopurinol 100 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"00555703"|"ALLOPURINOL-300 [allopurinol 300 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"02396327"|"MAR-ALLOPURINOL [allopurinol 100 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20130425"
"02396335"|"MAR-ALLOPURINOL [allopurinol 200 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20130425"
"02396343"|"MAR-ALLOPURINOL [allopurinol 300 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20130425"
"02402769"|"APO-ALLOPURINOL [allopurinol 100 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130507"
"02402777"|"APO-ALLOPURINOL [allopurinol 200 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130507"
"02402785"|"APO-ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130507"
"02421593"|"JAMP-ALLOPURINOL [allopurinol 100 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140318"
"02421607"|"JAMP-ALLOPURINOL [allopurinol 200 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140318"
"02421615"|"JAMP-ALLOPURINOL [allopurinol 300 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140318"
"00865397"|"APO-ALPRAZ TAB 0.25MG [alprazolam 0.25 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20101002"
"00865400"|"APO-ALPRAZ TAB 0.5MG [alprazolam 0.5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20060308"
"01908189"|"ALPRAZOLAM-0.25 TAB 0.25MG [alprazolam 0.25 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20060220"
"01908170"|"ALPRAZOLAM-0.5 TAB 0.5MG [alprazolam 0.5 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20060220"
"01913484"|"TEVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"01913492"|"TEVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00723770"|"XANAX TAB 1MG [alprazolam 1 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20060914"
"00813958"|"XANAX TS TAB 2MG [alprazolam 2 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20150817"
"02137534"|"MYLAN-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100205"
"02137542"|"MYLAN-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20110114"
"00548359"|"XANAX TAB 0.25MG [alprazolam 0.25 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20090420"
"00548367"|"XANAX TAB 0.5MG [alprazolam 0.5 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20090810"
"02229813"|"MYLAN-ALPRAZOLAM [alprazolam 1 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100311"
"02229814"|"MYLAN-ALPRAZOLAM [alprazolam 2 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100203"
"02243611"|"APO-ALPRAZ [alprazolam 1 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20060308"
"02243612"|"APO-ALPRAZ TS [alprazolam 2 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20060308"
"02248706"|"ALPRAZOLAM-1 [alprazolam 1 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20060220"
"02349191"|"ALPRAZOLAM [alprazolam 0.25 mg oral tablet] SANIS HEALTH INC"|NA|NA|"active"|"20150505"
"02349205"|"ALPRAZOLAM [alprazolam 0.5 mg oral tablet] SANIS HEALTH INC"|NA|NA|"active"|"20150505"
"02400111"|"JAMP-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20160114"
"02400138"|"JAMP-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20160114"
"02400146"|"JAMP-ALPRAZOLAM [alprazolam 1 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140616"
"02400154"|"JAMP-ALPRAZOLAM [alprazolam 2 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20170120"
"02404877"|"RIVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20160115"
"02404885"|"RIVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20160115"
"02404893"|"RIVA-ALPRAZOLAM [alprazolam 1 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20160115"
"02404907"|"RIVA-ALPRAZOLAM [alprazolam 2 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20170113"
"02417634"|"NAT-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] NATCO PHARMA (CANADA) INC"|NA|NA|"active"|"20170130"
"02417642"|"NAT-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] NATCO PHARMA (CANADA) INC"|NA|NA|"active"|"20170130"
"02417650"|"NAT-ALPRAZOLAM [alprazolam 1 mg oral tablet] NATCO PHARMA (CANADA) INC"|NA|NA|"active"|"20170130"
"02417669"|"NAT-ALPRAZOLAM [alprazolam 2 mg oral tablet] NATCO PHARMA (CANADA) INC"|NA|NA|"active"|"20170130"
"00037427"|"NOVO-TRIPTYN TAB 50MG [amitriptyline hydrochloride 50 mg oral tablet] NOVOPHARM LIMITED"|NA|NA|"active"|"20020226"
"00037419"|"NOVO-TRIPTYN TAB 25MG [amitriptyline hydrochloride 25 mg oral tablet] NOVOPHARM LIMITED"|NA|NA|"active"|"20020226"
"00037400"|"NOVO-TRIPTYN TAB 10MG [amitriptyline hydrochloride 10 mg oral tablet] NOVOPHARM LIMITED"|NA|NA|"active"|"20141016"
"00271152"|"LEVATE [amitriptyline hydrochloride 50 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20150429"
"00293911"|"LEVATE [amitriptyline hydrochloride 10 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20150429"
"00306320"|"LEVATE [amitriptyline hydrochloride 25 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20150429"
"00335053"|"ELAVIL [amitriptyline hydrochloride 10 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20101104"
"00335061"|"ELAVIL [amitriptyline hydrochloride 25 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20101104"
"00335088"|"ELAVIL [amitriptyline hydrochloride 50 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20101104"
"00370991"|"AMITRIPTYLINE-10 [amitriptyline hydrochloride 10 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20170119"
"00371009"|"AMITRIPTYLINE-25 [amitriptyline hydrochloride 25 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20170119"
"00456349"|"AMITRIPTYLINE-50 [amitriptyline hydrochloride 50 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20170119"
"00405612"|"LEVATE [amitriptyline hydrochloride 75 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20150429"
"02247166"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20030508"
"02247167"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20030508"
"02247168"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] BIOMED PHARMA"|NA|NA|"active"|"20030508"
"02326043"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20141223"
"02326051"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20141223"
"02326078"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20141223"
"00754129"|"ELAVIL [amitriptyline hydrochloride 75 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20120924"
"02403137"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130624"
"02403145"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130624"
"02403153"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130624"
"02403161"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 75 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130624"
"02429861"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20150512"
"02429888"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20150512"
"02429896"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20150512"
"02429918"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 75 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20170110"
"02435527"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 10 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20170120"
"02435535"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 25 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20170120"
"02435543"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 50 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20170120"
"02435551"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 75 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20170120"
"00654515"|"PMS-AMITRIPTYLINE TABLETS 25MG [amitriptyline hydrochloride 25 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20150429"
"02451786"|"AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20160324"
"02451794"|"AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20160324"
"02451808"|"AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20160324"
"00654523"|"PMS-AMITRIPTYLINE TABLETS 10MG [amitriptyline hydrochloride 10 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20150429"
"00654507"|"PMS-AMITRIPTYLINE TABLETS 50MG [amitriptyline hydrochloride 50 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20150429"
"00878928"|"NORVASC TAB 5MG [amlodipine (amlodipine besylate) 5 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20110602"
"00878936"|"NORVASC TAB 10MG [amlodipine (amlodipine besylate) 10 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20110518"
"02250497"|"TEVA-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20160531"
"02250500"|"TEVA-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20160531"
"02272113"|"MYLAN-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100205"
"02272121"|"MYLAN-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100901"
"02273373"|"APO-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20120228"
