drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"98660","active","active","02496755","VANTIVE ULC","BAXTER CORPORATION"
"76591","active","active","02280248","PALADIN PHARMA INC.","PALADIN LABS INC."
"810","active","active","00074500","PALADIN PHARMA INC.","PALADIN LABS INC."
"631","active","active","00074462","PALADIN PHARMA INC.","PALADIN LABS INC."
"41869","active","active","00875988","PALADIN PHARMA INC.","PALADIN LABS INC."
"19460","active","active","02086026","PALADIN PHARMA INC.","PALADIN LABS INC."
"868","active","active","00074454","PALADIN PHARMA INC.","PALADIN LABS INC."
"100561","active","active","02516241","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"93974","active","active","02453207","SUMITOMO PHARMA CANADA, INC.","SUNOVION PHARMACEUTICALS CANADA INC"
"93975","active","active","02453215","SUMITOMO PHARMA CANADA, INC.","SUNOVION PHARMACEUTICALS CANADA INC"
"93976","active","active","02453223","SUMITOMO PHARMA CANADA, INC.","SUNOVION PHARMACEUTICALS CANADA INC"
"77558","active","active","02290308","PALADIN PHARMA INC.","PALADIN LABS INC."
"97107","active","active","02480522","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"68257","active","active","02244290","PALADIN PHARMA INC.","PALADIN LABS INC."
"97609","active","active","02485877","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"97610","active","active","02485885","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"97611","active","active","02485893","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"37105","active","active","02217147","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"88829","active","active","02403498","VANTIVE ULC","BAXTER CORPORATION"
"88830","active","active","02403501","VANTIVE ULC","BAXTER CORPORATION"
"76310","active","active","02277476","VANTIVE ULC","BAXTER CORPORATION"
"76040","active","active","02274876","VANTIVE ULC","BAXTER CORPORATION"
"89389","active","active","02409178","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"13362","active","active","00896675","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"77936","active","active","02293994","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"66962","active","active","02243095","VANTIVE ULC","BAXTER CORPORATION"
"86438","active","active","02378590","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"86437","active","active","02378582","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"89643","active","active","02411849","PALADIN PHARMA INC.","PALADIN LABS INC."
"88979","active","active","02404966","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"89795","active","active","02413280","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"95117","active","active","02463261","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"70790","active","active","02246602","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"10188","active","active","00843792","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"86409","active","active","02378272","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"86410","active","active","02378280","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"86411","active","active","02378299","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"71619","active","active","02247374","PALADIN PHARMA INC.","PALADIN LABS INC."
"92609","active","active","02441691","VANTIVE ULC","BAXTER CORPORATION"
"90020","active","active","02415615","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"90019","active","active","02415607","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"90018","active","active","02415593","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"90017","active","active","02415585","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"90016","active","active","02415577","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"90290","active","active","02418320","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"102735","active","active","02538652","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102736","active","active","02538660","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102738","active","active","02538725","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102743","active","active","02538733","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102744","active","active","02538741","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102745","active","active","02538768","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102312","active","active","02534177","CELLTRION INC.","CELLTRION HEALTHCARE CO LTD"
"102313","active","active","02534185","CELLTRION INC.","CELLTRION HEALTHCARE CO LTD"
"100562","active","active","02516268","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"10393","inactive","inactive","00749834","PALADIN PHARMA INC.","PALADIN LABS INC."
"10485","inactive","inactive","00705799","PALADIN PHARMA INC.","PALADIN LABS INC."
"1084","inactive","inactive","00010391","PALADIN PHARMA INC.","PALADIN LABS INC."
"1118","inactive","inactive","00010383","PALADIN PHARMA INC.","PALADIN LABS INC."
"11682","inactive","inactive","00816132","PALADIN PHARMA INC.","PALADIN LABS INC."
"12220","inactive","inactive","01926454","PALADIN PHARMA INC.","PALADIN LABS INC."
"12744","inactive","inactive","01946994","PALADIN PHARMA INC.","PALADIN LABS INC."
"158","inactive","inactive","00010200","PALADIN PHARMA INC.","PALADIN LABS INC."
"159","inactive","inactive","00010219","PALADIN PHARMA INC.","PALADIN LABS INC."
"19222","inactive","inactive","02125218","PALADIN PHARMA INC.","PALADIN LABS INC."
"27517","inactive","inactive","02060884","PALADIN PHARMA INC.","PALADIN LABS INC."
"48361","inactive","inactive","00176141","PALADIN PHARMA INC.","PALADIN LABS INC."
"48362","inactive","inactive","00329320","PALADIN PHARMA INC.","PALADIN LABS INC."
"51391","inactive","inactive","00632228","PALADIN PHARMA INC.","PALADIN LABS INC."
"51392","inactive","inactive","00639389","PALADIN PHARMA INC.","PALADIN LABS INC."
"5314","inactive","inactive","00589500","PALADIN PHARMA INC.","PALADIN LABS INC."
"5575","inactive","inactive","00579335","PALADIN PHARMA INC.","PALADIN LABS INC."
"5764","inactive","inactive","00598208","PALADIN PHARMA INC.","PALADIN LABS INC."
"60773","inactive","inactive","02237441","PALADIN PHARMA INC.","PALADIN LABS INC."
"60774","inactive","inactive","02237442","PALADIN PHARMA INC.","PALADIN LABS INC."
"60775","inactive","inactive","02237443","PALADIN PHARMA INC.","PALADIN LABS INC."
"6129","inactive","inactive","00596965","PALADIN PHARMA INC.","PALADIN LABS INC."
"6131","inactive","inactive","00621935","PALADIN PHARMA INC.","PALADIN LABS INC."
"6132","inactive","inactive","00632201","PALADIN PHARMA INC.","PALADIN LABS INC."
"6133","inactive","inactive","00591475","PALADIN PHARMA INC.","PALADIN LABS INC."
"6134","inactive","inactive","00591467","PALADIN PHARMA INC.","PALADIN LABS INC."
"6166","inactive","inactive","00622141","PALADIN PHARMA INC.","PALADIN LABS INC."
"62020","inactive","inactive","02238592","PALADIN PHARMA INC.","PALADIN LABS INC."
"62129","inactive","inactive","02238697","PALADIN PHARMA INC.","PALADIN LABS INC."
"62626","inactive","inactive","02239170","PALADIN PHARMA INC.","PALADIN LABS INC."
"63806","inactive","inactive","02240269","PALADIN PHARMA INC.","PALADIN LABS INC."
"65689","inactive","inactive","02242018","PALADIN PHARMA INC.","PALADIN LABS INC."
"66819","inactive","inactive","02242979","PALADIN PHARMA INC.","PALADIN LABS INC."
"6753","inactive","inactive","00594636","PALADIN PHARMA INC.","PALADIN LABS INC."
"6757","inactive","inactive","00675962","PALADIN PHARMA INC.","PALADIN LABS INC."
"71957","inactive","inactive","02247693","PALADIN PHARMA INC.","PALADIN LABS INC."
"71960","inactive","inactive","02247695","PALADIN PHARMA INC.","PALADIN LABS INC."
"71961","inactive","inactive","02247696","PALADIN PHARMA INC.","PALADIN LABS INC."
"71962","inactive","inactive","02247697","PALADIN PHARMA INC.","PALADIN LABS INC."
"73477","inactive","inactive","02249952","PALADIN PHARMA INC.","PALADIN LABS INC."
"7350","inactive","inactive","00740721","PALADIN PHARMA INC.","PALADIN LABS INC."
"7520","inactive","inactive","00728179","PALADIN PHARMA INC.","PALADIN LABS INC."
"75794","inactive","inactive","02272415","PALADIN PHARMA INC.","PALADIN LABS INC."
"75795","inactive","inactive","02272423","PALADIN PHARMA INC.","PALADIN LABS INC."
"75796","inactive","inactive","02272431","PALADIN PHARMA INC.","PALADIN LABS INC."
"78140","inactive","inactive","02296047","PALADIN PHARMA INC.","PALADIN LABS INC."
"78724","inactive","inactive","02301911","PALADIN PHARMA INC.","PALADIN LABS INC."
"79545","inactive","inactive","02309785","PALADIN PHARMA INC.","PALADIN LABS INC."
"81813","inactive","inactive","02332469","PALADIN PHARMA INC.","PALADIN LABS INC."
"81814","inactive","inactive","02332477","PALADIN PHARMA INC.","PALADIN LABS INC."
"82118","inactive","inactive","02335573","PALADIN PHARMA INC.","PALADIN LABS INC."
"82119","inactive","inactive","02335581","PALADIN PHARMA INC.","PALADIN LABS INC."
"84910","inactive","inactive","02364174","PALADIN PHARMA INC.","PALADIN LABS INC."
"84911","inactive","inactive","02364182","PALADIN PHARMA INC.","PALADIN LABS INC."
"84912","inactive","inactive","02364190","PALADIN PHARMA INC.","PALADIN LABS INC."
"84913","inactive","inactive","02364204","PALADIN PHARMA INC.","PALADIN LABS INC."
"84914","inactive","inactive","02364212","PALADIN PHARMA INC.","PALADIN LABS INC."
"84915","inactive","inactive","02364220","PALADIN PHARMA INC.","PALADIN LABS INC."
"85846","inactive","inactive","02373300","PALADIN PHARMA INC.","PALADIN LABS INC."
"86915","inactive","inactive","02383403","PALADIN PHARMA INC.","PALADIN LABS INC."
"86917","inactive","inactive","02383438","PALADIN PHARMA INC.","PALADIN LABS INC."
"86919","inactive","inactive","02383454","PALADIN PHARMA INC.","PALADIN LABS INC."
"86921","inactive","inactive","02383470","PALADIN PHARMA INC.","PALADIN LABS INC."
"87384","inactive","inactive","02388316","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"8917","inactive","inactive","00647217","PALADIN PHARMA INC.","PALADIN LABS INC."
"94632","inactive","inactive","02459132","PALADIN PHARMA INC.","PALADIN LABS INC."
"94633","inactive","inactive","02459140","PALADIN PHARMA INC.","PALADIN LABS INC."
"97954","inactive","inactive","02489457","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"97978","inactive","inactive","02489716","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"97979","inactive","inactive","02489724","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"97981","inactive","inactive","02489732","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"42066","dormant","dormant","00875996","PALADIN PHARMA INC.","PALADIN LABS INC."
"41867","dormant","dormant","00884553","PALADIN PHARMA INC.","PALADIN LABS INC."
"76308","dormant","dormant","02277441","VANTIVE ULC","BAXTER CORPORATION"
"79245","dormant","dormant","02306751","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"79244","dormant","dormant","02306743","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"87392","approved","approved","02388383","PALADIN PHARMA INC.","PALADIN LABS INC."
"87393","approved","approved","02388391","PALADIN PHARMA INC.","PALADIN LABS INC."
"87394","approved","approved","02388405","PALADIN PHARMA INC.","PALADIN LABS INC."
"87395","approved","approved","02388413","PALADIN PHARMA INC.","PALADIN LABS INC."
"87505","approved","approved","02389541","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"87506","approved","approved","02389568","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"87507","approved","approved","02389576","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"87508","approved","approved","02389584","TARO PHARMACEUTICALS INC","SUN PHARMA CANADA INC"
"102746","approved","approved","02538776","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102747","approved","approved","02538784","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102748","approved","approved","02538792","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102749","approved","approved","02538806","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
"102750","approved","approved","02538814","ENDO OPERATIONS LTD.","ENDO VENTURES LTD."
