drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
98193,02491923,LUPIN-PROPRANOLOL LA (chlorhydrate de propranolol 160 mg capsule orale à libération prolongée) LUPIN PHARMA CANADA LIMITED,chlorhydrate de propranolol 160 mg capsule orale à libération prolongée,propranolol,ADDED
98886,02499118,"AFTER SUN GEL (lidocaïne (chlorhydrate de lidocaïne) 0,8 % gel cutané) FRUIT OF THE EARTH, INC","lidocaïne (chlorhydrate de lidocaïne) 0,8 % gel cutané",lidocaïne,ADDED
99712,02507722,BIO-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) BIOMED PHARMA,duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante,duloxétine,ADDED
99716,02507765,BIO-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante) BIOMED PHARMA,duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante,duloxétine,ADDED
99929,02510030,BIO-CETIRIZINE (chlorhydrate de cétirizine 20 mg comprimé oral) BIOMED PHARMA,chlorhydrate de cétirizine 20 mg comprimé oral,cétirizine,ADDED
100209,02512831,"BIO-ZOLMITRIPTAN (zolmitriptan 2,5 mg comprimé oral) BIOMED PHARMA","zolmitriptan 2,5 mg comprimé oral",zolmitriptan,ADDED
101199,02522918,BIO-TELMISARTAN (telmisartan 40 mg comprimé oral) BIOMED PHARMA,telmisartan 40 mg comprimé oral,telmisartan,ADDED
101200,02522926,BIO-TELMISARTAN (telmisartan 80 mg comprimé oral) BIOMED PHARMA,telmisartan 80 mg comprimé oral,telmisartan,ADDED
101375,02524732,RIVA-IRBESARTAN (irbésartan 75 mg comprimé oral) LABORATOIRE RIVA INC.,irbésartan 75 mg comprimé oral,irbésartan,ADDED
101376,02524740,RIVA-IRBESARTAN (irbésartan 150 mg comprimé oral) LABORATOIRE RIVA INC.,irbésartan 150 mg comprimé oral,irbésartan,ADDED
101377,02524759,RIVA-IRBESARTAN (irbésartan 300 mg comprimé oral) LABORATOIRE RIVA INC.,irbésartan 300 mg comprimé oral,irbésartan,ADDED
101582,02526751,CAFFEINE CITRATE ORAL SOLUTION USP (citrate de caféine 20 mg par mL solution orale) OMEGA LABORATORIES LIMITED,citrate de caféine 20 mg par mL solution orale,caféine,ADDED
101583,02526778,CAFFEINE CITRATE INJECTION USP (citrate de caféine 60 mg par 3 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,citrate de caféine 60 mg par 3 mL solution injectable fiole,caféine,ADDED
101704,02527847,BIO-FINASTERIDE (finastéride 5 mg comprimé oral) BIOMED PHARMA,finastéride 5 mg comprimé oral,finastéride,ADDED
101913,02529904,ANASTROZOLE (anastrozole 1 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,anastrozole 1 mg comprimé oral,anastrozole,ADDED
102033,02531186,RYALTRIS (furoate de mométasone (furoate de mométasone monohydraté) 25 mcg par actionnement et chlorhydrate d'olopatadine 665 mcg par actionnement vaporisation nasale) GLENMARK SPECIALTY SA,furoate de mométasone 25 mcg par actionnement et chlorhydrate d'olopatadine 665 mcg par actionnement vaporisation nasale,mométasone et olopatadine,ADDED
102081,02531704,"JAMP BRIMONIDINE/TIMOLOL (tartrate de brimonidine 0,2 % et timolol (maléate de timolol) 0,5 % gouttes ophtalmiques) JAMP PHARMA CORPORATION","tartrate de brimonidine 0,2 % et timolol (maléate de timolol) 0,5 % gouttes ophtalmiques",brimonidine et timolol,ADDED
102307,02534118,AG-ANASTROZOLE (anastrozole 1 mg comprimé oral) ANGITA PHARMA INC.,anastrozole 1 mg comprimé oral,anastrozole,ADDED
102531,02536552,"COLUMVI (glofitamab 2,5 mg par 2,5 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED","glofitamab 2,5 mg par 2,5 mL solution injectable fiole",glofitamab,ADDED
102532,02536560,COLUMVI (glofitamab 10 mg par 10 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED,glofitamab 10 mg par 10 mL solution injectable fiole,glofitamab,ADDED
102548,02536722,AG-TOPIRAMATE TABLETS (topiramate 25 mg comprimé oral) ANGITA PHARMA INC.,topiramate 25 mg comprimé oral,topiramate,ADDED
102559,02536862,"THIOTEPA FOR INJECTION, BP (thiotépa 15 mg par fiole poudre pour solution injectable) HIKMA CANADA LIMITED",thiotépa 15 mg par fiole poudre pour solution injectable,thiotépa,ADDED
102560,02536870,"THIOTEPA FOR INJECTION, BP (thiotépa 100 mg par fiole poudre pour solution injectable) HIKMA CANADA LIMITED",thiotépa 100 mg par fiole poudre pour solution injectable,thiotépa,ADDED
102616,02537443,QUVIVIQ (daridorexant (chlorhydrate de daridorexant) 50 mg comprimé oral) IDORSIA PHARMACEUTICALS LTD,daridorexant (chlorhydrate de daridorexant) 50 mg comprimé oral,daridorexant,ADDED
102647,02537745,"IMCIVREE (setmélanotide (acétate de setmélanotide) 10 mg par 1 mL solution injectable fiole) RHYTHM PHARMACEUTICALS, INC.",setmélanotide (acétate de setmélanotide) 10 mg par 1 mL solution injectable fiole,setmélanotide,ADDED
102665,02537893,ACETAZOLAMIDE FOR INJECTION USP (acétazolamide (acetazolamide sodique) 500 mg par fiole poudre pour solution injectable) MARCAN PHARMACEUTICALS INC,acétazolamide (acetazolamide sodique) 500 mg par fiole poudre pour solution injectable,acétazolamide,ADDED
102731,02538601,ODAN-AMANTADINE SYRUP (chlorhydrate d'amantadine 50 mg par 5 mL sirop) ODAN LABORATORIES LTD,chlorhydrate d'amantadine 50 mg par 5 mL sirop,amantadine,ADDED
NA,77700621,"ENALAPRILAT INJECTION USP (énalaprilate 1,25 mg par 1 mL solution injectable fiole) HIKMA CANADA LIMITED","énalaprilate 1,25 mg par 1 mL solution injectable fiole",énalaprilate,"mp_fr_description: ""ENALAPRILAT INJECTION USP (énalaprilate 1,25 mg par 1 mL solution injectable fiole) S̲T̲E̲R̲I̲M̲A̲X̲ ̲I̲N̲C̲"" -> ""ENALAPRILAT INJECTION USP (énalaprilate 1,25 mg par 1 mL solution injectable fiole) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
NA,77700622,"ENALAPRILAT INJECTION USP (énalaprilate 2,5 mg par 2 mL solution injectable fiole) HIKMA CANADA LIMITED","énalaprilate 2,5 mg par 2 mL solution injectable fiole",énalaprilate,"mp_fr_description: ""ENALAPRILAT INJECTION USP (énalaprilate 2,5 mg par 2 mL solution injectable fiole) S̲T̲E̲R̲I̲M̲A̲X̲ ̲I̲N̲C̲"" -> ""ENALAPRILAT INJECTION USP (énalaprilate 2,5 mg par 2 mL solution injectable fiole) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
NA,77701127,"SULFAMETHOXAZOLE AND TRIMETHOPRIM FOR INJECTION, USP (sulfaméthoxazole 800 mg par 10 mL et triméthoprime 160 mg par 10 mL solution injectable fiole) AURO PHARMA INC",sulfaméthoxazole 800 mg par 10 mL et triméthoprime 160 mg par 10 mL solution injectable fiole,sulfaméthoxazole et triméthoprime,ADDED
NA,77701128,"SULFAMETHOXAZOLE AND TRIMETHOPRIM FOR INJECTION, USP (sulfaméthoxazole 400 mg par 5 mL et triméthoprime 80 mg par 5 mL solution injectable fiole) AURO PHARMA INC",sulfaméthoxazole 400 mg par 5 mL et triméthoprime 80 mg par 5 mL solution injectable fiole,sulfaméthoxazole et triméthoprime,ADDED
NA,77701129,"SULFAMETHOXAZOLE AND TRIMETHOPRIM FOR INJECTION, USP (sulfaméthoxazole 2400 mg par 30 mL et triméthoprime 480 mg par 30 mL solution injectable fiole) AURO PHARMA INC",sulfaméthoxazole 2400 mg par 30 mL et triméthoprime 480 mg par 30 mL solution injectable fiole,sulfaméthoxazole et triméthoprime,ADDED
