drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
78932,02304015,"REFRESH CONTACTS (carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques) ABBVIE CORPORATION","carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques",carboxyméthylcellulose,"mp_fr_description: ""REFRESH CONTACTS (carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""REFRESH CONTACTS (carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
89449,02409836,GELUSIL ANTACID AND ANTI-GAS (hydroxyde d'aluminium 200 mg et hydroxyde de magnésium 200 mg et siméticone 25 mg comprimé à croquer) PHARMASCIENCE INC,hydroxyde d'aluminium 200 mg et hydroxyde de magnésium 200 mg et siméticone 25 mg comprimé à croquer,hydroxyde d'aluminium et hydroxyde de magnésium et siméticone,"mp_fr_description: ""GELUSIL ANTACID AND ANTI-GAS (hydroxyde d'aluminium 200 mg et hydroxyde de magnésium 200 mg et siméticone 25 mg comprimé à croquer) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""GELUSIL ANTACID AND ANTI-GAS (hydroxyde d'aluminium 200 mg et hydroxyde de magnésium 200 mg et siméticone 25 mg comprimé à croquer) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲"""
90097,02416417,DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 5 mg comprimé oral) PRO DOC LIMITEE,chlorhydrate de donépézil 5 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) PRO DOC LIMITEE"" -> ""DONEPEZIL (chlorhydrate de donépézil (̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲o̲n̲é̲p̲é̲z̲i̲l̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲)̲ ̲5 mg comprimé oral) PRO DOC LIMITEE"""
90098,02416425,DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 10 mg comprimé oral) PRO DOC LIMITEE,chlorhydrate de donépézil 10 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""DONEPEZIL (chlorhydrate de donépézil (̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲o̲n̲é̲p̲é̲z̲i̲l̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲)̲ ̲10 mg comprimé oral) PRO DOC LIMITEE"""
91139,02426846,DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 5 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de donépézil 5 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) SANIS HEALTH INC"" -> ""DONEPEZIL (chlorhydrate de donépézil (̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲o̲n̲é̲p̲é̲z̲i̲l̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲)̲ ̲5 mg comprimé oral) SANIS HEALTH INC"""
91140,02426854,DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 10 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de donépézil 10 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) SANIS HEALTH INC"" -> ""DONEPEZIL (chlorhydrate de donépézil (̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲o̲n̲é̲p̲é̲z̲i̲l̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲)̲ ̲10 mg comprimé oral) SANIS HEALTH INC"""
91779,02433419,"MUCINEX MULTI-ACTION CONGESTION, COLD & COUGH SOLUTION (acétaminophène 650 mg par 20 mL et bromhydrate de dextrométhorphane 20 mg par 20 mL et guaïfénésine 400 mg par 20 mL et chlorhydrate de phényléphrine 10 mg par 20 mL solution orale) RB HEALTH (CANADA) INC.",acétaminophène 650 mg par 20 mL et bromhydrate de dextrométhorphane 20 mg par 20 mL et guaïfénésine 400 mg par 20 mL et chlorhydrate de phényléphrine 10 mg par 20 mL solution orale,acétaminophène et dextrométhorphane et guaïfénésine et phényléphrine,ADDED
92865,02443880,NATCO-CITALOPRAM (citalopram (bromhydrate de citalopram) 20 mg comprimé oral) NATCO PHARMA (CANADA) INC,citalopram (bromhydrate de citalopram) 20 mg comprimé oral,citalopram,ADDED
92866,02443899,NATCO-CITALOPRAM (citalopram (bromhydrate de citalopram) 40 mg comprimé oral) NATCO PHARMA (CANADA) INC,citalopram (bromhydrate de citalopram) 40 mg comprimé oral,citalopram,ADDED
93145,02446189,"AQUAPHOR HEALING OINTMENT (huile minérale lourde 52,74 % pommade cutanée) BEIERSDORF CANADA INC","huile minérale lourde 52,74 % pommade cutanée",huile minérale lourde,"mp_fr_description: ""E̲U̲C̲E̲R̲I̲N̲ ̲AQUAPHOR HEALING OINTMENT (huile minérale lourde 52,74 % pommade cutanée) BEIERSDORF CANADA INC"" -> ""AQUAPHOR HEALING OINTMENT (huile minérale lourde 52,74 % pommade cutanée) BEIERSDORF CANADA INC"""
95175,02463652,"REFRESH OPTIVE GEL DROPS (carboxyméthylcellulose sodique 1 % et glycérine 0,9 % gouttes ophtalmiques) ABBVIE CORPORATION","carboxyméthylcellulose sodique 1 % et glycérine 0,9 % gouttes ophtalmiques",carboxyméthylcellulose et glycérine,"mp_fr_description: ""REFRESH OPTIVE GEL DROPS (carboxyméthylcellulose sodique 1 % et glycérine 0,9 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""REFRESH OPTIVE GEL DROPS (carboxyméthylcellulose sodique 1 % et glycérine 0,9 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
96286,02473453,APO-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 5 mg et telmisartan 40 mg comprimé oral) APOTEX INC,amlodipine (bésylate d'amlodipine) 5 mg et telmisartan 40 mg comprimé oral,amlodipine et telmisartan,ADDED
96287,02473461,APO-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg et telmisartan 40 mg comprimé oral) APOTEX INC,amlodipine (bésylate d'amlodipine) 10 mg et telmisartan 40 mg comprimé oral,amlodipine et telmisartan,ADDED
96288,02473488,APO-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 5 mg et telmisartan 80 mg comprimé oral) APOTEX INC,amlodipine (bésylate d'amlodipine) 5 mg et telmisartan 80 mg comprimé oral,amlodipine et telmisartan,"mp_fr_description: ""AA̲-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 5 mg et telmisartan 80 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""AP̲O̲-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 5 mg et telmisartan 80 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
96289,02473496,APO-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg et telmisartan 80 mg comprimé oral) APOTEX INC,amlodipine (bésylate d'amlodipine) 10 mg et telmisartan 80 mg comprimé oral,amlodipine et telmisartan,"mp_fr_description: ""AA̲-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg et telmisartan 80 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""AP̲O̲-TELMISARTAN-AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg et telmisartan 80 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
97454,02484226,COLACE CLEAR (docusate sodique 100 mg capsule orale) PHARMASCIENCE INC,docusate sodique 100 mg capsule orale,docusate,"mp_fr_description: ""COLACE CLEAR (docusate sodique 100 mg capsule orale) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""COLACE CLEAR (docusate sodique 100 mg capsule orale) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲"""
99307,02503611,"NYQUIL COUGH DM + CONGESTION (bromhydrate de dextrométhorphane 10 mg par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop) PROCTER & GAMBLE INC","bromhydrate de dextrométhorphane 10 mg par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop",dextrométhorphane et doxylamine et phényléphrine,"mp_fr_description: ""NYQUIL COUGH DM + CONGESTION (bromhydrate de dextrométhorphane 10 mL̲ par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop) PROCTER & GAMBLE INC"" -> ""NYQUIL COUGH DM + CONGESTION (bromhydrate de dextrométhorphane 10 mg̲ par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop) PROCTER & GAMBLE INC""
ntp_code: ""9014565"" -> ""9014903""
ntp_fr_description: ""bromhydrate de dextrométhorphane 10 mL̲ par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop"" -> ""bromhydrate de dextrométhorphane 10 mg̲ par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop"""
99927,02510014,"SPIKEVAX (élasoméran 0,2 mg par mL dispersion injectable 5 mL fiole) MODERNA BIOPHARMA CANADA CORPORATION","élasoméran 0,2 mg par mL dispersion injectable 5 mL fiole",élasoméran,"mp_fr_description: ""SPIKEVAX (élasoméran 0,2 mg par mL dispersion injectable 5 mL fiole) MODERNAT̲X̲,̲ ̲I̲N̲C̲.̲"" -> ""SPIKEVAX (élasoméran 0,2 mg par mL dispersion injectable 5 mL fiole) MODERNA ̲B̲I̲O̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
100558,02516209,"COLACE + STIMULANT LAXATIVE (docusate sodique 50 mg et sennosides 8,6 mg comprimé oral) PHARMASCIENCE INC","docusate sodique 50 mg et sennosides 8,6 mg comprimé oral",docusate et sennosides,"mp_fr_description: ""COLACE + STIMULANT LAXATIVE (docusate sodique 50 mg et sennosides 8,6 mg comprimé oral) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""COLACE + STIMULANT LAXATIVE (docusate sodique 50 mg et sennosides 8,6 mg comprimé oral) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲"""
101151,02522373,DORZOLAMIDE (dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques) JAMP PHARMA CORPORATION,dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques,dorzolamide,ADDED
101172,02522616,"DEQUADIN ORAL SPRAY (chlorure de déqualinium 0,5 % vaporisation buccale) PHARMASCIENCE INC","chlorure de déqualinium 0,5 % vaporisation buccale",déqualinium,"mp_fr_description: ""DEQUADIN ORAL SPRAY (chlorure de déqualinium 0,5 % vaporisation buccale) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""DEQUADIN ORAL SPRAY (chlorure de déqualinium 0,5 % vaporisation buccale) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲"""
101198,02522896,JAMP TOFACITINIB (tofacitinib (citrate de tofacitinib) 5 mg comprimé oral) JAMP PHARMA CORPORATION,tofacitinib (citrate de tofacitinib) 5 mg comprimé oral,tofacitinib,ADDED
101331,02524279,ONDANSETRON ODT (ondansétron 4 mg comprimé orodispersible) SANIS HEALTH INC,ondansétron 4 mg comprimé orodispersible,ondansétron,ADDED
101332,02524287,ONDANSETRON ODT (ondansétron 8 mg comprimé orodispersible) SANIS HEALTH INC,ondansétron 8 mg comprimé orodispersible,ondansétron,ADDED
101673,02527685,"SPIKEVAX (élasoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole) MODERNA BIOPHARMA CANADA CORPORATION","élasoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole",élasoméran,"mp_fr_description: ""SPIKEVAX (élasoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole) MODERNAT̲X̲,̲ ̲I̲N̲C̲.̲"" -> ""SPIKEVAX (élasoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole) MODERNA ̲B̲I̲O̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
101866,02529459,AMIKACIN SULFATE INJECTION (amikacine (sulfate d'amikacine) 500 mg par 2 mL solution injectable fiole) JAMP PHARMA CORPORATION,amikacine (sulfate d'amikacine) 500 mg par 2 mL solution injectable fiole,amikacin,ADDED
101943,02530252,"SPIKEVAX BIVALENT (élasoméran 0,05 mg par mL et imélasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole) MODERNA BIOPHARMA CANADA CORPORATION","élasoméran 0,05 mg par mL et imélasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole",élasoméran et imélasoméran,"mp_fr_description: ""SPIKEVAX BIVALENT (élasoméran 0,05 mg par mL et imélasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole) MODERNAT̲X̲,̲ ̲I̲N̲C̲.̲"" -> ""SPIKEVAX BIVALENT (élasoméran 0,05 mg par mL et imélasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole) MODERNA ̲B̲I̲O̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
102070,02531585,BOTOX (onabotulinumtoxineA 200 unité par fiole poudre pour solution injectable) ABBVIE CORPORATION,onabotulinumtoxineA 200 unité par fiole poudre pour solution injectable,onabotulinumtoxineA,ADDED
102139,02532352,"SPIKEVAX BIVALENT (ORIGINAL / OMICRON BA.4/5) (davésoméran 0,05 mg par mL et élasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole) MODERNA BIOPHARMA CANADA CORPORATION","davésoméran 0,05 mg par mL et élasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole",davésoméran et élasoméran,"mp_fr_description: ""SPIKEVAX BIVALENT (ORIGINAL / OMICRON BA.4/5) (davésoméran 0,05 mg par mL et élasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole) MODERNAT̲X̲,̲ ̲I̲N̲C̲.̲"" -> ""SPIKEVAX BIVALENT (ORIGINAL / OMICRON BA.4/5) (davésoméran 0,05 mg par mL et élasoméran 0,05 mg par mL dispersion injectable 2,5 mL fiole) MODERNA ̲B̲I̲O̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
102148,02532441,JAMP VALPROIC ACID ORAL SOLUTION (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) JAMP PHARMA CORPORATION,acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale,acide valproïque (valproate),ADDED
102170,02532689,MIRTAZAPINE (mirtazapine 15 mg comprimé oral) SANIS HEALTH INC,mirtazapine 15 mg comprimé oral,mirtazapine,ADDED
102245,02533464,"ZIMED PF (bimatoprost 0,03 % gouttes ophtalmiques) AEQUUS PHARMACEUTICALS INC.","bimatoprost 0,03 % gouttes ophtalmiques",bimatoprost,ADDED
102370,02534800,FLECAINIDE (acétate de flécaïnide 50 mg comprimé oral) SANIS HEALTH INC,acétate de flécaïnide 50 mg comprimé oral,flécaïnide,ADDED
102371,02534819,FLECAINIDE (acétate de flécaïnide 100 mg comprimé oral) SANIS HEALTH INC,acétate de flécaïnide 100 mg comprimé oral,flécaïnide,ADDED
102433,02535483,AURO-VALGANCICLOVIR (valganciclovir (chlorhydrate de valganciclovir) 50 mg par mL solution orale) AURO PHARMA INC,valganciclovir (chlorhydrate de valganciclovir) 50 mg par mL solution orale,valganciclovir,ADDED
102519,02536412,STOOL SOFTENER CLEAR (docusate sodique 100 mg capsule orale) VITA HEALTH PRODUCTS INC,docusate sodique 100 mg capsule orale,docusate,ADDED
102535,02536595,NRA-ROSUVASTATIN TABLETS (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) NORA PHARMA INC,rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral,rosuvastatine,ADDED
102537,02536609,NRA-ROSUVASTATIN TABLETS (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) NORA PHARMA INC,rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral,rosuvastatine,ADDED
102538,02536625,NRA-ROSUVASTATIN TABLETS (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) NORA PHARMA INC,rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral,rosuvastatine,ADDED
102539,02536633,NRA-ROSUVASTATIN TABLETS (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) NORA PHARMA INC,rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral,rosuvastatine,ADDED
102588,02537168,GANCICLOVIR FOR INJECTION (ganciclovir (ganciclovir sodique) 500 mg par fiole poudre pour solution injectable) FORMATIVE PHARMA INC.,ganciclovir (ganciclovir sodique) 500 mg par fiole poudre pour solution injectable,ganciclovir,ADDED
102606,02537346,PRO-ZOLPIDEM ODT (tartrate de zolpidem 5 mg comprimé sublingual) PRO DOC LIMITEE,tartrate de zolpidem 5 mg comprimé sublingual,zolpidem,ADDED
102607,02537354,PRO-ZOLPIDEM ODT (tartrate de zolpidem 10 mg comprimé sublingual) PRO DOC LIMITEE,tartrate de zolpidem 10 mg comprimé sublingual,zolpidem,ADDED
102687,02538121,MINT-BETAHISTINE (chlorhydrate de bétahistine 8 mg comprimé oral) MINT PHARMACEUTICALS INC,chlorhydrate de bétahistine 8 mg comprimé oral,bétahistine,ADDED
102688,02538148,MINT-BETAHISTINE (chlorhydrate de bétahistine 16 mg comprimé oral) MINT PHARMACEUTICALS INC,chlorhydrate de bétahistine 16 mg comprimé oral,bétahistine,ADDED
102689,02538156,MINT-BETAHISTINE (chlorhydrate de bétahistine 24 mg comprimé oral) MINT PHARMACEUTICALS INC,chlorhydrate de bétahistine 24 mg comprimé oral,bétahistine,ADDED
102882,02540118,REDDY-SITAGLIPTIN AND METFORMIN HYDROCHLORIDE (chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral) DR REDDY'S LABORATORIES LTD,chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
102883,02540126,REDDY-SITAGLIPTIN AND METFORMIN HYDROCHLORIDE (chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral) DR REDDY'S LABORATORIES LTD,chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
102884,02540134,REDDY-SITAGLIPTIN AND METFORMIN HYDROCHLORIDE (chlorhydrate de metformine 1000 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral) DR REDDY'S LABORATORIES LTD,chlorhydrate de metformine 1000 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
103062,02542021,GLN-POSACONAZOLE (posaconazole 100 mg comprimé gastrorésistant) GLENMARK PHARMACEUTICALS CANADA INC.,posaconazole 100 mg comprimé gastrorésistant,posaconazole,ADDED
NA,77701130,CLEVIPREX (clévidipine 25 mg par 50 mL émulsion injectable fiole) CHIESI FARMACEUTICI S.P.A.,clévidipine 25 mg par 50 mL émulsion injectable fiole,clévidipine,ADDED
NA,77701131,CLEVIPREX (clévidipine 50 mg par 100 mL émulsion injectable fiole) CHIESI FARMACEUTICI S.P.A.,clévidipine 50 mg par 100 mL émulsion injectable fiole,clévidipine,ADDED
