drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102128","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","37.5","MG","02532212"
"102138","20128","ADDED","approved","MICAFUNGIN SODIUM","50","MG","02532344"
"101827","22541","ADDED","active","APREMILAST","30","MG","02529084"
"102191","23805","ADDED","approved","TIRZEPATIDE","5","MG","02532905"
"102203","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","5","G","02533014"
"102217","20447","ADDED","approved","BEMOTRIZINOL","6","%","02533162"
"102202","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","1","G","02533006"
"102192","23805","ADDED","approved","TIRZEPATIDE","7.5","MG","02532913"
"102223","1970","ADDED","approved","HOMOSALATE","10","%","02533227"
"102198","331","ADDED","approved","ZINC (ZINC SULFATE)","5","MG","02532980"
"102176","5325","ADDED","approved","LEVOTHYROXINE SODIUM","0.1","MG","02532743"
"102193","23805","ADDED","approved","TIRZEPATIDE","10","MG","02532921"
"101815","22541","ADDED","active","APREMILAST","30","MG","02528959"
"102180","5325","ADDED","approved","LEVOTHYROXINE SODIUM","0.5","MG","02532794"
"102156","23801","ADDED","approved","UBROGEPANT","50","MG","02532530"
"102147","13238","ADDED","approved","EVEROLIMUS","10","MG","02532433"
"101617","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.03","%","02527111"
"102209","10029","ADDED","approved","CYPROHEPTADINE HYDROCHLORIDE","4","MG","02533065"
"101198","22274","ADDED","approved","TOFACITINIB (TOFACITINIB CITRATE)","5","MG","02522896"
"101657","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.05","%","02527510"
"102171","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.003","%","02532697"
"101617","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02527111"
"86073","11710","ADDED","active","BRIMONIDINE TARTRATE","0.2","%","02375311"
"102155","11764","ADDED","approved","MELOXICAM","2.5","MG","02532522"
"90483","11865","ADDED","approved","CELECOXIB","100","MG","02420236"
"102194","23805","ADDED","approved","TIRZEPATIDE","12.5","MG","02532948"
"102223","20447","ADDED","approved","BEMOTRIZINOL","6","%","02533227"
"102217","1970","ADDED","approved","HOMOSALATE","10","%","02533162"
"102127","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","25","MG","02532204"
"102157","23802","ADDED","approved","MAVACAMTEN","2.5","MG","02532549"
"102146","13238","ADDED","approved","EVEROLIMUS","7.5","MG","02532425"
"100319","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","60","MG","02514001"
"101352","7532","ADDED","approved","HYDROCORTISONE","20","MG","02524473"
"102205","23806","ADDED","approved","DEUCRAVACITINIB","6","MG","02533030"
"102190","23805","ADDED","approved","TIRZEPATIDE","2.5","MG","02532891"
"100053","22274","ADDED","approved","TOFACITINIB (TOFACITINIB CITRATE)","10","MG","02511312"
"102171","7145","ADDED","approved","CETRIMONIUM BROMIDE","0.07","%","02532697"
"102141","9967","ADDED","approved","GLYCOPYRROLATE","0.2","MG","02532379"
"102171","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.011","%","02532697"
"102217","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","4","%","02533162"
"101923","22274","ADDED","approved","TOFACITINIB (TOFACITINIB CITRATE)","5","MG","02530007"
"101657","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.05","%","02527510"
"100317","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","20","MG","02513986"
"98071","15231","ADDED","approved","SORAFENIB (SORAFENIB TOSYLATE)","200","MG","02490641"
"102199","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","500","MG","02532999"
"102223","12048","ADDED","approved","OCTISALATE","5","%","02533227"
"102139","23655","ADDED","approved","ELASOMERAN","0.05","MG","02532352"
"102163","22947","ADDED","approved","EDARAVONE","105","MG","02532611"
"102217","755","ADDED","approved","AVOBENZONE","5","%","02533162"
"102139","23795","ADDED","approved","DAVESOMERAN","0.05","MG","02532352"
"102144","13238","ADDED","approved","EVEROLIMUS","2.5","MG","02532409"
"102223","755","ADDED","approved","AVOBENZONE","5","%","02533227"
"102154","11764","ADDED","approved","MELOXICAM","1","MG","02532514"
"101617","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.04","%","02527111"
"102183","5325","ADDED","approved","LEVOTHYROXINE SODIUM","0.8","MG","02532824"
"102217","12048","ADDED","approved","OCTISALATE","5","%","02533162"
"100318","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","40","MG","02513994"
"101093","22541","ADDED","active","APREMILAST","30","MG","02521733"
"101314","22541","ADDED","approved","APREMILAST","30","MG","02524104"
"102182","5325","ADDED","approved","LEVOTHYROXINE SODIUM","0.7","MG","02532816"
"102223","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","4","%","02533227"
"102169","6404","ADDED","approved","BISMUTH SUBSALICYLATE","262","MG","02532670"
"102217","390","ADDED","approved","TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0.5","%","02533162"
"102217","727","ADDED","approved","TITANIUM DIOXIDE","2.5","%","02533162"
"101617","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02527111"
"102158","23802","ADDED","approved","MAVACAMTEN","5","MG","02532557"
"102179","5325","ADDED","approved","LEVOTHYROXINE SODIUM","0.4","MG","02532786"
"100320","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","80","MG","02514028"
"102197","22916","ADDED","approved","COAGULATION FACTOR IX (RECOMBINANT), PEGYLATED","3000","UNIT","02532964"
"102129","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","50","MG","02532220"
"102145","13238","ADDED","approved","EVEROLIMUS","5","MG","02532417"
