mp_code,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time,mp_type,Health_Canada_identifier,Health_Canada_product_name
"02231135","PMS-IPRATROPIUM (ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial) PHARMASCIENCE INC","NA","NA","Active","19971029","DIN","02231135","PMS-IPRATROPIUM"
"700092","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","NA","NA","Active","20020829","CCDD","02245696","AMIODARONE HYDROCHLORIDE FOR INJECTION"
"700093","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 300 mg per 6 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","NA","NA","Active","20020829","CCDD","02245696","AMIODARONE HYDROCHLORIDE FOR INJECTION"
"02236916","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 500 mg per 20 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","19980318","DIN","02236916","ACYCLOVIR SODIUM INJECTION"
"700065","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 500 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","NA","NA","Active","19980508","CCDD","02236926","ACYCLOVIR SODIUM INJECTION"
"700066","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 1000 mg per 20 mL solution for injection vial) FRESENIUS KABI CANADA LTD","NA","NA","Active","19980508","CCDD","02236926","ACYCLOVIR SODIUM INJECTION"
"02131048","LIORESAL INTRATHECAL 0.05MG/ML (baclofen 0.05 mg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","NA","NA","Active","19941231","DIN","02131048","LIORESAL INTRATHECAL 0.05MG/ML"
"02413620","BACLOFEN INJECTION (baclofen 0.05 mg per 1 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20140606","DIN","02413620","BACLOFEN INJECTION"
"02131056","LIORESAL INTRATHECAL 0.5MG/ML (baclofen 10 mg per 20 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","NA","NA","Active","19941231","DIN","02131056","LIORESAL INTRATHECAL 0.5MG/ML"
"02413639","BACLOFEN INJECTION (baclofen 10 mg per 20 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20140606","DIN","02413639","BACLOFEN INJECTION"
"02131064","LIORESAL INTRATHECAL 2MG/ML (baclofen 10 mg per 5 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","NA","NA","Active","19941231","DIN","02131064","LIORESAL INTRATHECAL 2MG/ML"
"02413647","BACLOFEN INJECTION (baclofen 10 mg per 5 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20140606","DIN","02413647","BACLOFEN INJECTION"
"02238903","BENZTROPINE OMEGA (benztropine mesylate 2 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","19990528","DIN","02238903","BENZTROPINE OMEGA"
"02245686","CALCITRIOL INJECTION (calcitriol 1 mcg per 1 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","NA","NA","Inactive","20150703","DIN","02245686","CALCITRIOL INJECTION"
"02399334","CALCITRIOL INJECTION USP (calcitriol 1 mcg per 1 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20150327","DIN","02399334","CALCITRIOL INJECTION USP"
"00544884","CODEINE PHOSPHATE INJECTION USP (codeine phosphate 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19781231","DIN","00544884","CODEINE PHOSPHATE INJECTION USP"
"00399728","DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19801231","DIN","00399728","DIAZEPAM INJECTION USP"
"02385392","DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) TELIGENT OU","NA","NA","Active","20170316","DIN","02385392","DIAZEPAM INJECTION USP"
"02048264","DIGOXIN INJECTION C.S.D. (digoxin 0.5 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19941231","DIN","02048264","DIGOXIN INJECTION C.S.D."
"700086","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 25 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20020109","CCDD","02244728","DILTIAZEM HYDROCHLORIDE INJECTION"
"700087","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20020109","CCDD","02244728","DILTIAZEM HYDROCHLORIDE INJECTION"
"700447","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","20000210","CCDD","02240434","FENTANYL CITRATE INJECTION USP"
"700448","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20000210","CCDD","02240434","FENTANYL CITRATE INJECTION USP"
"700449","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20000210","CCDD","02240434","FENTANYL CITRATE INJECTION USP"
"700450","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20000210","CCDD","02240434","FENTANYL CITRATE INJECTION USP"
"700451","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20000210","CCDD","02240434","FENTANYL CITRATE INJECTION USP"
"700486","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","20130221","CCDD","02384124","FENTANYL CITRATE INJECTION SDZ"
"700487","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","20130221","CCDD","02384124","FENTANYL CITRATE INJECTION SDZ"
"700488","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) TELIGENT OU","NA","NA","Active","20160418","CCDD","02385406","FENTANYL CITRATE INJECTION USP"
"700489","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) TELIGENT OU","NA","NA","Active","20160418","CCDD","02385406","FENTANYL CITRATE INJECTION USP"
"00401633","FUROSEMIDE SPECIAL (furosemide 250 mg per 25 mL solution for injection 25 mL vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19911231","DIN","00401633","FUROSEMIDE SPECIAL"
"700284","FUROSEMIDE INJ USP (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19811231","CCDD","00527033","FUROSEMIDE INJ USP"
"700285","FUROSEMIDE INJ USP (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19811231","CCDD","00527033","FUROSEMIDE INJ USP"
"700276","FUROSEMIDE INJECTION (furosemide 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","20110608","CCDD","02360365","FUROSEMIDE INJECTION"
"700277","FUROSEMIDE INJECTION (furosemide 40 mg per 4 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","20110608","CCDD","02360365","FUROSEMIDE INJECTION"
"02360446","FUROSEMIDE SPECIAL INJECTION (furosemide 250 mg per 25 mL solution for injection 25 mL vial) OMEGA LABORATORIES LTD","NA","NA","Active","20110608","DIN","02360446","FUROSEMIDE SPECIAL INJECTION"
"700278","FUROSEMIDE INJECTION SDZ (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","20120726","CCDD","02382539","FUROSEMIDE INJECTION SDZ"
"700279","FUROSEMIDE INJECTION SDZ (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","20120726","CCDD","02382539","FUROSEMIDE INJECTION SDZ"
"02384094","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIGENT OU","NA","NA","Active","20130822","DIN","02384094","FUROSEMIDE INJECTION USP"
"700024","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19941231","CCDD","02130300","HALOPERIDOL LA"
"700025","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19941231","CCDD","02130300","HALOPERIDOL LA"
"00808652","HALOPERIDOL INJ 5MG/ML USP (haloperidol 5 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19891231","DIN","00808652","HALOPERIDOL INJ 5MG/ML USP"
"02366010","HALOPERIDOL INJECTION (haloperidol 5 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","20110919","DIN","02366010","HALOPERIDOL INJECTION"
"700123","HALOPERIDOL INJECTION, USP (haloperidol 5 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","NA","NA","Active","20141020","CCDD","02406411","HALOPERIDOL INJECTION, USP"
"700124","HALOPERIDOL INJECTION, USP (haloperidol 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","NA","NA","Active","20141020","CCDD","02406411","HALOPERIDOL INJECTION, USP"
"700291","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02145928","HYDROMORPHONE HP 10"
"700293","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02145928","HYDROMORPHONE HP 10"
"700290","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02145928","HYDROMORPHONE HP 10"
"700292","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02145928","HYDROMORPHONE HP 10"
"700303","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","20140611","CCDD","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP"
"700305","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","20140611","CCDD","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP"
"700304","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC","NA","NA","Active","20140611","CCDD","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP"
"700302","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20170206","CCDD","02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10"
"700301","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20170206","CCDD","02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10"
"02244797","HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 1000 mg per 10 mL solution for injection 10 mL vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20011210","DIN","02244797","HYDROMORPHONE HP FORTE INJECTION"
"02145901","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","DIN","02145901","HYDROMORPHONE HYDROCHLORIDE INJECTION USP"
"02460602","HYDROMORPHONE HYDROCHLORIDE INJECTION (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) STERIMAX INC","NA","NA","Active","20170206","DIN","02460602","HYDROMORPHONE HYDROCHLORIDE INJECTION"
"700299","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02146126","HYDROMORPHONE HP 50"
"700297","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02146126","HYDROMORPHONE HP 50"
"700298","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02146126","HYDROMORPHONE HP 50"
"700300","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02146126","HYDROMORPHONE HP 50"
"02162644","TORADOL IM (ketorolac tromethamine 10 mg per 1 mL solution for injection ampoule) ATNAHS PHARMA UK LIMITED","NA","NA","Active","19961016","DIN","02162644","TORADOL IM"
"02239944","KETOROLAC TROMETHAMINE INJECTION USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19990521","DIN","02239944","KETOROLAC TROMETHAMINE INJECTION USP"
"700088","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","NA","NA","Active","20020523","CCDD","02244947","KETOROLAC TROMETHAMINE INJECTION, USP"
"700089","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 60 mg per 2 mL solution for injection vial) FRESENIUS KABI CANADA LTD","NA","NA","Active","20020523","CCDD","02244947","KETOROLAC TROMETHAMINE INJECTION, USP"
"02390582","KETOROLAC TROMETHAMINE INJECTION USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","20140529","DIN","02390582","KETOROLAC TROMETHAMINE INJECTION USP"
"02443376","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) MDA INC.","NA","NA","Active","20160426","DIN","02443376","KETOROLAC TROMETHAMINE INJECTION, USP"
"02438704","LORAZEPAM INJECTION USP (lorazepam 2 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20151112","DIN","02438704","LORAZEPAM INJECTION USP"
"02243278","LORAZEPAM INJECTION USP (lorazepam 4 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20010606","DIN","02243278","LORAZEPAM INJECTION USP"
"02388669","LORAZEPAM INJECTION USP (lorazepam 4 mg per 1 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","20140610","DIN","02388669","LORAZEPAM INJECTION USP"
"00585092","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML (medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial) PFIZER CANADA INC","NA","NA","Active","19951231","DIN","00585092","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML"
"00030848","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA INC","NA","NA","Active","19601231","DIN","00030848","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML"
"700199","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION"
"700200","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION"
"700201","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","19951231","CCDD","02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION"
"700202","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","20010430","CCDD","02243563","METOCLOPRAMIDE OMEGA"
"700203","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","20010430","CCDD","02243563","METOCLOPRAMIDE OMEGA"
"700204","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","20010430","CCDD","02243563","METOCLOPRAMIDE OMEGA"
"00590819","LOPRESOR INJ 1.0MG/ML (metoprolol tartrate 5 mg per 5 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","NA","NA","Active","19871231","DIN","00590819","LOPRESOR INJ 1.0MG/ML"
"02267853","METOPROLOL TARTRATE INJECTION USP (metoprolol tartrate 5 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20050720","DIN","02267853","METOPROLOL TARTRATE INJECTION USP"
"00649074","METRONIDAZOLE INJECTION USP (metronidazole 500 mg per 100 mL solution for injection bag) PFIZER CANADA INC","NA","NA","Active","19871231","DIN","00649074","METRONIDAZOLE INJECTION USP"
"700015","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 500 mg per 100 mL solution for injection bag) BAXTER CORPORATION","NA","NA","Active","19901231","CCDD","00870420","METRONIDAZOLE 5MG/ML INJECTION"
"700016","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 1500 mg per 300 mL solution for injection bag) BAXTER CORPORATION","NA","NA","Active","19901231","CCDD","00870420","METRONIDAZOLE 5MG/ML INJECTION"
"00778869","NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","NA","NA","Active","19881231","DIN","00778869","NITROJECT INJ 5MG/ML"
"700013","PHENYTOIN SODIUM INJECTION USP (phenytoin sodium 100 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19881231","CCDD","00780626","PHENYTOIN SODIUM INJECTION USP"
"700014","PHENYTOIN SODIUM INJECTION USP (phenytoin sodium 250 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","NA","Active","19881231","CCDD","00780626","PHENYTOIN SODIUM INJECTION USP"
"700131","PHENYTOIN SODIUM INJECTION, USP (phenytoin sodium 100 mg per 2 mL solution for injection vial) STERIMAX INC","NA","NA","Active","20150312","CCDD","02431378","PHENYTOIN SODIUM INJECTION, USP"
"700132","PHENYTOIN SODIUM INJECTION, USP (phenytoin sodium 250 mg per 5 mL solution for injection vial) STERIMAX INC","NA","NA","Active","20150312","CCDD","02431378","PHENYTOIN SODIUM INJECTION, USP"
"02212366","ZANTAC (ranitidine (ranitidine hydrochloride) 50 mg per 2 mL solution for injection vial) GLAXOSMITHKLINE INC","NA","NA","Active","20000501","DIN","02212366","ZANTAC"
"02256711","RANITIDINE INJECTION USP (ranitidine (ranitidine hydrochloride) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","NA","Active","20040916","DIN","02256711","RANITIDINE INJECTION USP"
"02213451","VENTOLIN I.V. INFUSION SOLUTION 5.0MG SALBUTAMOL IN 5ML (1000MCG/ML) (salbutamol (salbutamol sulfate) 5 mg per 5 mL solution for injection ampoule) GLAXOSMITHKLINE INC","NA","NA","Active","19990524","DIN","02213451","VENTOLIN I.V. INFUSION SOLUTION 5.0MG SALBUTAMOL IN 5ML (1000MCG/ML)"
"02212188","IMITREX (sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection syringe) GLAXOSMITHKLINE INC","NA","NA","Active","19990830","DIN","02212188","IMITREX"
"02361698","TARO-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection syringe) TARO PHARMACEUTICALS INC","NA","NA","Active","20110606","DIN","02361698","TARO-SUMATRIPTAN"
"00030783","DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","19531231","DIN","00030783","DEPO-TESTOSTERONE INJ 100MG/ML"
"00029246","DELATESTRYL (testosterone enanthate 1000 mg per 5 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","NA","NA","Active","19551231","DIN","00029246","DELATESTRYL"
"01999761","KENALOG-10 INJECTION 10MG/ML (triamcinolone acetonide 50 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA","NA","NA","Active","19661231","DIN","01999761","KENALOG-10 INJECTION 10MG/ML"
"700022","KENALOG-40 INJECTION 40MG/ML (triamcinolone acetonide 40 mg per 1 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA","NA","NA","Active","19731231","CCDD","01999869","KENALOG-40 INJECTION 40MG/ML"
"700023","KENALOG-40 INJECTION 40MG/ML (triamcinolone acetonide 200 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA","NA","NA","Active","19731231","CCDD","01999869","KENALOG-40 INJECTION 40MG/ML"
"02368676","TRIESENCE (triamcinolone acetonide 40 mg per 1 mL suspension for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","NA","NA","Active","20120822","DIN","02368676","TRIESENCE"
"700380","VERAPAMIL HYDROCHLORIDE INJECTION USP (verapamil hydrochloride 5 mg per 2 mL solution for injection vial) PFIZER CANADA INC","NA","NA","Active","19941231","CCDD","00839299","VERAPAMIL HYDROCHLORIDE INJECTION USP"
