mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"01929372","LONG LASTING DRISTAN NASAL MIST (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale","oxymétazoline","mp_fr_description: ""LONG LASTING DRISTAN NASAL MIST (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""LONG LASTING DRISTAN NASAL MIST (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01929380","LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale","oxymétazoline","mp_fr_description: ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01930990","ROBAXIN (méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","méthocarbamol 500 mg comprimé oral","méthocarbamol","mp_fr_description: ""ROBAXIN (méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXIN (méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01931024","ROBITUSSIN COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop","dextrométhorphane et guaïfénésine","mp_fr_description: ""ROBITUSSIN COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01931032","ROBITUSSIN MUCUS & PHLEGM (guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","guaïfénésine 100 mg par 5 mL sirop","guaïfénésine","mp_fr_description: ""ROBITUSSIN MUCUS & PHLEGM (guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN MUCUS & PHLEGM (guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01932187","ROBAXIN 750 (méthocarbamol 750 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","méthocarbamol 750 mg comprimé oral","méthocarbamol","mp_fr_description: ""ROBAXIN 750 (méthocarbamol 750 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXIN 750 (méthocarbamol 750 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01933531","ADVIL CAPLETS (ibuprofène 200 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg comprimé oral","ibuprofène","mp_fr_description: ""ADVIL CAPLETS (ibuprofène 200 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL CAPLETS (ibuprofène 200 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01933558","ADVIL TABLETS (ibuprofène 200 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg comprimé oral","ibuprofène","mp_fr_description: ""ADVIL TABLETS (ibuprofène 200 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL TABLETS (ibuprofène 200 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01934740","ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop","codéine et guaïfénésine et phéniramine","mp_fr_description: ""ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01934767","ROBAXACET-8 (acétaminophène 325 mg et phosphate de codéine 8 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 325 mg et phosphate de codéine 8 mg et méthocarbamol 400 mg comprimé oral","acétaminophène et codéine et méthocarbamol","mp_fr_description: ""ROBAXACET-8 (acétaminophène 325 mg et phosphate de codéine 8 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXACET-8 (acétaminophène 325 mg et phosphate de codéine 8 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01934783","ROBAXISAL C 1/4 (acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral","acide acétylsalicylique et codéine et méthocarbamol","mp_fr_description: ""ROBAXISAL C 1/4 (acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXISAL C 1/4 (acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01934791","ROBAXISAL C 1/2 (acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral","acide acétylsalicylique et codéine et méthocarbamol","mp_fr_description: ""ROBAXISAL C 1/2 (acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXISAL C 1/2 (acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"01990675","EXCEDRIN EXTRA STRENGTH (acétaminophène 500 mg et caféine 65 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 500 mg et caféine 65 mg comprimé oral","acétaminophène et caféine","mp_fr_description: ""EXCEDRIN EXTRA STRENGTH (acétaminophène 500 mg et caféine 65 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""EXCEDRIN EXTRA STRENGTH (acétaminophène 500 mg et caféine 65 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02026805","ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral","acétaminophène et méthocarbamol","mp_fr_description: ""ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02036312","ADVIL COLD AND SINUS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD AND SINUS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL COLD AND SINUS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02044013","ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop","dextrométhorphane et pseudoéphédrine","mp_fr_description: ""ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02068419","ROBITUSSIN COUGH AND COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop","dextrométhorphane et guaïfénésine et pseudoéphédrine","mp_fr_description: ""ROBITUSSIN COUGH AND COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN COUGH AND COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02130181","PROLEUKIN (aldesleukine 22000000 unité par fiole poudre pour solution injectable) STERIMAX INC","aldesleukine 22000000 unité par fiole poudre pour solution injectable","aldesleukine","mp_fr_description: ""PROLEUKIN (aldesleukine 22000000 unité par fiole poudre pour solution injectable) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""PROLEUKIN (aldesleukine 22000000 unité par fiole poudre pour solution injectable) STERIMAX INC"""
"02142775","ROBITUSSIN EXTRA STRENGTH COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop","dextrométhorphane et guaïfénésine","mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN EXTRA STRENGTH COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02142783","ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","guaïfénésine 200 mg par 5 mL sirop","guaïfénésine","mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02158442","HYGENIPAK GREEN ANTI-MICROBIAL SKIN CLEANSER (chloroxylénol 0,15 % et triclosan 0,15 % gel cutané) DEB CANADA","chloroxylénol 0,15 % et triclosan 0,15 % gel cutané","chloroxylénol et triclosan","mp_fr_description: ""HYGENIPAK GREEN ANTI-MICROBIAL SKIN CLEANSER (chloroxylénol 0,15 % et triclosan 0,15 % gel cutané) DEB CANADA INC."" -> ""HYGENIPAK GREEN ANTI-MICROBIAL SKIN CLEANSER (chloroxylénol 0,15 % et triclosan 0,15 % gel cutané) DEB CANADA"""
"02162431","PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS PHARMACEUTICALS INC","naproxène 25 mg par mL suspension orale","naproxène","mp_fr_description: ""PEDIAPHARM NAPROXEN SUSPENSION (naproxène 125 mg par 5 mL suspension orale) PEDIAPHARM INC"" -> ""PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS PHARMACEUTICALS INC""
ntp_fr_description: ""naproxène 125 mg par 5 mL suspension orale"" -> ""naproxène 25 mg par mL suspension orale"""
"02172380","ROBITUSSIN EXTRA STRENGTH COUGH & COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop","dextrométhorphane et guaïfénésine et pseudoéphédrine","mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH COUGH & COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN EXTRA STRENGTH COUGH & COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02208164","SBS 40 MEDICATED SKIN CREAM (allantoïne 0,2 % et chloroxylénol 0,2 % crème cutanée) DEB CANADA","allantoïne 0,2 % et chloroxylénol 0,2 % crème cutanée","allantoïne et chloroxylénol","mp_fr_description: ""SBS 40 MEDICATED SKIN CREAM (allantoïne 0,2 % et chloroxylénol 0,2 % crème cutanée) DEB CANADA INC."" -> ""SBS 40 MEDICATED SKIN CREAM (allantoïne 0,2 % et chloroxylénol 0,2 % crème cutanée) DEB CANADA"""
"02208903","OTRIVIN MEDICATED COLD & ALLERGY RELIEF WITH MOISTURIZERS (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","chlorhydrate de xylométazoline 0,1 % vaporisation nasale","xylométazoline","mp_fr_description: ""OTRIVIN MEDICATED COLD & ALLERGY RELIEF WITH MOISTURIZERS (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""OTRIVIN MEDICATED COLD & ALLERGY RELIEF WITH MOISTURIZERS (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02209594","PREPARATION H-PE GEL (hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal","hamamélis de virginie et phényléphrine","mp_fr_description: ""PREPARATION H-PE GEL (hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""PREPARATION H-PE GEL (hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02214415","SPECTRO ECZEMACARE MEDICATED CREAM (butyrate de clobétasone 0,05 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","butyrate de clobétasone 0,05 % crème cutanée","clobétasone","mp_fr_description: ""SPECTRO ECZEMACARE MEDICATED CREAM (butyrate de clobétasone 0,05 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""SPECTRO ECZEMACARE MEDICATED CREAM (butyrate de clobétasone 0,05 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02215403","NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT (acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale","acétaminophène et phéniramine et phényléphrine","mp_fr_description: ""NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT (acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT (acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02217147","NEOCITRAN ULTRA STRENGTH TOTAL FLU NIGHT (acétaminophène 1000 mg par sachet et maléate de chlorphéniramine 4 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet et chlorhydrate de pseudoéphédrine 60 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 1000 mg par sachet et maléate de chlorphéniramine 4 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet et chlorhydrate de pseudoéphédrine 60 mg par sachet poudre pour solution orale","acétaminophène et chlorphéniramine et dextrométhorphane et pseudoéphédrine","mp_fr_description: ""NEOCITRAN ULTRA STRENGTH TOTAL FLU NIGHT (acétaminophène 1000 mg par sachet et maléate de chlorphéniramine 4 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet et chlorhydrate de pseudoéphédrine 60 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""NEOCITRAN ULTRA STRENGTH TOTAL FLU NIGHT (acétaminophène 1000 mg par sachet et maléate de chlorphéniramine 4 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet et chlorhydrate de pseudoéphédrine 60 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02219905","NIX DERMAL CREAM (perméthrine 5 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","perméthrine 5 % crème cutanée","perméthrine","mp_fr_description: ""NIX DERMAL CREAM (perméthrine 5 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""NIX DERMAL CREAM (perméthrine 5 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02222051","PRAVACHOL (pravastatine sodique 40 mg comprimé oral) BRISTOL-MYERS SQUIBB CANADA","pravastatine sodique 40 mg comprimé oral","pravastatine","mp_fr_description: ""PRAVACHOL - TAB 40MG (pravastatine sodique 40 mg comprimé oral) BRISTOL-MYERS SQUIBB CANADA"" -> ""PRAVACHOL (pravastatine sodique 40 mg comprimé oral) BRISTOL-MYERS SQUIBB CANADA"""
"02230019","VIOKACE (amylase 56400 unité et lipase 10440 unité et protéase 57100 unité comprimé oral) NESTLE ENTERPRISES S.A.","amylase 56400 unité et lipase 10440 unité et protéase 57100 unité comprimé oral","pancrelipase","mp_fr_description: ""VIOKACE (amylase 56400 unité et lipase 10440 unité et protéase 57100 unité comprimé oral) APTALIS PHARMA CANADA ULC"" -> ""VIOKACE (amylase 56400 unité et lipase 10440 unité et protéase 57100 unité comprimé oral) NESTLE ENTERPRISES S.A."""
"02230541","ADVIL GEL CAPLETS (ibuprofène 200 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg comprimé oral","ibuprofène","mp_fr_description: ""ADVIL GEL CAPLETS (ibuprofène 200 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL GEL CAPLETS (ibuprofène 200 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02230575","AMETOP GEL 4% (tétracaïne (chlorhydrate de tétracaïne) 40 mg par g gel cutané) VALEO PHARMA INC","tétracaïne (chlorhydrate de tétracaïne) 40 mg par g gel cutané","tétracaïne","mp_fr_description: ""AMETOP GEL 4% (tétracaïne (chlorhydrate de tétracaïne) 40 mg par g gel cutané) SMITH & NEPHEW INC"" -> ""AMETOP GEL 4% (tétracaïne (chlorhydrate de tétracaïne) 40 mg par g gel cutané) VALEO PHARMA INC"""
