ntp_code,ntp_formal_name,ntp_fr_description,changes
9004208,paclitaxel 100 mg per vial powder for suspension for injection,paclitaxel 100 mg par fiole poudre pour suspension injectable,ADDED
9013032,alprostadil 20 mcg per vial powder for solution for injection,alprostadil 20 mcg par fiole poudre pour solution injectable,ADDED
0f5ed20d39e5804db9b99e3ca0cf06ca,pirtobrutinib 50 mg oral tablet,pirtobrutinib 50 mg comprimé oral,ADDED
9004611,sodium bicarbonate 650 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9014307,doxorubicin hydrochloride 2 mg per mL suspension for injection,chlorhydrate de doxorubicine 2 mg par mL suspension injectable,ADDED
9013936,sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial,sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole,ADDED
9013084,doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial,chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole,ADDED
4cd7414a065ebf241470da2d74919d1e,methylphenidate hydrochloride 20 mg modified-release oral capsule,chlorhydrate de méthylphénidate 20 mg capsule orale à libération modifiée,ADDED
89e349bae013ee5cf454f6748d294399,methylphenidate hydrochloride 35 mg prolonged-release oral capsule,chlorhydrate de méthylphénidate 35 mg capsule orale à libération prolongée,ADDED
9013744,somatropin 20 mg per 2 mL solution for injection pen,somatropine 20 mg par 2 mL solution injectable stylo,DELETED
9014986,raxtozinameran 30 mcg per 0.3 mL suspension for injection 1.8 mL vial,"raxtozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole",DELETED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9012440,methylphenidate hydrochloride 70 mg modified-release oral capsule,chlorhydrate de méthylphénidate 70 mg capsule orale à libération modifiée,DELETED
9012439,methylphenidate hydrochloride 55 mg modified-release oral capsule,chlorhydrate de méthylphénidate 55 mg capsule orale à libération modifiée,DELETED
9b5b7446d558e95a378829e2b6bb0e8c,bazedoxifene (bazedoxifene acetate) 20 mg and conjugated estrogens 0.45 mg prolonged-release oral tablet,"bazedoxifène (acétate de bazedoxifène) 20 mg et oestrogènes conjugués 0,45 mg comprimé oral à libération prolongée",ADDED
9006134,chloroxylenol 1 % cutaneous solution,chloroxylénol 1 % solution pour application cutanée,ADDED
9013938,sodium bicarbonate 5 mmol per 10 mL solution for injection syringe,bicarbonate de sodium 5 mmol par 10 mL solution injectable seringue,ADDED
79047b587420a72ca51815a6b2c7cf33,seladelpar (seladelpar lysine) 10 mg oral capsule,séladelpar (séladelpar lysine) 10 mg capsule orale,ADDED
45e44493c79a5e8f53bb4327b01be7a0,methylphenidate hydrochloride 45 mg prolonged-release oral capsule,chlorhydrate de méthylphénidate 45 mg capsule orale à libération prolongée,ADDED
9014303,benzalkonium chloride 0.15 % cutaneous solution,"chlorure de benzalkonium 0,15 % solution pour application cutanée",ADDED
9013425,chloroxylenol 4.8 % cutaneous solution,"chloroxylénol 4,8 % solution pour application cutanée",ADDED
9014936,andusomeran 0.1 mg per mL dispersion for injection 2.5 mL vial,"andusoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole",DELETED
9004093,triclosan 0.3 % cutaneous solution,"triclosan 0,3 % solution pour application cutanée",ADDED
c8292567356a6b5c7e06be3e1bf9f722,loratadine 10 mg and pseudoephedrine sulfate 240 mg prolonged-release oral tablet,loratadine 10 mg et sulfate de pseudoéphédrine 240 mg comprimé oral à libération prolongée,ADDED
9013088,doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial,chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole,ADDED
9004014,dimenhydrinate 100 mg modified-release oral tablet,dimenhydrinate 100 mg comprimé oral à libération modifiée,DELETED
c7550b7e619ce89fd46d90006870b9a2,methylphenidate hydrochloride 80 mg modified-release oral capsule,chlorhydrate de méthylphénidate 80 mg capsule orale à libération modifiée,ADDED
9013892,paclitaxel 100 mg per 16.7 mL solution for injection vial,"paclitaxel 100 mg par 16,7 mL solution injectable fiole",ADDED
9001623,acetylsalicylic acid 650 mg gastro-resistant tablet,acide acétylsalicylique 650 mg comprimé gastrorésistant,"ntp_status_effective_time: ""20210729"" -> ""20250704"""
c57fced9b3090b155720f350ab92bf33,midazolam 50 mg per 50 mL solution for injection bag,midazolam 50 mg par 50 mL solution injectable sac,ADDED
9014802,cytarabine 100 mg and daunorubicin 44 mg powder for solution for injection,cytarabine 100 mg et daunorubicine 44 mg poudre pour solution injectable,ADDED
9014984,raxtozinameran 10 mcg per 0.3 mL suspension for injection 1.8 mL vial,"raxtozinaméran 10 mcg par 0,3 mL suspension injectable 1,8 mL fiole",DELETED
9004801,acetylsalicylic acid 325 mg and citric acid 1000 mg and sodium bicarbonate 1916 mg effervescent oral tablet,acide acétylsalicylique 325 mg et acide citrique 1000 mg et bicarbonate de sodium 1916 mg comprimé oral effervescent,DELETED
9014560,triclosan 0.4 % NA,"triclosan 0,4 % NA",ADDED
695d4c4ceb4a82f61b83ee4076dcf330,dutasteride 0.5 mg and tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule,"dutastéride 0,5 mg et chlorhydrate de tamsulosine 0,4 mg capsule orale à libération prolongée",ADDED
9006080,bazedoxifene (bazedoxifene acetate) 20 mg and conjugated estrogens 0.45 mg modified-release oral tablet,"bazedoxifène (acétate de bazedoxifène) 20 mg et oestrogènes conjugués 0,45 mg comprimé oral à libération modifiée",DELETED
d418c6f583fcdafdec2c376ede91325b,cipaglucosidase alfa 105 mg per vial powder for solution for injection,cipaglucosidase alfa 105 mg par fiole poudre pour solution injectable,ADDED
9014651,potassium chloride 20 meq per 100 mL solution for injection,chlorure de potassium 20 meq par 100 mL solution injectable,ADDED
9014531,sodium bicarbonate 900 g per bag powder for concentrate for solution for haemodialysis,bicarbonate de sodium 900 g par sac poudre pour solution à diluer pour solution pour hémodialyse,ADDED
caf3b60b86612b784564ecb36951f903,methylphenidate hydrochloride 55 mg prolonged-release oral capsule,chlorhydrate de méthylphénidate 55 mg capsule orale à libération prolongée,ADDED
9014832,magnesium chloride 5.15 g per vial powder for concentrate for solution for haemodialysis,"chlorure de magnésium 5,15 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9006409,benzoyl peroxide 5 % and salicylic acid 2 % NA,peroxyde de benzoyle 5 % et acide salicylique 2 % NA,ADDED
3be04bc6defc887369dc1a089bbea493,sepiapterin 250 mg per sachet powder for oral suspension,sépiaptérine 250 mg par sachet poudre pour suspension orale,ADDED
9014452,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg modified-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération modifiée",DELETED
9002248,bethanechol chloride 50 mg oral tablet,chlorure de béthanéchol 50 mg comprimé oral,"ntp_status_effective_time: ""20250606"" -> ""20251204"""
9014530,sodium bicarbonate 650 g per bag powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par sac poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9013927,phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial,phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL et potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole,ADDED
9012906,benzethonium chloride 0.2 % cutaneous cream,"chlorure de benzéthonium 0,2 % crème cutanée",ADDED
0ecbfcdeebd83ea167b10fbc7f0ac966,methylphenidate hydrochloride 85 mg prolonged-release oral capsule,chlorhydrate de méthylphénidate 85 mg capsule orale à libération prolongée,ADDED
9014968,coagulation factor ii (human) 1520 unit per vial and coagulation factor IX human 1000 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA,facteur II de coagulation humain 1520 unité par fiole et facteur IX de coagulation humain 1000 unité par fiole et facteur VII de coagulation humain 960 unité par fiole et facteur X de coagulation humain 1200 unité par fiole et protéine c 1240 unité par fiole et protéine s 1280 unité par fiole NA,ADDED
9012774,acetylsalicylic acid 25 mg and dipyridamole 200 mg modified-release oral capsule,acide acétylsalicylique 25 mg et dipyridamole 200 mg capsule orale à libération modifiée,DELETED
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9014665,fibrinogen human 400 mg per 5 mL and thrombin human 2500 unit per 5 mL cutaneous solution,fibrinogène humaine 400 mg par 5 mL et thrombine humaine 2500 unité par 5 mL solution pour application cutanée,ADDED
9005208,calcium chloride 7.45 g per vial powder for concentrate for solution for haemodialysis,"chlorure de calcium 7,45 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
6d3c8081156e16af11dec04949a80522,efanesoctocog alfa 4000 unit per vial powder for solution for injection with diluent solution syringe,efanesoctocog alfa 4000 unité par fiole poudre pour solution injectable avec solution diluante seringue,ADDED
ecd138b67301d5bd6f51c57cfec2bb9d,methoxsalen 200 mcg per 10 mL solution for blood fraction modification vial,méthoxsalène 200 mcg par 10 mL solution pour la préparation ex vivo de fractions sanguines fiole,ADDED
c4cdc442e60daed627079bce582dee15,sepiapterin 1000 mg per sachet powder for oral suspension,sépiaptérine 1000 mg par sachet poudre pour suspension orale,ADDED
9014891,fibrinogen human 80 mg per 1 mL and thrombin human 500 unit per 1 mL cutaneous solution,fibrinogène humaine 80 mg par 1 mL et thrombine humaine 500 unité par 1 mL solution pour application cutanée,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9014486,chloroxylenol 1 % cutaneous gel,chloroxylénol 1 % gel cutané,ADDED
9013452,loratadine 10 mg and pseudoephedrine sulfate 240 mg modified-release oral tablet,loratadine 10 mg et sulfate de pseudoéphédrine 240 mg comprimé oral à libération modifiée,DELETED
9004094,benzalkonium chloride 0.15 % cutaneous liquid,"chlorure de benzalkonium 0,15 % liquide cutané",ADDED
9014453,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg modified-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée",DELETED
9014985,raxtozinameran 30 mcg per 0.3 mL suspension for injection 0.3 mL vial,"raxtozinaméran 30 mcg par 0,3 mL suspension injectable 0,3 mL fiole",DELETED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
6f9866284f88d66d5938bac207359ecc,heparin sodium 100 unit per mL lock flush solution 10 mL vial,héparine sodique 100 unité par mL solution de rinçage 10 mL fiole,ADDED
9005800,benzalkonium chloride 0.13 % lotion,"chlorure de benzalkonium 0,13 % lotion",ADDED
aa913451af42554f203fa159bf0b9cdc,methylphenidate hydrochloride 40 mg modified-release oral capsule,chlorhydrate de méthylphénidate 40 mg capsule orale à libération modifiée,ADDED
61cdc79375e0652f4531602448f53b58,loratadine 5 mg and pseudoephedrine sulfate 120 mg prolonged-release oral tablet,loratadine 5 mg et sulfate de pseudoéphédrine 120 mg comprimé oral à libération prolongée,ADDED
9014139,potassium chloride 200 meq per 100 mL solution for injection,chlorure de potassium 200 meq par 100 mL solution injectable,ADDED
4340097d403d9ae17190b65cb08af450,guaifenesin 600 mg prolonged-release oral tablet,guaïfénésine 600 mg comprimé oral à libération prolongée,ADDED
9004951,dutasteride 0.5 mg and tamsulosin hydrochloride 0.4 mg modified-release oral capsule,"dutastéride 0,5 mg et chlorhydrate de tamsulosine 0,4 mg capsule orale à libération modifiée",DELETED
9005024,benzalkonium chloride 0.13 % cutaneous spray,"chlorure de benzalkonium 0,13 % vaporisation cutanée",ADDED
9013314,methoxsalen 200 mcg per 10 mL solution for injection vial,méthoxsalène 200 mcg par 10 mL solution injectable fiole,DELETED
9012437,methylphenidate hydrochloride 35 mg modified-release oral capsule,chlorhydrate de méthylphénidate 35 mg capsule orale à libération modifiée,DELETED
9014969,coagulation factor ii (human) 1600 unit and coagulation factor IX human 1240 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection,facteur II de coagulation humain 1600 unité et facteur IX de coagulation humain 1240 unité et facteur VII de coagulation humain 1000 unité et facteur X de coagulation humain 2040 unité et protéine c 1640 unité et protéine s 1360 unité poudre pour solution injectable,ADDED
9014785,potassium chloride 7.55 g per vial powder for concentrate for solution for haemodialysis,"chlorure de potassium 7,55 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9012448,methylphenidate hydrochloride 100 mg modified-release oral capsule,chlorhydrate de méthylphénidate 100 mg capsule orale à libération modifiée,"ntp_status_effective_time: ""20180111"" -> ""20251106"""
3c31a878a1cc6caa8887e72a8907d54b,methylphenidate hydrochloride 60 mg modified-release oral capsule,chlorhydrate de méthylphénidate 60 mg capsule orale à libération modifiée,ADDED
9004407,benzethonium chloride 0.3 % wipe,"chlorure de benzéthonium 0,3 % lingette",ADDED
9014085,chloroxylenol 0.5 % NA,"chloroxylénol 0,5 % NA",ADDED
d102a467b86bbcb6056cf758169acf44,efanesoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe,efanesoctocog alfa 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue,ADDED
9014221,heparin sodium 1000 unit per 10 mL solution for injection vial,héparine sodique 1000 unité par 10 mL solution injectable fiole,DELETED
9014970,coagulation factor ii (human) 760 unit per vial and coagulation factor IX human 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA,facteur II de coagulation humain 760 unité par fiole et facteur IX de coagulation humain 500 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA,ADDED
c3d451cb8a994138e1c15fbd90139c6e,dimenhydrinate 100 mg prolonged-release oral tablet,dimenhydrinate 100 mg comprimé oral à libération prolongée,ADDED
9005583,taliglucerase alfa 200 unit per vial powder for solution for injection,taliglucérase alfa 200 unité par fiole poudre pour solution injectable,DELETED
9013943,benzalkonium chloride 0.13 % NA,"chlorure de benzalkonium 0,13 % NA",ADDED
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9005343,sodium bicarbonate 720 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 720 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9003565,chloroxylenol 1 % cutaneous liquid,chloroxylénol 1 % liquide cutané,ADDED
9004334,benzalkonium chloride 0.13 % cutaneous solution,"chlorure de benzalkonium 0,13 % solution pour application cutanée",ADDED
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
fc761d343ef18c3c25af866c61769024,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrine hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,"alcool anhydre 0,25 mL par 5 mL et succinate de doxylamine 6 mg par 5 mL et chlorhydrate d'étafédrine 16,65 mg par 5 mL et bitartrate d'hydrocodone 1,65 mg par 5 mL et citrate de sodium 200 mg par 5 mL sirop",ADDED
9003810,alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion,alcool anhydre 61 % et gluconate de chlorhexidine 1 % lotion,ADDED
9005182,raltegravir (raltegravir potassium) 100 mg chewable tablet,raltégravir (raltégravir potassique) 100 mg comprimé à croquer,DELETED
