drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"99360","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02504162"
"99226","65","SUBCUTANEOUS","ADDED","02502712"
"99327","94","DISINFECTANT (Institutional/Industrial)","ADDED","02503832"
"99372","56","ORAL","ADDED","02504294"
"99289","56","ORAL","ADDED","02503417"
"99263","29","INHALATION","ADDED","02503123"
"99309","93","DISINFECTANT (Domestic)","ADDED","02503646"
"99302","94","DISINFECTANT (Institutional/Industrial)","ADDED","02503557"
"99311","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503662"
"99273","93","DISINFECTANT (Domestic)","ADDED","02503239"
"99334","49","INTRAVENOUS","ADDED","02503905"
"99332","56","ORAL","ADDED","02503883"
"99346","56","ORAL","ADDED","02504006"
"99269","94","DISINFECTANT (Institutional/Industrial)","ADDED","02503190"
"99319","104","TOPICAL (HOUSEHOLD)","ADDED","02503743"
"99363","56","ORAL","ADDED","02504197"
"99302","8","DISINFECTANT (Food Premises)","ADDED","02503557"
"98218","56","ORAL","ADDED","02492199"
"99283","49","INTRAVENOUS","ADDED","02503352"
"99362","55","OPHTHALMIC","ADDED","02504189"
"99287","56","ORAL","ADDED","02503395"
"99367","56","ORAL","ADDED","02504235"
"99278","56","ORAL","ADDED","02503298"
"99327","2","DISINFECTANT (Barn)","ADDED","02503832"
"99311","93","DISINFECTANT (Domestic)","ADDED","02503662"
"99267","29","INHALATION","ADDED","02503174"
"99263","56","ORAL","ADDED","02503123"
"99347","56","ORAL","ADDED","02504014"
"98726","65","SUBCUTANEOUS","ADDED","02497433"
"99309","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503646"
"99290","56","ORAL","ADDED","02503425"
"99128","56","ORAL","ADDED","02501678"
"99314","74","VAGINAL","ADDED","02503697"
"99266","29","INHALATION","ADDED","02503166"
"99275","56","ORAL","ADDED","02503255"
"99364","56","ORAL","ADDED","02504200"
"99311","8","DISINFECTANT (Food Premises)","ADDED","02503662"
"98645","70","TOPICAL","ADDED","02496593"
"99281","56","ORAL","ADDED","02503336"
"99272","93","DISINFECTANT (Domestic)","ADDED","02503220"
"99324","56","ORAL","ADDED","02503808"
"99311","94","DISINFECTANT (Institutional/Industrial)","ADDED","02503662"
"98726","49","INTRAVENOUS","ADDED","02497433"
"99302","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503557"
"99286","56","ORAL","ADDED","02503387"
"99125","56","ORAL","ADDED","02501635"
"99264","29","INHALATION","ADDED","02503131"
"99288","56","ORAL","ADDED","02503409"
"99390","56","ORAL","ADDED","02504480"
"99308","56","ORAL","ADDED","02503638"
"99317","56","ORAL","ADDED","02503727"
"99277","56","ORAL","ADDED","02503271"
"99321","22","INTRAMUSCULAR","ADDED","02503778"
"99283","65","SUBCUTANEOUS","ADDED","02503352"
"99377","3","BUCCAL","ADDED","02504340"
"99269","93","DISINFECTANT (Domestic)","ADDED","02503190"
"99296","56","ORAL","ADDED","02503492"
"99336","104","TOPICAL (HOUSEHOLD)","ADDED","02503921"
"97239","57","OTIC","ADDED","02481901"
"99264","56","ORAL","ADDED","02503131"
"99280","56","ORAL","ADDED","02503328"
"99309","94","DISINFECTANT (Institutional/Industrial)","ADDED","02503646"
"99348","56","ORAL","ADDED","02504022"
"99327","93","DISINFECTANT (Domestic)","ADDED","02503832"
"99271","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503212"
"99259","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503085"
"99297","56","ORAL","ADDED","02503506"
"99312","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503670"
"99265","29","INHALATION","ADDED","02503158"
"99301","56","ORAL","ADDED","02503549"
"99323","56","ORAL","ADDED","02503794"
"99305","49","INTRAVENOUS","ADDED","02503581"
"99360","94","DISINFECTANT (Institutional/Industrial)","ADDED","02504162"
"99270","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503204"
"99228","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02502739"
