drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"94619","active","active","02459035","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"94620","active","active","02459043","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"94621","active","active","02459051","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"94622","active","active","02459078","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98837","active","active","02498626","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"16305","inactive","inactive","02083205","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"16306","inactive","inactive","02083213","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"16307","inactive","inactive","02083183","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"16309","inactive","inactive","02083191","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"16427","inactive","inactive","02080265","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"20259","approved","inactive","02192756","APOTEX INC","NU-PHARM INC"
"20260","approved","inactive","02192764","APOTEX INC","NU-PHARM INC"
"33587","inactive","inactive","02228408","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41649","inactive","inactive","00602736","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41650","inactive","inactive","00597716","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41694","inactive","inactive","00679895","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41748","inactive","inactive","00790737","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41749","inactive","inactive","00800473","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41776","inactive","inactive","00861065","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41781","inactive","inactive","00861081","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41782","inactive","inactive","00803650","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41784","inactive","inactive","00871168","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41785","inactive","inactive","00861057","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41839","inactive","inactive","01918796","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"41840","inactive","inactive","01918818","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"42226","inactive","inactive","02013762","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"42229","inactive","inactive","02013770","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"42230","inactive","inactive","02013789","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"42384","inactive","inactive","02061546","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"42402","inactive","inactive","02061554","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"48201","inactive","inactive","02229847","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"48429","inactive","inactive","02229975","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"48430","inactive","inactive","02229976","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"49391","inactive","inactive","02230442","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"50435","inactive","inactive","02231128","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"50482","approved","inactive","02231174","APOTEX INC","NU-PHARM INC"
"51229","inactive","inactive","02231796","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"51230","inactive","inactive","02231797","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"51231","inactive","inactive","02231798","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"52495","inactive","inactive","02233010","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"52538","approved","inactive","02233047","APOTEX INC","NU-PHARM INC"
"52543","approved","inactive","02233048","APOTEX INC","NU-PHARM INC"
"52544","approved","inactive","02233049","APOTEX INC","NU-PHARM INC"
"52545","approved","inactive","02233050","APOTEX INC","NU-PHARM INC"
"53831","inactive","inactive","02233718","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"59733","inactive","inactive","02236168","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"59734","inactive","inactive","02236169","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"60002","inactive","inactive","02236714","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"60276","inactive","inactive","02236981","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"60998","inactive","inactive","02237655","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"60999","inactive","inactive","02237656","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61000","inactive","inactive","02237657","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61276","inactive","inactive","02237912","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61277","inactive","inactive","02237913","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61278","inactive","inactive","02237914","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61279","inactive","inactive","02237915","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61661","inactive","inactive","02238267","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61662","inactive","inactive","02238268","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"61947","inactive","inactive","02238524","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"62138","inactive","inactive","02238706","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"62739","inactive","inactive","02239275","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"64681","inactive","inactive","02241086","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"65958","inactive","inactive","02242264","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"67189","inactive","inactive","02243291","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"67296","inactive","inactive","02243388","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"67298","inactive","inactive","02243390","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"67798","inactive","inactive","02243857","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"68136","inactive","inactive","02244173","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"68137","inactive","inactive","02244174","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"70054","inactive","inactive","02245932","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"70798","inactive","inactive","02246610","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"71096","inactive","inactive","02246871","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"71153","inactive","inactive","02246926","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"71279","inactive","inactive","02247044","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"71461","inactive","inactive","02247219","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"71562","inactive","inactive","02247319","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"71564","inactive","inactive","02247321","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"72307","inactive","inactive","02247994","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"72381","inactive","inactive","02248061","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"72608","inactive","inactive","02248270","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"72704","inactive","inactive","02248359","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"72876","inactive","inactive","02248523","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"73150","inactive","inactive","02248781","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"73491","inactive","inactive","02250101","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"73760","inactive","inactive","02252732","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"74712","inactive","inactive","02261758","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"74939","inactive","inactive","02263971","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"75297","inactive","inactive","02267551","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"75351","inactive","inactive","02268124","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"75544","inactive","inactive","02270048","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"76115","inactive","inactive","02275503","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"76379","inactive","inactive","02278200","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"79078","inactive","inactive","02305240","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"79736","inactive","inactive","02311836","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"80033","inactive","inactive","02314797","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"83155","inactive","inactive","02346125","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"83339","inactive","inactive","02348039","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"83340","inactive","inactive","02348047","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"83341","inactive","inactive","02348055","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"83579","inactive","inactive","02350599","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"83585","inactive","inactive","02350645","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"84010","inactive","inactive","02354918","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"84162","inactive","inactive","02356473","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"84682","inactive","inactive","02361779","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"84683","inactive","inactive","02361787","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"88180","inactive","inactive","02396785","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"94516","inactive","inactive","02458101","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"44132","dormant","dormant","02169479","ELANCO CANADA LIMITED","BAYER INC., ANIMAL HEALTH"
"44133","dormant","dormant","02169487","ELANCO CANADA LIMITED","BAYER INC., ANIMAL HEALTH"
"70799","approved","dormant","02246611","ELANCO CANADA LIMITED","BAYER INC., ANIMAL HEALTH"
"72372","approved","approved","02248052","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"72373","approved","approved","02248053","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"72374","approved","approved","02248054","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"72375","approved","approved","02248055","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"89852","approved","approved","02413876","CHIEF MEDICAL SUPPLIES LTD","TQM ENTERPRISES LIMITED"
"89859","approved","approved","02413930","CHIEF MEDICAL SUPPLIES LTD","TQM ENTERPRISES LIMITED"
"89861","approved","approved","02413965","CHIEF MEDICAL SUPPLIES LTD","TQM ENTERPRISES LIMITED"
"90612","approved","approved","02421518","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"90613","approved","approved","02421526","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"95600","approved","approved","02467631","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"96570","approved","approved","02475324","NSC PHARMA GMBH & CO.KG","NEUBOURG SKIN CARE OF NORTH AMERICA INC"
"97108","approved","approved","02480549","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"97968","approved","approved","02489600","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98830","approved","approved","02498537","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98831","approved","approved","02498545","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98832","approved","approved","02498553","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98833","approved","approved","02498561","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98834","approved","approved","02498588","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98835","approved","approved","02498596","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"98836","approved","approved","02498618","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"99812","approved","approved","02508788","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
"99961","approved","approved","02510383","THE AVON COMPANY CANADA LIMITED","AVON CANADA INC"
