drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"87220","inactive","inactive","02386623","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"95078","inactive","inactive","02462907","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96193","inactive","inactive","02472627","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96196","inactive","inactive","02472651","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96197","inactive","inactive","02472678","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96200","inactive","inactive","02472694","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96201","inactive","inactive","02472708","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96202","inactive","inactive","02472716","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96209","inactive","inactive","02472783","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"1695","dormant","dormant","00271489","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1828","dormant","dormant","00283991","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3329","dormant","dormant","00454583","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"19307","dormant","dormant","02148331","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"87734","approved","approved","02392054","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"88041","approved","approved","02395304","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"96203","approved","approved","02472724","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96208","approved","approved","02472775","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"96977","approved","approved","02479060","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"98855","approved","approved","02498812","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"98864","approved","approved","02498928","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
"98865","approved","approved","02498936","APOLLO HEALTH AND BEAUTY CARE","APOLLO HEALTH AND BEAUTY CARE INC."
