drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"98348","56","ORAL","ADDED","02493470"
"99399","56","ORAL","ADDED","02504588"
"99692","49","INTRAVENOUS","ADDED","02507552"
"99691","65","SUBCUTANEOUS","ADDED","02507544"
"99693","49","INTRAVENOUS","ADDED","02507560"
"99723","93","DISINFECTANT (Domestic)","ADDED","02507854"
"99754","49","INTRAVENOUS","ADDED","02508176"
"99808","104","TOPICAL (HOUSEHOLD)","ADDED","02508737"
"99722","65","SUBCUTANEOUS","ADDED","02507846"
"99694","65","SUBCUTANEOUS","ADDED","02507579"
"99787","56","ORAL","ADDED","02508516"
"99689","65","SUBCUTANEOUS","ADDED","02507528"
"99227","70","TOPICAL","ADDED","02502720"
"99769","93","DISINFECTANT (Domestic)","ADDED","02508311"
"99772","104","TOPICAL (HOUSEHOLD)","ADDED","02508354"
"98214","65","SUBCUTANEOUS","ADDED","02492156"
"99699","60","RETROBULBAR","ADDED","02507625"
"99767","56","ORAL","ADDED","02508281"
"99674","56","ORAL","ADDED","02507331"
"99766","56","ORAL","ADDED","02508273"
"99699","7","EPIDURAL","ADDED","02507625"
"99215","65","SUBCUTANEOUS","ADDED","02502666"
"99723","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02507854"
"99809","104","TOPICAL (HOUSEHOLD)","ADDED","02508745"
"99764","56","ORAL","ADDED","02508257"
"99805","56","ORAL","ADDED","02508702"
"99690","49","INTRAVENOUS","ADDED","02507536"
"99773","56","ORAL","ADDED","02508362"
"99198","65","SUBCUTANEOUS","ADDED","02502402"
"99807","56","ORAL","ADDED","02508729"
"99717","56","ORAL","ADDED","02507773"
"99768","56","ORAL","ADDED","02508303"
"99811","56","ORAL","ADDED","02508761"
"99790","56","ORAL","ADDED","02508540"
"99826","56","ORAL","ADDED","02508931"
"99769","8","DISINFECTANT (Food Premises)","ADDED","02508311"
"99721","65","SUBCUTANEOUS","ADDED","02507838"
"99690","65","SUBCUTANEOUS","ADDED","02507536"
"99823","56","ORAL","ADDED","02508907"
"85628","118","INTRAGLANDULAR","ADDED","02371081"
"99255","104","TOPICAL (HOUSEHOLD)","ADDED","02503042"
"99837","56","ORAL","ADDED","02509059"
"98215","65","SUBCUTANEOUS","ADDED","02492164"
"99694","49","INTRAVENOUS","ADDED","02507579"
"99718","56","ORAL","ADDED","02507781"
"99695","49","INTRAVENOUS","ADDED","02507587"
"99769","94","DISINFECTANT (Institutional/Industrial)","ADDED","02508311"
"99720","55","OPHTHALMIC","ADDED","02507811"
"99689","49","INTRAVENOUS","ADDED","02507528"
"99738","56","ORAL","ADDED","02508028"
"99196","65","SUBCUTANEOUS","ADDED","02502380"
"99693","65","SUBCUTANEOUS","ADDED","02507560"
"99692","65","SUBCUTANEOUS","ADDED","02507552"
"99719","56","ORAL","ADDED","02507803"
"99691","49","INTRAVENOUS","ADDED","02507544"
"99783","56","ORAL","ADDED","02508478"
"99779","56","ORAL","ADDED","02508427"
"80952","118","INTRAGLANDULAR","ADDED","02324032"
"99723","94","DISINFECTANT (Institutional/Industrial)","ADDED","02507854"
"99782","56","ORAL","ADDED","02508451"
"99785","56","ORAL","ADDED","02508494"
"99827","56","ORAL","ADDED","02508958"
"99791","56","ORAL","ADDED","02508559"
"99813","56","ORAL","ADDED","02508796"
"99778","22","INTRAMUSCULAR","ADDED","02508419"
"99818","56","ORAL","ADDED","02508850"
"99714","56","ORAL","ADDED","02507749"
"99673","56","ORAL","ADDED","02507323"
"99680","49","INTRAVENOUS","ADDED","02507404"
"99822","56","ORAL","ADDED","02508893"
"99746","56","ORAL","ADDED","02508109"
"99820","56","ORAL","ADDED","02508877"
"99771","94","DISINFECTANT (Institutional/Industrial)","ADDED","02508346"
"99688","49","INTRAVENOUS","ADDED","02507501"
"99759","49","INTRAVENOUS","ADDED","02508214"
"99712","56","ORAL","ADDED","02507722"
"99715","56","ORAL","ADDED","02507757"
"99770","94","DISINFECTANT (Institutional/Industrial)","ADDED","02508338"
"99828","56","ORAL","ADDED","02508966"
"99755","70","TOPICAL","ADDED","02508168"
"99701","94","DISINFECTANT (Institutional/Industrial)","ADDED","02507641"
"99786","56","ORAL","ADDED","02508508"
"99774","104","TOPICAL (HOUSEHOLD)","ADDED","02508370"
"98347","56","ORAL","ADDED","02493462"
