drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"101291","12594","ADDED","approved","TREPROSTINIL (TREPROSTINIL SODIUM)","2.5","MG","02523868"
"101276","4316","ADDED","approved","CHLORINE DIOXIDE","0.2","%","02523698"
"101276","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02523698"
"61803","2730","Changed","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","9","%","02238390"
"81389","723","Changed","active","RISPERIDONE","4","MG","02328372"
"101261","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02523523"
"101271","4","ADDED","approved","RITONAVIR","100","MG","02523620"
"101283","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02523787"
"101283","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02523787"
"99548","20185","ADDED","approved","LENALIDOMIDE","2.5","MG","02506130"
"101246","20625","ADDED","approved","DEXLANSOPRAZOLE","30","MG","02523353"
"101211","1960","ADDED","approved","INDAPAMIDE","1.25","MG","02523035"
"101211","232","ADDED","approved","PERINDOPRIL ERBUMINE","4","MG","02523035"
"101215","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02523086"
"100575","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02516381"
"100569","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.1","%","02516330"
"101214","4892","ADDED","approved","ALFACALCIDOL","1","MCG","02523078"
"101259","8519","ADDED","approved","POLYMYXIN B SULFATE","10000","UNIT","02523507"
"101219","270","ADDED","approved","ACETAMINOPHEN","650","MG","02523124"
"101253","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","1.5","%","02523442"
"101221","4808","ADDED","approved","CALCIUM GLUCONATE","100","MG","02523140"
"101260","6404","ADDED","approved","BISMUTH SUBSALICYLATE","35","MG","02523515"
"100592","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02516586"
"100592","4316","ADDED","approved","CHLORINE DIOXIDE","0.2","%","02516586"
"101207","11336","ADDED","approved","VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE)","150","MG","02522993"
"101261","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02523523"
"101253","197","ADDED","approved","BENZALKONIUM CHLORIDE","4","%","02523442"
"101220","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02523132"
"101239","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02523280"
"101215","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02523086"
"101213","4892","ADDED","approved","ALFACALCIDOL","0.25","MCG","02523051"
"100569","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02516330"
