drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"93023","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02445026"
"74093","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02255758"
"101237","134","SOLUTION","ADDED","02523264"
"92182","34","LIQUID","REMOVED","02437473"
"101291","134","SOLUTION","ADDED","02523868"
"100592","134","SOLUTION","ADDED","02516586"
"100575","105","WIPE","ADDED","02516381"
"99549","5","CAPSULE","ADDED","02506149"
"99321","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02503778"
"63320","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02239833"
"94598","109","TABLET (DELAYED-RELEASE)","ADDED","02458934"
"101236","134","SOLUTION","ADDED","02523256"
"101205","141","CAPSULE (EXTENDED RELEASE)","ADDED","02522977"
"101214","5","CAPSULE","ADDED","02523078"
"63180","109","TABLET (DELAYED-RELEASE)","ADDED","02239699"
"62801","34","LIQUID","REMOVED","02239332"
"101283","105","WIPE","ADDED","02523787"
"99322","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02503786"
"73384","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02248999"
"101217","85","TABLET","ADDED","02523108"
"101261","134","SOLUTION","ADDED","02523523"
"74089","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02255707"
"93022","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02445018"
"63321","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02239834"
"94597","17","TABLET (ENTERIC-COATED)","REMOVED","02458926"
"94599","17","TABLET (ENTERIC-COATED)","REMOVED","02459019"
"101200","85","TABLET","ADDED","02522926"
"90545","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02420864"
"70173","34","LIQUID","REMOVED","02246042"
"97096","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02480433"
"44014","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02148730"
"92155","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02437252"
"62794","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02239325"
"48922","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02230248"
"62801","134","SOLUTION","ADDED","02239332"
"44013","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02148722"
"63181","109","TABLET (DELAYED-RELEASE)","ADDED","02239700"
"101187","134","SOLUTION","ADDED","02522829"
"88209","150","TABLET (IMMEDIATE RELEASE)","ADDED","02397099"
"62793","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02239324"
"101189","134","SOLUTION","ADDED","02522837"
"13443","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","00884502"
"101210","85","TABLET","ADDED","02523027"
"88209","85","TABLET","REMOVED","02397099"
"66132","34","LIQUID","REMOVED","02242420"
"101271","85","TABLET","ADDED","02523620"
"92182","134","SOLUTION","ADDED","02437473"
"92156","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02437279"
"101212","85","TABLET","ADDED","02523043"
"97095","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02480425"
"101247","137","CAPSULE (DELAYED RELEASE)","ADDED","02523361"
"72576","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02248239"
"99320","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02503751"
"100569","105","WIPE","ADDED","02516330"
"71712","34","LIQUID","REMOVED","02247464"
"101230","56","POWDER FOR SOLUTION","ADDED","02523191"
"99722","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02507846"
"101293","134","SOLUTION","ADDED","02523884"
"101295","56","POWDER FOR SOLUTION","ADDED","02523906"
"70173","134","SOLUTION","ADDED","02246042"
"90546","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02420872"
"67797","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02243856"
"93433","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02448610"
"101239","105","WIPE","ADDED","02523280"
"62792","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02239323"
"101256","79","SUSPENSION","ADDED","02523493"
"91439","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02429977"
"101197","137","CAPSULE (DELAYED RELEASE)","ADDED","02522888"
"72577","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02248240"
"78377","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02298465"
"74091","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02255723"
"101215","105","WIPE","ADDED","02523086"
"75428","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02268892"
"95052","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02462699"
"10318","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","00836273"
"101292","134","SOLUTION","ADDED","02523876"
"94599","109","TABLET (DELAYED-RELEASE)","ADDED","02459019"
"88210","85","TABLET","REMOVED","02397102"
"71710","34","LIQUID","REMOVED","02247462"
"101259","43","OINTMENT","ADDED","02523507"
"88210","150","TABLET (IMMEDIATE RELEASE)","ADDED","02397102"
"99321","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02503778"
"63320","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02239833"
"101284","134","SOLUTION","ADDED","02523779"
"88211","85","TABLET","REMOVED","02397110"
"71711","34","LIQUID","REMOVED","02247463"
"63180","17","TABLET (ENTERIC-COATED)","REMOVED","02239699"
"73384","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","ADDED","02248999"
