"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code"
"ethinyl estradiol 0.035 mg and norethindrone 1mg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet",TRUE,1,FALSE,1996-08-14,9006465
"ethinyl estradiol 0.035 mg and norethindrone 1mg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet with lactose oral tablet",TRUE,1,FALSE,1996-08-14,9006466
"triamcinolone hexacetonide 20 mg per 1 mL suspension for injection vial",TRUE,1,FALSE,1997-01-20,9006467
"clotrimazole 1 % cutaneous cream with clotrimazole 10 % vaginal cream",TRUE,1,FALSE,1997-06-11,9006468
"ethinyl estradiol 0.02 mg and levonorgestrel 0.1 mg oral tablet",TRUE,4,FALSE,1998-01-07,9006469
"ethinyl estradiol 0.02 mg and levonorgestrel 0.1 mg oral tablet with lactose oral tablet",TRUE,4,FALSE,1998-01-07,9006470
"ethinyl estradiol 0.035 mg per 24 hours and norelgestromin 0.02 mg per 24 hours transdermal patch",TRUE,1,FALSE,2003-12-24,9006471
"isperidone 37.5 mg per vial powder for prolonged-release suspension for injection with diluent solution",TRUE,1,FALSE,2004-09-08,9006472
"risperidone 25 mg per vial powder for prolonged-release suspension for injection with diluent solution",TRUE,1,FALSE,2004-09-08,9006473
"risperidone 50 mg per vial powder for prolonged-release suspension for injection with diluent solution",TRUE,1,FALSE,2004-09-08,9006474
"ethinyl estradiol 15 mcg per 24 hours and etonogestrel 120 mcg per 24 hours vaginal delivery system",TRUE,1,FALSE,2004-12-02,9006475
"drospirenone 3 mg and ethinyl estradiol 0.03 mg oral tablet with lactose oral tablet",TRUE,3,FALSE,2004-12-22,9006476
"ethinyl estradiol 0.025 mg and norgestimate 0.18 mg oral tablet with ethinyl estradiol 0.025 mg and norgestimate 0.215 mg tablet with ethinyl estradiol 0.025 mg and norgestimate 0.25 mg oral tablet",TRUE,2,TRUE,2005-01-27,9006477
"ethinyl estradiol 0.025 mg and norgestimate 0.18 mg oral tablet with ethinyl estradiol 0.025 mg and norgestimate 0.215 mg tablet with ethinyl estradiol 0.025 mg and norgestimate 0.25 mg oral tablet with lactose oral tablet",TRUE,2,TRUE,2005-01-27,9006478
"vitamin D3 (cholecalciferol) 10000 unit oral capsule",TRUE,4,FALSE,2005-04-06,9006479
"alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 2800 unit oral tablet",TRUE,3,FALSE,2006-03-13,9006480
"clotrimazole 1 % cutaneous cream with clotrimazole 500 mg vaginal tablet",TRUE,1,FALSE,2006-05-12,9006481
"clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet",TRUE,1,FALSE,2006-06-02,9006482
"desogestrel 0.1 mg and estradiol 0.025 mg oral tablet with desogestrel 0.125 mg and estradiol 0.025 mg oral tablet with desogestrel 0.15 mg and ethinyl estradiol 0.025 mg oral tablet",TRUE,1,TRUE,2006-06-13,9006483
"desogestrel 0.1 mg and estradiol 0.025 mg oral tablet with desogestrel 0.125 mg and estradiol 0.025 mg oral tablet with  desogestrel 0.15 mg and ethinyl estradiol 0.025 mg oral tablet with lactose oral tablet",TRUE,1,TRUE,2006-06-13,9006484
"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet with lactose oral tablet",TRUE,3,FALSE,2007-08-14,9006485
"risperidone 12.5 mg per vial powder for prolonged-release suspension for injection with diluent solution",TRUE,1,FALSE,2007-10-24,9006486
"alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 5600 unit oral tablet",TRUE,4,FALSE,2008-09-17,9006487
"drospirenone 3 mg and ethinyl estradiol 0.02 mg oral tablet with lactose oral tablet",TRUE,2,FALSE,2009-01-06,9006488
"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet with ethinyl estradiol 0.01 mg oral tablet ",TRUE,1,FALSE,2011-04-18,9006489
"furosemide 250 mg per 25 mL solution for injection 25 mL vial",TRUE,1,FALSE,2011-06-08,9006490
"vitamin D3 (cholecalciferol) 50000 unit oral capsule",TRUE,3,FALSE,2011-08-09,9006491
"ethinyl estradiol 0.01 mg and norethindrone acetate 1 mg oral tablet with ethinyl estradiol 0.01 mg oral tablet with lactose oral tablet",TRUE,1,FALSE,2014-03-24,9006492
"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection with diluent solution",TRUE,1,FALSE,2014-03-27,9006493
"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution",TRUE,1,FALSE,2014-03-27,9006494
"naproxen (naproxen sodium, naproxen) 200 mg oral capsule",TRUE,1,FALSE,2015-06-19,9006495
"vitamin D3 (cholecalciferol) 2000 unit oral capsule",TRUE,1,FALSE,2015-07-31,9006496
"vitamin D3 (cholecalciferol) 25000 unit oral capsule",TRUE,1,FALSE,2015-07-31,9006497
"vitamin D3 (cholecalciferol) 5000 unit oral capsule",TRUE,1,FALSE,2015-10-20,9006498
"rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet",TRUE,1,FALSE,2015-11-02,9006499
"dexpanthenol 10 mg per mL and lidocaine hydrochloride 2 % and nicotinamide 75 mg per mL and pyridoxine hydrochloride 2 mg per mL and vitamin B1 50 mg per mL and vitamin B2 (riboflavin 5'-phosphate sodium) 7.5 mg per mL solution for injection",FALSE,1,TRUE,1951-12-31,9006500
"vitamin B12 1 mg per mL solution for injection",FALSE,5,FALSE,1978-12-31,9006501
"dexpanthenol 10 mg per mL and nicotinamide 100 mg per mL and pyridoxine hydrochloride 10 mg per mL and thiamine hydrochloride 100 mg per mL and vitamin B12 100 mcg per mL and vitamin B2 (riboflavin 5'-phosphate sodium) 10 mg per mL solution for injection",FALSE,1,TRUE,1979-12-31,9006502
"vitamin B2 (riboflavin 5'-phosphate sodium) 50 mg per mL solution for injection",FALSE,1,FALSE,1979-12-31,9006503
"vitamin B12 (cyanocobalamin) 100 mcg per mL solution for injection",FALSE,1,FALSE,1981-12-31,9006504
"vitamin B12 (cyanocobalamin) 1 mg per mL solution for injection",FALSE,1,FALSE,1981-12-31,9006505
"vitamin K1 10 mg per mL solution for injection",FALSE,1,FALSE,1981-12-31,9006506
"vitamin K1 2 mg per mL solution for injection",FALSE,1,FALSE,1981-12-31,9006507
"d-pantothenic acid (calcium d-pantothenate, riboflavin-5-phosphate) 2.6 mg per mL and nicotinamide 10 mg per mL and vitamin A 1000 unit per mL and vitamin B1 (thiamine hydrochloride) 4.5 mg per mL and vitamin B2 (riboflavin-5-phosphate) 1 mg per mL and vitamin B6 (pyridoxine hydrochloride) 1.2 mg per mL and vitamin C 100 mg per mL and vitamin D 100 unit per mL and vitamin E (dl-alpha tocopheryl acetate) 1 unit per mL solution for injection",FALSE,1,TRUE,1984-12-31,9006508
"vitamin E (dl-alpha tocopheryl acetate) 100 unit per mL solution for injection",FALSE,1,FALSE,1986-12-31,9006509
"vitamin C 500 mg per mL solution for injection",FALSE,2,FALSE,1987-12-31,9006510
"vitamin C (sodium ascorbate) 250 mg per mL solution for injection",FALSE,1,FALSE,1989-12-31,9006511
"vitamin K1 10 mg per mL emulsion for injection",FALSE,1,FALSE,1989-12-31,9006512
"vitamin K1 2 mg per mL emulsion for injection",FALSE,1,FALSE,1989-12-31,9006513
"acetaminophen 325 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin C 50 mg per pck powder for oral solution",FALSE,1,FALSE,1993-12-30,9006514
"biotin 12 mcg per mL and dexpanthenol 3 mg per mL and folic acid 80 mcg per mL and nicotinamide 8 mg per mL and pyridoxine hydrochloride 0.8 mg per mL and vitamin A 660 unit per mL and vitamin B12 (vitamin B12) 1 mcg per mL and vitamin B1 (thiamine hydrochloride) 0.6 mg per mL and vitamin B2 (riboflavin-5-phosphate) 0.72 mg per mL and vitamin C 20 mg per mL and vitamin D 40 unit per mL and vitamin E 2 unit per mL solution for injection",FALSE,1,TRUE,1994-12-31,9006515
"choline 2.222 mg per mL and inositol 2.222 mg per mL and nicotinamide 1.111 mg per mL and pipradrol hydrochloride 0.044 mg per mL and pyridoxine hydrochloride 0.042 mg per mL and thiamine hydrochloride 0.222 mg per mL and vitamin B2 0.111 mg per mL oral solution",FALSE,1,TRUE,1995-12-31,9006516
"dextromethorphan hydrobromide 30 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g powder for oral solution",FALSE,1,FALSE,1995-12-31,9006517
"acetaminophen 325 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin C 50 mg per pck NA",FALSE,1,FALSE,1996-11-26,9006518
"acetaminophen 500 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin C 50 mg per pck NA",FALSE,1,FALSE,1996-11-26,9006519
"acetaminophen 325 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g oral powder",FALSE,1,FALSE,1999-01-06,9006520
"biotin 10 mcg and choline bitartrate 70 mg and chromium (chromium hvp chelate) 20 mcg and dl-methionine 25 mg and d-pantothenic acid (calcium d-pantothenate) 50 mg and folic acid 0.04 mg and inositol 5 mg and iodine (potassium iodide) 0.025 mg and magnesium (magnesium oxide) 40 mg and manganese (manganese gluconate) 0.5 mg and nicotinamide 5 mg and nicotinic acid 5 mg and potassium (potassium chloride, potassium citrate) 40 mg and selenium (selenium hvp chelate) 25 mcg and vitamin A (retinol palmitate) 4000 unit and vitamin B12 (cyanocobalamin) 25 mcg and vitamin B1 (thiamine hydrochloride) 20 mg and vitamin B2 (riboflavin) 5 mg and vitamin B6 (pyridoxine hydrochloride) 15 mg and vitamin C (ascorbic acid) 300 mg and vitamin C (calcium ascorbate) 100 mg and vitamin E (d-alpha tocopheryl acetate) 65 unit and zinc (zinc gluconate) 3 mg oral tablet",FALSE,1,TRUE,1999-12-13,9006521
"vitamin D2 50000 unit oral capsule",FALSE,2,FALSE,1999-12-30,9006522
"vitamin B12 100 mcg per mL solution for injection",FALSE,1,FALSE,2000-08-29,9006523
"biotin 20 mcg per vial and dexpanthenol 5 mg per vial and folic acid 140 mcg per vial and nicotinamide 17 mg per vial and pyridoxine hydrochloride 1 mg per vial and vitamin A 2300 unit per vial and vitamin B12 (cyanocobalamin) 1 mcg per vial and vitamin B1 (thiamine hydrochloride) 1.2 mg per vial and vitamin B2 (riboflavin-5-phosphate) 1.4 mg per vial and vitamin C (ascorbic acid) 80 mg per vial and vitamin D 400 unit per vial and vitamin E (dl-alpha tocopheryl acetate) 7 unit per vial and vitamin K1 0.2 mg per vial solution for injection",FALSE,1,TRUE,2000-11-07,9006524
"acetaminophen 650 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin C 50 mg per pck oral powder",FALSE,1,FALSE,2001-09-01,9006525
"acetaminophen 325 mg per 22 g and pheniramine maleate 20 mg per 22 g and phenylephrine hydrochloride 10 mg per 22 g and vitamin C (ascorbic acid) 50 mg per 22 g oral powder",FALSE,2,FALSE,2001-12-29,9006526
"acetaminophen 650 mg per 22 mg and pheniramine maleate 20 mg per 22 mg and phenylephrine hydrochloride 10 mg per 22 mg and vitamin C 50 mg per 22 mg oral powder",FALSE,1,FALSE,2001-12-29,9006527
"biotin 12 mcg per mL and dexpanthenol (panthenol) 3 mg per mL and folic acid 80 mcg per mL and nicotinamide 8 mg per mL and pyridoxine hydrochloride 0.8 mg per mL and vitamin A 660 unit per mL and vitamin B12 (cyanocobalamin) 1 mcg per mL and vitamin B1 (thiamine hydrochloride) 0.6 mg per mL and vitamin B2 0.72 mg per mL and vitamin C 20 mg per mL and vitamin E (dl-alpha tocopheryl acetate) 2 unit per mL solution for injection",FALSE,1,TRUE,2002-01-28,9006528
"vitamin C (ascorbic acid) 500 mg per mL solution for injection",FALSE,1,FALSE,2002-05-29,9006529
"polyethylene glycol 3350 100 g per pck and potassium chloride 1.015 g per pck and sodium ascorbate 5.9 g per pck and sodium chloride 2.691 g per pck and sodium sulfate anhydrous 7.5 g per pck and vitamin C 4.7 g per pck powder for oral solution",FALSE,1,TRUE,2011-04-28,9006530
"vitamin B12 1000 mcg per mL solution for injection",FALSE,2,FALSE,2014-03-12,9006531
"beta-carotene 1.6 mg and calcium (calcium carbonate) 300 mg and copper (cupric oxide) 2 mg and d-pantothenic acid (calcium d-pantothenate) 5 mg and folic acid 1.1 mg and iodine (potassium iodide) 0.15 mg and iron (ferrous fumarate) 35 mg and magnesium (magnesium oxide) 50 mg and nicotinamide 20 mg and vitamin B12 (cyanocobalamin) 12 mcg and vitamin B1 (thiamine mononitrate) 3 mg and vitamin B2 (riboflavin) 3.4 mg and vitamin B6 (pyridoxine hydrochloride) 10 mg and vitamin C (ascorbic acid) 120 mg and vitamin D3 (cholecalciferol) 600 unit and vitamin E (dl-alpha tocopheryl acetate) 13.8 mg and zinc (zinc oxide) 15 mg oral tablet",FALSE,1,TRUE,2016-07-15,9006532
"beta-carotene 1.6 mg and calcium (calcium carbonate) 300 mg and copper (cupric oxide) 2 mg and d-pantothenic acid (calcium d-pantothenate) 5 mg and folic acid 5 mg and iodine (potassium iodide) 0.15 mg and iron (ferrous fumarate) 35 mg and magnesium (magnesium oxide) 50 mg and nicotinamide 20 mg and vitamin B12 (cyanocobalamin) 12 mcg and vitamin B1 (thiamine mononitrate) 3 mg and vitamin B2 (riboflavin) 3.4 mg and vitamin B6 (pyridoxine hydrochloride) 10 mg and vitamin C (ascorbic acid) 120 mg and vitamin D3 (cholecalciferol) 600 unit and vitamin E (dl-alpha tocopheryl acetate) 13.8 mg and zinc (zinc oxide) 15 mg oral tablet",FALSE,1,TRUE,2016-08-28,9006533
"vitamin A (retinyl palmitate) 100000 unit and vitamin E (dl-alpha tocopheryl acetate) 20 unit oral capsule",FALSE,1,FALSE,2017-05-26,9006534
"vitamin A (retinyl palmitate) 200000 unit and vitamin E (dl-alpha tocopheryl acetate) 40 unit oral capsule",FALSE,1,FALSE,2017-05-26,9006535
