drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
65414,02241751,CEREZYME (imiglucérase 400 unité par fiole poudre pour solution injectable) SANOFI-AVENTIS CANADA INC,imiglucérase 400 unité par fiole poudre pour solution injectable,imiglucérase,"mp_fr_description: ""CEREZYME (imiglucérase 400 unité par fiole poudre pour solution injectable) SANOFI ̲G̲E̲N̲Z̲Y̲M̲E̲,̲ ̲A̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲S̲A̲N̲O̲F̲I̲-AVENTIS CANADA INC"" -> ""CEREZYME (imiglucérase 400 unité par fiole poudre pour solution injectable) SANOFI-AVENTIS CANADA INC"""
77041,02284863,MYOZYME (alglucosidase alfa 50 mg par fiole poudre pour solution injectable) SANOFI-AVENTIS CANADA INC,alglucosidase alfa 50 mg par fiole poudre pour solution injectable,alglucosidase alfa,"mp_fr_description: ""MYOZYME (alglucosidase alfa 50 mg par fiole poudre pour solution injectable) SANOFI ̲G̲E̲N̲Z̲Y̲M̲E̲,̲ ̲A̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲S̲A̲N̲O̲F̲I̲-AVENTIS CANADA INC"" -> ""MYOZYME (alglucosidase alfa 50 mg par fiole poudre pour solution injectable) SANOFI-AVENTIS CANADA INC"""
77958,02294230,TARO-LISINOPRIL (lisinopril (dihydrate de lisinopril) 5 mg comprimé oral) SUN PHARMA CANADA INC,lisinopril 5 mg comprimé oral,lisinopril,"mp_fr_description: ""R̲A̲N̲-LISINOPRIL (lisinopril (dihydrate de lisinopril) 5 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-LISINOPRIL (lisinopril (dihydrate de lisinopril) 5 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
77959,02294249,TARO-LISINOPRIL (lisinopril (dihydrate de lisinopril) 10 mg comprimé oral) SUN PHARMA CANADA INC,lisinopril 10 mg comprimé oral,lisinopril,"mp_fr_description: ""R̲A̲N̲-LISINOPRIL (lisinopril (dihydrate de lisinopril) 10 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-LISINOPRIL (lisinopril (dihydrate de lisinopril) 10 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
77960,02294257,TARO-LISINOPRIL (lisinopril (dihydrate de lisinopril) 20 mg comprimé oral) SUN PHARMA CANADA INC,lisinopril 20 mg comprimé oral,lisinopril,"mp_fr_description: ""R̲A̲N̲-LISINOPRIL (lisinopril (dihydrate de lisinopril) 20 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-LISINOPRIL (lisinopril (dihydrate de lisinopril) 20 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
78612,02300761,GAS X ULTRA STRENGTH (siméticone 180 mg capsule orale) HALEON CANADA ULC,siméticone 180 mg capsule orale,siméticone,"mp_fr_description: ""GAS X ULTRA STRENGTH (siméticone 180 mg capsule orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""GAS X ULTRA STRENGTH (siméticone 180 mg capsule orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
79921,02313707,TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) TARO PHARMACEUTICALS INC,atorvastatine (atorvastatine calcique) 10 mg comprimé oral,atorvastatine,"mp_fr_description: ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) T̲A̲R̲O̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ INC"""
79922,02313715,TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) TARO PHARMACEUTICALS INC,atorvastatine (atorvastatine calcique) 20 mg comprimé oral,atorvastatine,"mp_fr_description: ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) T̲A̲R̲O̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ INC"""
79923,02313723,TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) TARO PHARMACEUTICALS INC,atorvastatine (atorvastatine calcique) 40 mg comprimé oral,atorvastatine,"mp_fr_description: ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) T̲A̲R̲O̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ INC"""
79925,02313758,TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) TARO PHARMACEUTICALS INC,atorvastatine (atorvastatine calcique) 80 mg comprimé oral,atorvastatine,"mp_fr_description: ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"" -> ""TARO-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) T̲A̲R̲O̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ INC"""
81710,02331403,"OTRIVIN MEDICATED COMPLETE NASAL CARE (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) HALEON CANADA ULC","chlorhydrate de xylométazoline 0,1 % vaporisation nasale",xylométazoline,"mp_fr_description: ""OTRIVIN MEDICATED COMPLETE NASAL CARE (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""OTRIVIN MEDICATED COMPLETE NASAL CARE (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
87985,02394707,ROBITUSSIN CHILDREN'S COUGH & COLD BEDTIME (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) HALEON CANADA ULC,maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale,bromphéniramine et dextrométhorphane et phényléphrine,"mp_fr_description: ""ROBITUSSIN CHILDREN'S COUGH & COLD BEDTIME (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN CHILDREN'S COUGH & COLD BEDTIME (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
88547,02400693,SILDENAFIL (sildénafil (citrate de sildénafil) 25 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,sildénafil (citrate de sildénafil) 25 mg comprimé oral,sildénafil,ADDED
88548,02400707,SILDENAFIL (sildénafil (citrate de sildénafil) 50 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,sildénafil (citrate de sildénafil) 50 mg comprimé oral,sildénafil,ADDED
88549,02400715,SILDENAFIL (sildénafil (citrate de sildénafil) 100 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,sildénafil (citrate de sildénafil) 100 mg comprimé oral,sildénafil,ADDED
90114,02416549,ACH-OMEPRAZOLE (oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant) ACCORD HEALTHCARE INC,oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant,oméprazole,"mp_fr_description: ""O̲M̲E̲P̲R̲A̲Z̲O̲L̲E̲ ̲M̲A̲G̲N̲E̲S̲I̲U̲M̲ ̲D̲E̲L̲A̲Y̲E̲D̲ ̲R̲E̲L̲E̲A̲S̲E̲ ̲T̲A̲B̲L̲E̲T̲S̲ (oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant) ACCORD HEALTHCARE INC"" -> ""A̲C̲H̲-̲O̲M̲E̲P̲R̲A̲Z̲O̲L̲E̲ (oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant) ACCORD HEALTHCARE INC"""
94410,02456982,NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT - APPLE CINNAMON (acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) HALEON CANADA ULC,acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale,acétaminophène et phéniramine et phényléphrine,"mp_fr_description: ""NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT - APPLE CINNAMON (acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT - APPLE CINNAMON (acétaminophène 650 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
97213,02481952,DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) ALTAMED PHARMA,duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante,duloxétine,ADDED
97214,02481960,DULOXETINE (duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante) ALTAMED PHARMA,duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante,duloxétine,ADDED
97446,02484137,"VERKAZIA (cyclosporine 0,1 % gouttes ophtalmiques) APOTEX INC","cyclosporine 0,1 % gouttes ophtalmiques",cyclosporine,"mp_fr_description: ""VERKAZIA (cyclosporine 0,1 % gouttes ophtalmiques) S̲A̲N̲T̲E̲N̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""VERKAZIA (cyclosporine 0,1 % gouttes ophtalmiques) A̲P̲O̲T̲E̲X̲ ̲I̲N̲C̲"""
97569,02485443,"ROBITUSSIN HONEY COUGH & COLD NIGHTTIME (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et succinate de doxylamine 3,125 mg par 5 mL sirop) HALEON CANADA ULC","bromhydrate de dextrométhorphane 7,5 mg par 5 mL et succinate de doxylamine 3,125 mg par 5 mL sirop",dextrométhorphane et doxylamine,"mp_fr_description: ""ROBITUSSIN HONEY COUGH & COLD NIGHTTIME (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et succinate de doxylamine 3,125 mg par 5 mL sirop) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN HONEY COUGH & COLD NIGHTTIME (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et succinate de doxylamine 3,125 mg par 5 mL sirop) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
97576,02485524,ROBITUSSIN EXTRA STRENGTH HONEY COUGH & CONGESTION (bromhydrate de dextrométhorphane 5 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) HALEON CANADA ULC,bromhydrate de dextrométhorphane 5 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop,dextrométhorphane et guaïfénésine,"mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH HONEY COUGH & CONGESTION (bromhydrate de dextrométhorphane 5 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN EXTRA STRENGTH HONEY COUGH & CONGESTION (bromhydrate de dextrométhorphane 5 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
98313,02493160,"PPMS-CHLORHEXIDINE WITHOUT ALCOHOL (gluconate de chlorhexidine 0,12 % solution pour bain de bouche) PHARMASCIENCE INC","gluconate de chlorhexidine 0,12 % solution pour bain de bouche",chlorhexidine,"mp_fr_description: ""PE̲R̲I̲C̲H̲L̲O̲R̲ WITHOUT ALCOHOL (gluconate de chlorhexidine 0,12 % solution pour bain de bouche) PE̲N̲D̲O̲P̲H̲A̲R̲M̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲P̲HARMASCIENCE INC"" -> ""PP̲M̲S̲-̲C̲H̲L̲O̲R̲H̲E̲X̲I̲D̲I̲N̲E̲ WITHOUT ALCOHOL (gluconate de chlorhexidine 0,12 % solution pour bain de bouche) PHARMASCIENCE INC"""
98576,02495864,SANDOZ AMOXICILLIN (amoxicilline (trihydrate d'amoxicilline) 250 mg par 5 mL suspension orale) SANDOZ CANADA INCORPORATED,amoxicilline 250 mg par 5 mL suspension orale,amoxicilline,ADDED
100695,02517574,"BAG BALM SKIN MOISTURIZER (pétrolatum 84,3 % pommade cutanée) VERMONT'S ORIGINAL LLC","pétrolatum 84,3 % pommade cutanée",pétrolatum,"mp_fr_description: ""BAG BALM SKIN MOISTURIZER (pétrolatum 84,3 % pommade cutanée) VERMONTS ORIGINAL LLC"" -> ""BAG BALM SKIN MOISTURIZER (pétrolatum 84,3 % pommade cutanée) VERMONT'̲S ORIGINAL LLC"""
101043,02521202,IMATINIB (imatinib (mésylate d'imatinib) 100 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,imatinib (mésylate d'imatinib) 100 mg comprimé oral,imatinib,ADDED
101045,02521210,IMATINIB (imatinib (mésylate d'imatinib) 400 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,imatinib (mésylate d'imatinib) 400 mg comprimé oral,imatinib,ADDED
101691,02527715,"POTELIGEO (mogamulizumab 20 mg par 5 mL solution injectable fiole) KYOWA KIRIN, INC.",mogamulizumab 20 mg par 5 mL solution injectable fiole,mogamulizumab,ADDED
101777,02528568,JAMP DOXYCYCLINE (doxycycline (hyclate de doxycycline) 20 mg capsule orale) JAMP PHARMA CORPORATION,doxycycline (hyclate de doxycycline) 20 mg capsule orale,doxycycline,ADDED
101814,02528940,JAMP DOXYCYCLINE CAPSULES (doxycycline (hyclate de doxycycline) 100 mg capsule orale) JAMP PHARMA CORPORATION,doxycycline (hyclate de doxycycline) 100 mg capsule orale,doxycycline,ADDED
102212,02533103,TOBRAMYCIN INJECTION USP (tobramycine (sulfate de tobramycine) 80 mg par 2 mL solution injectable fiole) JAMP PHARMA CORPORATION,tobramycine (sulfate de tobramycine) 80 mg par 2 mL solution injectable fiole,tobramycine,ADDED
102253,02533545,"SANDOZ RIOCIGUAT (riociguat 0,5 mg comprimé oral) SANDOZ CANADA INCORPORATED","riociguat 0,5 mg comprimé oral",riociguat,ADDED
102255,02533561,SANDOZ RIOCIGUAT (riociguat 1 mg comprimé oral) SANDOZ CANADA INCORPORATED,riociguat 1 mg comprimé oral,riociguat,ADDED
102256,02533588,"SANDOZ RIOCIGUAT (riociguat 1,5 mg comprimé oral) SANDOZ CANADA INCORPORATED","riociguat 1,5 mg comprimé oral",riociguat,ADDED
102257,02533618,"SANDOZ RIOCIGUAT (riociguat 2,5 mg comprimé oral) SANDOZ CANADA INCORPORATED","riociguat 2,5 mg comprimé oral",riociguat,ADDED
102258,02533596,SANDOZ RIOCIGUAT (riociguat 2 mg comprimé oral) SANDOZ CANADA INCORPORATED,riociguat 2 mg comprimé oral,riociguat,ADDED
102599,02537249,SERTRALINE (sertraline (chlorhydrate de sertraline) 25 mg capsule orale) ALTAMED PHARMA,sertraline (chlorhydrate de sertraline) 25 mg capsule orale,sertraline,ADDED
102600,02537265,SERTRALINE (sertraline (chlorhydrate de sertraline) 50 mg capsule orale) ALTAMED PHARMA,sertraline (chlorhydrate de sertraline) 50 mg capsule orale,sertraline,ADDED
