mp_code,mp_formal_name,mp_fr_description,changes
"02017849","BENADRYL ALLERGY (diphenhydramine hydrochloride 25 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","BENADRYL ALLERGY (chlorhydrate de diphenhydramine 25 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","Health_Canada_product_name: ""BENADRYL 25MG CAPLETS"" -> ""BENADRYL ALLERGY""
mp_formal_name: ""BENADRYL 25MG CAPLETS (diphenhydramine hydrochloride 25 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""BENADRYL ALLERGY (diphenhydramine hydrochloride 25 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""
mp_fr_description: ""BENADRYL 25MG CAPLETS (chlorhydrate de diphenhydramine 25 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""BENADRYL ALLERGY (chlorhydrate de diphenhydramine 25 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"02019698","CHILDREN'S BENADRYL ALLERGY LIQUID (diphenhydramine hydrochloride 6.25 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","CHILDREN'S BENADRYL ALLERGY LIQUID (chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","Health_Canada_product_name: ""BENADRYL CHILDRENS LIQUID 6.25MG/5ML"" -> ""CHILDREN'S BENADRYL ALLERGY LIQUID""
mp_formal_name: ""BENADRYL CHILDRENS LIQUID 6.25MG/5ML (diphenhydramine hydrochloride 6.25 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""CHILDREN'S BENADRYL ALLERGY LIQUID (diphenhydramine hydrochloride 6.25 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""
mp_fr_description: ""BENADRYL CHILDRENS LIQUID 6.25MG/5ML (chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""CHILDREN'S BENADRYL ALLERGY LIQUID (chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"02019736","BENADRYL ALLERGY LIQUID (diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","BENADRYL ALLERGY LIQUID (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","Health_Canada_product_name: ""BENADRYL ELIXIR"" -> ""BENADRYL ALLERGY LIQUID""
mp_formal_name: ""BENADRYL ELIXIR (diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""BENADRYL ALLERGY LIQUID (diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""
mp_fr_description: ""BENADRYL ELIXIR (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""BENADRYL ALLERGY LIQUID (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"02061287","CHILDREN'S BENADRYL ALLERGY CHEWABLES (diphenhydramine hydrochloride 12.5 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","CHILDREN'S BENADRYL ALLERGY CHEWABLES (chlorhydrate de diphenhydramine 12,5 mg comprimé à croquer) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","Health_Canada_product_name: ""BENADRYL ALLERGY TABLETS"" -> ""CHILDREN'S BENADRYL ALLERGY CHEWABLES""
mp_formal_name: ""BENADRYL ALLERGY TABLETS (diphenhydramine hydrochloride 12.5 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""CHILDREN'S BENADRYL ALLERGY CHEWABLES (diphenhydramine hydrochloride 12.5 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""
mp_fr_description: ""BENADRYL ALLERGY TABLETS (chlorhydrate de diphenhydramine 12,5 mg comprimé à croquer) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""CHILDREN'S BENADRYL ALLERGY CHEWABLES (chlorhydrate de diphenhydramine 12,5 mg comprimé à croquer) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"02132680","COLESTID TABLETS (colestipol hydrochloride 1 g oral tablet) PFIZER CANADA ULC","COLESTID TABLETS (chlorhydrate de colestipol 1 g comprimé oral) PFIZER CANADA ULC","Health_Canada_product_name: ""COLESTID TABLETS 1 G"" -> ""COLESTID TABLETS""
mp_formal_name: ""COLESTID TABLETS 1 G (colestipol hydrochloride 1 g oral tablet) PFIZER CANADA ULC"" -> ""COLESTID TABLETS (colestipol hydrochloride 1 g oral tablet) PFIZER CANADA ULC""
mp_fr_description: ""COLESTID TABLETS 1 G (chlorhydrate de colestipol 1 g comprimé oral) PFIZER CANADA ULC"" -> ""COLESTID TABLETS (chlorhydrate de colestipol 1 g comprimé oral) PFIZER CANADA ULC"""
"02172917","CALMYLIN PSE WITH CODEINE (codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) TEVA CANADA LIMITED","CALMYLIN PSE WITH CODEINE (phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) TEVA CANADA LIMITED","mp_formal_name: ""CALMYLIN PSE WITH CODEINE (codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL oral solution) TEVA CANADA LIMITED"" -> ""CALMYLIN PSE WITH CODEINE (codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) TEVA CANADA LIMITED""
mp_fr_description: ""CALMYLIN PSE WITH CODEINE (phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL solution orale) TEVA CANADA LIMITED"" -> ""CALMYLIN PSE WITH CODEINE (phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) TEVA CANADA LIMITED"""
"02229521","APO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) APOTEX INC","APO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 250 mg comprimé oral) APOTEX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20040209"" -> ""20190215"""
"02229522","APO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) APOTEX INC","APO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral) APOTEX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20040209"" -> ""20190411"""
"02239853","ALLEGRA-D (fexofenadine hydrochloride 60 mg and pseudoephedrine hydrochloride 120 mg modified-release oral tablet) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","ALLEGRA-D (chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","mp_formal_name: ""ALLEGRA-D (fexofenadine hydrochloride 60 mg and pseudoephedrine hydrochloride 120 mg modified-release oral tablet) SANOFI-AVENTIS CANADA INC"" -> ""ALLEGRA-D (fexofenadine hydrochloride 60 mg and pseudoephedrine hydrochloride 120 mg modified-release oral tablet) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC""
mp_fr_description: ""ALLEGRA-D (chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) SANOFI-AVENTIS CANADA INC"" -> ""ALLEGRA-D (chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"""
"02242785","MOBICOX (meloxicam 7.5 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MOBICOX (méloxicam 7,5 mg comprimé oral) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20000926"" -> ""20181024"""
"02243101","ENTERIC COATED ASA DAILY LOW DOSE (acetylsalicylic acid 81 mg gastro-resistant tablet) PHARMASCIENCE INC","ENTERIC COATED ASA DAILY LOW DOSE (acide acétylsalicylique 81 mg comprimé gastrorésistant) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20010403"" -> ""20171021"""
"02247238","ELIDEL (pimecrolimus 1 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","ELIDEL (pimécrolimus 1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ELIDEL (pimecrolimus 1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ELIDEL (pimecrolimus 1 % cutaneous cream) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""ELIDEL (pimécrolimus 1 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ELIDEL (pimécrolimus 1 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02248262","TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) TEVA CANADA LIMITED","TEVA-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 250 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20041130"" -> ""20190501"""
"02248263","TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) TEVA CANADA LIMITED","TEVA-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20041130"" -> ""20190501"""
"02252139","NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","mp_formal_name: ""NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) PHARMETICS (2011) INC"" -> ""NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.""
mp_fr_description: ""NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PHARMETICS (2011) INC"" -> ""NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02252155","ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","mp_formal_name: ""ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet) PHARMETICS (2011) INC"" -> ""ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.""
mp_fr_description: ""ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PHARMETICS (2011) INC"" -> ""ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02261634","PMS-AZITHROMYCIN (azithromycin 250 mg oral tablet) PHARMASCIENCE INC","PMS-AZITHROMYCIN (azithromycine 250 mg comprimé oral) PHARMASCIENCE INC","mp_formal_name: ""PMS-AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 250 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-AZITHROMYCIN (azithromycin 250 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-AZITHROMYCIN (azithromycine (hémiéthanolate monohydraté d'azithromycine) 250 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-AZITHROMYCIN (azithromycine 250 mg comprimé oral) PHARMASCIENCE INC"""
"02261642","PMS-AZITHROMYCIN (azithromycin 600 mg oral tablet) PHARMASCIENCE INC","PMS-AZITHROMYCIN (azithromycine 600 mg comprimé oral) PHARMASCIENCE INC","mp_formal_name: ""PMS-AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 600 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-AZITHROMYCIN (azithromycin 600 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-AZITHROMYCIN (azithromycine (hémiéthanolate monohydraté d'azithromycine) 600 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-AZITHROMYCIN (azithromycine 600 mg comprimé oral) PHARMASCIENCE INC"""
"02267985","TARO-ATENOLOL (atenolol 50 mg oral tablet) SUN PHARMA CANADA INC","TARO-ATENOLOL (aténolol 50 mg comprimé oral) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-ATENOLOL"" -> ""TARO-ATENOLOL""
mp_formal_name: ""RAN-ATENOLOL (atenolol 50 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (atenolol 50 mg oral tablet) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-ATENOLOL (aténolol 50 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (aténolol 50 mg comprimé oral) SUN PHARMA CANADA INC"""
"02267993","TARO-ATENOLOL (atenolol 100 mg oral tablet) SUN PHARMA CANADA INC","TARO-ATENOLOL (aténolol 100 mg comprimé oral) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-ATENOLOL"" -> ""TARO-ATENOLOL""
mp_formal_name: ""RAN-ATENOLOL (atenolol 100 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (atenolol 100 mg oral tablet) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-ATENOLOL (aténolol 100 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (aténolol 100 mg comprimé oral) SUN PHARMA CANADA INC"""
"02269988","ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acetaminophen 500 mg and caffeine 65 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acétaminophène 500 mg et caféine 65 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","mp_formal_name: ""ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acetaminophen 500 mg and caffeine 65 mg oral tablet) PHARMETICS (2011) INC"" -> ""ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acetaminophen 500 mg and caffeine 65 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.""
mp_fr_description: ""ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acétaminophène 500 mg et caféine 65 mg comprimé oral) PHARMETICS (2011) INC"" -> ""ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acétaminophène 500 mg et caféine 65 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02274396","AZITHROMYCIN (azithromycin 200 mg per 5 mL oral suspension) PHARMASCIENCE INC","AZITHROMYCIN (azithromycine 200 mg par 5 mL suspension orale) PHARMASCIENCE INC","mp_formal_name: ""AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 200 mg per 5 mL oral suspension) PHARMASCIENCE INC"" -> ""AZITHROMYCIN (azithromycin 200 mg per 5 mL oral suspension) PHARMASCIENCE INC""
mp_fr_description: ""AZITHROMYCIN (azithromycine (hémiéthanolate monohydraté d'azithromycine) 200 mg par 5 mL suspension orale) PHARMASCIENCE INC"" -> ""AZITHROMYCIN (azithromycine 200 mg par 5 mL suspension orale) PHARMASCIENCE INC"""
"02278219","ARESTIN MICROSPHERES (minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder) ORAPHARMA INC","ARESTIN MICROSPHERES (minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée) ORAPHARMA INC","mp_fr_description: ""ARESTIN MICROSPHERES (minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre péridontale à libération prolongée) ORAPHARMA INC"" -> ""ARESTIN MICROSPHERES (minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée) ORAPHARMA INC"""
"02291762","ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) CELLCHEM PHARMACEUTICALS INC.","ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) CELLCHEM PHARMACEUTICALS INC.","mp_formal_name: ""ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) PHARMETICS (2011) INC"" -> ""ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) CELLCHEM PHARMACEUTICALS INC.""
mp_fr_description: ""ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) PHARMETICS (2011) INC"" -> ""ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) CELLCHEM PHARMACEUTICALS INC."""
