mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02172917","CALMYLIN PSE WITH CODEINE (phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) TEVA CANADA LIMITED","phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop","codéine et guaïfénésine et pseudoéphédrine","mp_fr_description: ""CALMYLIN PSE WITH CODEINE (phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL solution orale) TEVA CANADA LIMITED"" -> ""CALMYLIN PSE WITH CODEINE (phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) TEVA CANADA LIMITED""
ntp_code: ""9013672"" -> ""9002768""
ntp_fr_description: ""phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL solution orale"" -> ""phosphate de codéine 3,3 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop"""
"02239853","ALLEGRA-D (chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée","fexofénadine et pseudoéphédrine","mp_fr_description: ""ALLEGRA-D (chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) SANOFI-AVENTIS CANADA INC"" -> ""ALLEGRA-D (chlorhydrate de fexofénadine 60 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"""
"02247238","ELIDEL (pimécrolimus 1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","pimécrolimus 1 % crème cutanée","pimécrolimus","mp_fr_description: ""ELIDEL (pimécrolimus 1 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ELIDEL (pimécrolimus 1 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02252139","NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","acétaminophène et chlorphéniramine et dextrométhorphane et pseudoéphédrine","mp_fr_description: ""NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PHARMETICS (2011) INC"" -> ""NIGHTTIME COLD RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02252155","ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","acétaminophène et chlorphéniramine et pseudoéphédrine","mp_fr_description: ""ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PHARMETICS (2011) INC"" -> ""ALLERGY + SINUS RELIEF EXTRA STRENGTH TABLETS (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02261634","PMS-AZITHROMYCIN (azithromycine 250 mg comprimé oral) PHARMASCIENCE INC","azithromycine 250 mg comprimé oral","azithromycine","mp_fr_description: ""PMS-AZITHROMYCIN (azithromycine (hémiéthanolate monohydraté d'azithromycine) 250 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-AZITHROMYCIN (azithromycine 250 mg comprimé oral) PHARMASCIENCE INC"""
"02261642","PMS-AZITHROMYCIN (azithromycine 600 mg comprimé oral) PHARMASCIENCE INC","azithromycine 600 mg comprimé oral","azithromycine","mp_fr_description: ""PMS-AZITHROMYCIN (azithromycine (hémiéthanolate monohydraté d'azithromycine) 600 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-AZITHROMYCIN (azithromycine 600 mg comprimé oral) PHARMASCIENCE INC"""
"02267985","TARO-ATENOLOL (aténolol 50 mg comprimé oral) SUN PHARMA CANADA INC","aténolol 50 mg comprimé oral","aténolol","mp_fr_description: ""RAN-ATENOLOL (aténolol 50 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (aténolol 50 mg comprimé oral) SUN PHARMA CANADA INC"""
"02267993","TARO-ATENOLOL (aténolol 100 mg comprimé oral) SUN PHARMA CANADA INC","aténolol 100 mg comprimé oral","aténolol","mp_fr_description: ""RAN-ATENOLOL (aténolol 100 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (aténolol 100 mg comprimé oral) SUN PHARMA CANADA INC"""
"02269988","ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acétaminophène 500 mg et caféine 65 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","acétaminophène 500 mg et caféine 65 mg comprimé oral","acétaminophène et caféine","mp_fr_description: ""ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acétaminophène 500 mg et caféine 65 mg comprimé oral) PHARMETICS (2011) INC"" -> ""ACETAMINOPHEN 500MG AND CAFFEINE 65MG (acétaminophène 500 mg et caféine 65 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02274396","AZITHROMYCIN (azithromycine 200 mg par 5 mL suspension orale) PHARMASCIENCE INC","azithromycine 200 mg par 5 mL suspension orale","azithromycine","mp_fr_description: ""AZITHROMYCIN (azithromycine (hémiéthanolate monohydraté d'azithromycine) 200 mg par 5 mL suspension orale) PHARMASCIENCE INC"" -> ""AZITHROMYCIN (azithromycine 200 mg par 5 mL suspension orale) PHARMASCIENCE INC"""
"02278219","ARESTIN MICROSPHERES (minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée) ORAPHARMA INC","minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée","minocycline","mp_fr_description: ""ARESTIN MICROSPHERES (minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre péridontale à libération prolongée) ORAPHARMA INC"" -> ""ARESTIN MICROSPHERES (minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée) ORAPHARMA INC""
ntp_fr_description: ""minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre péridontale à libération prolongée"" -> ""minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée"""
"02291762","ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) CELLCHEM PHARMACEUTICALS INC.","bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée","bacitracine et polymyxine B","mp_fr_description: ""ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) PHARMETICS (2011) INC"" -> ""ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) CELLCHEM PHARMACEUTICALS INC."""
"02293528","TARO-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg comprimé oral) SUN PHARMA CANADA INC","cefprozil 250 mg comprimé oral","cefprozil","mp_fr_description: ""RAN-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg comprimé oral) SUN PHARMA CANADA INC"""
"02293536","TARO-CEFPROZIL (cefprozil (monohydrate de cefprozil) 500 mg comprimé oral) SUN PHARMA CANADA INC","cefprozil 500 mg comprimé oral","cefprozil","mp_fr_description: ""RAN-CEFPROZIL (cefprozil (monohydrate de cefprozil) 500 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CEFPROZIL (cefprozil (monohydrate de cefprozil) 500 mg comprimé oral) SUN PHARMA CANADA INC"""
"02297949","TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) CELLCHEM PHARMACEUTICALS INC.","bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée","bacitracine et gramicidine et polymyxine B","mp_fr_description: ""TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) PHARMETICS (2011) INC"" -> ""TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) CELLCHEM PHARMACEUTICALS INC."""
"02311844","ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) CELLCHEM PHARMACEUTICALS INC.","gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée","gramicidine et polymyxine B","mp_fr_description: ""ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) PHARMETICS (2011) INC"" -> ""ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) CELLCHEM PHARMACEUTICALS INC."""
"02314312","BISMUTH (subsalicylate de bismuth 262 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","subsalicylate de bismuth 262 mg comprimé oral","subsalicylate de bismuth","mp_fr_description: ""BISMUTH (subsalicylate de bismuth 262 mg comprimé oral) PHARMETICS (2011) INC"" -> ""BISMUTH (subsalicylate de bismuth 262 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC."""
"02317834","ANTIBIOTIC CREAM PLUS PAIN RELIEF (gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) CELLCHEM PHARMACEUTICALS INC.","gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée","gramicidine et lidocaïne et polymyxine B","mp_fr_description: ""ANTIBIOTIC CREAM PLUS PAIN RELIEF (gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) PHARMETICS (2011) INC"" -> ""ANTIBIOTIC CREAM PLUS PAIN RELIEF (gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) CELLCHEM PHARMACEUTICALS INC."""
"02319888","CHEWABLE BISMUTH TABLETS WITH CALCIUM CARBONATE (subsalicylate de bismuth 262 mg et carbonate de calcium 350 mg comprimé à croquer) CELLCHEM PHARMACEUTICALS INC.","subsalicylate de bismuth 262 mg et carbonate de calcium 350 mg comprimé à croquer","subsalicylate de bismuth et carbonate de calcium","mp_fr_description: ""CHEWABLE BISMUTH TABLETS WITH CALCIUM CARBONATE (subsalicylate de bismuth 262 mg et carbonate de calcium 350 mg comprimé à croquer) PHARMETICS (2011) INC"" -> ""CHEWABLE BISMUTH TABLETS WITH CALCIUM CARBONATE (subsalicylate de bismuth 262 mg et carbonate de calcium 350 mg comprimé à croquer) CELLCHEM PHARMACEUTICALS INC."""
"02329131","TARO-SIMVASTATIN (simvastatine 5 mg comprimé oral) SUN PHARMA CANADA INC","simvastatine 5 mg comprimé oral","simvastatine","mp_fr_description: ""RAN-SIMVASTATIN (simvastatine 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-SIMVASTATIN (simvastatine 5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02329158","TARO-SIMVASTATIN (simvastatine 10 mg comprimé oral) SUN PHARMA CANADA INC","simvastatine 10 mg comprimé oral","simvastatine","mp_fr_description: ""RAN-SIMVASTATIN (simvastatine 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-SIMVASTATIN (simvastatine 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02329166","TARO-SIMVASTATIN (simvastatine 20 mg comprimé oral) SUN PHARMA CANADA INC","simvastatine 20 mg comprimé oral","simvastatine","mp_fr_description: ""RAN-SIMVASTATIN (simvastatine 20 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-SIMVASTATIN (simvastatine 20 mg comprimé oral) SUN PHARMA CANADA INC"""
"02329174","TARO-SIMVASTATIN (simvastatine 40 mg comprimé oral) SUN PHARMA CANADA INC","simvastatine 40 mg comprimé oral","simvastatine","mp_fr_description: ""RAN-SIMVASTATIN (simvastatine 40 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-SIMVASTATIN (simvastatine 40 mg comprimé oral) SUN PHARMA CANADA INC"""
"02329182","TARO-SIMVASTATIN (simvastatine 80 mg comprimé oral) SUN PHARMA CANADA INC","simvastatine 80 mg comprimé oral","simvastatine","mp_fr_description: ""RAN-SIMVASTATIN (simvastatine 80 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-SIMVASTATIN (simvastatine 80 mg comprimé oral) SUN PHARMA CANADA INC"""
"02373963","TARO-ATENOLOL (aténolol 25 mg comprimé oral) SUN PHARMA CANADA INC","aténolol 25 mg comprimé oral","aténolol","mp_fr_description: ""RAN-ATENOLOL (aténolol 25 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ATENOLOL (aténolol 25 mg comprimé oral) SUN PHARMA CANADA INC"""
"02374064","XYNTHA SOLOFUSE (moroctocog alfa 500 unité poudre pour solution injectable avec solution diluante par seringue) PFIZER CANADA ULC","moroctocog alfa 500 unité poudre pour solution injectable avec solution diluante par seringue","moroctocog alfa","ADDED"
"02394898","TEVA-ANASTROZOLE (anastrozole 1 mg comprimé oral) TEVA CANADA LIMITED","anastrozole 1 mg comprimé oral","anastrozole","mp_fr_description: ""ACT ANASTROZOLE (anastrozole 1 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ANASTROZOLE (anastrozole 1 mg comprimé oral) TEVA CANADA LIMITED"""
"02413388","JUBLIA (éfinaconazole 10 % solution pour application cutanée) BAUSCH HEALTH, CANADA INC.","éfinaconazole 10 % solution pour application cutanée","éfinaconazole","mp_fr_description: ""JUBLIA (éfinaconazole 10 % solution pour application cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""JUBLIA (éfinaconazole 10 % solution pour application cutanée) BAUSCH HEALTH, CANADA INC."""
"02420155","ACT CELECOXIB (célécoxib 100 mg capsule orale) TEVA CANADA LIMITED","célécoxib 100 mg capsule orale","célécoxib","mp_fr_description: ""ACT CELECOXIB (célécoxib 100 mg capsule orale) ACTAVIS PHARMA COMPANY"" -> ""ACT CELECOXIB (célécoxib 100 mg capsule orale) TEVA CANADA LIMITED"""
"02420163","ACT CELECOXIB (célécoxib 200 mg capsule orale) TEVA CANADA LIMITED","célécoxib 200 mg capsule orale","célécoxib","mp_fr_description: ""ACT CELECOXIB (célécoxib 200 mg capsule orale) ACTAVIS PHARMA COMPANY"" -> ""ACT CELECOXIB (célécoxib 200 mg capsule orale) TEVA CANADA LIMITED"""
"02434334","OTEZLA (apremilast 30 mg comprimé oral) AMGEN CANADA INC","apremilast 30 mg comprimé oral","apremilast","mp_fr_description: ""OTEZLA (apremilast 30 mg comprimé oral) CELGENE INC"" -> ""OTEZLA (apremilast 30 mg comprimé oral) AMGEN CANADA INC"""
"02449439","TARO-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 2,5 mg comprimé oral) SUN PHARMA CANADA INC","hydrochlorothiazide 12,5 mg et ramipril 2,5 mg comprimé oral","hydrochlorothiazide et ramipril","mp_fr_description: ""RAN-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 2,5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 2,5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02449447","TARO-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 5 mg comprimé oral) SUN PHARMA CANADA INC","hydrochlorothiazide 12,5 mg et ramipril 5 mg comprimé oral","hydrochlorothiazide et ramipril","mp_fr_description: ""RAN-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02449455","TARO-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 10 mg comprimé oral) SUN PHARMA CANADA INC","hydrochlorothiazide 12,5 mg et ramipril 10 mg comprimé oral","hydrochlorothiazide et ramipril","mp_fr_description: ""RAN-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL HCTZ (hydrochlorothiazide 12,5 mg et ramipril 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02449463","TARO-RAMIPRIL HCTZ (hydrochlorothiazide 25 mg et ramipril 5 mg comprimé oral) SUN PHARMA CANADA INC","hydrochlorothiazide 25 mg et ramipril 5 mg comprimé oral","hydrochlorothiazide et ramipril","mp_fr_description: ""RAN-RAMIPRIL HCTZ (hydrochlorothiazide 25 mg et ramipril 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL HCTZ (hydrochlorothiazide 25 mg et ramipril 5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02449471","TARO-RAMIPRIL HCTZ (hydrochlorothiazide 25 mg et ramipril 10 mg comprimé oral) SUN PHARMA CANADA INC","hydrochlorothiazide 25 mg et ramipril 10 mg comprimé oral","hydrochlorothiazide et ramipril","mp_fr_description: ""RAN-RAMIPRIL HCTZ (hydrochlorothiazide 25 mg et ramipril 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL HCTZ (hydrochlorothiazide 25 mg et ramipril 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02459035","ADYNOVATE (rurioctocog alfa pégol 250 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC","rurioctocog alfa pégol 250 unité par fiole poudre pour solution injectable avec solution diluante","rurioctocog alfa pégol","ADDED"
"02459043","ADYNOVATE (rurioctocog alfa pégol 500 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC","rurioctocog alfa pégol 500 unité par fiole poudre pour solution injectable avec solution diluante","rurioctocog alfa pégol","ADDED"
"02459051","ADYNOVATE (rurioctocog alfa pégol 1000 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC","rurioctocog alfa pégol 1000 unité par fiole poudre pour solution injectable avec solution diluante","rurioctocog alfa pégol","ADDED"
"02459078","ADYNOVATE (rurioctocog alfa pégol 2000 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC","rurioctocog alfa pégol 2000 unité par fiole poudre pour solution injectable avec solution diluante","rurioctocog alfa pégol","ADDED"
