ntp_code,ntp_formal_name,ntp_en_description,ntp_fr_description,ntp_status,ntp_status_effective_time,ntp_type
"9000004","epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray","NA","épinéphrine (chlorhydrate d'épinéphrine) 1 mg par mL vaporisation nasale","Active","19511231","NA"
"9001536","white petrolatum 100 % cutaneous ointment","NA","pétrolatum blanc 100 % pommade cutanée","Active","19511231","NA"
"9001532","thyroid 30 mg oral tablet","NA","thyroïde 30 mg comprimé oral","Active","19511231","NA"
"9000003","epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule","NA","épinéphrine (chlorhydrate d'épinéphrine) 1 mg par 1 mL solution injectable ampoule","Active","19511231","NA"
"9001512","dimenhydrinate 15 mg per 5 mL syrup","NA","dimenhydrinate 15 mg par 5 mL sirop","Active","19511231","NA"
"9001505","camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository","NA","camphre 5 mg et chlorhydrate de diphénylpyraline 1,5 mg et carbonate de guaïacol 600 mg suppositoire","Active","19511231","NA"
"9001498","acetylsalicylic acid 325 mg gastro-resistant tablet","NA","acide acétylsalicylique 325 mg comprimé gastrorésistant","Active","19511231","NA"
"9013973","lidocaine hydrochloride 2 % mucosal gel 30 mL tube","NA","chlorhydrate de lidocaïne 2 % gel muqueux 30 mL tube","Active","19511231","NA"
"9013820","gentian violet 1 % cutaneous solution","NA","violet de gentiane 1 % solution pour application cutanée","Active","19511231","NA"
"9014049","methimazole 5 mg oral tablet","NA","méthimazole 5 mg comprimé oral","Active","19511231","NA"
"9000007","phenytoin sodium 30 mg oral capsule","NA","phénytoïne sodique 30 mg capsule orale","Active","19511231","NA"
"9001533","thyroid 60 mg oral tablet","NA","thyroïde 60 mg comprimé oral","Active","19511231","NA"
"9001531","thyroid 125 mg oral tablet","NA","thyroïde 125 mg comprimé oral","Active","19511231","NA"
"9000008","phenytoin 50 mg oral tablet","NA","phénytoïne 50 mg comprimé oral","Active","19521231","NA"
"9013350","succinylcholine chloride 200 mg per 10 mL solution for injection vial","NA","chlorure de succinylcholine 200 mg par 10 mL solution injectable fiole","Active","19521231","NA"
"9013351","succinylcholine chloride 400 mg per 20 mL solution for injection vial","NA","chlorure de succinylcholine 400 mg par 20 mL solution injectable fiole","Active","19521231","NA"
"9001537","ethopropazine (ethopropazine hydrochloride) 50 mg oral tablet","NA","éthopropazine (chlorhydrate d'éthopropazine) 50 mg comprimé oral","Active","19521231","NA"
"9000010","testosterone cypionate 1000 mg per 10 mL solution for injection vial","NA","cypionate de testostérone 1000 mg par 10 mL solution injectable fiole","Active","19531231","NA"
"9001539","crotamiton 10 % cutaneous cream","NA","crotamiton 10 % crème cutanée","Active","19531231","NA"
"9012705","dimenhydrinate 50 mg per 1 mL solution for injection vial","NA","dimenhydrinate 50 mg par 1 mL solution injectable fiole","Active","19531231","NA"
"9000009","phenytoin 125 mg per 5 mL oral suspension","NA","phénytoïne 125 mg par 5 mL suspension orale","Active","19531231","NA"
"9001544","lidocaine 5 % cutaneous ointment","NA","lidocaïne 5 % pommade cutanée","Active","19541231","NA"
"9013874","epinephrine (epinephrine bitartrate) 0.2 mg per 20 mL and lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","NA","épinéphrine (bitartrate d'épinéphrine) 0,2 mg par 20 mL et chlorhydrate de lidocaïne 200 mg par 20 mL solution injectable fiole","Active","19541231","NA"
"9013210","lidocaine hydrochloride 20 mg per 2 mL solution for injection ampoule","NA","chlorhydrate de lidocaïne 20 mg par 2 mL solution injectable ampoule","Active","19541231","NA"
"9013218","lidocaine hydrochloride 50 mg per 5 mL solution for injection ampoule","NA","chlorhydrate de lidocaïne 50 mg par 5 mL solution injectable ampoule","Active","19541231","NA"
"9013205","lidocaine hydrochloride 100 mg per 10 mL solution for injection ampoule","NA","chlorhydrate de lidocaïne 100 mg par 10 mL solution injectable ampoule","Active","19541231","NA"
"9013213","lidocaine hydrochloride 200 mg per 10 mL solution for injection ampoule","NA","chlorhydrate de lidocaïne 200 mg par 10 mL solution injectable ampoule","Active","19541231","NA"
"9000012","hydrocortisone 20 mg oral tablet","NA","hydrocortisone 20 mg comprimé oral","Active","19541231","NA"
"9000011","hydrocortisone 10 mg oral tablet","NA","hydrocortisone 10 mg comprimé oral","Active","19541231","NA"
"9001541","busulfan 2 mg oral tablet","NA","busulfan 2 mg comprimé oral","Active","19541231","NA"
"9013215","lidocaine hydrochloride 40 mg per 2 mL solution for injection ampoule","NA","chlorhydrate de lidocaïne 40 mg par 2 mL solution injectable ampoule","Active","19541231","NA"
"9013207","lidocaine hydrochloride 100 mg per 5 mL solution for injection ampoule","NA","chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable ampoule","Active","19541231","NA"
"9001549","mercaptopurine 50 mg oral tablet","NA","mercaptopurine 50 mg comprimé oral","Active","19541231","NA"
"9014106","epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL and lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","NA","épinéphrine (bitartrate d'épinéphrine) 0,1 mg par 20 mL et chlorhydrate de lidocaïne 200 mg par 20 mL solution injectable fiole","Active","19541231","NA"
"9000013","testosterone enanthate 1000 mg per 5 mL solution for injection ampoule","NA","énanthate de testostérone 1000 mg par 5 mL solution injectable ampoule","Active","19551231","NA"
"9000015","methylphenidate hydrochloride 10 mg oral tablet","NA","chlorhydrate de méthylphénidate 10 mg comprimé oral","Active","19561231","NA"
"9000014","hydroxyzine hydrochloride 10 mg per 5 mL syrup","NA","chlorhydrate d'hydroxyzine 10 mg par 5 mL sirop","Active","19561231","NA"
"9001561","spiramycin 750000 unit oral capsule","NA","spiramycine 750000 unité capsule orale","Active","19571231","NA"
"9001559","phenobarbital 60 mg oral tablet","NA","phénobarbital 60 mg comprimé oral","Active","19571231","NA"
"9012462","chlorambucil 2 mg oral tablet","NA","chlorambucil 2 mg comprimé oral","Active","19571231","NA"
"9001557","phenobarbital 15 mg oral tablet","NA","phénobarbital 15 mg comprimé oral","Active","19571231","NA"
"9001560","spiramycin 1500000 unit oral capsule","NA","spiramycine 1500000 unité capsule orale","Active","19571231","NA"
"9001554","clioquinol 3 % and hydrocortisone 1 % cutaneous cream","NA","clioquinol 3 % et hydrocortisone 1 % crème cutanée","Active","19571231","NA"
"9000018","hydroxychloroquine sulfate 200 mg oral tablet","NA","sulfate d'hydroxychloroquine 200 mg comprimé oral","Active","19571231","NA"
"9000020","warfarin sodium 1 mg oral tablet","NA","warfarine sodique 1 mg comprimé oral","Active","19571231","NA"
"9000019","warfarin sodium 10 mg oral tablet","NA","warfarine sodique 10 mg comprimé oral","Active","19571231","NA"
"9000021","warfarin sodium 5 mg oral tablet","NA","warfarine sodique 5 mg comprimé oral","Active","19571231","NA"
"9001558","phenobarbital 30 mg oral tablet","NA","phénobarbital 30 mg comprimé oral","Active","19571231","NA"
"9001556","phenobarbital 100 mg oral tablet","NA","phénobarbital 100 mg comprimé oral","Active","19571231","NA"
"9012518","methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule","NA","méthotriméprazine (chlorhydrate de méthotriméprazine) 25 mg par 1 mL solution injectable ampoule","Active","19581231","NA"
"9012632","hydrocortisone (hydrocortisone sodium succinate) 100 mg powder for solution for injection with diluent solution per vial","NA","hydrocortisone (succinate sodique d'hydrocortisone) 100 mg poudre pour solution injectable avec solution diluante par fiole","Active","19581231","NA"
"9001564","bisacodyl 5 mg gastro-resistant tablet","NA","bisacodyl 5 mg comprimé gastrorésistant","Active","19581231","NA"
"9000023","methylphenidate hydrochloride 20 mg oral tablet","NA","chlorhydrate de méthylphénidate 20 mg comprimé oral","Active","19581231","NA"
"9001563","bisacodyl 10 mg suppository","NA","bisacodyl 10 mg suppositoire","Active","19581231","NA"
"9001566","methocarbamol 500 mg oral tablet","NA","méthocarbamol 500 mg comprimé oral","Active","19581231","NA"
"9000024","prednisone 5 mg oral tablet","NA","prednisone 5 mg comprimé oral","Active","19591231","NA"
"9001572","trimeprazine (trimeprazine tartrate) 2.5 mg oral tablet","NA","triméprazine (tartrate de triméprazine) 2,5 mg comprimé oral","Active","19591231","NA"
"9001569","chloramphenicol (chloramphenicol sodium succinate) 1 g per vial powder for solution for injection","NA","chloramphénicol (succinate sodique de chloramphénicol) 1 g par fiole poudre pour solution injectable","Active","19591231","NA"
"9000025","spironolactone 25 mg oral tablet","NA","spironolactone 25 mg comprimé oral","Active","19591231","NA"
"9002708","pilocarpine hydrochloride 2 % ophthalmic drops","NA","chlorhydrate de pilocarpine 2 % gouttes ophtalmiques","Active","19591231","NA"
"9001573","trimeprazine (trimeprazine tartrate) 5 mg oral tablet","NA","triméprazine (tartrate de triméprazine) 5 mg comprimé oral","Active","19591231","NA"
"9002709","pilocarpine hydrochloride 4 % ophthalmic drops","NA","chlorhydrate de pilocarpine 4 % gouttes ophtalmiques","Active","19591231","NA"
"9001574","atropine sulfate 0.025 mg and diphenoxylate hydrochloride 2.5 mg oral tablet","NA","sulfate d'atropine 0,025 mg et chlorhydrate de diphénoxylate 2,5 mg comprimé oral","Active","19601231","NA"
"9012838","methylprednisolone acetate 40 mg per 1 mL suspension for injection vial","NA","acétate de méthylprednisolone 40 mg par 1 mL suspension injectable fiole","Active","19601231","NA"
"9009869","hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet","NA","hydrochlorothiazide 25 mg et spironolactone 25 mg comprimé oral","Active","19601231","NA"
"9001576","ethosuximide 250 mg oral capsule","NA","éthosuximide 250 mg capsule orale","Active","19601231","NA"
"9000026","medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial","NA","acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole","Active","19601231","NA"
"9001581","tetrahydrozoline hydrochloride 0.05 % ophthalmic drops","NA","chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques","Active","19601231","NA"
"9001578","methylprednisolone 4 mg oral tablet","NA","méthylprednisolone 4 mg comprimé oral","Active","19601231","NA"
"9001582","xylometazoline hydrochloride 0.1 % nasal spray","NA","chlorhydrate de xylométazoline 0,1 % vaporisation nasale","Active","19611231","NA"
"9013345","sodium polystyrene sulfonate 1 g per g powder for oral/rectal suspension","NA","polystyrène sulfonate de sodium 1 g par g poudre pour suspension orale/rectale","Active","19611231","NA"
"9001584","chlordiazepoxide hydrochloride 5 mg and clidinium bromide 2.5 mg oral capsule","NA","chlorhydrate de chlordiazépoxide 5 mg et bromure de clidinium 2,5 mg capsule orale","Active","19611231","NA"
"9000028","norethindrone acetate 5 mg oral tablet","NA","acétate de noréthindrone 5 mg comprimé oral","Active","19611231","NA"
"9001583","acetaminophen 325 mg oral tablet","NA","acétaminophène 325 mg comprimé oral","Active","19611231","NA"
"9000027","medroxyprogesterone acetate 5 mg oral tablet","NA","acétate de médroxyprogestérone 5 mg comprimé oral","Active","19611231","NA"
"9001588","clofedanol hydrochloride 25 mg per 5 mL syrup","NA","chlorhydrate de clofédanol 25 mg par 5 mL sirop","Active","19621231","NA"
"9012633","hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial","NA","hydrocortisone (succinate sodique d'hydrocortisone) 250 mg poudre pour solution injectable avec solution diluante par fiole","Active","19621231","NA"
"9001593","dactinomycin 0.5 mg per vial powder for solution for injection","NA","dactinomycine 0,5 mg par fiole poudre pour solution injectable","Active","19631231","NA"
"9013940","aluminum hydroxide 165 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension","NA","hydroxyde d'aluminium 165 mg par 5 mL et hydroxyde de magnésium 200 mg par 5 mL et siméticone 25 mg par 5 mL suspension orale","Active","19631231","NA"
"9013920","mannitol 20 % solution for injection 500 mL bag","NA","mannitol 20 % solution injectable 500 mL sac","Active","19631231","NA"
"9013942","aluminum magnesium hydroxide carbonate 300 mg and magnesium hydroxide 100 mg and simethicone 25 mg oral tablet","NA","aluminium magnésium hydroxyde carbonate 300 mg et hydroxyde de magnésium 100 mg et siméticone 25 mg comprimé oral","Active","19631231","NA"
"9013869","dexamethasone 0.1 % and neomycin (neomycin sulfate) 3.5 mg per mL and polymyxin B (polymyxin B sulfate) 6000 unit per mL ophthalmic drops","NA","dexaméthasone 0,1 % et néomycine (sulfate de néomycine) 3,5 mg par mL et polymyxine B (sulfate de polymyxine B) 6000 unité par mL gouttes ophtalmiques","Active","19631231","NA"
"9001600","simethicone 40 mg per mL oral drops","NA","siméticone 40 mg par mL gouttes orales","Active","19631231","NA"
"9001601","atropine sulfate 1 % ophthalmic drops","NA","sulfate d'atropine 1 % gouttes ophtalmiques","Active","19641231","NA"
"9013018","penicillamine 250 mg oral capsule","NA","pénicillamine 250 mg capsule orale","Active","19641231","NA"
"9001605","ethosuximide 250 mg per 5 mL syrup","NA","éthosuximide 250 mg par 5 mL sirop","Active","19641231","NA"
"9013872","epinephrine (epinephrine bitartrate) 0.02 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge","NA","épinéphrine (bitartrate d'épinéphrine) 0,02 mg par mL et chlorhydrate de lidocaïne 20 mg par mL solution injectable 1,8 mL cartouche","Active","19641231","NA"
"9000032","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet","NA","acétaminophène 300 mg et caféine 15 mg et phosphate de codéine 30 mg comprimé oral","Active","19641231","NA"
"9013871","epinephrine (epinephrine bitartrate) 0.01 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge","NA","épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL et chlorhydrate de lidocaïne 20 mg par mL solution injectable 1,8 mL cartouche","Active","19641231","NA"
"9000031","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet","NA","acétaminophène 300 mg et caféine 15 mg et phosphate de codéine 15 mg comprimé oral","Active","19641231","NA"
"9012831","melphalan 2 mg oral tablet","NA","melphalan 2 mg comprimé oral","Active","19641231","NA"
"9001616","phenobarbital 5 mg per mL oral solution","NA","phénobarbital 5 mg par mL solution orale","Active","19651231","NA"
"9000033","amitriptyline hydrochloride 10 mg oral tablet","NA","chlorhydrate d'amitriptyline 10 mg comprimé oral","Active","19651231","NA"
"9000034","nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule","NA","nortriptyline (chlorhydrate de nortriptyline) 10 mg capsule orale","Active","19651231","NA"
"9001617","tolnaftate 1 % cutaneous cream","NA","tolnaftate 1 % crème cutanée","Active","19651231","NA"
"9000035","nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule","NA","nortriptyline (chlorhydrate de nortriptyline) 25 mg capsule orale","Active","19651231","NA"
"9001618","tolnaftate 1 % cutaneous powder","NA","tolnaftate 1 % poudre pour application cutanée","Active","19651231","NA"
"9013873","epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL and lidocaine hydrochloride 400 mg per 20 mL solution for injection vial","NA","épinéphrine (bitartrate d'épinéphrine) 0,1 mg par 20 mL et chlorhydrate de lidocaïne 400 mg par 20 mL solution injectable fiole","Active","19651231","NA"
"9001610","aluminum chlorohydrate 100 mg per mL and methylprednisolone acetate 2.5 mg per mL and neomycin sulfate 2.5 mg per mL and sulfur 50 mg per mL lotion","NA","chlorhydrate d'aluminium 100 mg par mL et acétate de méthylprednisolone 2,5 mg par mL et sulfate de néomycine 2,5 mg par mL et soufre 50 mg par mL lotion","Active","19651231","NA"
"9001611","betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection","NA","acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable","Active","19651231","NA"
"9012368","ephedrine sulfate 50 mg per 1 mL solution for injection ampoule","NA","sulfate d'éphédrine 50 mg par 1 mL solution injectable ampoule","Active","19661231","NA"
"9000041","triamcinolone acetonide 50 mg per 5 mL suspension for injection vial","NA","acétonide de triamcinolone 50 mg par 5 mL suspension injectable fiole","Active","19661231","NA"
"9000040","quinine sulfate 300 mg oral capsule","NA","sulfate de quinine 300 mg capsule orale","Active","19661231","NA"
"9000036","azathioprine 50 mg oral tablet","NA","azathioprine 50 mg comprimé oral","Active","19661231","NA"
"9001621","mefenamic acid 250 mg oral capsule","NA","acide méfénamique 250 mg capsule orale","Active","19661231","NA"
"9000039","quinine sulfate 200 mg oral capsule","NA","sulfate de quinine 200 mg capsule orale","Active","19661231","NA"
"9000037","dexamethasone 0.1 % ophthalmic ointment","NA","dexaméthasone 0,1 % pommade ophtalmique","Active","19661231","NA"
"9012634","hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial","NA","hydrocortisone (succinate sodique d'hydrocortisone) 500 mg poudre pour solution injectable avec solution diluante par fiole","Active","19661231","NA"
"9001627","chlorpromazine (chlorpromazine hydrochloride) 50 mg oral tablet","NA","chlorpromazine (chlorhydrate de chlorpromazine) 50 mg comprimé oral","Active","19671231","NA"
"9001628","dimenhydrinate 50 mg oral tablet","NA","dimenhydrinate 50 mg comprimé oral","Active","19671231","NA"
"9012631","hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial","NA","hydrocortisone (succinate sodique d'hydrocortisone) 1 g poudre pour solution injectable avec solution diluante par fiole","Active","19671231","NA"
"9001625","chlorpromazine (chlorpromazine hydrochloride) 100 mg oral tablet","NA","chlorpromazine (chlorhydrate de chlorpromazine) 100 mg comprimé oral","Active","19671231","NA"
"9001624","chlorpheniramine maleate 4 mg oral tablet","NA","maléate de chlorphéniramine 4 mg comprimé oral","Active","19671231","NA"
"9001626","chlorpromazine (chlorpromazine hydrochloride) 25 mg oral tablet","NA","chlorpromazine (chlorhydrate de chlorpromazine) 25 mg comprimé oral","Active","19671231","NA"
"9000043","hydrochlorothiazide 25 mg oral tablet","NA","hydrochlorothiazide 25 mg comprimé oral","Active","19681231","NA"
"9001633","clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream","NA","clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée","Active","19681231","NA"
"9000044","hydrochlorothiazide 50 mg oral tablet","NA","hydrochlorothiazide 50 mg comprimé oral","Active","19681231","NA"
"9000045","phenytoin 30 mg per 5 mL oral suspension","NA","phénytoïne 30 mg par 5 mL suspension orale","Active","19681231","NA"
"9009370","ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection","NA","acide éthacrynique (éthacrynate sodique) 50 mg par fiole poudre pour solution injectable","Active","19681231","NA"
"9001639","methylprednisolone 16 mg oral tablet","NA","méthylprednisolone 16 mg comprimé oral","Active","19681231","NA"
"9001650","tropicamide 1 % ophthalmic drops","NA","tropicamide 1 % gouttes ophtalmiques","Active","19691231","NA"
"9001647","periciazine 10 mg oral capsule","NA","périciazine 10 mg capsule orale","Active","19691231","NA"
"9001648","periciazine 5 mg oral capsule","NA","périciazine 5 mg capsule orale","Active","19691231","NA"
"9012840","methylprednisolone acetate 80 mg per 1 mL suspension for injection vial","NA","acétate de méthylprednisolone 80 mg par 1 mL suspension injectable fiole","Active","19691231","NA"
"9001640","acetylsalicylic acid 325 mg oral tablet","NA","acide acétylsalicylique 325 mg comprimé oral","Active","19691231","NA"
"9013713","mineral oil heavy 100 % rectal liquid","NA","huile minérale lourde 100 % liquide rectal","Active","19691231","NA"
"9000047","carbamazepine 200 mg oral tablet","NA","carbamazépine 200 mg comprimé oral","Active","19691231","NA"
"9001644","hypromellose 0.5 % ophthalmic drops","NA","hypromellose 0,5 % gouttes ophtalmiques","Active","19691231","NA"
"9001643","clioquinol 1 % and flumethasone pivalate 0.02 % otic drops","NA","clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques","Active","19691231","NA"
"9000046","amitriptyline hydrochloride 50 mg oral tablet","NA","chlorhydrate d'amitriptyline 50 mg comprimé oral","Active","19691231","NA"
"9001652","acetylsalicylic acid 330 mg and butalbital 50 mg and caffeine 40 mg and codeine phosphate 30 mg oral capsule","NA","acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale","Active","19701231","NA"
"9001651","acetylsalicylic acid 330 mg and butalbital 50 mg and caffeine 40 mg and codeine phosphate 15 mg oral capsule","NA","acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 15 mg capsule orale","Active","19701231","NA"
"9000051","pentazocine (pentazocine hydrochloride) 50 mg oral tablet","NA","pentazocine (chlorhydrate de pentazocine) 50 mg comprimé oral","Active","19701231","NA"
"9001659","doxepin (doxepin hydrochloride) 50 mg oral capsule","NA","doxépine (chlorhydrate de doxépine) 50 mg capsule orale","Active","19701231","NA"
"9001667","procarbazine (procarbazine hydrochloride) 50 mg oral capsule","NA","procarbazine (chlorhydrate de procarbazine) 50 mg capsule orale","Active","19701231","NA"
"9001665","naphazoline hydrochloride 0.1 % ophthalmic drops","NA","chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques","Active","19701231","NA"
"9001657","doxepin (doxepin hydrochloride) 10 mg oral capsule","NA","doxépine (chlorhydrate de doxépine) 10 mg capsule orale","Active","19701231","NA"
"9013868","dexamethasone 0.1 % and neomycin (neomycin sulfate) 3.5 mg per g and polymyxin B (polymyxin B sulfate) 6000 unit per g ophthalmic ointment","NA","dexaméthasone 0,1 % et néomycine (sulfate de néomycine) 3,5 mg par g et polymyxine B (sulfate de polymyxine B) 6000 unité par g pommade ophtalmique","Active","19701231","NA"
"9001660","hypromellose 1 % ophthalmic drops","NA","hypromellose 1 % gouttes ophtalmiques","Active","19701231","NA"
"9000048","clindamycin (clindamycin hydrochloride) 150 mg oral capsule","NA","clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale","Active","19701231","NA"
"9013012","methylprednisolone (methylprednisolone sodium succinate) 500 mg per vial powder for solution for injection with diluent solution","NA","méthylprednisolone (succinate sodique de méthylprednisolone) 500 mg par fiole poudre pour solution injectable avec solution diluante","Active","19701231","NA"
"9001658","doxepin (doxepin hydrochloride) 25 mg oral capsule","NA","doxépine (chlorhydrate de doxépine) 25 mg capsule orale","Active","19701231","NA"
"9001654","betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous cream","NA","bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % crème cutanée","Active","19701231","NA"
"9000050","metronidazole 10 % vaginal cream","NA","métronidazole 10 % crème vaginale","Active","19701231","NA"
"9013921","mannitol 25 % solution for injection 50 mL vial","NA","mannitol 25 % solution injectable 50 mL fiole","Active","19701231","NA"
"9000560","cephalexin 250 mg per 5 mL oral suspension","NA","céphalexine 250 mg par 5 mL suspension orale","Active","19711231","NA"
"9002005","ampicillin 250 mg oral capsule","NA","ampicilline 250 mg capsule orale","Active","19711231","NA"
"9000055","metronidazole 250 mg oral tablet","NA","métronidazole 250 mg comprimé oral","Active","19711231","NA"
"9001671","daunorubicin (daunorubicin hydrochloride) 20 mg per vial powder for solution for injection","NA","daunorubicine (chlorhydrate de daunorubicine) 20 mg par fiole poudre pour solution injectable","Active","19711231","NA"
"9001668","acetylsalicylic acid 330 mg and butalbital 50 mg and caffeine 40 mg oral capsule","NA","acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg capsule orale","Active","19711231","NA"
"9013008","methylprednisolone (methylprednisolone sodium succinate) 1 g per vial powder for solution for injection with diluent solution","NA","méthylprednisolone (succinate sodique de méthylprednisolone) 1 g par fiole poudre pour solution injectable avec solution diluante","Active","19711231","NA"
"9000054","lithium carbonate 300 mg oral capsule","NA","carbonate de lithium 300 mg capsule orale","Active","19711231","NA"
"9000559","cephalexin 125 mg per 5 mL oral suspension","NA","céphalexine 125 mg par 5 mL suspension orale","Active","19711231","NA"
"9014228","proparacaine hydrochloride 0.5 % ophthalmic drops","NA","chlorhydrate de proparacaïne 0,5 % gouttes ophtalmiques","Active","19711231","NA"
"9002007","ampicillin 500 mg oral capsule","NA","ampicilline 500 mg capsule orale","Active","19711231","NA"
"9000057","cephalexin 500 mg oral tablet","NA","céphalexine 500 mg comprimé oral","Active","19721231","NA"
"9013446","ketamine (ketamine hydrochloride) 500 mg per 10 mL solution for injection vial","NA","kétamine (chlorhydrate de kétamine) 500 mg par 10 mL solution injectable fiole","Active","19721231","NA"
"9000056","amitriptyline hydrochloride 25 mg oral tablet","NA","chlorhydrate d'amitriptyline 25 mg comprimé oral","Active","19721231","NA"
"9000059","ibuprofen 200 mg oral tablet","NA","ibuprofène 200 mg comprimé oral","Active","19721231","NA"
"9013698","magnesium hydroxide 60 mg per mL and mineral oil heavy 0.25 mL per mL oral emulsion","NA","hydroxyde de magnésium 60 mg par mL et huile minérale lourde 0,25 mL par mL émulsion orale","Active","19721231","NA"
"9001686","ethambutol hydrochloride 100 mg oral tablet","NA","chlorhydrate d'éthambutol 100 mg comprimé oral","Active","19721231","NA"
"9001688","fluorometholone 0.1 % ophthalmic drops","NA","fluorométholone 0,1 % gouttes ophtalmiques","Active","19721231","NA"
"9001684","cyclopentolate hydrochloride 1 % ophthalmic drops","NA","chlorhydrate de cyclopentolate 1 % gouttes ophtalmiques","Active","19721231","NA"
"9010878","nitroglycerin 0.6 mg sublingual tablet","NA","nitroglycérine 0,6 mg comprimé sublingual","Active","19721231","NA"
"9000062","norethindrone 0.35 mg oral tablet","NA","noréthindrone 0,35 mg comprimé oral","Active","19721231","NA"
