"ntp_code","ntp_formal_name","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type"
"9000095","betamethasone (betamethasone dipropionate) 0.05 % lotion",NA,NA,"active","19771231",NA
"9000096","cephalexin 250 mg oral tablet",NA,NA,"active","19771231",NA
"9000097","clonazepam 0.5 mg oral tablet",NA,NA,"active","19771231",NA
"9000098","clonazepam 2 mg oral tablet",NA,NA,"active","19771231",NA
"9000100","metoprolol tartrate 100 mg oral tablet",NA,NA,"active","19771231",NA
"9000101","metoprolol tartrate 50 mg oral tablet",NA,NA,"active","19771231",NA
"9000103","acetaminophen 300 mg and codeine phosphate 60 mg oral tablet",NA,NA,"active","19781231",NA
"9000104","baclofen 10 mg oral tablet",NA,NA,"active","19781231",NA
"9000105","benztropine mesylate 2 mg oral tablet",NA,NA,"active","19781231",NA
"9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule",NA,NA,"active","19781231",NA
"9000108","diazepam 10 mg oral tablet",NA,NA,"active","19781231",NA
"9000112","prednisone 1 mg oral tablet",NA,NA,"active","19781231",NA
"9000114","amitriptyline hydrochloride 75 mg oral tablet",NA,NA,"active","19791231",NA
"9000123","calcitriol 0.25 mcg oral capsule",NA,NA,"active","19791231",NA
"9000124","calcitriol 0.5 mcg oral capsule",NA,NA,"active","19791231",NA
"9000125","carbidopa 10 mg and levodopa 100 mg oral tablet",NA,NA,"active","19951231",NA
"9000126","cephalexin 250 mg oral capsule",NA,NA,"active","19791231",NA
"9000127","cephalexin 500 mg oral capsule",NA,NA,"active","19791231",NA
"9000128","diazepam 2 mg oral tablet",NA,NA,"active","19791231",NA
"9000129","hydrochlorothiazide 100 mg oral tablet",NA,NA,"inactive","20170804",NA
"9000130","lithium carbonate 150 mg oral capsule",NA,NA,"active","19791231",NA
"9000131","metronidazole 500 mg oral capsule",NA,NA,"active","19791231",NA
"9000132","nystatin 100000 unit per g cutaneous cream",NA,NA,"active","19791231",NA
"9000133","nystatin 100000 unit per g cutaneous ointment",NA,NA,"active","19791231",NA
"9000134","nystatin 25000 unit per g vaginal cream",NA,NA,"active","19791231",NA
"9000135","oxazepam 10 mg oral tablet",NA,NA,"active","19791231",NA
"9000136","oxazepam 15 mg oral tablet",NA,NA,"active","19791231",NA
"9000137","oxazepam 30 mg oral tablet",NA,NA,"active","19791231",NA
"9000141","timolol (timolol maleate) 0.5 % ophthalmic drops",NA,NA,"active","19791231",NA
"9000142","triamcinolone acetonide 0.025 % cutaneous cream",NA,NA,"inactive","20170803",NA
"9000143","triamcinolone acetonide 0.1 % cutaneous cream",NA,NA,"active","19791231",NA
"9000144","carbidopa 25 mg and levodopa 100 mg oral tablet",NA,NA,"active","19801231",NA
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule",NA,NA,"active","19801231",NA
"9000146","diclofenac sodium 50 mg gastro-resistant tablet",NA,NA,"active","19801231",NA
"9000149","haloperidol 0.5 mg oral tablet",NA,NA,"active","19801231",NA
"9000150","haloperidol 1 mg oral tablet",NA,NA,"active","19801231",NA
"9000151","indomethacin 25 mg oral capsule",NA,NA,"active","19801231",NA
"9000152","indomethacin 50 mg oral capsule",NA,NA,"active","19801231",NA
"9000153","oxycodone hydrochloride 10 mg oral tablet",NA,NA,"active","19801231",NA
"9000154","propranolol hydrochloride 10 mg oral tablet",NA,NA,"active","19801231",NA
"9000155","propranolol hydrochloride 40 mg oral tablet",NA,NA,"active","19801231",NA
"9000156","propranolol hydrochloride 80 mg oral tablet",NA,NA,"active","19801231",NA
"9000157","temazepam 15 mg oral capsule",NA,NA,"active","19801231",NA
"9000158","temazepam 30 mg oral capsule",NA,NA,"active","19801231",NA
"9000159","allopurinol 100 mg oral tablet",NA,NA,"active","19811231",NA
"9000160","allopurinol 200 mg oral tablet",NA,NA,"active","19811231",NA
"9000161","alprazolam 0.25 mg oral tablet",NA,NA,"active","19811231",NA
"9000162","alprazolam 0.5 mg oral tablet",NA,NA,"active","19811231",NA
"9000164","bromazepam 3 mg oral tablet",NA,NA,"active","19811231",NA
"9000165","bromazepam 6 mg oral tablet",NA,NA,"active","19811231",NA
"9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule",NA,NA,"inactive","20170728",NA
"9000167","erythromycin (erythromycin stearate) 250 mg oral tablet",NA,NA,"active","19811231",NA
"9000168","flurazepam hydrochloride 15 mg oral capsule",NA,NA,"active","19811231",NA
"9000169","flurazepam hydrochloride 30 mg oral capsule",NA,NA,"active","19811231",NA
"9000172","hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet",NA,NA,"active","19811231",NA
"9000173","propranolol hydrochloride 120 mg oral tablet",NA,NA,"inactive","20170804",NA
"9000174","acyclovir 5 % cutaneous ointment",NA,NA,"active","19821231",NA
"9000177","indapamide 2.5 mg oral tablet",NA,NA,"active","19821231",NA
"9000178","naproxen 125 mg oral tablet",NA,NA,"active","19821231",NA
"9000179","naproxen 250 mg oral tablet",NA,NA,"active","19821231",NA
"9000181","codeine phosphate 15 mg oral tablet",NA,NA,"active","19831231",NA
"9000182","codeine phosphate 30 mg oral tablet",NA,NA,"active","19831231",NA
"9000183","conjugated estrogens 1.25 mg oral tablet",NA,NA,"active","19831231",NA
"9000184","erythromycin 250 mg gastro-resistant capsule",NA,NA,"active","19831231",NA
"9000186","haloperidol 2 mg per mL oral solution",NA,NA,"inactive","20170804",NA
"9000187","hydrocortisone 2.5 % cutaneous cream",NA,NA,"active","19831231",NA
"9000188","hydrocortisone acetate 10 % rectal foam",NA,NA,"active","19831231",NA
"9000189","ibuprofen 300 mg oral tablet",NA,NA,"active","19831231",NA
"9000190","ibuprofen 400 mg oral tablet",NA,NA,"active","19831231",NA
"9000191","metoprolol tartrate 200 mg prolonged-release oral tablet",NA,NA,"active","19831231",NA
"9000192","naproxen 375 mg oral tablet",NA,NA,"active","19831231",NA
"9000193","naproxen 500 mg oral tablet",NA,NA,"active","19831231",NA
"9000194","acetaminophen 300 mg and codeine phosphate 30 mg oral tablet",NA,NA,"active","19841231",NA
"9000195","acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet",NA,NA,"active","19841231",NA
"9000199","fusidic acid 2 % cutaneous cream",NA,NA,"active","19841231",NA
"9000200","haloperidol 5 mg oral tablet",NA,NA,"active","19841231",NA
"9000207","ibuprofen 600 mg oral tablet",NA,NA,"active","19841231",NA
"9000208","methylphenidate hydrochloride 20 mg prolonged-release oral tablet",NA,NA,"active","19841231",NA
"9000213","procyclidine hydrochloride 2.5 mg per 5 mL oral solution",NA,NA,"active","19841231",NA
"9000214","valproic acid (divalproex sodium) 125 mg gastro-resistant tablet",NA,NA,"active","19841231",NA
"9000215","valproic acid (divalproex sodium) 250 mg gastro-resistant tablet",NA,NA,"active","19841231",NA
"9000216","valproic acid (divalproex sodium) 500 mg gastro-resistant tablet",NA,NA,"active","19841231",NA
"9000218","baclofen 20 mg oral tablet",NA,NA,"active","19851231",NA
"9000219","carbamazepine 100 mg chewable tablet",NA,NA,"active","19851231",NA
"9000220","carbamazepine 200 mg chewable tablet",NA,NA,"active","19851231",NA
"9000221","diclofenac sodium 100 mg prolonged-release oral tablet",NA,NA,"active","19851231",NA
"9000222","diclofenac sodium 100 mg suppository",NA,NA,"active","19851231",NA
"9000223","diclofenac sodium 50 mg suppository",NA,NA,"active","19851231",NA
"9000224","lorazepam 0.5 mg oral tablet",NA,NA,"active","19851231",NA
"9000225","lorazepam 1 mg oral tablet",NA,NA,"active","19851231",NA
"9000226","lorazepam 2 mg oral tablet",NA,NA,"active","19851231",NA
"9000227","metoprolol tartrate 100 mg prolonged-release oral tablet",NA,NA,"active","19851231",NA
"9000238","procyclidine hydrochloride 2.5 mg oral tablet",NA,NA,"active","19851231",NA
"9000239","procyclidine hydrochloride 5 mg oral tablet",NA,NA,"active","19851231",NA
"9000241","acebutolol (acebutolol hydrochloride) 100 mg oral tablet",NA,NA,"active","19861231",NA
"9000242","acebutolol (acebutolol hydrochloride) 200 mg oral tablet",NA,NA,"active","19861231",NA
"9000243","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",NA,NA,"active","19861231",NA
"9000246","erythromycin 250 mg oral tablet",NA,NA,"active","19861231",NA
"9000247","erythromycin (erythromycin ethylsuccinate) 600 mg oral tablet",NA,NA,"inactive","20170728",NA
"9000248","erythromycin (erythromycin stearate) 500 mg oral tablet",NA,NA,"active","19861231",NA
"9000250","glyburide 5 mg oral tablet",NA,NA,"active","19861231",NA
"9000251","haloperidol 10 mg oral tablet",NA,NA,"active","19861231",NA
"9000252","haloperidol 2 mg oral tablet",NA,NA,"active","19861231",NA
"9000254","hydroxyzine hydrochloride 10 mg oral capsule",NA,NA,"active","19861231",NA
"9000255","hydroxyzine hydrochloride 25 mg oral capsule",NA,NA,"active","19861231",NA
"9000256","hydroxyzine hydrochloride 50 mg oral capsule",NA,NA,"active","19861231",NA
"9000265","propranolol hydrochloride 20 mg oral tablet",NA,NA,"active","19861231",NA
"9000266","acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",NA,NA,"active","19871231",NA
"9000267","benztropine mesylate 1 mg oral tablet",NA,NA,"active","19871231",NA
"9000268","doxycycline (doxycycline hyclate) 100 mg oral capsule",NA,NA,"active","19871231",NA
"9000274","hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial",NA,NA,"active","19871231",NA
"9000275","medroxyprogesterone acetate 10 mg oral tablet",NA,NA,"active","19871231",NA
"9000278","metoprolol tartrate 5 mg per 5 mL solution for injection ampoule",NA,NA,"active","19871231",NA
"9000279","metronidazole 500 mg per 100 mL solution for injection bag",NA,NA,"active","19871231",NA
"9000282","ranitidine (ranitidine hydrochloride) 150 mg oral tablet",NA,NA,"active","19871231",NA
"9000283","ranitidine (ranitidine hydrochloride) 300 mg oral tablet",NA,NA,"active","19871231",NA
"9000285","atenolol 100 mg oral tablet",NA,NA,"active","19881231",NA
"9000286","atenolol 50 mg oral tablet",NA,NA,"active","19881231",NA
"9000288","carbamazepine 200 mg prolonged-release oral tablet",NA,NA,"active","19881231",NA
"9000289","carbamazepine 400 mg prolonged-release oral tablet",NA,NA,"active","19881231",NA
"9000291","diltiazem hydrochloride 30 mg oral tablet",NA,NA,"active","19881231",NA
"9000292","diltiazem hydrochloride 60 mg oral tablet",NA,NA,"active","19881231",NA
"9000295","erythromycin (erythromycin lactobionate) 1 g per vial powder for solution for injection",NA,NA,"active","19881231",NA
"9000296","erythromycin (erythromycin lactobionate) 500 mg per vial powder for solution for injection",NA,NA,"active","19881231",NA
"9000297","haloperidol 20 mg oral tablet",NA,NA,"active","19881231",NA
"9000300","naproxen sodium 275 mg oral tablet",NA,NA,"active","19881231",NA
"9000301","nifedipine 10 mg oral capsule",NA,NA,"active","19881231",NA
"9000303","phenytoin sodium 100 mg per 2 mL solution for injection ampoule",NA,NA,"active","19881231",NA
"9000304","phenytoin sodium 250 mg per 5 mL solution for injection ampoule",NA,NA,"active","19881231",NA
"9000305","timolol maleate 10 mg oral tablet",NA,NA,"active","19881231",NA
"9000306","timolol maleate 20 mg oral tablet",NA,NA,"active","19881231",NA
"9000307","timolol maleate 5 mg oral tablet",NA,NA,"active","19881231",NA
"9000308","timolol (timolol maleate) 0.25 % ophthalmic drops",NA,NA,"active","19881231",NA
"9000309","triamcinolone acetonide 0.1 % cutaneous ointment",NA,NA,"active","19881231",NA
"9000316","diclofenac sodium 25 mg gastro-resistant tablet",NA,NA,"active","19891231",NA
"9000317","diclofenac sodium 75 mg prolonged-release oral tablet",NA,NA,"active","19891231",NA
"9000318","doxycycline (doxycycline hyclate) 100 mg oral tablet",NA,NA,"active","19891231",NA
"9000325","fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule",NA,NA,"active","19891231",NA
"9000326","haloperidol 5 mg per 1 mL solution for injection ampoule",NA,NA,"active","19891231",NA
"9000329","metoclopramide hydrochloride 10 mg oral tablet",NA,NA,"active","19891231",NA
"9000330","metoclopramide hydrochloride 5 mg oral tablet",NA,NA,"active","19891231",NA
"9000332","nifedipine 5 mg oral capsule",NA,NA,"active","19891231",NA
"9000335","nystatin 100000 unit per mL oral suspension",NA,NA,"active","19891231",NA
"9000336","omeprazole 20 mg gastro-resistant capsule",NA,NA,"active","19891231",NA
"9000342","budesonide 100 mcg per actuation inhalation powder",NA,NA,"active","19901231",NA
"9000344","budesonide 200 mcg per actuation inhalation powder",NA,NA,"active","19901231",NA
"9000346","clonidine hydrochloride 0.1 mg oral tablet",NA,NA,"active","19901231",NA
"9000347","clonidine hydrochloride 0.2 mg oral tablet",NA,NA,"active","19901231",NA
"9000348","conjugated estrogens 0.3 mg oral tablet",NA,NA,"active","19901231",NA
"9000349","conjugated estrogens 0.9 mg oral tablet",NA,NA,"inactive","20170930",NA
"9000350","conjugated estrogens 2.5 mg oral tablet",NA,NA,"inactive","20170705",NA
"9000355","erythromycin 333 mg gastro-resistant capsule",NA,NA,"active","19901231",NA
"9000357","gliclazide 80 mg oral tablet",NA,NA,"active","19901231",NA
"9000358","lisinopril 10 mg oral tablet",NA,NA,"active","19901231",NA
"9000359","lisinopril 20 mg oral tablet",NA,NA,"active","19901231",NA
"9000360","metronidazole 1500 mg per 300 mL solution for injection bag",NA,NA,"active","19901231",NA
"9000367","oxycodone hydrochloride 5 mg oral tablet",NA,NA,"active","19901231",NA
"9000368","pravastatin sodium 20 mg oral tablet",NA,NA,"active","19901231",NA
"9000369","simvastatin 10 mg oral tablet",NA,NA,"active","19901231",NA
"9000370","zopiclone 7.5 mg oral tablet",NA,NA,"active","19901231",NA
"9000371","acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution",NA,NA,"active","19911231",NA
"9000372","acyclovir 200 mg per 5 mL oral suspension",NA,NA,"active","19911231",NA
"9000375","belladonna 15 mg and opium 65 mg suppository",NA,NA,"active","19911231",NA
"9000376","carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet",NA,NA,"active","19911231",NA
"9000378","clozapine 100 mg oral tablet",NA,NA,"active","19911231",NA
"9000379","clozapine 25 mg oral tablet",NA,NA,"active","19911231",NA
"9000380","diclofenac sodium 0.1 % ophthalmic drops",NA,NA,"active","19911231",NA
"9000381","erythromycin 5 mg per g ophthalmic ointment",NA,NA,"active","19911231",NA
"9000383","glyburide 2.5 mg oral tablet",NA,NA,"active","19911231",NA
"9000386","mometasone furoate 0.1 % cutaneous cream",NA,NA,"active","19911231",NA
"9000387","mometasone furoate 0.1 % cutaneous ointment",NA,NA,"active","19911231",NA
"9000396","acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet",NA,NA,"active","19921231",NA
"9000397","acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet",NA,NA,"inactive","20170705",NA
"9000398","amlodipine (amlodipine besylate) 10 mg oral tablet",NA,NA,"active","19921231",NA
"9000399","amlodipine (amlodipine besylate) 5 mg oral tablet",NA,NA,"active","19921231",NA
"9000402","amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet",NA,NA,"active","19921231",NA
"9000404","budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial",NA,NA,"active","19921231",NA
"9000405","budesonide 1 mg per 2 mL nebuliser suspension unit dose vial",NA,NA,"active","19921231",NA
"9000406","budesonide 400 mcg per actuation inhalation powder",NA,NA,"active","19921231",NA
"9000409","clarithromycin 250 mg oral tablet",NA,NA,"active","19921231",NA
"9000410","clobetasol propionate 0.05 % cutaneous cream",NA,NA,"active","19921231",NA
"9000411","clobetasol propionate 0.05 % cutaneous ointment",NA,NA,"active","19921231",NA
"9000412","clobetasol propionate 0.05 % lotion",NA,NA,"active","19921231",NA
"9000414","dextroamphetamine sulfate 10 mg prolonged-release oral capsule",NA,NA,"active","19921231",NA
"9000415","dextroamphetamine sulfate 15 mg prolonged-release oral capsule",NA,NA,"active","19921231",NA
"9000416","dextroamphetamine sulfate 5 mg oral tablet",NA,NA,"active","19921231",NA
"9000417","diazepam 1 mg per mL oral solution",NA,NA,"active","19921231",NA
"9000418","doxazosin (doxazosin mesylate) 1 mg oral tablet",NA,NA,"active","19921231",NA
"9000419","doxazosin (doxazosin mesylate) 2 mg oral tablet",NA,NA,"active","19921231",NA
"9000420","doxazosin (doxazosin mesylate) 4 mg oral tablet",NA,NA,"active","19921231",NA
"9000422","felodipine 10 mg prolonged-release oral tablet",NA,NA,"active","19921231",NA
"9000423","felodipine 5 mg prolonged-release oral tablet",NA,NA,"active","19921231",NA
"9000424","finasteride 5 mg oral tablet",NA,NA,"active","19921231",NA
"9000426","insulin isophane human 100 unit per mL suspension for injection 3 mL cartridge",NA,NA,"active","19921231",NA
"9000427","ketorolac tromethamine 0.5 % ophthalmic drops",NA,NA,"active","19921231",NA
"9000428","lithium carbonate 600 mg oral capsule",NA,NA,"active","19921231",NA
"9000429","medroxyprogesterone acetate 2.5 mg oral tablet",NA,NA,"active","19921231",NA
"9000435","nifedipine 30 mg prolonged-release oral tablet",NA,NA,"active","19921231",NA
"9000436","nifedipine 60 mg prolonged-release oral tablet",NA,NA,"active","19921231",NA
"9000437","phenytoin sodium 100 mg per 2 mL solution for injection vial",NA,NA,"active","19921231",NA
"9000438","phenytoin sodium 250 mg per 5 mL solution for injection vial",NA,NA,"active","19921231",NA
"9000439","prednisolone sodium phosphate 1 % ophthalmic drops",NA,NA,"inactive","20170803",NA
"9000440","quinapril (quinapril hydrochloride) 10 mg oral tablet",NA,NA,"active","19921231",NA
"9000441","quinapril (quinapril hydrochloride) 20 mg oral tablet",NA,NA,"active","19921231",NA
"9000442","quinapril (quinapril hydrochloride) 40 mg oral tablet",NA,NA,"active","19921231",NA
"9000443","quinapril (quinapril hydrochloride) 5 mg oral tablet",NA,NA,"active","19921231",NA
"9000445","sertraline (sertraline hydrochloride) 100 mg oral capsule",NA,NA,"active","19921231",NA
"9000446","sertraline (sertraline hydrochloride) 50 mg oral capsule",NA,NA,"active","19921231",NA
"9000449","triamcinolone acetonide 0.1 % oromucosal paste",NA,NA,"active","19921231",NA
"9000450","warfarin sodium 2.5 mg oral tablet",NA,NA,"active","19921231",NA
"9000451","warfarin sodium 4 mg oral tablet",NA,NA,"active","19921231",NA
"9000452","fluticasone propionate 50 mcg per actuation nasal spray",NA,NA,"active","20070607",NA
"9000453","acyclovir 5 % cutaneous cream",NA,NA,"active","19931231",NA
"9000454","alprazolam 1 mg oral tablet",NA,NA,"active","19931231",NA
"9000455","alprazolam 2 mg oral tablet",NA,NA,"active","19931231",NA
"9000457","budesonide 100 mcg per actuation nasal powder",NA,NA,"active","19931231",NA
"9000458","carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet",NA,NA,"active","19931231",NA
"9000459","clonazepam 1 mg oral tablet",NA,NA,"active","19931231",NA
"9000461","diclofenac potassium 50 mg oral tablet",NA,NA,"active","19931231",NA
"9000463","domperidone (domperidone maleate) 10 mg oral tablet",NA,NA,"active","19931231",NA
"9000469","fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule",NA,NA,"active","19931231",NA
"9000470","indomethacin 100 mg suppository",NA,NA,"active","19931231",NA
"9000471","insulin isophane human 100 unit per mL suspension for injection 10 mL vial",NA,NA,"active","19931231",NA
"9000473","metformin hydrochloride 500 mg oral tablet",NA,NA,"active","19931231",NA
"9000483","naproxen 500 mg suppository",NA,NA,"active","19931231",NA
"9000484","naproxen sodium 550 mg oral tablet",NA,NA,"active","19931231",NA
"9000485","nitrofurantoin 100 mg oral capsule",NA,NA,"active","19931231",NA
"9000487","paroxetine (paroxetine hydrochloride) 20 mg oral tablet",NA,NA,"active","19931231",NA
"9000488","paroxetine (paroxetine hydrochloride) 30 mg oral tablet",NA,NA,"active","19931231",NA
"9000489","risperidone 1 mg oral tablet",NA,NA,"active","19931231",NA
"9000490","risperidone 2 mg oral tablet",NA,NA,"active","19931231",NA
"9000491","risperidone 3 mg oral tablet",NA,NA,"active","19931231",NA
"9000492","risperidone 4 mg oral tablet",NA,NA,"active","19931231",NA
"9000494","terbinafine hydrochloride 1 % cutaneous cream",NA,NA,"active","19931231",NA
"9000495","terbinafine (terbinafine hydrochloride) 250 mg oral tablet",NA,NA,"active","19931231",NA
"9000496","trazodone hydrochloride 100 mg oral tablet",NA,NA,"active","19931231",NA
"9000497","trazodone hydrochloride 50 mg oral tablet",NA,NA,"active","19931231",NA
"9000498","warfarin sodium 2 mg oral tablet",NA,NA,"active","19931231",NA
"9000500","acyclovir 200 mg oral tablet",NA,NA,"active","19941231",NA
"9000501","acyclovir 400 mg oral tablet",NA,NA,"active","19941231",NA
"9000502","acyclovir 800 mg oral tablet",NA,NA,"active","19941231",NA
"9000506","baclofen 0.05 mg per 1 mL solution for injection ampoule",NA,NA,"active","19941231",NA
"9000507","baclofen 10 mg per 20 mL solution for injection ampoule",NA,NA,"active","19941231",NA
"9000508","baclofen 10 mg per 5 mL solution for injection ampoule",NA,NA,"active","19941231",NA
"9000509","clarithromycin 500 mg oral tablet",NA,NA,"active","19941231",NA
"9000511","conjugated estrogens 0.625 mg per g vaginal cream",NA,NA,"active","19941231",NA
