drug_code,mp_code,mp_formal_name,mp_fr_description,changes
12788,01928775,BALMINIL DM (3MG/ML SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED,BALMINIL DM (3MG/ML SUCROSE FREE) (bromhydrate de dextrométhorphane 15 mg par 5 mL sirop) TEVA CANADA LIMITED,"Health_Canada_product_name: ""BALMINIL DM  (3MG/ML SUCROSE FREE)"" -> ""BALMINIL DM (3MG/ML SUCROSE FREE)""
mp_formal_name: ""BALMINIL DM ̲ (3MG/ML SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED"" -> ""BALMINIL DM (3MG/ML SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED""
mp_fr_description: ""BALMINIL DM ̲ (3MG/ML SUCROSE FREE) (bromhydrate de dextrométhorphane 15 mg par 5 mL sirop) TEVA CANADA LIMITED"" -> ""BALMINIL DM (3MG/ML SUCROSE FREE) (bromhydrate de dextrométhorphane 15 mg par 5 mL sirop) TEVA CANADA LIMITED"""
13600,01974548,MICRO I (iodide (sodium iodide) 1000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MICRO I (iodure (iodure de sodium) 1000 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,ADDED
13833,01905740,K+ 45 (potassium chloride 251.6 g per l solution for haemodialysis) VANTIVE ULC,"K+ 45 (chlorure de potassium 251,6 g par l solution pour hémodialyse) VANTIVE ULC",ADDED
16234,02023768,DIOPRED SUSPENSION 1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED,DIOPRED SUSPENSION 1% (acétate de prednisolone 1 % gouttes ophtalmiques) SANDOZ CANADA INCORPORATED,"Health_Canada_product_name: ""DIOPRED SUSPENSION  1%"" -> ""DIOPRED SUSPENSION 1%""
mp_formal_name: ""DIOPRED SUSPENSION ̲ 1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED"" -> ""DIOPRED SUSPENSION 1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED""
mp_fr_description: ""DIOPRED SUSPENSION ̲ 1% (acétate de prednisolone 1 % gouttes ophtalmiques) SANDOZ CANADA INCORPORATED"" -> ""DIOPRED SUSPENSION 1% (acétate de prednisolone 1 % gouttes ophtalmiques) SANDOZ CANADA INCORPORATED"""
17893,02063808,DIPENTUM (olsalazine sodium 250 mg oral capsule) SEARCHLIGHT PHARMA INC,DIPENTUM (olsalazine sodique 250 mg capsule orale) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""DIPENTUM (olsalazine sodium 250 mg oral capsule) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""DIPENTUM (olsalazine sodium 250 mg oral capsule) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲""
mp_fr_description: ""DIPENTUM (olsalazine sodique 250 mg capsule orale) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""DIPENTUM (olsalazine sodique 250 mg capsule orale) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
18208,02131471,VIROBEX-P (chloroxylenol 0.6 % cutaneous liquid) GERMIPHENE CORPORATION,"VIROBEX-P (chloroxylénol 0,6 % liquide cutané) GERMIPHENE CORPORATION",ADDED
18310,02161060,CALCIUM-45 0.25-4.5 (calcium chloride 7.45 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"CALCIUM-45 0.25-4.5 (chlorure de calcium 7,45 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
18321,02160986,CALCIUM-45 0.5-4.5 (calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"CALCIUM-45 0.5-4.5 (chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
19314,02162466,NAPROSYN (naproxen 750 mg prolonged-release oral tablet) SEARCHLIGHT PHARMA INC,NAPROSYN (naproxène 750 mg comprimé oral à libération prolongée) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""NAPROSYN (naproxen 750 mg prolonged-release oral tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxen 750 mg prolonged-release oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲""
mp_fr_description: ""NAPROSYN (naproxène 750 mg comprimé oral à libération prolongée) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxène 750 mg comprimé oral à libération prolongée) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
19315,02162423,NAPROSYN (naproxen 500 mg gastro-resistant tablet) SEARCHLIGHT PHARMA INC,NAPROSYN (naproxène 500 mg comprimé gastrorésistant) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""NAPROSYN (naproxen 500 mg gastro-resistant tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxen 500 mg gastro-resistant tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲""
mp_fr_description: ""NAPROSYN (naproxène 500 mg comprimé gastrorésistant) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxène 500 mg comprimé gastrorésistant) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
19316,02162415,NAPROSYN (naproxen 375 mg gastro-resistant tablet) SEARCHLIGHT PHARMA INC,NAPROSYN (naproxène 375 mg comprimé gastrorésistant) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""NAPROSYN (naproxen 375 mg gastro-resistant tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxen 375 mg gastro-resistant tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲""
mp_fr_description: ""NAPROSYN (naproxène 375 mg comprimé gastrorésistant) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxène 375 mg comprimé gastrorésistant) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲""
mp_status_effective_time: ""20240801"" -> ""20250424"""
19442,02139545,"POTASSIUM PHOSPHATES INJECTION, USP (potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","POTASSIUM PHOSPHATES INJECTION, USP (phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable) FRESENIUS KABI CANADA LTD",ADDED
20112,02219301,MAGNESIUM-45 0.5-4.5 (magnesium chloride 20.5 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"MAGNESIUM-45 0.5-4.5 (chlorure de magnésium 20,5 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
20308,02152584,PRO-BACLOFEN (baclofen 10 mg oral tablet) PRO DOC LIMITEE,PRO-BACLOFEN (baclofène 10 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""BACLOFEN-10"" -> ""PRO-BACLOFEN""
mp_formal_name: ""BACLOFEN-̲1̲0̲ (baclofen 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲BACLOFEN (baclofen 10 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""BACLOFEN-̲1̲0̲ (baclofène 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲BACLOFEN (baclofène 10 mg comprimé oral) PRO DOC LIMITEE"""
20309,02152592,PRO-BACLOFEN (baclofen 20 mg oral tablet) PRO DOC LIMITEE,PRO-BACLOFEN (baclofène 20 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""BACLOFEN-20"" -> ""PRO-BACLOFEN""
mp_formal_name: ""BACLOFEN-̲2̲0̲ (baclofen 20 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲BACLOFEN (baclofen 20 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""BACLOFEN-̲2̲0̲ (baclofène 20 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲BACLOFEN (baclofène 20 mg comprimé oral) PRO DOC LIMITEE"""
31360,02139529,"SODIUM ACETATE INJECTION, USP (sodium acetate 328 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","SODIUM ACETATE INJECTION, USP (acétate de sodium 328 mg par mL solution injectable) FRESENIUS KABI CANADA LTD",ADDED
35083,02181746,SODIUM ACETATE INJECTION USP (sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LIMITED,SODIUM ACETATE INJECTION USP (sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LIMITED,ADDED
35700,02193221,THIAMIJECT INJECTION - LIQ IM IV 100MG/ML (thiamine hydrochloride 1000 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,THIAMIJECT INJECTION - LIQ IM IV 100MG/ML (chlorhydrate de thiamine 1000 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"Health_Canada_product_name: ""THIAMIJECT INJECTION  - LIQ IM IV 100MG/ML"" -> ""THIAMIJECT INJECTION - LIQ IM IV 100MG/ML""
mp_formal_name: ""THIAMIJECT INJECTION ̲ - LIQ IM IV 100MG/ML (thiamine hydrochloride 1000 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED"" -> ""THIAMIJECT INJECTION - LIQ IM IV 100MG/ML (thiamine hydrochloride 1000 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED""
mp_fr_description: ""THIAMIJECT INJECTION ̲ - LIQ IM IV 100MG/ML (chlorhydrate de thiamine 1000 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED"" -> ""THIAMIJECT INJECTION - LIQ IM IV 100MG/ML (chlorhydrate de thiamine 1000 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED"""
41477,00373435,DETTOL (chloroxylenol 4.8 % cutaneous solution) RB HEALTH (CANADA) INC.,"DETTOL (chloroxylénol 4,8 % solution pour application cutanée) RB HEALTH (CANADA) INC.",ADDED
42944,02194465,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
42945,02194473,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 150 mg per vial powder for solution for injection) PFIZER CANADA ULC,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
43126,02213672,FLONASE - AEM-SUS NAS 50MCG/MD (fluticasone propionate 50 mcg per actuation nasal spray) GLAXOSMITHKLINE INC,FLONASE - AEM-SUS NAS 50MCG/MD (propionate de fluticasone 50 mcg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC,"Health_Canada_product_name: ""FLONASE - AEM-SUS NAS  50MCG/MD"" -> ""FLONASE - AEM-SUS NAS 50MCG/MD""
mp_formal_name: ""FLONASE - AEM-SUS NAS ̲ 50MCG/MD (fluticasone propionate 50 mcg per actuation nasal spray) GLAXOSMITHKLINE INC"" -> ""FLONASE - AEM-SUS NAS 50MCG/MD (fluticasone propionate 50 mcg per actuation nasal spray) GLAXOSMITHKLINE INC""
mp_fr_description: ""FLONASE - AEM-SUS NAS ̲ 50MCG/MD (propionate de fluticasone 50 mcg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC"" -> ""FLONASE - AEM-SUS NAS 50MCG/MD (propionate de fluticasone 50 mcg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC"""
43155,02215187,CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg per vial powder for solution for injection) PFIZER CANADA ULC,CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
43291,02220636,OXYBUTYNINE-5 - TAB 5MG (oxybutynin chloride 5 mg oral tablet) PRO DOC LIMITEE,OXYBUTYNINE-5 - TAB 5MG (chlorure d'oxybutynine 5 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""OXYBUTYNINE-5  -  TAB 5MG"" -> ""OXYBUTYNINE-5 - TAB 5MG""
mp_formal_name: ""OXYBUTYNINE-5  ̲- ̲ TAB 5MG (oxybutynin chloride 5 mg oral tablet) PRO DOC LIMITEE"" -> ""OXYBUTYNINE-5 - TAB 5MG (oxybutynin chloride 5 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""OXYBUTYNINE-5  ̲- ̲ TAB 5MG (chlorure d'oxybutynine 5 mg comprimé oral) PRO DOC LIMITEE"" -> ""OXYBUTYNINE-5 - TAB 5MG (chlorure d'oxybutynine 5 mg comprimé oral) PRO DOC LIMITEE"""
43292,02220644,PRO-CYCLOBENZAPRINE (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE,PRO-CYCLOBENZAPRINE (chlorhydrate de cyclobenzaprine 10 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""CYCLOBENZAPRINE - 10"" -> ""PRO-CYCLOBENZAPRINE""
mp_formal_name: ""CYCLOBENZAPRINE ̲-̲ ̲1̲0̲ (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲CYCLOBENZAPRINE (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""CYCLOBENZAPRINE ̲-̲ ̲1̲0̲ (chlorhydrate de cyclobenzaprine 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲CYCLOBENZAPRINE (chlorhydrate de cyclobenzaprine 10 mg comprimé oral) PRO DOC LIMITEE"""
47872,02229705,HUMALOG (CARTRIDGE) (insulin lispro 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC,HUMALOG (CARTRIDGE) (insuline lispro 100 unité par mL solution injectable 3 mL cartouche) ELI LILLY CANADA INC,"Health_Canada_product_name: ""HUMALOG  (CARTRIDGE)"" -> ""HUMALOG (CARTRIDGE)""
mp_formal_name: ""HUMALOG ̲ (CARTRIDGE) (insulin lispro 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC"" -> ""HUMALOG (CARTRIDGE) (insulin lispro 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC""
mp_fr_description: ""HUMALOG ̲ (CARTRIDGE) (insuline lispro 100 unité par mL solution injectable 3 mL cartouche) ELI LILLY CANADA INC"" -> ""HUMALOG (CARTRIDGE) (insuline lispro 100 unité par mL solution injectable 3 mL cartouche) ELI LILLY CANADA INC"""
48901,02230203,PMS-CAPTOPRIL - TAB 12.5MG (captopril 12.5 mg oral tablet) PHARMASCIENCE INC,"PMS-CAPTOPRIL - TAB 12.5MG (captopril 12,5 mg comprimé oral) PHARMASCIENCE INC","Health_Canada_product_name: ""PMS-CAPTOPRIL - TAB  12.5MG"" -> ""PMS-CAPTOPRIL - TAB 12.5MG""
mp_formal_name: ""PMS-CAPTOPRIL - TAB ̲ 12.5MG (captopril 12.5 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-CAPTOPRIL - TAB 12.5MG (captopril 12.5 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-CAPTOPRIL - TAB ̲ 12.5MG (captopril 12,5 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-CAPTOPRIL - TAB 12.5MG (captopril 12,5 mg comprimé oral) PHARMASCIENCE INC"""
48902,02230204,PMS-CAPTOPRIL - TAB 25MG (captopril 25 mg oral tablet) PHARMASCIENCE INC,PMS-CAPTOPRIL - TAB 25MG (captopril 25 mg comprimé oral) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS-CAPTOPRIL - TAB  25MG"" -> ""PMS-CAPTOPRIL - TAB 25MG""
mp_formal_name: ""PMS-CAPTOPRIL - TAB ̲ 25MG (captopril 25 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-CAPTOPRIL - TAB 25MG (captopril 25 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-CAPTOPRIL - TAB ̲ 25MG (captopril 25 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-CAPTOPRIL - TAB 25MG (captopril 25 mg comprimé oral) PHARMASCIENCE INC"""
48903,02230205,PMS-CAPTOPRIL - TAB 50MG (captopril 50 mg oral tablet) PHARMASCIENCE INC,PMS-CAPTOPRIL - TAB 50MG (captopril 50 mg comprimé oral) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS-CAPTOPRIL - TAB  50MG"" -> ""PMS-CAPTOPRIL - TAB 50MG""
mp_formal_name: ""PMS-CAPTOPRIL - TAB ̲ 50MG (captopril 50 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-CAPTOPRIL - TAB 50MG (captopril 50 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-CAPTOPRIL - TAB ̲ 50MG (captopril 50 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-CAPTOPRIL - TAB 50MG (captopril 50 mg comprimé oral) PHARMASCIENCE INC"""
49064,02230304,MICATIN POWDER SPRAY   - UNSCENTED 2% (miconazole nitrate 2 % cutaneous spray) WELLSPRING PHARMACEUTICAL CANADA CORP,MICATIN POWDER SPRAY   - UNSCENTED 2% (nitrate de miconazole 2 % vaporisation cutanée) WELLSPRING PHARMACEUTICAL CANADA CORP,"Health_Canada_product_name: ""MICATIN POWDER SPRAY     - UNSCENTED 2%"" -> ""MICATIN POWDER SPRAY   - UNSCENTED 2%""
mp_formal_name: ""MICATIN POWDER SPRAY ̲ ̲   - UNSCENTED 2% (miconazole nitrate 2 % cutaneous spray) WELLSPRING PHARMACEUTICAL CANADA CORP"" -> ""MICATIN POWDER SPRAY   - UNSCENTED 2% (miconazole nitrate 2 % cutaneous spray) WELLSPRING PHARMACEUTICAL CANADA CORP""
mp_fr_description: ""MICATIN POWDER SPRAY ̲ ̲   - UNSCENTED 2% (nitrate de miconazole 2 % vaporisation cutanée) WELLSPRING PHARMACEUTICAL CANADA CORP"" -> ""MICATIN POWDER SPRAY   - UNSCENTED 2% (nitrate de miconazole 2 % vaporisation cutanée) WELLSPRING PHARMACEUTICAL CANADA CORP"""
61782,02238370,APO-VALPROIC ACID ORAL SOLUTION (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) APOTEX INC,APO-VALPROIC ACID ORAL SOLUTION (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) APOTEX INC,DELETED
61804,02238389,CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) BAXTER CORPORATION,CAELYX (chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole) BAXTER CORPORATION,ADDED
62780,02239311,ECOCARE 250 (triclosan 0.3 % cutaneous liquid) ECOLAB CO,"ECOCARE 250 (triclosan 0,3 % liquide cutané) ECOLAB CO",ADDED
62787,02239318,ECOCARE 360 (benzalkonium chloride 0.13 % cutaneous liquid) ECOLAB CO,"ECOCARE 360 (chlorure de benzalkonium 0,13 % liquide cutané) ECOLAB CO",ADDED
