mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"01924559","DEXEDRINE SPANSULE SRC 10MG (sulfate de dextroamphétamine 10 mg capsule orale à libération prolongée) PALADIN LABS INC.","sulfate de dextroamphétamine 10 mg capsule orale à libération prolongée","dextroamphétamine","mp_fr_description: ""DEXEDRINE SPANSULE SRC 10MG (sulfate de dextroamphétamine 10 mg capsule orale à libération prolongée) PALADIN LABS INC"" -> ""DEXEDRINE SPANSULE SRC 10MG (sulfate de dextroamphétamine 10 mg capsule orale à libération prolongée) PALADIN LABS INC."""
"01924567","DEXEDRINE SPANSULE SRC 15MG (sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée) PALADIN LABS INC.","sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée","dextroamphétamine","mp_fr_description: ""DEXEDRINE SPANSULE SRC 15MG (sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée) PALADIN LABS INC"" -> ""DEXEDRINE SPANSULE SRC 15MG (sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée) PALADIN LABS INC."""
"01926454","NITROL (nitroglycérine 2 % pommade cutanée) PALADIN LABS INC.","nitroglycérine 2 % pommade cutanée","nitroglycérine","mp_fr_description: ""NITROL (nitroglycérine 2 % pommade cutanée) PALADIN LABS INC"" -> ""NITROL (nitroglycérine 2 % pommade cutanée) PALADIN LABS INC."""
"01926462","VITAMIN A ACID (trétinoïne 0,01 % gel cutané) BAUSCH HEALTH, CANADA INC.","trétinoïne 0,01 % gel cutané","trétinoïne","mp_fr_description: ""VITAMIN A ACID 0.01% GEL (trétinoïne 0,01 % gel cutané) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VITAMIN A ACID (trétinoïne 0,01 % gel cutané) BAUSCH HEALTH, CANADA INC."""
"01926470","VITAMIN A ACID (trétinoïne 0,025 % gel cutané) BAUSCH HEALTH, CANADA INC.","trétinoïne 0,025 % gel cutané","trétinoïne","mp_fr_description: ""VITAMIN A ACID 0.025% GEL (trétinoïne 0,025 % gel cutané) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VITAMIN A ACID (trétinoïne 0,025 % gel cutané) BAUSCH HEALTH, CANADA INC."""
"01926489","VITAMIN A ACID (trétinoïne 0,05 % gel cutané) BAUSCH HEALTH, CANADA INC.","trétinoïne 0,05 % gel cutané","trétinoïne","mp_fr_description: ""VITAMIN A ACID 0.05% GEL (trétinoïne 0,05 % gel cutané) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VITAMIN A ACID (trétinoïne 0,05 % gel cutané) BAUSCH HEALTH, CANADA INC."""
"01946986","UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) PALADIN LABS INC.","chlorhydrate de diphenhydramine 50 mg comprimé oral","diphenhydramine","mp_fr_description: ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) PALADIN LABS INC"" -> ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) PALADIN LABS INC."""
"01946994","UNISOM-2 TABLETS (succinate de doxylamine 25 mg comprimé oral) PALADIN LABS INC.","succinate de doxylamine 25 mg comprimé oral","doxylamine","mp_fr_description: ""UNISOM-2 TABLETS (succinate de doxylamine 25 mg comprimé oral) PALADIN LABS INC"" -> ""UNISOM-2 TABLETS (succinate de doxylamine 25 mg comprimé oral) PALADIN LABS INC."""
"01947923","DUVOID TABLETS 50 MG (chlorure de béthanéchol 50 mg comprimé oral) PALADIN LABS INC.","chlorure de béthanéchol 50 mg comprimé oral","béthanéchol","mp_fr_description: ""DUVOID TABLETS 50 MG (chlorure de béthanéchol 50 mg comprimé oral) PALADIN LABS INC"" -> ""DUVOID TABLETS 50 MG (chlorure de béthanéchol 50 mg comprimé oral) PALADIN LABS INC."""
"01947931","DUVOID TABLETS 25 MG (chlorure de béthanéchol 25 mg comprimé oral) PALADIN LABS INC.","chlorure de béthanéchol 25 mg comprimé oral","béthanéchol","mp_fr_description: ""DUVOID TABLETS 25 MG (chlorure de béthanéchol 25 mg comprimé oral) PALADIN LABS INC"" -> ""DUVOID TABLETS 25 MG (chlorure de béthanéchol 25 mg comprimé oral) PALADIN LABS INC."""
"01947958","DUVOID TABLETS 10 MG (chlorure de béthanéchol 10 mg comprimé oral) PALADIN LABS INC.","chlorure de béthanéchol 10 mg comprimé oral","béthanéchol","mp_fr_description: ""DUVOID TABLETS 10 MG (chlorure de béthanéchol 10 mg comprimé oral) PALADIN LABS INC"" -> ""DUVOID TABLETS 10 MG (chlorure de béthanéchol 10 mg comprimé oral) PALADIN LABS INC."""
"02014165","UNIPHYL (théophylline 400 mg comprimé oral à libération prolongée) ELVIUM LIFE SCIENCES","théophylline 400 mg comprimé oral à libération prolongée","théophylline","mp_fr_description: ""UNIPHYL (théophylline 400 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""UNIPHYL (théophylline 400 mg comprimé oral à libération prolongée) ELVIUM LIFE SCIENCES"""
"02014181","UNIPHYL (théophylline 600 mg comprimé oral à libération prolongée) ELVIUM LIFE SCIENCES","théophylline 600 mg comprimé oral à libération prolongée","théophylline","mp_fr_description: ""UNIPHYL (théophylline 600 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""UNIPHYL (théophylline 600 mg comprimé oral à libération prolongée) ELVIUM LIFE SCIENCES"""
"02035286","ORABASE PASTE (carboxyméthylcellulose sodique 13,3 % et gélatine 13,3 % et pectine 13,3 % pâte orale) CONVATEC CANADA LTD.","carboxyméthylcellulose sodique 13,3 % et gélatine 13,3 % et pectine 13,3 % pâte orale","carboxyméthylcellulose et gélatine et pectine","mp_fr_description: ""ORABASE PASTE (carboxyméthylcellulose sodique 13,3 % et gélatine 13,3 % et pectine 13,3 % pâte orale) CONVATEC CANADA LTD"" -> ""ORABASE PASTE (carboxyméthylcellulose sodique 13,3 % et gélatine 13,3 % et pectine 13,3 % pâte orale) CONVATEC CANADA LTD."""
"02060884","BETNESOL RETENTION ENEMA 5MG/100ML (bétaméthasone (phosphate sodique de bétaméthasone) 5 mg par 100 mL liquide rectal) PALADIN LABS INC.","bétaméthasone (phosphate sodique de bétaméthasone) 5 mg par 100 mL liquide rectal","bétaméthasone (base)","mp_fr_description: ""BETNESOL RETENTION ENEMA 5MG/100ML (bétaméthasone (phosphate sodique de bétaméthasone) 5 mg par 100 mL liquide rectal) PALADIN LABS INC"" -> ""BETNESOL RETENTION ENEMA 5MG/100ML (bétaméthasone (phosphate sodique de bétaméthasone) 5 mg par 100 mL liquide rectal) PALADIN LABS INC."""
"02061597","UNISOM SLEEPGELS EXTRA STRENGTH (chlorhydrate de diphenhydramine 50 mg capsule orale) PALADIN LABS INC.","chlorhydrate de diphenhydramine 50 mg capsule orale","diphenhydramine","mp_fr_description: ""UNISOM SLEEPGELS EXTRA STRENGTH (chlorhydrate de diphenhydramine 50 mg capsule orale) PALADIN LABS INC"" -> ""UNISOM SLEEPGELS EXTRA STRENGTH (chlorhydrate de diphenhydramine 50 mg capsule orale) PALADIN LABS INC."""
"02086026","FLORINEF (acétate de fludrocortisone 0,1 mg comprimé oral) PALADIN LABS INC.","acétate de fludrocortisone 0,1 mg comprimé oral","fludrocortisone","mp_fr_description: ""FLORINEF (acétate de fludrocortisone 0,1 mg comprimé oral) PALADIN LABS INC"" -> ""FLORINEF (acétate de fludrocortisone 0,1 mg comprimé oral) PALADIN LABS INC."""
"02097249","CARDIZEM CD (chlorhydrate de diltiazem 120 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC.","chlorhydrate de diltiazem 120 mg capsule orale à libération prolongée","diltiazem","mp_fr_description: ""CARDIZEM CD (chlorhydrate de diltiazem 120 mg capsule orale à libération prolongée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""CARDIZEM CD (chlorhydrate de diltiazem 120 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC."""
"02097257","CARDIZEM CD (chlorhydrate de diltiazem 180 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC.","chlorhydrate de diltiazem 180 mg capsule orale à libération prolongée","diltiazem","mp_fr_description: ""CARDIZEM CD (chlorhydrate de diltiazem 180 mg capsule orale à libération prolongée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""CARDIZEM CD (chlorhydrate de diltiazem 180 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC."""
"02097265","CARDIZEM CD (chlorhydrate de diltiazem 240 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC.","chlorhydrate de diltiazem 240 mg capsule orale à libération prolongée","diltiazem","mp_fr_description: ""CARDIZEM CD (chlorhydrate de diltiazem 240 mg capsule orale à libération prolongée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""CARDIZEM CD (chlorhydrate de diltiazem 240 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC."""
"02097273","CARDIZEM CD (chlorhydrate de diltiazem 300 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC.","chlorhydrate de diltiazem 300 mg capsule orale à libération prolongée","diltiazem","mp_fr_description: ""CARDIZEM CD (chlorhydrate de diltiazem 300 mg capsule orale à libération prolongée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""CARDIZEM CD (chlorhydrate de diltiazem 300 mg capsule orale à libération prolongée) BAUSCH HEALTH, CANADA INC."""
"02106272","TRANDATE (chlorhydrate de labétalol 100 mg comprimé oral) PALADIN LABS INC.","chlorhydrate de labétalol 100 mg comprimé oral","labétalol","mp_fr_description: ""TRANDATE (chlorhydrate de labétalol 100 mg comprimé oral) PALADIN LABS INC"" -> ""TRANDATE (chlorhydrate de labétalol 100 mg comprimé oral) PALADIN LABS INC."""
"02106280","TRANDATE (chlorhydrate de labétalol 200 mg comprimé oral) PALADIN LABS INC.","chlorhydrate de labétalol 200 mg comprimé oral","labétalol","mp_fr_description: ""TRANDATE (chlorhydrate de labétalol 200 mg comprimé oral) PALADIN LABS INC"" -> ""TRANDATE (chlorhydrate de labétalol 200 mg comprimé oral) PALADIN LABS INC."""
"02126559","IMDUR (mononitrate d'isosorbide 60 mg comprimé oral à libération prolongée) JUNO PHARMACEUTICALS CORP.","mononitrate d'isosorbide 60 mg comprimé oral à libération prolongée","mononitrate d'isosorbide","mp_fr_description: ""IMDUR (mononitrate d'isosorbide 60 mg comprimé oral à libération prolongée) MDA INC."" -> ""IMDUR (mononitrate d'isosorbide 60 mg comprimé oral à libération prolongée) JUNO PHARMACEUTICALS CORP."""
"02153513","ONCOTICE (bacille de Calmette-Guérin sous-souche TICE 800000000 unité par fiole poudre pour solution injectable) MERCK CANADA INC","bacille de Calmette-Guérin sous-souche TICE 800000000 unité par fiole poudre pour solution injectable","bacille de Calmette-Guérin sous-souche TICE","DELETED"
"02162512","SYNALAR (acétonide de fluocinolone 0,025 % pommade cutanée) BAUSCH HEALTH, CANADA INC.","acétonide de fluocinolone 0,025 % pommade cutanée","fluocinolone","mp_fr_description: ""SYNALAR OINTMENT (acétonide de fluocinolone 0,025 % pommade cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""SYNALAR (acétonide de fluocinolone 0,025 % pommade cutanée) BAUSCH HEALTH, CANADA INC."""
"02170140","VIRAZOLE (ribavirine 6 g par fiole poudre pour solution pour inhalation par nébuliseur) BAUSCH HEALTH, CANADA INC.","ribavirine 6 g par fiole poudre pour solution pour inhalation par nébuliseur","ribavirine","mp_fr_description: ""VIRAZOLE (ribavirine 6 g par fiole poudre pour solution pour inhalation par nébuliseur) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VIRAZOLE (ribavirine 6 g par fiole poudre pour solution pour inhalation par nébuliseur) BAUSCH HEALTH, CANADA INC."""
"02199270","NITOMAN (tétrabénazine 25 mg comprimé oral) BAUSCH HEALTH, CANADA INC.","tétrabénazine 25 mg comprimé oral","tétrabénazine","mp_fr_description: ""NITOMAN (tétrabénazine 25 mg comprimé oral) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""NITOMAN (tétrabénazine 25 mg comprimé oral) BAUSCH HEALTH, CANADA INC."""
"02202581","FEIBA NF (complexe coagulant anti-inhibiteur 700-1300 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC","complexe coagulant anti-inhibiteur 700-1300 unité par fiole poudre pour solution injectable avec solution diluante","complexe coagulant anti-inhibiteur","ADDED"
"02216205","TRUSOPT WITH PRESERVATIVE (dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques) ELVIUM LIFE SCIENCES","dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques","dorzolamide","mp_fr_description: ""TRUSOPT WITH PRESERVATIVE (dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques) PURDUE PHARMA"" -> ""TRUSOPT WITH PRESERVATIVE (dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques) ELVIUM LIFE SCIENCES"""
"02221918","TOPICORT (désoxyméthasone 0,05 % crème cutanée) BAUSCH HEALTH, CANADA INC.","désoxyméthasone 0,05 % crème cutanée","désoxyméthasone","mp_fr_description: ""TOPICORT MILD (désoxyméthasone 0,05 % crème cutanée) BAUSCH HEALTH, CANADA INC."" -> ""TOPICORT (désoxyméthasone 0,05 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
