drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
90476,active,active,02420155,TEVA CANADA LIMITED,ACTAVIS PHARMA COMPANY
90477,active,active,02420163,TEVA CANADA LIMITED,ACTAVIS PHARMA COMPANY
91864,active,active,02434318,AMGEN CANADA INC,CELGENE INC
91866,active,active,02434334,AMGEN CANADA INC,CELGENE INC
93527,active,active,02449439,SUN PHARMA CANADA INC,RANBAXY PHARMACEUTICALS CANADA INC.
93528,active,active,02449447,SUN PHARMA CANADA INC,RANBAXY PHARMACEUTICALS CANADA INC.
93529,active,active,02449455,SUN PHARMA CANADA INC,RANBAXY PHARMACEUTICALS CANADA INC.
93530,active,active,02449463,SUN PHARMA CANADA INC,RANBAXY PHARMACEUTICALS CANADA INC.
93531,active,active,02449471,SUN PHARMA CANADA INC,RANBAXY PHARMACEUTICALS CANADA INC.
16477,dormant,dormant,02027100,PHARMA STULLN INC.,EBERTH PHARMACEUTICALS INC
16652,dormant,dormant,02026473,PHARMA STULLN INC.,EBERTH PHARMACEUTICALS INC
16653,dormant,dormant,02026465,PHARMA STULLN INC.,EBERTH PHARMACEUTICALS INC
16654,dormant,dormant,02026538,PHARMA STULLN INC.,EBERTH PHARMACEUTICALS INC
16655,dormant,dormant,02026481,PHARMA STULLN INC.,EBERTH PHARMACEUTICALS INC
73776,approved,approved,02252821,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
73777,approved,approved,02252848,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
74383,approved,approved,02258633,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
74386,approved,approved,02258676,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
74387,approved,approved,02258684,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
74429,approved,approved,02259001,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
74888,approved,approved,02263491,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
74928,approved,approved,02263874,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
76342,approved,approved,02277824,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
77990,approved,approved,02294540,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
78007,approved,approved,02294729,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
78113,approved,approved,02295792,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
78122,approved,approved,02295865,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
79734,approved,approved,02311801,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
80348,approved,approved,02317974,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
80766,approved,approved,02322196,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
80772,approved,approved,02322269,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
80787,approved,approved,02322420,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
81023,approved,approved,02324792,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
81024,approved,approved,02324806,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
81219,approved,approved,02326868,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
81220,approved,approved,02326876,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
81223,approved,approved,02326906,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
82324,approved,approved,02337665,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
82404,approved,approved,02338408,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
82405,approved,approved,02338416,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
83920,approved,approved,02353989,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
86620,approved,approved,02380390,CELLCHEM PHARMACEUTICALS INC.,PHARMETICS (2011) INC
94033,approved,approved,02453797,STRIDES PHARMA CANADA INC,GENERIC PARTNERS (CANADA) INC.
96198,approved,approved,02472686,JAMP PHARMA CORPORATION,STERIMAX INC
97838,approved,approved,02488280,BIOSYENT PHARMA INC,AFT PHARMACEUTICALS LTD
98290,approved,approved,02492911,SANDOZ CANADA INCORPORATED,NOVARTIS PHARMACEUTICALS CANADA INC
98291,approved,approved,02492938,SANDOZ CANADA INCORPORATED,NOVARTIS PHARMACEUTICALS CANADA INC
98292,approved,approved,02492946,SANDOZ CANADA INCORPORATED,NOVARTIS PHARMACEUTICALS CANADA INC
