drug_code,mp_code,mp_formal_name,mp_fr_description,changes
11254,00779806,NIODAN 500 MG TIME RELEASE TABLETS (nicotinic acid 500 mg prolonged-release oral tablet) ODAN LABORATORIES LTD,NIODAN 500 MG TIME RELEASE TABLETS (acide nicotinique 500 mg comprimé oral à libération prolongée) ODAN LABORATORIES LTD,"mp_status_effective_time: ""20180711"" -> ""20180712"""
11537,00779237,BACTI-STAT 0.3% (triclosan 0.3 % cutaneous liquid) ECOLAB CO,"BACTI-STAT 0.3% (triclosan 0,3 % liquide cutané) ECOLAB CO",ADDED
12639,01977873,GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylenol 0.6 % cutaneous liquid) OSTREM CHEMICAL CO LTD.,"GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylénol 0,6 % liquide cutané) OSTREM CHEMICAL CO LTD.",ADDED
12743,01946986,UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) ENDO OPERATIONS LTD.,UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) ENDO OPERATIONS LTD.,"mp_formal_name: ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_fr_description: ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
13600,01974548,MICRO I (iodide (sodium iodide) 1000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MICRO I (iodure (iodure de sodium) 1000 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,ADDED
13833,01905740,K+ 45 (potassium chloride 251.6 g per l solution for haemodialysis) VANTIVE ULC,"K+ 45 (chlorure de potassium 251,6 g par l solution pour hémodialyse) VANTIVE ULC",ADDED
15483,02046733,PULMOZYME (dornase alfa 2.5 mg per 2.5 mL nebulizer solution unit dose vial) HOFFMANN-LA ROCHE LIMITED,"PULMOZYME (dornase alfa 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) HOFFMANN-LA ROCHE LIMITED","Health_Canada_product_name: ""PULMOZYME 1MG/ML"" -> ""PULMOZYME""
mp_formal_name: ""PULMOZYME ̲1̲M̲G̲/̲M̲L̲ (dornase alfa 2.5 mg per 2.5 mL nebulizer solution unit dose vial) HOFFMANN-LA ROCHE LIMITED"" -> ""PULMOZYME (dornase alfa 2.5 mg per 2.5 mL nebulizer solution unit dose vial) HOFFMANN-LA ROCHE LIMITED""
mp_fr_description: ""PULMOZYME ̲1̲M̲G̲/̲M̲L̲ (dornase alfa 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) HOFFMANN-LA ROCHE LIMITED"" -> ""PULMOZYME (dornase alfa 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) HOFFMANN-LA ROCHE LIMITED"""
18208,02131471,VIROBEX-P (chloroxylenol 0.6 % cutaneous liquid) GERMIPHENE CORPORATION,"VIROBEX-P (chloroxylénol 0,6 % liquide cutané) GERMIPHENE CORPORATION",ADDED
18310,02161060,CALCIUM-45  0.25-4.5 (calcium chloride 7.45 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"CALCIUM-45  0.25-4.5 (chlorure de calcium 7,45 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
18321,02160986,CALCIUM-45  0.5-4.5 (calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"CALCIUM-45  0.5-4.5 (chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
19064,02177587,PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC,PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 20 mg capsule orale) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS-FLUOXETINE - CAP 20MG"" -> ""PMS-FLUOXETINE""
mp_formal_name: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲2̲0̲M̲G̲ (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC""
mp_fr_description: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲2̲0̲M̲G̲ (fluoxétine (chlorhydrate de fluoxétine) 20 mg capsule orale) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 20 mg capsule orale) PHARMASCIENCE INC"""
19074,02177579,PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC,PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS-FLUOXETINE - CAP 10MG"" -> ""PMS-FLUOXETINE""
mp_formal_name: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲1̲0̲M̲G̲ (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC""
mp_fr_description: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲1̲0̲M̲G̲ (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) PHARMASCIENCE INC"""
19442,02139545,"POTASSIUM PHOSPHATES INJECTION, USP (potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","POTASSIUM PHOSPHATES INJECTION, USP (phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable) FRESENIUS KABI CANADA LTD",ADDED
20112,02219301,MAGNESIUM-45 0.5-4.5 (magnesium chloride 20.5 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"MAGNESIUM-45 0.5-4.5 (chlorure de magnésium 20,5 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
31360,02139529,"SODIUM ACETATE INJECTION, USP (sodium acetate 328 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","SODIUM ACETATE INJECTION, USP (acétate de sodium 328 mg par mL solution injectable) FRESENIUS KABI CANADA LTD",ADDED
35083,02181746,SODIUM ACETATE INJECTION USP (sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LIMITED,SODIUM ACETATE INJECTION USP (sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LIMITED,ADDED
41477,00373435,DETTOL (chloroxylenol 4.8 % cutaneous solution) RB HEALTH (CANADA) INC.,"DETTOL (chloroxylénol 4,8 % solution pour application cutanée) RB HEALTH (CANADA) INC.",ADDED
42066,00875996,TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) ENDO OPERATIONS LTD.,TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) ENDO OPERATIONS LTD.,"mp_formal_name: ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_fr_description: ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_status_effective_time: ""20230712"" -> ""20241007"""
42944,02194465,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
42945,02194473,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 150 mg per vial powder for solution for injection) PFIZER CANADA ULC,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
43155,02215187,CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg per vial powder for solution for injection) PFIZER CANADA ULC,CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
46803,01900978,REACTINE 20 MG TABLET (cetirizine hydrochloride 20 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,REACTINE 20 MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,"Health_Canada_product_name: ""REACTINE 20MG TABLET"" -> ""REACTINE 20 MG TABLET""
mp_formal_name: ""REACTINE 20MG TABLET (cetirizine hydrochloride 20 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""REACTINE 20 ̲MG TABLET (cetirizine hydrochloride 20 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""
mp_fr_description: ""REACTINE 20MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""REACTINE 20 ̲MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
50227,02230949,ROBAXISAL EXTRA STRENGTH (acetylsalicylic acid 500 mg and methocarbamol 400 mg oral tablet) HALEON CANADA ULC,ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) HALEON CANADA ULC,"mp_formal_name: ""ROBAXISAL EXTRA STRENGTH (acetylsalicylic acid 500 mg and methocarbamol 400 mg oral tablet) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBAXISAL EXTRA STRENGTH (acetylsalicylic acid 500 mg and methocarbamol 400 mg oral tablet) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC""
mp_fr_description: ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
60014,02236728,CHILDREN'S ACETAMINOPHEN SUSPENSION (acetaminophen 160 mg per 5 mL oral suspension) PERRIGO INTERNATIONAL,CHILDREN'S ACETAMINOPHEN SUSPENSION (acétaminophène 160 mg par 5 mL suspension orale) PERRIGO INTERNATIONAL,DELETED
61804,02238389,CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) BAXTER CORPORATION,CAELYX (chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole) BAXTER CORPORATION,ADDED
62780,02239311,ECOCARE 250 (triclosan 0.3 % cutaneous liquid) ECOLAB CO,"ECOCARE 250 (triclosan 0,3 % liquide cutané) ECOLAB CO",ADDED
62787,02239318,ECOCARE 360 (benzalkonium chloride 0.13 % cutaneous liquid) ECOLAB CO,"ECOCARE 360 (chlorure de benzalkonium 0,13 % liquide cutané) ECOLAB CO",ADDED
63424,02239924,GLUCONORM 0.5MG (repaglinide 0.5 mg oral tablet) NOVO NORDISK CANADA INC,"GLUCONORM 0.5MG (répaglinide 0,5 mg comprimé oral) NOVO NORDISK CANADA INC",DELETED
63425,02239925,GLUCONORM 1.0MG (repaglinide 1 mg oral tablet) NOVO NORDISK CANADA INC,GLUCONORM 1.0MG (répaglinide 1 mg comprimé oral) NOVO NORDISK CANADA INC,DELETED
65288,02241630,AMBISOME (amphotericin B 50 mg per vial powder for solution for injection) ASTELLAS PHARMA CANADA INC,AMBISOME (amphotéricine B 50 mg par fiole poudre pour solution injectable) ASTELLAS PHARMA CANADA INC,ADDED
65336,02241676,POTASSIUM CHLORIDE INJECTION (potassium (potassium chloride) 10 mmol per 100 mL solution for injection bag) BAXTER CORPORATION,POTASSIUM CHLORIDE INJECTION (potassium (chlorure de potassium) 10 mmol par 100 mL solution injectable sac) BAXTER CORPORATION,ADDED
65337,02241677,POTASSIUM CHLORIDE INJECTION (potassium chloride 20 meq per 100 mL solution for injection) BAXTER CORPORATION,POTASSIUM CHLORIDE INJECTION (chlorure de potassium 20 meq par 100 mL solution injectable) BAXTER CORPORATION,ADDED
65339,02241679,POTASSIUM CHLORIDE INJECTION (potassium chloride 40 meq per 100 mL solution for injection) BAXTER CORPORATION,POTASSIUM CHLORIDE INJECTION (chlorure de potassium 40 meq par 100 mL solution injectable) BAXTER CORPORATION,ADDED
66672,02242842,DIGISAN E FOAM HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous liquid) ECOLAB CO,"DIGISAN E FOAM HAND SANITIZER (chlorure de benzalkonium 0,1 % liquide cutané) ECOLAB CO",ADDED
66676,02242846,DIGICLEAN ANTIBACTERIAL FOAM HAND SOAP (triclosan 0.3 % cutaneous liquid) ECOLAB CO,"DIGICLEAN ANTIBACTERIAL FOAM HAND SOAP (triclosan 0,3 % liquide cutané) ECOLAB CO",ADDED
66677,02242847,DIGICLEAN E FOAM HAND SOAP (chloroxylenol 1 % cutaneous liquid) ECOLAB CO,DIGICLEAN E FOAM HAND SOAP (chloroxylénol 1 % liquide cutané) ECOLAB CO,ADDED
67891,02243948,PUREGON (follitropin beta 833 unit per mL solution for injection) ORGANON CANADA INC.,PUREGON (follitropine bêta 833 unité par mL solution injectable) ORGANON CANADA INC.,ADDED
67995,02244052,KEYSTONE ANTIBACTERIAL FOAM HAND SOAP (triclosan 0.3 % cutaneous liquid) ECOLAB CO,"KEYSTONE ANTIBACTERIAL FOAM HAND SOAP (triclosan 0,3 % liquide cutané) ECOLAB CO",ADDED
70601,02246427,KEYSTONE FOAM HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous liquid) ECOLAB CO,"KEYSTONE FOAM HAND SANITIZER (chlorure de benzalkonium 0,1 % liquide cutané) ECOLAB CO",ADDED
71113,02246888,AVAGARD CHG (alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion) 3M HEALTHCARE CANADA COMPANY LIMITED,AVAGARD CHG (alcool anhydre 61 % et gluconate de chlorhexidine 1 % lotion) 3M HEALTHCARE CANADA COMPANY LIMITED,ADDED
72786,02248435,CHILDREN'S ADVIL COLD (ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC,CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC,DELETED
73177,02248808,ADDERALL XR (amphetamine mixed salts 5 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73178,02248809,ADDERALL XR (amphetamine mixed salts 10 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73179,02248810,ADDERALL XR (amphetamine mixed salts 15 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73180,02248811,ADDERALL XR (amphetamine mixed salts 20 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73181,02248812,ADDERALL XR (amphetamine mixed salts 25 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73182,02248813,ADDERALL XR (amphetamine mixed salts 30 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73309,02248934,BICARBONATE CONCENTRATE B38 (sodium bicarbonate 80.7 g per l solution for haemodialysis) CHIEF MEDICAL SUPPLIES LTD,"BICARBONATE CONCENTRATE B38 (bicarbonate de sodium 80,7 g par l solution pour hémodialyse) CHIEF MEDICAL SUPPLIES LTD",ADDED
73418,02249340,ANTIBACTERIAL LOTION SOAP (triclosan 0.4 % NA) CHARLOTTE PRODUCTS LTD.,"ANTIBACTERIAL LOTION SOAP (triclosan 0,4 % NA) CHARLOTTE PRODUCTS LTD.",ADDED
74817,02262819,STRATTERA (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) ELI LILLY CANADA INC,STRATTERA (atomoxétine (chlorhydrate d'atomoxétine) 18 mg capsule orale) ELI LILLY CANADA INC,DELETED
74839,02262983,SUPEUDOL 20 (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED,SUPEUDOL 20 (chlorhydrate d'oxycodone 20 mg comprimé oral) SANDOZ CANADA INCORPORATED,"Health_Canada_product_name: ""SUPEUDOL"" -> ""SUPEUDOL 20""
mp_formal_name: ""SUPEUDOL (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SUPEUDOL ̲2̲0̲ (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED""
mp_fr_description: ""SUPEUDOL (chlorhydrate d'oxycodone 20 mg comprimé oral) SANDOZ CANADA INCORPORATED"" -> ""SUPEUDOL ̲2̲0̲ (chlorhydrate d'oxycodone 20 mg comprimé oral) SANDOZ CANADA INCORPORATED"""
75279,02267365,INO-F-SAN INSTANT HAND SANITIZER (benzethonium chloride 0.2 % cutaneous liquid) GROUPE DISSAN INC.,"INO-F-SAN INSTANT HAND SANITIZER (chlorure de benzéthonium 0,2 % liquide cutané) GROUPE DISSAN INC.",ADDED
75280,02267373,INO-F ANTIBAC ANTIBACTERIAL HAND SOAP (triclosan 0.5 % cutaneous liquid) GROUPE DISSAN INC.,"INO-F ANTIBAC ANTIBACTERIAL HAND SOAP (triclosan 0,5 % liquide cutané) GROUPE DISSAN INC.",ADDED
75580,02270420,SOAPOPULAR (benzalkonium chloride 0.15 % cutaneous liquid) SOAPOPULAR INC,"SOAPOPULAR (chlorure de benzalkonium 0,15 % liquide cutané) SOAPOPULAR INC",ADDED
76258,02276917,QUICK CLEAN (chloroxylenol 1 % cutaneous gel) SPRAKITA PRODUCTS,QUICK CLEAN (chloroxylénol 1 % gel cutané) SPRAKITA PRODUCTS,ADDED
76495,02279347,STRATTERA (atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule) ELI LILLY CANADA INC,STRATTERA (atomoxétine (chlorhydrate d'atomoxétine) 80 mg capsule orale) ELI LILLY CANADA INC,DELETED
76654,02280884,HEMA BP-38 (sodium bicarbonate 6 kg per container powder for concentrate for solution for haemodialysis) CHIEF MEDICAL SUPPLIES LTD,HEMA BP-38 (bicarbonate de sodium 6 kg par récipient poudre pour solution à diluer pour solution pour hémodialyse) CHIEF MEDICAL SUPPLIES LTD,ADDED
76673,02281066,ABRAXANE FOR INJECTABLE SUSPENSION (paclitaxel 100 mg per vial powder for suspension for injection) BRISTOL-MYERS SQUIBB CANADA,ABRAXANE FOR INJECTABLE SUSPENSION (paclitaxel 100 mg par fiole poudre pour suspension injectable) BRISTOL-MYERS SQUIBB CANADA,ADDED
76939,02283816,ANTIBACTERIAL CLEAN & SMOOTH (triclosan 0.3 % cutaneous solution) ECOLAB CO,"ANTIBACTERIAL CLEAN & SMOOTH (triclosan 0,3 % solution pour application cutanée) ECOLAB CO",ADDED
77627,02290855,X3 CLEAN GERM ATTACK HAND SANITIZER (benzalkonium chloride 0.13 % cutaneous solution) NATURAL ESSENTIALS INC,"X3 CLEAN GERM ATTACK HAND SANITIZER (chlorure de benzalkonium 0,13 % solution pour application cutanée) NATURAL ESSENTIALS INC",ADDED
78001,02294664,OCTAPLEX (coagulation factor ii (human) 760 unit per vial and coagulation factor IX human 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,OCTAPLEX (facteur II de coagulation humain 760 unité par fiole et facteur IX de coagulation humain 500 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,ADDED
78942,02304112,"WET ONES (benzethonium chloride 0.3 % wipe) EDGEWELL PERSONAL CARE CANADA, ULC","WET ONES (chlorure de benzéthonium 0,3 % lingette) EDGEWELL PERSONAL CARE CANADA, ULC",ADDED
79962,02314126,PHENREX MVD (chloroxylenol 0.6 % cutaneous solution) IMREX INC.,"PHENREX MVD (chloroxylénol 0,6 % solution pour application cutanée) IMREX INC.",ADDED
